year,region_type,region_year_spec,region_id,region_level,maabk
2006,NUTS,2006,DE27,2,163882
2006,NUTS,2006,DE30,2,917607
2006,NUTS,2006,DE41,2,306640
2006,NUTS,2006,DE42,2,552777
2006,NUTS,2006,DE50,2,835161
2006,NUTS,2006,DE60,2,544373
2006,NUTS,2006,DE71,2,213039
2006,NUTS,2006,DE72,2,636311
2006,NUTS,2006,DE73,2,639499
2006,NUTS,2006,DE80,2,191414
2006,NUTS,2006,DE91,2,180493
2006,NUTS,2006,DE92,2,398364
2006,NUTS,2006,DE93,2,340474
2006,NUTS,2006,DE94,2,628822
2006,NUTS,2006,DEA1,2,263424
2006,NUTS,2006,DEA2,2,565451
2006,NUTS,2006,DEA3,2,202939
2006,NUTS,2006,DEA4,2,933751
2006,NUTS,2006,DEA5,2,432982
2006,NUTS,2006,DEB1,2,748020
2006,NUTS,2006,DEB2,2,186549
2006,NUTS,2006,DEB3,2,546642
2006,NUTS,2006,DEC0,2,889428
2006,NUTS,2006,DED1,2,498891
2006,NUTS,2006,DED2,2,821150
2006,NUTS,2006,DED3,2,266689
2006,NUTS,2006,DEE0,2,928554
2006,NUTS,2006,DEF0,2,862578
2006,NUTS,2006,DEG0,2,858334
2006,NUTS,2006,DK01,2,225581
2006,NUTS,2006,DK02,2,545510
2006,NUTS,2006,DK03,2,478789
2006,NUTS,2006,DK04,2,432542
2006,NUTS,2006,DK05,2,876291
2006,NUTS,2006,EE00,2,110437
2006,NUTS,2006,ES11,2,468269
2006,NUTS,2006,ES12,2,46207
2006,NUTS,2006,ES13,2,951328
2006,NUTS,2006,ES21,2,752653
2006,NUTS,2006,ES22,2,657060
2006,NUTS,2006,ES23,2,911969
2006,NUTS,2006,ES24,2,349550
2006,NUTS,2006,ES30,2,841363
2006,NUTS,2006,ES41,2,856806
2006,NUTS,2006,ES42,2,912099
2006,NUTS,2006,ES43,2,635380
2006,NUTS,2006,ES51,2,642868
2006,NUTS,2006,ES52,2,997234
2006,NUTS,2006,ES53,2,182624
2006,NUTS,2006,ES61,2,412336
2006,NUTS,2006,ES62,2,436012
2006,NUTS,2006,ES63,2,290995
2006,NUTS,2006,ES64,2,527861
2006,NUTS,2006,ES70,2,414438
2006,NUTS,2006,FI13,2,267043
2006,NUTS,2006,FI18,2,67405
2006,NUTS,2006,FI19,2,222377
2006,NUTS,2006,FI1A,2,889757
2006,NUTS,2006,FI20,2,456
2006,NUTS,2006,FR10,2,714497
2006,NUTS,2006,FR21,2,991261
2006,NUTS,2006,FR22,2,990243
2006,NUTS,2006,FR23,2,611098
2006,NUTS,2006,FR24,2,73172
2006,NUTS,2006,FR25,2,738568
2006,NUTS,2006,FR26,2,101963
2006,NUTS,2006,FR30,2,429541
2006,NUTS,2006,FR41,2,842536
2006,NUTS,2006,FR42,2,584944
2006,NUTS,2006,FR43,2,866099
2006,NUTS,2006,FR51,2,557116
2006,NUTS,2006,FR52,2,649206
2006,NUTS,2006,FR53,2,251492
2006,NUTS,2006,FR61,2,989846
2006,NUTS,2006,FR62,2,995233
2006,NUTS,2006,FR63,2,473568
2006,NUTS,2006,FR71,2,662688
2006,NUTS,2006,FR72,2,873869
2006,NUTS,2006,FR81,2,122735
2006,NUTS,2006,FR82,2,617438
2006,NUTS,2006,FR83,2,160665
2006,NUTS,2006,FR91,2,666915
2006,NUTS,2006,FR92,2,146663
2006,NUTS,2006,FR93,2,419414
2006,NUTS,2006,FR94,2,420587
2006,NUTS,2006,GR11,2,346503
2006,NUTS,2006,GR12,2,133961
2006,NUTS,2006,GR13,2,131289
2006,NUTS,2006,GR14,2,408970
2006,NUTS,2006,GR21,2,861158
2006,NUTS,2006,GR22,2,271986
2006,NUTS,2006,GR23,2,205747
2006,NUTS,2006,GR24,2,473595
2006,NUTS,2006,GR25,2,688144
2006,NUTS,2006,GR30,2,786799
2006,NUTS,2006,GR41,2,999952
2006,NUTS,2006,GR42,2,251831
2006,NUTS,2006,GR43,2,288639
2006,NUTS,2006,HR01,2,540210
2006,NUTS,2006,HR02,2,531615
2006,NUTS,2006,HR03,2,354920
2006,NUTS,2006,HU10,2,560001
2006,NUTS,2006,HU21,2,977318
2006,NUTS,2006,HU22,2,223576
2006,NUTS,2006,HU23,2,594262
2006,NUTS,2006,HU31,2,624814
2006,NUTS,2006,HU32,2,700334
2006,NUTS,2006,HU33,2,512252
2006,NUTS,2006,IE01,2,798311
2006,NUTS,2006,IE02,2,763037
2006,NUTS,2006,IS00,2,459241
2006,NUTS,2006,ITC1,2,299623
2006,NUTS,2006,ITC2,2,203801
2006,NUTS,2006,ITC3,2,5165
2006,NUTS,2006,ITC4,2,119164
2006,NUTS,2006,ITD1,2,485111
2006,NUTS,2006,ITD2,2,475674
2006,NUTS,2006,ITD3,2,360918
2006,NUTS,2006,ITD4,2,700286
2006,NUTS,2006,ITD5,2,325281
2006,NUTS,2006,ITE1,2,87646
2006,NUTS,2006,ITE2,2,825369
2006,NUTS,2006,ITE3,2,17113
2006,NUTS,2006,ITE4,2,822278
2006,NUTS,2006,ITF1,2,379501
2006,NUTS,2006,ITF2,2,92807
2006,NUTS,2006,ITF3,2,397030
2006,NUTS,2006,ITF4,2,908665
2006,NUTS,2006,ITF5,2,202224
2006,NUTS,2006,ITF6,2,28929
2006,NUTS,2006,ITG1,2,118087
2006,NUTS,2006,ITG2,2,311745
2006,NUTS,2006,LI00,2,706997
2006,NUTS,2006,LT00,2,710312
2006,NUTS,2006,LU00,2,350406
2006,NUTS,2006,LV00,2,879173
2006,NUTS,2006,ME00,2,373104
2006,NUTS,2006,MK00,2,39095
2006,NUTS,2006,MT00,2,630943
2006,NUTS,2006,NL11,2,980490
2006,NUTS,2006,NL12,2,560055
2006,NUTS,2006,NL13,2,380354
2006,NUTS,2006,NL21,2,203560
2006,NUTS,2006,NL22,2,848840
2006,NUTS,2006,NL23,2,553359
2006,NUTS,2006,NL31,2,988911
2006,NUTS,2006,NL32,2,692947
2006,NUTS,2006,NL33,2,468330
2006,NUTS,2006,NL34,2,639239
2006,NUTS,2006,NL41,2,799796
2006,NUTS,2006,NL42,2,299022
2006,NUTS,2006,NO01,2,603257
2006,NUTS,2006,NO02,2,32278
2006,NUTS,2006,NO03,2,518308
2006,NUTS,2006,NO04,2,240867
2006,NUTS,2006,NO05,2,49220
2006,NUTS,2006,NO06,2,936826
2006,NUTS,2006,NO07,2,761002
2006,NUTS,2006,PL11,2,417634
2006,NUTS,2006,PL12,2,936577
2006,NUTS,2006,PL21,2,998722
2006,NUTS,2006,PL22,2,276837
2006,NUTS,2006,PL31,2,227909
2006,NUTS,2006,PL32,2,874005
2006,NUTS,2006,PL33,2,987317
2006,NUTS,2006,PL34,2,755731
2006,NUTS,2006,PL41,2,463797
2006,NUTS,2006,PL42,2,809572
2006,NUTS,2006,PL43,2,104980
2006,NUTS,2006,PL51,2,242746
2006,NUTS,2006,PL52,2,363400
2006,NUTS,2006,PL61,2,503347
2006,NUTS,2006,PL62,2,574317
2006,NUTS,2006,PL63,2,410824
2006,NUTS,2006,PT11,2,173728
2006,NUTS,2006,PT15,2,515043
2006,NUTS,2006,PT16,2,754282
2006,NUTS,2006,PT17,2,160399
2006,NUTS,2006,PT18,2,303332
2006,NUTS,2006,PT20,2,129640
2006,NUTS,2006,PT30,2,184018
2006,NUTS,2006,RO11,2,36985
2006,NUTS,2006,RO12,2,69125
2006,NUTS,2006,RO21,2,174028
2006,NUTS,2006,RO22,2,491441
2006,NUTS,2006,RO31,2,132319
2006,NUTS,2006,RO32,2,950035
2006,NUTS,2006,RO41,2,329014
2006,NUTS,2006,RO42,2,314563
2006,NUTS,2006,SE11,2,227113
2006,NUTS,2006,SE12,2,882373
2006,NUTS,2006,SE21,2,241993
2006,NUTS,2006,SE22,2,755592
2006,NUTS,2006,SE23,2,691556
2006,NUTS,2006,SE31,2,73533
2006,NUTS,2006,SE32,2,764530
2006,NUTS,2006,SE33,2,635684
2006,NUTS,2006,SI01,2,353755
2006,NUTS,2006,SI02,2,182762
2006,NUTS,2006,SK01,2,28235
2006,NUTS,2006,SK02,2,724511
2006,NUTS,2006,SK03,2,438203
2006,NUTS,2006,SK04,2,329512
2006,NUTS,2006,TR10,2,472233
2006,NUTS,2006,TR21,2,650790
2006,NUTS,2006,TR22,2,255089
2006,NUTS,2006,TR31,2,458035
2006,NUTS,2006,TR32,2,121183
2006,NUTS,2006,TR33,2,709836
2006,NUTS,2006,TR41,2,809126
2006,NUTS,2006,TR42,2,49904
2006,NUTS,2006,TR51,2,728926
2006,NUTS,2006,TR52,2,131049
2006,NUTS,2006,TR61,2,516673
2006,NUTS,2006,TR62,2,913379
2006,NUTS,2006,TR63,2,124062
2006,NUTS,2006,TR71,2,739909
2006,NUTS,2006,TR72,2,966244
2006,NUTS,2006,TR81,2,597034
2006,NUTS,2006,TR82,2,375748
2006,NUTS,2006,TR83,2,843706
2006,NUTS,2006,TR90,2,826846
2006,NUTS,2006,TRA1,2,71449
2006,NUTS,2006,TRA2,2,408725
2006,NUTS,2006,TRB1,2,933959
2006,NUTS,2006,TRB2,2,596595
2006,NUTS,2006,TRC1,2,127230
2006,NUTS,2006,TRC2,2,125152
2006,NUTS,2006,TRC3,2,409290
2006,NUTS,2006,UKC1,2,315366
2006,NUTS,2006,UKC2,2,767121
2006,NUTS,2006,UKD1,2,409933
2006,NUTS,2006,UKD2,2,315862
2006,NUTS,2006,UKD3,2,96191
2006,NUTS,2006,UKD4,2,919942
2006,NUTS,2006,UKD5,2,686765
2006,NUTS,2006,UKE1,2,907372
2006,NUTS,2006,UKE2,2,540641
2006,NUTS,2006,UKE3,2,274946
2006,NUTS,2006,UKE4,2,789785
2006,NUTS,2006,UKF1,2,393466
2006,NUTS,2006,UKF2,2,214628
2006,NUTS,2006,UKF3,2,788932
2006,NUTS,2006,UKG1,2,662723
2006,NUTS,2006,UKG2,2,224143
2006,NUTS,2006,UKG3,2,549075
2006,NUTS,2006,UKH1,2,246143
2006,NUTS,2006,UKH2,2,260465
2006,NUTS,2006,UKH3,2,764212
2006,NUTS,2006,UKI1,2,142886
2006,NUTS,2006,UKI2,2,870363
2006,NUTS,2006,UKJ1,2,780362
2006,NUTS,2006,UKJ2,2,947297
2006,NUTS,2006,UKJ3,2,899577
2006,NUTS,2006,UKJ4,2,820907
2006,NUTS,2006,UKK1,2,429052
2006,NUTS,2006,UKK2,2,397234
2006,NUTS,2006,UKK3,2,962547
2006,NUTS,2006,UKK4,2,254708
2006,NUTS,2006,UKL1,2,908974
2006,NUTS,2006,UKL2,2,587324
2006,NUTS,2006,UKM2,2,649574
2006,NUTS,2006,UKM3,2,599937
2006,NUTS,2006,UKM5,2,279265
2006,NUTS,2006,UKM6,2,103226
2006,NUTS,2006,UKN0,2,446356
2006,NUTS,2006,AT111,3,529342
2006,NUTS,2006,AT112,3,261969
2006,NUTS,2006,AT113,3,150406
2006,NUTS,2006,AT121,3,847530
2006,NUTS,2006,AT122,3,253518
2006,NUTS,2006,AT123,3,396178
2006,NUTS,2006,AT124,3,407208
2006,NUTS,2006,AT125,3,7942
2006,NUTS,2006,AT126,3,669267
2006,NUTS,2006,AT127,3,295884
2006,NUTS,2006,AT130,3,668839
2006,NUTS,2006,AT211,3,361457
2006,NUTS,2006,AT212,3,823908
2006,NUTS,2006,AT213,3,940176
2006,NUTS,2006,AT221,3,217679
2006,NUTS,2006,AT222,3,456719
2006,NUTS,2006,AT223,3,646854
2006,NUTS,2006,AT224,3,799124
2006,NUTS,2006,AT225,3,786481
2006,NUTS,2006,AT226,3,239016
2006,NUTS,2006,AT311,3,441632
2006,NUTS,2006,AT312,3,490070
2006,NUTS,2006,AT313,3,527280
2006,NUTS,2006,AT314,3,808286
2006,NUTS,2006,AT315,3,215309
2006,NUTS,2006,AT321,3,85327
2006,NUTS,2006,AT322,3,801272
2006,NUTS,2006,AT323,3,796034
2006,NUTS,2006,AT331,3,906462
2006,NUTS,2006,AT332,3,358031
2006,NUTS,2006,AT333,3,71569
2006,NUTS,2006,AT334,3,163886
2006,NUTS,2006,AT335,3,498695
2006,NUTS,2006,AT341,3,662017
2006,NUTS,2006,AT342,3,821590
2006,NUTS,2006,BE100,3,434055
2006,NUTS,2006,BE211,3,678072
2006,NUTS,2006,BE212,3,678417
2006,NUTS,2006,BE213,3,623703
2006,NUTS,2006,BE221,3,872464
2006,NUTS,2006,BE222,3,657954
2006,NUTS,2006,BE223,3,396741
2006,NUTS,2006,BE231,3,863414
2006,NUTS,2006,BE232,3,611829
2006,NUTS,2006,BE233,3,908672
2006,NUTS,2006,BE234,3,159014
2006,NUTS,2006,BE235,3,249902
2006,NUTS,2006,BE236,3,671132
2006,NUTS,2006,BE241,3,156929
2006,NUTS,2006,BE242,3,741079
2006,NUTS,2006,BE251,3,696198
2006,NUTS,2006,BE252,3,589450
2006,NUTS,2006,BE253,3,16976
2006,NUTS,2006,BE254,3,852885
2006,NUTS,2006,BE255,3,172988
2006,NUTS,2006,BE256,3,104311
2006,NUTS,2006,BE257,3,935485
2006,NUTS,2006,BE258,3,695331
2006,NUTS,2006,BE310,3,921511
2006,NUTS,2006,BE321,3,987220
2006,NUTS,2006,BE322,3,736267
2006,NUTS,2006,BE323,3,975890
2006,NUTS,2006,BE324,3,563378
2006,NUTS,2006,BE325,3,42786
2006,NUTS,2006,BE326,3,429587
2006,NUTS,2006,BE327,3,313445
2006,NUTS,2006,BE331,3,266804
2006,NUTS,2006,BE332,3,771243
2006,NUTS,2006,BE334,3,229918
2006,NUTS,2006,BE335,3,435043
2006,NUTS,2006,BE336,3,981812
2006,NUTS,2006,BE341,3,992773
2006,NUTS,2006,BE342,3,161347
2006,NUTS,2006,BE343,3,116584
2006,NUTS,2006,BE344,3,561799
2006,NUTS,2006,BE345,3,929047
2006,NUTS,2006,BE351,3,573468
2006,NUTS,2006,BE352,3,995679
2006,NUTS,2006,BE353,3,856733
2006,NUTS,2006,BG311,3,727071
2006,NUTS,2006,BG312,3,589996
2006,NUTS,2006,BG313,3,287470
2006,NUTS,2006,BG314,3,75867
2006,NUTS,2006,BG315,3,910912
2006,NUTS,2006,BG321,3,179617
2006,NUTS,2006,BG322,3,288909
2006,NUTS,2006,BG323,3,659268
2006,NUTS,2006,BG324,3,786555
2006,NUTS,2006,BG325,3,830723
2006,NUTS,2006,BG331,3,112706
2006,NUTS,2006,BG332,3,788765
2006,NUTS,2006,BG333,3,190409
2006,NUTS,2006,BG334,3,634506
2006,NUTS,2006,BG341,3,781367
2006,NUTS,2006,BG342,3,656155
2006,NUTS,2006,BG343,3,326467
2006,NUTS,2006,BG344,3,555509
2006,NUTS,2006,BG411,3,671561
2006,NUTS,2006,BG412,3,242784
2006,NUTS,2006,BG413,3,165840
2006,NUTS,2006,BG414,3,121555
2006,NUTS,2006,BG415,3,533670
2006,NUTS,2006,BG421,3,579102
2006,NUTS,2006,BG422,3,576529
2006,NUTS,2006,BG423,3,550222
2006,NUTS,2006,BG424,3,589970
2006,NUTS,2006,BG425,3,864801
2006,NUTS,2006,CH011,3,824276
2006,NUTS,2006,CH012,3,712950
2006,NUTS,2006,CH013,3,377319
2006,NUTS,2006,CH021,3,465270
2006,NUTS,2006,CH022,3,6493
2006,NUTS,2006,CH023,3,340008
2006,NUTS,2006,CH024,3,521847
2006,NUTS,2006,CH025,3,894687
2006,NUTS,2006,CH031,3,437042
2006,NUTS,2006,CH032,3,3445
2006,NUTS,2006,CH033,3,13262
2006,NUTS,2006,CH040,3,523137
2006,NUTS,2006,CH051,3,645143
2006,NUTS,2006,CH052,3,572841
2006,NUTS,2006,CH053,3,664718
2006,NUTS,2006,CH054,3,656760
2006,NUTS,2006,CH055,3,733651
2006,NUTS,2006,CH056,3,245848
2006,NUTS,2006,CH057,3,132101
2006,NUTS,2006,CH061,3,132918
2006,NUTS,2006,CH062,3,119399
2006,NUTS,2006,CH063,3,662791
2006,NUTS,2006,CH064,3,596484
2006,NUTS,2006,CH065,3,397258
2006,NUTS,2006,CH066,3,453078
2006,NUTS,2006,CH070,3,291186
2006,NUTS,2006,CY000,3,976859
2006,NUTS,2006,CZ010,3,737853
2006,NUTS,2006,CZ020,3,538237
2006,NUTS,2006,CZ031,3,669249
2006,NUTS,2006,CZ032,3,887283
2006,NUTS,2006,CZ041,3,557170
2006,NUTS,2006,CZ042,3,760379
2006,NUTS,2006,CZ051,3,929952
2006,NUTS,2006,CZ052,3,323956
2006,NUTS,2006,CZ053,3,526912
2006,NUTS,2006,CZ063,3,419285
2006,NUTS,2006,CZ064,3,168336
2006,NUTS,2006,CZ071,3,441609
2006,NUTS,2006,CZ072,3,557456
2006,NUTS,2006,CZ080,3,983644
2006,NUTS,2006,DE111,3,923684
2006,NUTS,2006,DE112,3,187421
2006,NUTS,2006,DE113,3,379447
2006,NUTS,2006,DE114,3,184267
2006,NUTS,2006,DE115,3,199602
2006,NUTS,2006,DE116,3,412769
2006,NUTS,2006,DE117,3,879341
2006,NUTS,2006,DE118,3,126438
2006,NUTS,2006,DE119,3,923751
2006,NUTS,2006,DE11A,3,225644
2006,NUTS,2006,DE11B,3,399087
2006,NUTS,2006,DE11C,3,664929
2006,NUTS,2006,DE11D,3,887512
2006,NUTS,2006,DE121,3,883783
2006,NUTS,2006,DE122,3,805320
2006,NUTS,2006,DE123,3,855439
2006,NUTS,2006,DE124,3,424390
2006,NUTS,2006,DE125,3,50721
2006,NUTS,2006,DE126,3,582374
2006,NUTS,2006,DE127,3,231780
2006,NUTS,2006,DE128,3,88742
2006,NUTS,2006,DE129,3,198513
2006,NUTS,2006,DE12A,3,840280
2006,NUTS,2006,DE12B,3,723087
2006,NUTS,2006,DE12C,3,622392
2006,NUTS,2006,DE131,3,525648
2006,NUTS,2006,DE132,3,819596
2006,NUTS,2006,DE133,3,714546
2006,NUTS,2006,DE134,3,128948
2006,NUTS,2006,DE135,3,488909
2006,NUTS,2006,DE136,3,165283
2006,NUTS,2006,DE137,3,669180
2006,NUTS,2006,DE138,3,89214
2006,NUTS,2006,DE139,3,826193
2006,NUTS,2006,DE13A,3,431174
2006,NUTS,2006,DE141,3,915872
2006,NUTS,2006,DE142,3,592495
2006,NUTS,2006,DE143,3,314364
2006,NUTS,2006,DE144,3,904251
2006,NUTS,2006,DE145,3,501047
2006,NUTS,2006,DE146,3,314365
2006,NUTS,2006,DE147,3,395567
2006,NUTS,2006,DE148,3,834648
2006,NUTS,2006,DE149,3,564948
2006,NUTS,2006,DE211,3,691627
2006,NUTS,2006,DE212,3,897718
2006,NUTS,2006,DE213,3,204964
2006,NUTS,2006,DE214,3,251004
2006,NUTS,2006,DE215,3,443285
2006,NUTS,2006,DE216,3,481094
2006,NUTS,2006,DE217,3,197775
2006,NUTS,2006,DE218,3,926583
2006,NUTS,2006,DE219,3,142181
2006,NUTS,2006,DE21A,3,959016
2006,NUTS,2006,DE21B,3,480416
2006,NUTS,2006,DE21C,3,800573
2006,NUTS,2006,DE21D,3,532855
2006,NUTS,2006,DE21E,3,29613
2006,NUTS,2006,DE21F,3,599936
2006,NUTS,2006,DE21G,3,113962
2006,NUTS,2006,DE21H,3,301353
2006,NUTS,2006,DE21I,3,131102
2006,NUTS,2006,DE21J,3,475601
2006,NUTS,2006,DE21K,3,900585
2006,NUTS,2006,DE21L,3,130917
2006,NUTS,2006,DE21M,3,878061
2006,NUTS,2006,DE21N,3,968047
2006,NUTS,2006,DE221,3,290939
2006,NUTS,2006,DE222,3,406471
2006,NUTS,2006,DE223,3,620836
2006,NUTS,2006,DE224,3,217473
2006,NUTS,2006,DE225,3,520070
2006,NUTS,2006,DE226,3,691690
2006,NUTS,2006,DE227,3,878654
2006,NUTS,2006,DE228,3,618444
