year,region_type,region_year_spec,region_id,region_level,iwsaz
2008,NUTS,2006,HU1,1,123
2008,NUTS,2006,HU2,1,5729
2008,NUTS,2006,HU3,1,5600
2008,NUTS,2006,IE0,1,6696
2008,NUTS,2006,IS0,1,7592
2008,NUTS,2006,ITC,1,3402
2008,NUTS,2006,ITD,1,5978
2008,NUTS,2006,ITE,1,9066
2008,NUTS,2006,ITF,1,6496
2008,NUTS,2006,ITG,1,2367
2008,NUTS,2006,LI0,1,7650
2008,NUTS,2006,LT0,1,9665
2008,NUTS,2006,LU0,1,6870
2008,NUTS,2006,LV0,1,4211
2008,NUTS,2006,ME0,1,1919
2008,NUTS,2006,MK0,1,7639
2008,NUTS,2006,MT0,1,7017
2008,NUTS,2006,NL1,1,3026
2008,NUTS,2006,NL2,1,8418
2008,NUTS,2006,NL3,1,1991
2008,NUTS,2006,NL4,1,1091
2008,NUTS,2006,NO0,1,8995
2008,NUTS,2006,PL1,1,7002
2008,NUTS,2006,PL2,1,8155
2008,NUTS,2006,PL3,1,9887
2008,NUTS,2006,PL4,1,8057
2008,NUTS,2006,PL5,1,1708
2008,NUTS,2006,PL6,1,4640
2008,NUTS,2006,PT1,1,5517
2008,NUTS,2006,PT2,1,3861
2008,NUTS,2006,PT3,1,6316
2008,NUTS,2006,RO1,1,2394
2008,NUTS,2006,RO2,1,83
2008,NUTS,2006,RO3,1,5203
2008,NUTS,2006,RO4,1,408
2008,NUTS,2006,SE1,1,8672
2008,NUTS,2006,SE2,1,1872
2008,NUTS,2006,SE3,1,6401
2008,NUTS,2006,SI0,1,1751
2008,NUTS,2006,SK0,1,5751
2008,NUTS,2006,TR1,1,2773
2008,NUTS,2006,TR2,1,9338
2008,NUTS,2006,TR3,1,9600
2008,NUTS,2006,TR4,1,4543
2008,NUTS,2006,TR5,1,3729
2008,NUTS,2006,TR6,1,4719
2008,NUTS,2006,TR7,1,9997
2008,NUTS,2006,TR8,1,6338
2008,NUTS,2006,TR9,1,8818
2008,NUTS,2006,TRA,1,2517
2008,NUTS,2006,TRB,1,4553
2008,NUTS,2006,TRC,1,9530
2008,NUTS,2006,UKC,1,5574
2008,NUTS,2006,UKD,1,5532
2008,NUTS,2006,UKE,1,3168
2008,NUTS,2006,UKF,1,1570
2008,NUTS,2006,UKG,1,92
2008,NUTS,2006,UKH,1,6831
2008,NUTS,2006,UKI,1,6610
2008,NUTS,2006,UKJ,1,2792
2008,NUTS,2006,UKK,1,7348
2008,NUTS,2006,UKL,1,2753
2008,NUTS,2006,UKM,1,9925
2008,NUTS,2006,UKN,1,697
2008,NUTS,2006,AT11,2,6897
2008,NUTS,2006,AT12,2,315
2008,NUTS,2006,AT13,2,1149
2008,NUTS,2006,AT21,2,5435
2008,NUTS,2006,AT22,2,6443
2008,NUTS,2006,AT31,2,4325
2008,NUTS,2006,AT32,2,7153
2008,NUTS,2006,AT33,2,3836
2008,NUTS,2006,AT34,2,3838
2008,NUTS,2006,BE10,2,7218
2008,NUTS,2006,BE21,2,5742
2008,NUTS,2006,BE22,2,1012
2008,NUTS,2006,BE23,2,5268
2008,NUTS,2006,BE24,2,7503
2008,NUTS,2006,BE25,2,1326
2008,NUTS,2006,BE31,2,7742
2008,NUTS,2006,BE32,2,2754
2008,NUTS,2006,BE33,2,9743
2008,NUTS,2006,BE34,2,1790
2008,NUTS,2006,BE35,2,7953
2008,NUTS,2006,BG31,2,440
2008,NUTS,2006,BG32,2,2885
2008,NUTS,2006,BG33,2,5879
2008,NUTS,2006,BG34,2,6420
2008,NUTS,2006,BG41,2,449
2008,NUTS,2006,BG42,2,3195
2008,NUTS,2006,CH01,2,7591
2008,NUTS,2006,CH02,2,1966
2008,NUTS,2006,CH03,2,8063
2008,NUTS,2006,CH04,2,7039
2008,NUTS,2006,CH05,2,7692
2008,NUTS,2006,CH06,2,6603
2008,NUTS,2006,CH07,2,7971
2008,NUTS,2006,CY00,2,7397
2008,NUTS,2006,CZ01,2,6164
2008,NUTS,2006,CZ02,2,6340
2008,NUTS,2006,CZ03,2,3674
2008,NUTS,2006,CZ04,2,5990
2008,NUTS,2006,CZ05,2,1316
2008,NUTS,2006,CZ06,2,9939
2008,NUTS,2006,CZ07,2,4960
2008,NUTS,2006,CZ08,2,1571
2008,NUTS,2006,DE11,2,6623
2008,NUTS,2006,DE12,2,9668
2008,NUTS,2006,DE13,2,2118
2008,NUTS,2006,DE14,2,4535
2008,NUTS,2006,DE21,2,2634
2008,NUTS,2006,DE22,2,6683
2008,NUTS,2006,DE23,2,5993
2008,NUTS,2006,DE24,2,3176
2008,NUTS,2006,DE25,2,1276
2008,NUTS,2006,DE26,2,8483
2008,NUTS,2006,DE27,2,5349
2008,NUTS,2006,DE30,2,6969
2008,NUTS,2006,DE41,2,5178
2008,NUTS,2006,DE42,2,9543
2008,NUTS,2006,DE50,2,3077
2008,NUTS,2006,DE60,2,4610
2008,NUTS,2006,DE71,2,16
2008,NUTS,2006,DE72,2,818
2008,NUTS,2006,DE73,2,4429
2008,NUTS,2006,DE80,2,5596
2008,NUTS,2006,DE91,2,6515
2008,NUTS,2006,DE92,2,6219
2008,NUTS,2006,DE93,2,5450
2008,NUTS,2006,DE94,2,9269
2008,NUTS,2006,DEA1,2,9238
2008,NUTS,2006,DEA2,2,5424
2008,NUTS,2006,DEA3,2,3482
2008,NUTS,2006,DEA4,2,5655
2008,NUTS,2006,DEA5,2,3574
2008,NUTS,2006,DEB1,2,4357
2008,NUTS,2006,DEB2,2,421
2008,NUTS,2006,DEB3,2,7058
2008,NUTS,2006,DEC0,2,2400
2008,NUTS,2006,DED1,2,4304
2008,NUTS,2006,DED2,2,1654
2008,NUTS,2006,DED3,2,7800
2008,NUTS,2006,DEE0,2,1859
2008,NUTS,2006,DEF0,2,4007
2008,NUTS,2006,DEG0,2,5094
2008,NUTS,2006,DK01,2,8455
2008,NUTS,2006,DK02,2,5335
2008,NUTS,2006,DK03,2,266
2008,NUTS,2006,DK04,2,7933
2008,NUTS,2006,DK05,2,3119
2008,NUTS,2006,EE00,2,168
2008,NUTS,2006,ES11,2,3782
2008,NUTS,2006,ES12,2,3227
2008,NUTS,2006,ES13,2,6483
2008,NUTS,2006,ES21,2,1223
2008,NUTS,2006,ES22,2,504
2008,NUTS,2006,ES23,2,2673
2008,NUTS,2006,ES24,2,8771
2008,NUTS,2006,ES30,2,7872
2008,NUTS,2006,ES41,2,9895
2008,NUTS,2006,ES42,2,8096
2008,NUTS,2006,ES43,2,4850
2008,NUTS,2006,ES51,2,7717
2008,NUTS,2006,ES52,2,6973
2008,NUTS,2006,ES53,2,8735
2008,NUTS,2006,ES61,2,7037
2008,NUTS,2006,ES62,2,2213
2008,NUTS,2006,ES63,2,6492
2008,NUTS,2006,ES64,2,985
2008,NUTS,2006,ES70,2,8909
2008,NUTS,2006,FI13,2,6604
2008,NUTS,2006,FI18,2,8085
2008,NUTS,2006,FI19,2,5189
2008,NUTS,2006,FI1A,2,1330
2008,NUTS,2006,FI20,2,5137
2008,NUTS,2006,FR10,2,5506
2008,NUTS,2006,FR21,2,5294
2008,NUTS,2006,FR22,2,8678
2008,NUTS,2006,FR23,2,963
2008,NUTS,2006,FR24,2,9201
2008,NUTS,2006,FR25,2,2661
2008,NUTS,2006,FR26,2,9161
2008,NUTS,2006,FR30,2,3348
2008,NUTS,2006,FR41,2,3924
2008,NUTS,2006,FR42,2,1906
2008,NUTS,2006,FR43,2,8900
2008,NUTS,2006,FR51,2,5631
2008,NUTS,2006,FR52,2,5507
2008,NUTS,2006,FR53,2,9006
2008,NUTS,2006,FR61,2,3756
2008,NUTS,2006,FR62,2,2627
2008,NUTS,2006,FR63,2,5759
2008,NUTS,2006,FR71,2,8003
2008,NUTS,2006,FR72,2,3051
2008,NUTS,2006,FR81,2,7044
2008,NUTS,2006,FR82,2,7105
2008,NUTS,2006,FR83,2,8047
2008,NUTS,2006,FR91,2,3524
2008,NUTS,2006,FR92,2,1170
2008,NUTS,2006,FR93,2,9940
2008,NUTS,2006,FR94,2,2764
2008,NUTS,2006,GR11,2,9254
2008,NUTS,2006,GR12,2,1231
2008,NUTS,2006,GR13,2,8264
2008,NUTS,2006,GR14,2,9073
2008,NUTS,2006,GR21,2,7430
2008,NUTS,2006,GR22,2,1021
2008,NUTS,2006,GR23,2,6260
2008,NUTS,2006,GR24,2,2232
2008,NUTS,2006,GR25,2,7588
2008,NUTS,2006,GR30,2,4839
2008,NUTS,2006,GR41,2,2781
2008,NUTS,2006,GR42,2,874
2008,NUTS,2006,GR43,2,6896
2008,NUTS,2006,HR01,2,6311
2008,NUTS,2006,HR02,2,5427
2008,NUTS,2006,HR03,2,8093
2008,NUTS,2006,HU10,2,4525
2008,NUTS,2006,HU21,2,9343
2008,NUTS,2006,HU22,2,204
2008,NUTS,2006,HU23,2,2660
2008,NUTS,2006,HU31,2,3065
2008,NUTS,2006,HU32,2,1596
2008,NUTS,2006,HU33,2,745
2008,NUTS,2006,IE01,2,6417
2008,NUTS,2006,IE02,2,8328
2008,NUTS,2006,IS00,2,740
2008,NUTS,2006,ITC1,2,2634
2008,NUTS,2006,ITC2,2,3435
2008,NUTS,2006,ITC3,2,3716
2008,NUTS,2006,ITC4,2,4915
2008,NUTS,2006,ITD1,2,3200
2008,NUTS,2006,ITD2,2,6129
2008,NUTS,2006,ITD3,2,7927
2008,NUTS,2006,ITD4,2,7924
2008,NUTS,2006,ITD5,2,9021
2008,NUTS,2006,ITE1,2,2402
2008,NUTS,2006,ITE2,2,8165
2008,NUTS,2006,ITE3,2,7093
2008,NUTS,2006,ITE4,2,3604
2008,NUTS,2006,ITF1,2,1521
2008,NUTS,2006,ITF2,2,1299
2008,NUTS,2006,ITF3,2,350
2008,NUTS,2006,ITF4,2,523
2008,NUTS,2006,ITF5,2,6723
2008,NUTS,2006,ITF6,2,3268
2008,NUTS,2006,ITG1,2,8511
2008,NUTS,2006,ITG2,2,466
2008,NUTS,2006,LI00,2,5089
2008,NUTS,2006,LT00,2,3259
2008,NUTS,2006,LU00,2,3568
2008,NUTS,2006,LV00,2,60
2008,NUTS,2006,ME00,2,1949
2008,NUTS,2006,MK00,2,702
2008,NUTS,2006,MT00,2,5564
2008,NUTS,2006,NL11,2,3708
2008,NUTS,2006,NL12,2,2756
2008,NUTS,2006,NL13,2,4497
2008,NUTS,2006,NL21,2,5993
2008,NUTS,2006,NL22,2,5596
2008,NUTS,2006,NL23,2,2671
2008,NUTS,2006,NL31,2,4351
2008,NUTS,2006,NL32,2,8931
2008,NUTS,2006,NL33,2,7566
2008,NUTS,2006,NL34,2,7206
2008,NUTS,2006,NL41,2,6450
2008,NUTS,2006,NL42,2,3447
2008,NUTS,2006,NO01,2,9105
2008,NUTS,2006,NO02,2,9152
2008,NUTS,2006,NO03,2,6437
2008,NUTS,2006,NO04,2,2307
2008,NUTS,2006,NO05,2,4111
2008,NUTS,2006,NO06,2,384
2008,NUTS,2006,NO07,2,8271
2008,NUTS,2006,PL11,2,7555
2008,NUTS,2006,PL12,2,9491
2008,NUTS,2006,PL21,2,1995
2008,NUTS,2006,PL22,2,2095
2008,NUTS,2006,PL31,2,7880
2008,NUTS,2006,PL32,2,3471
2008,NUTS,2006,PL33,2,9065
2008,NUTS,2006,PL34,2,5062
2008,NUTS,2006,PL41,2,4292
2008,NUTS,2006,PL42,2,1464
2008,NUTS,2006,PL43,2,5119
2008,NUTS,2006,PL51,2,2460
2008,NUTS,2006,PL52,2,9107
2008,NUTS,2006,PL61,2,1412
2008,NUTS,2006,PL62,2,1151
2008,NUTS,2006,PL63,2,6405
2008,NUTS,2006,PT11,2,7346
2008,NUTS,2006,PT15,2,2812
2008,NUTS,2006,PT16,2,6681
2008,NUTS,2006,PT17,2,7534
2008,NUTS,2006,PT18,2,2844
2008,NUTS,2006,PT20,2,1562
2008,NUTS,2006,PT30,2,8989
2008,NUTS,2006,RO11,2,4545
2008,NUTS,2006,RO12,2,1988
2008,NUTS,2006,RO21,2,4206
2008,NUTS,2006,RO22,2,5540
2008,NUTS,2006,RO31,2,6807
2008,NUTS,2006,RO32,2,9096
2008,NUTS,2006,RO41,2,10
2008,NUTS,2006,RO42,2,3132
2008,NUTS,2006,SE11,2,5121
2008,NUTS,2006,SE12,2,8514
2008,NUTS,2006,SE21,2,8026
2008,NUTS,2006,SE22,2,3854
2008,NUTS,2006,SE23,2,1673
2008,NUTS,2006,SE31,2,9890
2008,NUTS,2006,SE32,2,9439
2008,NUTS,2006,SE33,2,6257
2008,NUTS,2006,SI01,2,6424
2008,NUTS,2006,SI02,2,186
2008,NUTS,2006,SK01,2,7226
2008,NUTS,2006,SK02,2,3302
2008,NUTS,2006,SK03,2,5788
2008,NUTS,2006,SK04,2,1845
2008,NUTS,2006,TR10,2,2915
2008,NUTS,2006,TR21,2,2980
2008,NUTS,2006,TR22,2,8079
2008,NUTS,2006,TR31,2,4355
2008,NUTS,2006,TR32,2,5070
2008,NUTS,2006,TR33,2,3881
2008,NUTS,2006,TR41,2,3833
2008,NUTS,2006,TR42,2,6295
2008,NUTS,2006,TR51,2,1994
2008,NUTS,2006,TR52,2,198
2008,NUTS,2006,TR61,2,3560
2008,NUTS,2006,TR62,2,7019
2008,NUTS,2006,TR63,2,8971
2008,NUTS,2006,TR71,2,2537
2008,NUTS,2006,TR72,2,9545
2008,NUTS,2006,TR81,2,3289
2008,NUTS,2006,TR82,2,3189
2008,NUTS,2006,TR83,2,6908
2008,NUTS,2006,TR90,2,5858
2008,NUTS,2006,TRA1,2,5475
2008,NUTS,2006,TRA2,2,5953
2008,NUTS,2006,TRB1,2,3228
2008,NUTS,2006,TRB2,2,338
2008,NUTS,2006,TRC1,2,6301
2008,NUTS,2006,TRC2,2,8271
2008,NUTS,2006,TRC3,2,4298
2008,NUTS,2006,UKC1,2,6497
2008,NUTS,2006,UKC2,2,3043
2008,NUTS,2006,UKD1,2,1003
2008,NUTS,2006,UKD2,2,3325
2008,NUTS,2006,UKD3,2,3678
2008,NUTS,2006,UKD4,2,4497
2008,NUTS,2006,UKD5,2,9052
2008,NUTS,2006,UKE1,2,4012
2008,NUTS,2006,UKE2,2,9607
2008,NUTS,2006,UKE3,2,7565
2008,NUTS,2006,UKE4,2,8122
2008,NUTS,2006,UKF1,2,5162
2008,NUTS,2006,UKF2,2,6145
2008,NUTS,2006,UKF3,2,7893
2008,NUTS,2006,UKG1,2,5096
2008,NUTS,2006,UKG2,2,2347
2008,NUTS,2006,UKG3,2,3215
2008,NUTS,2006,UKH1,2,2660
2008,NUTS,2006,UKH2,2,4899
2008,NUTS,2006,UKH3,2,1179
2008,NUTS,2006,UKI1,2,6352
2008,NUTS,2006,UKI2,2,4417
2008,NUTS,2006,UKJ1,2,2048
2008,NUTS,2006,UKJ2,2,4620
2008,NUTS,2006,UKJ3,2,7469
2008,NUTS,2006,UKJ4,2,2709
2008,NUTS,2006,UKK1,2,2260
2008,NUTS,2006,UKK2,2,825
2008,NUTS,2006,UKK3,2,6809
2008,NUTS,2006,UKK4,2,5727
2008,NUTS,2006,UKL1,2,4527
2008,NUTS,2006,UKL2,2,8750
2008,NUTS,2006,UKM2,2,4124
2008,NUTS,2006,UKM3,2,257
2008,NUTS,2006,UKM5,2,638
2008,NUTS,2006,UKM6,2,6437
2008,NUTS,2006,UKN0,2,462
2008,NUTS,2006,AT111,3,4256
2008,NUTS,2006,AT112,3,828
2008,NUTS,2006,AT113,3,1172
2008,NUTS,2006,AT121,3,4570
2008,NUTS,2006,AT122,3,5156
2008,NUTS,2006,AT123,3,3284
2008,NUTS,2006,AT124,3,2069
2008,NUTS,2006,AT125,3,9118
2008,NUTS,2006,AT126,3,2856
2008,NUTS,2006,AT127,3,6252
2008,NUTS,2006,AT130,3,2775
2008,NUTS,2006,AT211,3,2281
2008,NUTS,2006,AT212,3,8612
2008,NUTS,2006,AT213,3,5517
2008,NUTS,2006,AT221,3,6951
2008,NUTS,2006,AT222,3,4799
2008,NUTS,2006,AT223,3,7144
2008,NUTS,2006,AT224,3,7173
2008,NUTS,2006,AT225,3,1428
2008,NUTS,2006,AT226,3,4496
2008,NUTS,2006,AT311,3,4072
2008,NUTS,2006,AT312,3,965
2008,NUTS,2006,AT313,3,883
2008,NUTS,2006,AT314,3,3781
2008,NUTS,2006,AT315,3,8799
2008,NUTS,2006,AT321,3,7228
2008,NUTS,2006,AT322,3,208
2008,NUTS,2006,AT323,3,9743
2008,NUTS,2006,AT331,3,5994
2008,NUTS,2006,AT332,3,4890
2008,NUTS,2006,AT333,3,5217
2008,NUTS,2006,AT334,3,4410
2008,NUTS,2006,AT335,3,6101
2008,NUTS,2006,AT341,3,4665
2008,NUTS,2006,AT342,3,6282
2008,NUTS,2006,BE100,3,7768
2008,NUTS,2006,BE211,3,3024
2008,NUTS,2006,BE212,3,3019
2008,NUTS,2006,BE213,3,7546
2008,NUTS,2006,BE221,3,3321
2008,NUTS,2006,BE222,3,4523
2008,NUTS,2006,BE223,3,6904
2008,NUTS,2006,BE231,3,1059
2008,NUTS,2006,BE232,3,9638
2008,NUTS,2006,BE233,3,255
2008,NUTS,2006,BE234,3,9571
2008,NUTS,2006,BE235,3,3524
2008,NUTS,2006,BE236,3,9083
2008,NUTS,2006,BE241,3,1145
2008,NUTS,2006,BE242,3,4122
2008,NUTS,2006,BE251,3,162
2008,NUTS,2006,BE252,3,7528
2008,NUTS,2006,BE253,3,5636
2008,NUTS,2006,BE254,3,8955
2008,NUTS,2006,BE255,3,7814
2008,NUTS,2006,BE256,3,9147
2008,NUTS,2006,BE257,3,7630
2008,NUTS,2006,BE258,3,1604
2008,NUTS,2006,BE310,3,9057
2008,NUTS,2006,BE321,3,1872
2008,NUTS,2006,BE322,3,9141
2008,NUTS,2006,BE323,3,5559
2008,NUTS,2006,BE324,3,4587
2008,NUTS,2006,BE325,3,7497
2008,NUTS,2006,BE326,3,6687
2008,NUTS,2006,BE327,3,2965
2008,NUTS,2006,BE331,3,5813
2008,NUTS,2006,BE332,3,6980
2008,NUTS,2006,BE334,3,306
2008,NUTS,2006,BE335,3,3626
2008,NUTS,2006,BE336,3,6910
2008,NUTS,2006,BE341,3,4939
2008,NUTS,2006,BE342,3,1839
2008,NUTS,2006,BE343,3,8778
2008,NUTS,2006,BE344,3,610
2008,NUTS,2006,BE345,3,7584
2008,NUTS,2006,BE351,3,3168
2008,NUTS,2006,BE352,3,7586
2008,NUTS,2006,BE353,3,1362
2008,NUTS,2006,BG311,3,6760
2008,NUTS,2006,BG312,3,9310
2008,NUTS,2006,BG313,3,9445
2008,NUTS,2006,BG314,3,9073
2008,NUTS,2006,BG315,3,7953
2008,NUTS,2006,BG321,3,7359
2008,NUTS,2006,BG322,3,4655
2008,NUTS,2006,BG323,3,6434
2008,NUTS,2006,BG324,3,733
2008,NUTS,2006,BG325,3,5260
2008,NUTS,2006,BG331,3,7784
2008,NUTS,2006,BG332,3,2563
2008,NUTS,2006,BG333,3,6390
2008,NUTS,2006,BG334,3,9317
2008,NUTS,2006,BG341,3,3522
2008,NUTS,2006,BG342,3,67
2008,NUTS,2006,BG343,3,9696
2008,NUTS,2006,BG344,3,6880
2008,NUTS,2006,BG411,3,9632
2008,NUTS,2006,BG412,3,1919
2008,NUTS,2006,BG413,3,2088
2008,NUTS,2006,BG414,3,1502
2008,NUTS,2006,BG415,3,283
2008,NUTS,2006,BG421,3,3137
2008,NUTS,2006,BG422,3,8766
2008,NUTS,2006,BG423,3,127
2008,NUTS,2006,BG424,3,88
2008,NUTS,2006,BG425,3,4086
2008,NUTS,2006,CH011,3,6860
2008,NUTS,2006,CH012,3,9892
2008,NUTS,2006,CH013,3,4289
2008,NUTS,2006,CH021,3,5851
2008,NUTS,2006,CH022,3,9008
2008,NUTS,2006,CH023,3,3071
2008,NUTS,2006,CH024,3,2771
2008,NUTS,2006,CH025,3,6305
2008,NUTS,2006,CH031,3,6296
2008,NUTS,2006,CH032,3,5632
2008,NUTS,2006,CH033,3,618
2008,NUTS,2006,CH040,3,1907
2008,NUTS,2006,CH051,3,3021
2008,NUTS,2006,CH052,3,5851
2008,NUTS,2006,CH053,3,6427
2008,NUTS,2006,CH054,3,7983
2008,NUTS,2006,CH055,3,7617
2008,NUTS,2006,CH056,3,2928
2008,NUTS,2006,CH057,3,9106
2008,NUTS,2006,CH061,3,3169
2008,NUTS,2006,CH062,3,2392
2008,NUTS,2006,CH063,3,5039
2008,NUTS,2006,CH064,3,7211
2008,NUTS,2006,CH065,3,2406
2008,NUTS,2006,CH066,3,2752
2008,NUTS,2006,CH070,3,508
2008,NUTS,2006,CY000,3,2328
2008,NUTS,2006,CZ010,3,3729
2008,NUTS,2006,CZ020,3,9442
2008,NUTS,2006,CZ031,3,9625
2008,NUTS,2006,CZ032,3,5713
2008,NUTS,2006,CZ041,3,5916
2008,NUTS,2006,CZ042,3,6754
2008,NUTS,2006,CZ051,3,8251
2008,NUTS,2006,CZ052,3,8839
2008,NUTS,2006,CZ053,3,7420
2008,NUTS,2006,CZ063,3,555
2008,NUTS,2006,CZ064,3,1453
2008,NUTS,2006,CZ071,3,5249
2008,NUTS,2006,CZ072,3,3239
2008,NUTS,2006,CZ080,3,3673
2008,NUTS,2006,DE111,3,7870
2008,NUTS,2006,DE112,3,7194
2008,NUTS,2006,DE113,3,8933
2008,NUTS,2006,DE114,3,2651
2008,NUTS,2006,DE115,3,8263
2008,NUTS,2006,DE116,3,8531
2008,NUTS,2006,DE117,3,6118
2008,NUTS,2006,DE118,3,9175
2008,NUTS,2006,DE119,3,1564
2008,NUTS,2006,DE11A,3,743
2008,NUTS,2006,DE11B,3,9468
2008,NUTS,2006,DE11C,3,2424
2008,NUTS,2006,DE11D,3,4276
2008,NUTS,2006,DE121,3,408
2008,NUTS,2006,DE122,3,1222
2008,NUTS,2006,DE123,3,5378
2008,NUTS,2006,DE124,3,5229
2008,NUTS,2006,DE125,3,6811
2008,NUTS,2006,DE126,3,8123
2008,NUTS,2006,DE127,3,1665
2008,NUTS,2006,DE128,3,6077
2008,NUTS,2006,DE129,3,4621
2008,NUTS,2006,DE12A,3,8105
2008,NUTS,2006,DE12B,3,6425
2008,NUTS,2006,DE12C,3,6455
2008,NUTS,2006,DE131,3,5661
2008,NUTS,2006,DE132,3,138
2008,NUTS,2006,DE133,3,1458
2008,NUTS,2006,DE134,3,5873
2008,NUTS,2006,DE135,3,7773
2008,NUTS,2006,DE136,3,9436
2008,NUTS,2006,DE137,3,2118
2008,NUTS,2006,DE138,3,9799
2008,NUTS,2006,DE139,3,3948
2008,NUTS,2006,DE13A,3,6364
2008,NUTS,2006,DE141,3,7
2008,NUTS,2006,DE142,3,4035
2008,NUTS,2006,DE143,3,5341
2008,NUTS,2006,DE144,3,7835
2008,NUTS,2006,DE145,3,2557
2008,NUTS,2006,DE146,3,3484
2008,NUTS,2006,DE147,3,6747
2008,NUTS,2006,DE148,3,3629
2008,NUTS,2006,DE149,3,1199
2008,NUTS,2006,DE211,3,4722
2008,NUTS,2006,DE212,3,313
2008,NUTS,2006,DE213,3,6921
2008,NUTS,2006,DE214,3,7257
2008,NUTS,2006,DE215,3,8920
2008,NUTS,2006,DE216,3,803
2008,NUTS,2006,DE217,3,3194
2008,NUTS,2006,DE218,3,3523
2008,NUTS,2006,DE219,3,6585
2008,NUTS,2006,DE21A,3,583
2008,NUTS,2006,DE21B,3,8529
2008,NUTS,2006,DE21C,3,7330
2008,NUTS,2006,DE21D,3,1537
2008,NUTS,2006,DE21E,3,2457
2008,NUTS,2006,DE21F,3,1187
2008,NUTS,2006,DE21G,3,4244
2008,NUTS,2006,DE21H,3,2015
2008,NUTS,2006,DE21I,3,9374
2008,NUTS,2006,DE21J,3,6565
2008,NUTS,2006,DE21K,3,7451
2008,NUTS,2006,DE21L,3,3745
2008,NUTS,2006,DE21M,3,2738
2008,NUTS,2006,DE21N,3,8703
2008,NUTS,2006,DE221,3,2302
2008,NUTS,2006,DE222,3,535
2008,NUTS,2006,DE223,3,3664
2008,NUTS,2006,DE224,3,7535
2008,NUTS,2006,DE225,3,5376
2008,NUTS,2006,DE226,3,6227
2008,NUTS,2006,DE227,3,6284
2008,NUTS,2006,DE228,3,3091
2008,NUTS,2006,DE229,3,5418
2008,NUTS,2006,DE22A,3,9505
2008,NUTS,2006,DE22B,3,4133
2008,NUTS,2006,DE22C,3,7684
