year,region_type,region_year_spec,region_id,region_level,ruzko
2011,NUTS,2010,TRA,1,5309
2011,NUTS,2010,TRB,1,2990
2011,NUTS,2010,TRC,1,499
2011,NUTS,2010,UKC,1,4368
2011,NUTS,2010,UKD,1,9120
2011,NUTS,2010,UKE,1,8836
2011,NUTS,2010,UKF,1,8539
2011,NUTS,2010,UKG,1,5631
2011,NUTS,2010,UKH,1,5110
2011,NUTS,2010,UKI,1,1154
2011,NUTS,2010,UKJ,1,6286
2011,NUTS,2010,UKK,1,8057
2011,NUTS,2010,UKL,1,6590
2011,NUTS,2010,UKM,1,6971
2011,NUTS,2010,UKN,1,5431
2011,NUTS,2010,AT11,2,9962
2011,NUTS,2010,AT12,2,6247
2011,NUTS,2010,AT13,2,45
2011,NUTS,2010,AT21,2,7505
2011,NUTS,2010,AT22,2,2204
2011,NUTS,2010,AT31,2,2112
2011,NUTS,2010,AT32,2,5078
2011,NUTS,2010,AT33,2,7553
2011,NUTS,2010,AT34,2,3232
2011,NUTS,2010,BE10,2,9916
2011,NUTS,2010,BE21,2,7286
2011,NUTS,2010,BE22,2,4492
2011,NUTS,2010,BE23,2,1505
2011,NUTS,2010,BE24,2,2419
2011,NUTS,2010,BE25,2,3217
2011,NUTS,2010,BE31,2,8301
2011,NUTS,2010,BE32,2,7576
2011,NUTS,2010,BE33,2,538
2011,NUTS,2010,BE34,2,7804
2011,NUTS,2010,BE35,2,8967
2011,NUTS,2010,BG31,2,7200
2011,NUTS,2010,BG32,2,1470
2011,NUTS,2010,BG33,2,203
2011,NUTS,2010,BG34,2,5820
2011,NUTS,2010,BG41,2,4760
2011,NUTS,2010,BG42,2,7009
2011,NUTS,2010,CH01,2,941
2011,NUTS,2010,CH02,2,7206
2011,NUTS,2010,CH03,2,5480
2011,NUTS,2010,CH04,2,852
2011,NUTS,2010,CH05,2,6615
2011,NUTS,2010,CH06,2,7306
2011,NUTS,2010,CH07,2,7550
2011,NUTS,2010,CY00,2,660
2011,NUTS,2010,CZ01,2,2245
2011,NUTS,2010,CZ02,2,8372
2011,NUTS,2010,CZ03,2,3485
2011,NUTS,2010,CZ04,2,3435
2011,NUTS,2010,CZ05,2,3718
2011,NUTS,2010,CZ06,2,3939
2011,NUTS,2010,CZ07,2,1979
2011,NUTS,2010,CZ08,2,380
2011,NUTS,2010,DE11,2,2900
2011,NUTS,2010,DE12,2,2320
2011,NUTS,2010,DE13,2,7801
2011,NUTS,2010,DE14,2,9672
2011,NUTS,2010,DE21,2,6676
2011,NUTS,2010,DE22,2,2793
2011,NUTS,2010,DE23,2,4064
2011,NUTS,2010,DE24,2,4638
2011,NUTS,2010,DE25,2,6907
2011,NUTS,2010,DE26,2,5908
2011,NUTS,2010,DE27,2,1272
2011,NUTS,2010,DE30,2,4863
2011,NUTS,2010,DE40,2,7821
2011,NUTS,2010,DE50,2,6994
2011,NUTS,2010,DE60,2,8620
2011,NUTS,2010,DE71,2,2143
2011,NUTS,2010,DE72,2,3090
2011,NUTS,2010,DE73,2,683
2011,NUTS,2010,DE80,2,8274
2011,NUTS,2010,DE91,2,9319
2011,NUTS,2010,DE92,2,662
2011,NUTS,2010,DE93,2,7521
2011,NUTS,2010,DE94,2,8015
2011,NUTS,2010,DEA1,2,4995
2011,NUTS,2010,DEA2,2,3824
2011,NUTS,2010,DEA3,2,9968
2011,NUTS,2010,DEA4,2,2853
2011,NUTS,2010,DEA5,2,7225
2011,NUTS,2010,DEB1,2,1041
2011,NUTS,2010,DEB2,2,4296
2011,NUTS,2010,DEB3,2,3293
2011,NUTS,2010,DEC0,2,8240
2011,NUTS,2010,DED2,2,1728
2011,NUTS,2010,DED4,2,5155
2011,NUTS,2010,DED5,2,5940
2011,NUTS,2010,DEE0,2,4901
2011,NUTS,2010,DEF0,2,2484
2011,NUTS,2010,DEG0,2,383
2011,NUTS,2010,DK01,2,1232
2011,NUTS,2010,DK02,2,3405
2011,NUTS,2010,DK03,2,1718
2011,NUTS,2010,DK04,2,5214
2011,NUTS,2010,DK05,2,535
2011,NUTS,2010,EE00,2,8157
2011,NUTS,2010,EL11,2,5885
2011,NUTS,2010,EL12,2,3040
2011,NUTS,2010,EL13,2,5707
2011,NUTS,2010,EL14,2,3708
2011,NUTS,2010,EL21,2,7611
2011,NUTS,2010,EL22,2,4450
2011,NUTS,2010,EL23,2,1279
2011,NUTS,2010,EL24,2,3711
2011,NUTS,2010,EL25,2,9223
2011,NUTS,2010,EL30,2,347
2011,NUTS,2010,EL41,2,5998
2011,NUTS,2010,EL42,2,9826
2011,NUTS,2010,EL43,2,7851
2011,NUTS,2010,ES11,2,2486
2011,NUTS,2010,ES12,2,4077
2011,NUTS,2010,ES13,2,3619
2011,NUTS,2010,ES21,2,1687
2011,NUTS,2010,ES22,2,6301
2011,NUTS,2010,ES23,2,1117
2011,NUTS,2010,ES24,2,5077
2011,NUTS,2010,ES30,2,6588
2011,NUTS,2010,ES41,2,4069
2011,NUTS,2010,ES42,2,4141
2011,NUTS,2010,ES43,2,6343
2011,NUTS,2010,ES51,2,2179
2011,NUTS,2010,ES52,2,7723
2011,NUTS,2010,ES53,2,1043
2011,NUTS,2010,ES61,2,826
2011,NUTS,2010,ES62,2,4565
2011,NUTS,2010,ES63,2,2403
2011,NUTS,2010,ES64,2,3013
2011,NUTS,2010,ES70,2,5395
2011,NUTS,2010,FI19,2,1813
2011,NUTS,2010,FI1B,2,5859
2011,NUTS,2010,FI1C,2,6264
2011,NUTS,2010,FI1D,2,5910
2011,NUTS,2010,FI20,2,6861
2011,NUTS,2010,FR10,2,4275
2011,NUTS,2010,FR21,2,1285
2011,NUTS,2010,FR22,2,995
2011,NUTS,2010,FR23,2,6220
2011,NUTS,2010,FR24,2,1177
2011,NUTS,2010,FR25,2,4838
2011,NUTS,2010,FR26,2,680
2011,NUTS,2010,FR30,2,6243
2011,NUTS,2010,FR41,2,4001
2011,NUTS,2010,FR42,2,5015
2011,NUTS,2010,FR43,2,5324
2011,NUTS,2010,FR51,2,7781
2011,NUTS,2010,FR52,2,782
2011,NUTS,2010,FR53,2,4111
2011,NUTS,2010,FR61,2,5660
2011,NUTS,2010,FR62,2,7239
2011,NUTS,2010,FR63,2,9823
2011,NUTS,2010,FR71,2,624
2011,NUTS,2010,FR72,2,9441
2011,NUTS,2010,FR81,2,2243
2011,NUTS,2010,FR82,2,2753
2011,NUTS,2010,FR83,2,6128
2011,NUTS,2010,FR91,2,4707
2011,NUTS,2010,FR92,2,2323
2011,NUTS,2010,FR93,2,7713
2011,NUTS,2010,FR94,2,1273
2011,NUTS,2010,HR03,2,6574
2011,NUTS,2010,HR04,2,5944
2011,NUTS,2010,HU10,2,8453
2011,NUTS,2010,HU21,2,9789
2011,NUTS,2010,HU22,2,3530
2011,NUTS,2010,HU23,2,2016
2011,NUTS,2010,HU31,2,1038
2011,NUTS,2010,HU32,2,7782
2011,NUTS,2010,HU33,2,977
2011,NUTS,2010,IE01,2,909
2011,NUTS,2010,IE02,2,9073
2011,NUTS,2010,IS00,2,4824
2011,NUTS,2010,ITC1,2,3928
2011,NUTS,2010,ITC2,2,110
2011,NUTS,2010,ITC3,2,495
2011,NUTS,2010,ITC4,2,9375
2011,NUTS,2010,ITF1,2,615
2011,NUTS,2010,ITF2,2,5537
2011,NUTS,2010,ITF3,2,8048
2011,NUTS,2010,ITF4,2,6100
2011,NUTS,2010,ITF5,2,9974
2011,NUTS,2010,ITF6,2,4044
2011,NUTS,2010,ITG1,2,5617
2011,NUTS,2010,ITG2,2,8976
2011,NUTS,2010,ITH1,2,8505
2011,NUTS,2010,ITH2,2,6916
2011,NUTS,2010,ITH3,2,456
2011,NUTS,2010,ITH4,2,6524
2011,NUTS,2010,ITH5,2,7457
2011,NUTS,2010,ITI1,2,1280
2011,NUTS,2010,ITI2,2,5324
2011,NUTS,2010,ITI3,2,8806
2011,NUTS,2010,ITI4,2,7953
2011,NUTS,2010,LI00,2,2205
2011,NUTS,2010,LT00,2,2297
2011,NUTS,2010,LU00,2,3086
2011,NUTS,2010,LV00,2,962
2011,NUTS,2010,ME00,2,5060
2011,NUTS,2010,MK00,2,7369
2011,NUTS,2010,MT00,2,3586
2011,NUTS,2010,NL11,2,8993
2011,NUTS,2010,NL12,2,2429
2011,NUTS,2010,NL13,2,1323
2011,NUTS,2010,NL21,2,7603
2011,NUTS,2010,NL22,2,8366
2011,NUTS,2010,NL23,2,4678
2011,NUTS,2010,NL31,2,279
2011,NUTS,2010,NL32,2,4357
2011,NUTS,2010,NL33,2,6066
2011,NUTS,2010,NL34,2,1687
2011,NUTS,2010,NL41,2,5121
2011,NUTS,2010,NL42,2,9495
2011,NUTS,2010,NO01,2,4793
2011,NUTS,2010,NO02,2,1418
2011,NUTS,2010,NO03,2,5133
2011,NUTS,2010,NO04,2,7113
2011,NUTS,2010,NO05,2,1898
2011,NUTS,2010,NO06,2,3026
2011,NUTS,2010,NO07,2,4229
2011,NUTS,2010,PL11,2,7204
2011,NUTS,2010,PL12,2,5886
2011,NUTS,2010,PL21,2,6374
2011,NUTS,2010,PL22,2,5760
2011,NUTS,2010,PL31,2,975
2011,NUTS,2010,PL32,2,1525
2011,NUTS,2010,PL33,2,5441
2011,NUTS,2010,PL34,2,2068
2011,NUTS,2010,PL41,2,3358
2011,NUTS,2010,PL42,2,5724
2011,NUTS,2010,PL43,2,9891
2011,NUTS,2010,PL51,2,3047
2011,NUTS,2010,PL52,2,1740
2011,NUTS,2010,PL61,2,6147
2011,NUTS,2010,PL62,2,7996
2011,NUTS,2010,PL63,2,9304
2011,NUTS,2010,PT11,2,8480
2011,NUTS,2010,PT15,2,544
2011,NUTS,2010,PT16,2,1379
2011,NUTS,2010,PT17,2,2552
2011,NUTS,2010,PT18,2,1955
2011,NUTS,2010,PT20,2,3324
2011,NUTS,2010,PT30,2,7526
2011,NUTS,2010,RO11,2,9121
2011,NUTS,2010,RO12,2,8283
2011,NUTS,2010,RO21,2,1292
2011,NUTS,2010,RO22,2,5879
2011,NUTS,2010,RO31,2,9398
2011,NUTS,2010,RO32,2,7436
2011,NUTS,2010,RO41,2,4628
2011,NUTS,2010,RO42,2,3168
2011,NUTS,2010,SE11,2,6153
2011,NUTS,2010,SE12,2,9944
2011,NUTS,2010,SE21,2,450
2011,NUTS,2010,SE22,2,7655
2011,NUTS,2010,SE23,2,9789
2011,NUTS,2010,SE31,2,1859
2011,NUTS,2010,SE32,2,3005
2011,NUTS,2010,SE33,2,5932
2011,NUTS,2010,SI01,2,6039
2011,NUTS,2010,SI02,2,2346
2011,NUTS,2010,SK01,2,6623
2011,NUTS,2010,SK02,2,6000
2011,NUTS,2010,SK03,2,4056
2011,NUTS,2010,SK04,2,1686
2011,NUTS,2010,TR10,2,7915
2011,NUTS,2010,TR21,2,461
2011,NUTS,2010,TR22,2,9320
2011,NUTS,2010,TR31,2,4680
2011,NUTS,2010,TR32,2,3678
2011,NUTS,2010,TR33,2,1674
2011,NUTS,2010,TR41,2,3807
2011,NUTS,2010,TR42,2,7942
2011,NUTS,2010,TR51,2,2951
2011,NUTS,2010,TR52,2,2827
2011,NUTS,2010,TR61,2,9895
2011,NUTS,2010,TR62,2,8694
2011,NUTS,2010,TR63,2,391
2011,NUTS,2010,TR71,2,1392
2011,NUTS,2010,TR72,2,7063
2011,NUTS,2010,TR81,2,9682
2011,NUTS,2010,TR82,2,883
2011,NUTS,2010,TR83,2,1501
2011,NUTS,2010,TR90,2,2447
2011,NUTS,2010,TRA1,2,504
2011,NUTS,2010,TRA2,2,4306
2011,NUTS,2010,TRB1,2,312
2011,NUTS,2010,TRB2,2,8671
2011,NUTS,2010,TRC1,2,1660
2011,NUTS,2010,TRC2,2,232
2011,NUTS,2010,TRC3,2,1673
2011,NUTS,2010,UKC1,2,5299
2011,NUTS,2010,UKC2,2,8487
2011,NUTS,2010,UKD1,2,4208
2011,NUTS,2010,UKD3,2,1124
2011,NUTS,2010,UKD4,2,626
2011,NUTS,2010,UKD6,2,3730
2011,NUTS,2010,UKD7,2,5140
2011,NUTS,2010,UKE1,2,1799
2011,NUTS,2010,UKE2,2,113
2011,NUTS,2010,UKE3,2,3321
2011,NUTS,2010,UKE4,2,755
2011,NUTS,2010,UKF1,2,2949
2011,NUTS,2010,UKF2,2,6230
2011,NUTS,2010,UKF3,2,1834
2011,NUTS,2010,UKG1,2,5561
2011,NUTS,2010,UKG2,2,5631
2011,NUTS,2010,UKG3,2,6362
2011,NUTS,2010,UKH1,2,8965
2011,NUTS,2010,UKH2,2,5177
2011,NUTS,2010,UKH3,2,302
2011,NUTS,2010,UKI1,2,9824
2011,NUTS,2010,UKI2,2,574
2011,NUTS,2010,UKJ1,2,1363
2011,NUTS,2010,UKJ2,2,3912
2011,NUTS,2010,UKJ3,2,1177
2011,NUTS,2010,UKJ4,2,6026
2011,NUTS,2010,UKK1,2,3849
2011,NUTS,2010,UKK2,2,831
2011,NUTS,2010,UKK3,2,3919
2011,NUTS,2010,UKK4,2,2696
2011,NUTS,2010,UKL1,2,2866
2011,NUTS,2010,UKL2,2,1484
2011,NUTS,2010,UKM2,2,5000
2011,NUTS,2010,UKM3,2,2389
2011,NUTS,2010,UKM5,2,6458
2011,NUTS,2010,UKM6,2,1726
2011,NUTS,2010,UKN0,2,3266
2011,NUTS,2010,AT111,3,334
2011,NUTS,2010,AT112,3,3147
2011,NUTS,2010,AT113,3,8783
2011,NUTS,2010,AT121,3,1301
2011,NUTS,2010,AT122,3,6999
2011,NUTS,2010,AT123,3,2836
2011,NUTS,2010,AT124,3,7837
2011,NUTS,2010,AT125,3,8581
2011,NUTS,2010,AT126,3,7661
2011,NUTS,2010,AT127,3,4628
2011,NUTS,2010,AT130,3,3379
2011,NUTS,2010,AT211,3,2611
2011,NUTS,2010,AT212,3,6004
2011,NUTS,2010,AT213,3,7651
2011,NUTS,2010,AT221,3,3918
2011,NUTS,2010,AT222,3,7600
2011,NUTS,2010,AT223,3,7060
2011,NUTS,2010,AT224,3,2115
2011,NUTS,2010,AT225,3,4318
2011,NUTS,2010,AT226,3,4211
2011,NUTS,2010,AT311,3,1133
2011,NUTS,2010,AT312,3,9361
2011,NUTS,2010,AT313,3,1277
2011,NUTS,2010,AT314,3,3266
2011,NUTS,2010,AT315,3,7977
2011,NUTS,2010,AT321,3,8148
2011,NUTS,2010,AT322,3,3960
2011,NUTS,2010,AT323,3,3637
2011,NUTS,2010,AT331,3,1084
2011,NUTS,2010,AT332,3,737
2011,NUTS,2010,AT333,3,1412
2011,NUTS,2010,AT334,3,795
2011,NUTS,2010,AT335,3,2427
2011,NUTS,2010,AT341,3,4369
2011,NUTS,2010,AT342,3,4716
2011,NUTS,2010,BE100,3,301
2011,NUTS,2010,BE211,3,5263
2011,NUTS,2010,BE212,3,5203
2011,NUTS,2010,BE213,3,419
2011,NUTS,2010,BE221,3,5382
2011,NUTS,2010,BE222,3,2577
2011,NUTS,2010,BE223,3,9653
2011,NUTS,2010,BE231,3,8609
2011,NUTS,2010,BE232,3,590
2011,NUTS,2010,BE233,3,312
2011,NUTS,2010,BE234,3,6295
2011,NUTS,2010,BE235,3,3904
2011,NUTS,2010,BE236,3,9042
2011,NUTS,2010,BE241,3,9272
2011,NUTS,2010,BE242,3,3043
2011,NUTS,2010,BE251,3,2171
2011,NUTS,2010,BE252,3,8364
2011,NUTS,2010,BE253,3,772
2011,NUTS,2010,BE254,3,1585
2011,NUTS,2010,BE255,3,7692
2011,NUTS,2010,BE256,3,537
2011,NUTS,2010,BE257,3,1326
2011,NUTS,2010,BE258,3,2513
2011,NUTS,2010,BE310,3,7424
2011,NUTS,2010,BE321,3,2143
2011,NUTS,2010,BE322,3,4234
2011,NUTS,2010,BE323,3,8310
2011,NUTS,2010,BE324,3,5644
2011,NUTS,2010,BE325,3,9374
2011,NUTS,2010,BE326,3,4002
2011,NUTS,2010,BE327,3,1887
2011,NUTS,2010,BE331,3,7507
2011,NUTS,2010,BE332,3,9955
2011,NUTS,2010,BE334,3,3179
2011,NUTS,2010,BE335,3,5020
2011,NUTS,2010,BE336,3,7801
2011,NUTS,2010,BE341,3,7490
2011,NUTS,2010,BE342,3,3791
2011,NUTS,2010,BE343,3,5449
2011,NUTS,2010,BE344,3,4385
2011,NUTS,2010,BE345,3,1268
2011,NUTS,2010,BE351,3,2240
2011,NUTS,2010,BE352,3,7892
2011,NUTS,2010,BE353,3,6383
2011,NUTS,2010,BG311,3,5973
2011,NUTS,2010,BG312,3,2403
2011,NUTS,2010,BG313,3,6876
2011,NUTS,2010,BG314,3,6303
2011,NUTS,2010,BG315,3,8120
2011,NUTS,2010,BG321,3,7288
2011,NUTS,2010,BG322,3,7850
2011,NUTS,2010,BG323,3,2649
2011,NUTS,2010,BG324,3,9656
2011,NUTS,2010,BG325,3,5487
2011,NUTS,2010,BG331,3,7156
2011,NUTS,2010,BG332,3,7799
2011,NUTS,2010,BG333,3,5571
2011,NUTS,2010,BG334,3,612
2011,NUTS,2010,BG341,3,9475
2011,NUTS,2010,BG342,3,5917
2011,NUTS,2010,BG343,3,695
2011,NUTS,2010,BG344,3,4242
2011,NUTS,2010,BG411,3,3429
2011,NUTS,2010,BG412,3,4717
2011,NUTS,2010,BG413,3,6483
2011,NUTS,2010,BG414,3,4575
2011,NUTS,2010,BG415,3,2207
2011,NUTS,2010,BG421,3,3774
2011,NUTS,2010,BG422,3,8561
2011,NUTS,2010,BG423,3,3539
2011,NUTS,2010,BG424,3,8983
2011,NUTS,2010,BG425,3,8527
2011,NUTS,2010,CH011,3,5715
2011,NUTS,2010,CH012,3,8300
2011,NUTS,2010,CH013,3,8357
2011,NUTS,2010,CH021,3,3964
2011,NUTS,2010,CH022,3,6506
2011,NUTS,2010,CH023,3,6366
2011,NUTS,2010,CH024,3,4160
2011,NUTS,2010,CH025,3,5351
2011,NUTS,2010,CH031,3,4945
2011,NUTS,2010,CH032,3,2039
2011,NUTS,2010,CH033,3,3295
2011,NUTS,2010,CH040,3,396
2011,NUTS,2010,CH051,3,2158
2011,NUTS,2010,CH052,3,2802
2011,NUTS,2010,CH053,3,9477
2011,NUTS,2010,CH054,3,8849
2011,NUTS,2010,CH055,3,3181
2011,NUTS,2010,CH056,3,1529
2011,NUTS,2010,CH057,3,2663
2011,NUTS,2010,CH061,3,7232
2011,NUTS,2010,CH062,3,6623
2011,NUTS,2010,CH063,3,2942
2011,NUTS,2010,CH064,3,5297
2011,NUTS,2010,CH065,3,5586
2011,NUTS,2010,CH066,3,1891
2011,NUTS,2010,CH070,3,2192
2011,NUTS,2010,CY000,3,911
2011,NUTS,2010,CZ010,3,4654
2011,NUTS,2010,CZ020,3,7763
2011,NUTS,2010,CZ031,3,5878
2011,NUTS,2010,CZ032,3,3965
2011,NUTS,2010,CZ041,3,4201
2011,NUTS,2010,CZ042,3,8978
2011,NUTS,2010,CZ051,3,699
2011,NUTS,2010,CZ052,3,2148
2011,NUTS,2010,CZ053,3,2580
2011,NUTS,2010,CZ063,3,1145
2011,NUTS,2010,CZ064,3,2497
2011,NUTS,2010,CZ071,3,2569
2011,NUTS,2010,CZ072,3,9932
2011,NUTS,2010,CZ080,3,8401
2011,NUTS,2010,DE111,3,517
2011,NUTS,2010,DE112,3,96
2011,NUTS,2010,DE113,3,9658
2011,NUTS,2010,DE114,3,8811
2011,NUTS,2010,DE115,3,8598
2011,NUTS,2010,DE116,3,5790
2011,NUTS,2010,DE117,3,2707
2011,NUTS,2010,DE118,3,2686
2011,NUTS,2010,DE119,3,3276
2011,NUTS,2010,DE11A,3,2478
2011,NUTS,2010,DE11B,3,4814
2011,NUTS,2010,DE11C,3,2203
2011,NUTS,2010,DE11D,3,4851
2011,NUTS,2010,DE121,3,4248
2011,NUTS,2010,DE122,3,5209
2011,NUTS,2010,DE123,3,4504
2011,NUTS,2010,DE124,3,4007
2011,NUTS,2010,DE125,3,1479
2011,NUTS,2010,DE126,3,8684
2011,NUTS,2010,DE127,3,8323
2011,NUTS,2010,DE128,3,3820
2011,NUTS,2010,DE129,3,8875
2011,NUTS,2010,DE12A,3,5080
2011,NUTS,2010,DE12B,3,638
2011,NUTS,2010,DE12C,3,1311
2011,NUTS,2010,DE131,3,9582
2011,NUTS,2010,DE132,3,4758
2011,NUTS,2010,DE133,3,3868
2011,NUTS,2010,DE134,3,6673
2011,NUTS,2010,DE135,3,758
2011,NUTS,2010,DE136,3,6498
2011,NUTS,2010,DE137,3,2175
2011,NUTS,2010,DE138,3,8553
2011,NUTS,2010,DE139,3,2798
2011,NUTS,2010,DE13A,3,166
2011,NUTS,2010,DE141,3,2736
2011,NUTS,2010,DE142,3,6849
2011,NUTS,2010,DE143,3,6998
2011,NUTS,2010,DE144,3,2987
2011,NUTS,2010,DE145,3,9342
2011,NUTS,2010,DE146,3,84
2011,NUTS,2010,DE147,3,5673
2011,NUTS,2010,DE148,3,960
2011,NUTS,2010,DE149,3,2761
2011,NUTS,2010,DE211,3,1970
2011,NUTS,2010,DE212,3,5232
2011,NUTS,2010,DE213,3,3262
2011,NUTS,2010,DE214,3,3858
2011,NUTS,2010,DE215,3,62
2011,NUTS,2010,DE216,3,3520
2011,NUTS,2010,DE217,3,6750
2011,NUTS,2010,DE218,3,4353
2011,NUTS,2010,DE219,3,5410
2011,NUTS,2010,DE21A,3,4384
2011,NUTS,2010,DE21B,3,7707
2011,NUTS,2010,DE21C,3,7785
2011,NUTS,2010,DE21D,3,9462
2011,NUTS,2010,DE21E,3,9019
2011,NUTS,2010,DE21F,3,9254
2011,NUTS,2010,DE21G,3,6101
2011,NUTS,2010,DE21H,3,8897
2011,NUTS,2010,DE21I,3,2545
2011,NUTS,2010,DE21J,3,2286
2011,NUTS,2010,DE21K,3,5921
2011,NUTS,2010,DE21L,3,3386
2011,NUTS,2010,DE21M,3,4022
2011,NUTS,2010,DE21N,3,7068
2011,NUTS,2010,DE221,3,9914
2011,NUTS,2010,DE222,3,8341
2011,NUTS,2010,DE223,3,8562
2011,NUTS,2010,DE224,3,6035
2011,NUTS,2010,DE225,3,3371
2011,NUTS,2010,DE226,3,9663
2011,NUTS,2010,DE227,3,2702
2011,NUTS,2010,DE228,3,2245
2011,NUTS,2010,DE229,3,2451
2011,NUTS,2010,DE22A,3,8755
2011,NUTS,2010,DE22B,3,2954
2011,NUTS,2010,DE22C,3,9265
2011,NUTS,2010,DE231,3,3954
