year,region_type,region_year_spec,region_id,region_level,cituw
2008,NUTS,2006,TR8,1,261
2008,NUTS,2006,TR9,1,205
2008,NUTS,2006,TRA,1,309
2008,NUTS,2006,TRB,1,552
2008,NUTS,2006,TRC,1,118
2008,NUTS,2006,UKC,1,41
2008,NUTS,2006,UKD,1,626
2008,NUTS,2006,UKE,1,695
2008,NUTS,2006,UKF,1,765
2008,NUTS,2006,UKG,1,42
2008,NUTS,2006,UKH,1,783
2008,NUTS,2006,UKI,1,968
2008,NUTS,2006,UKJ,1,556
2008,NUTS,2006,UKK,1,558
2008,NUTS,2006,UKL,1,241
2008,NUTS,2006,UKM,1,428
2008,NUTS,2006,UKN,1,530
2008,NUTS,2006,AT11,2,953
2008,NUTS,2006,AT12,2,520
2008,NUTS,2006,AT13,2,985
2008,NUTS,2006,AT21,2,616
2008,NUTS,2006,AT22,2,235
2008,NUTS,2006,AT31,2,249
2008,NUTS,2006,AT32,2,190
2008,NUTS,2006,AT33,2,867
2008,NUTS,2006,AT34,2,243
2008,NUTS,2006,BE10,2,404
2008,NUTS,2006,BE21,2,328
2008,NUTS,2006,BE22,2,402
2008,NUTS,2006,BE23,2,448
2008,NUTS,2006,BE24,2,491
2008,NUTS,2006,BE25,2,528
2008,NUTS,2006,BE31,2,826
2008,NUTS,2006,BE32,2,974
2008,NUTS,2006,BE33,2,126
2008,NUTS,2006,BE34,2,744
2008,NUTS,2006,BE35,2,345
2008,NUTS,2006,BG31,2,656
2008,NUTS,2006,BG32,2,767
2008,NUTS,2006,BG33,2,645
2008,NUTS,2006,BG34,2,366
2008,NUTS,2006,BG41,2,188
2008,NUTS,2006,BG42,2,779
2008,NUTS,2006,CH01,2,898
2008,NUTS,2006,CH02,2,526
2008,NUTS,2006,CH03,2,145
2008,NUTS,2006,CH04,2,848
2008,NUTS,2006,CH05,2,968
2008,NUTS,2006,CH06,2,25
2008,NUTS,2006,CH07,2,923
2008,NUTS,2006,CY00,2,849
2008,NUTS,2006,CZ01,2,377
2008,NUTS,2006,CZ02,2,690
2008,NUTS,2006,CZ03,2,119
2008,NUTS,2006,CZ04,2,736
2008,NUTS,2006,CZ05,2,648
2008,NUTS,2006,CZ06,2,504
2008,NUTS,2006,CZ07,2,229
2008,NUTS,2006,CZ08,2,838
2008,NUTS,2006,DE11,2,363
2008,NUTS,2006,DE12,2,96
2008,NUTS,2006,DE13,2,752
2008,NUTS,2006,DE14,2,354
2008,NUTS,2006,DE21,2,5
2008,NUTS,2006,DE22,2,422
2008,NUTS,2006,DE23,2,91
2008,NUTS,2006,DE24,2,830
2008,NUTS,2006,DE25,2,705
2008,NUTS,2006,DE26,2,285
2008,NUTS,2006,DE27,2,683
2008,NUTS,2006,DE30,2,559
2008,NUTS,2006,DE41,2,586
2008,NUTS,2006,DE42,2,284
2008,NUTS,2006,DE50,2,186
2008,NUTS,2006,DE60,2,544
2008,NUTS,2006,DE71,2,758
2008,NUTS,2006,DE72,2,117
2008,NUTS,2006,DE73,2,629
2008,NUTS,2006,DE80,2,981
2008,NUTS,2006,DE91,2,958
2008,NUTS,2006,DE92,2,533
2008,NUTS,2006,DE93,2,113
2008,NUTS,2006,DE94,2,869
2008,NUTS,2006,DEA1,2,1000
2008,NUTS,2006,DEA2,2,220
2008,NUTS,2006,DEA3,2,162
2008,NUTS,2006,DEA4,2,198
2008,NUTS,2006,DEA5,2,242
2008,NUTS,2006,DEB1,2,970
2008,NUTS,2006,DEB2,2,643
2008,NUTS,2006,DEB3,2,849
2008,NUTS,2006,DEC0,2,154
2008,NUTS,2006,DED1,2,699
2008,NUTS,2006,DED2,2,703
2008,NUTS,2006,DED3,2,875
2008,NUTS,2006,DEE0,2,148
2008,NUTS,2006,DEF0,2,771
2008,NUTS,2006,DEG0,2,577
2008,NUTS,2006,DK01,2,129
2008,NUTS,2006,DK02,2,326
2008,NUTS,2006,DK03,2,517
2008,NUTS,2006,DK04,2,631
2008,NUTS,2006,DK05,2,705
2008,NUTS,2006,EE00,2,574
2008,NUTS,2006,ES11,2,926
2008,NUTS,2006,ES12,2,835
2008,NUTS,2006,ES13,2,920
2008,NUTS,2006,ES21,2,970
2008,NUTS,2006,ES22,2,686
2008,NUTS,2006,ES23,2,279
2008,NUTS,2006,ES24,2,724
2008,NUTS,2006,ES30,2,261
2008,NUTS,2006,ES41,2,733
2008,NUTS,2006,ES42,2,833
2008,NUTS,2006,ES43,2,342
2008,NUTS,2006,ES51,2,6
2008,NUTS,2006,ES52,2,93
2008,NUTS,2006,ES53,2,550
2008,NUTS,2006,ES61,2,904
2008,NUTS,2006,ES62,2,138
2008,NUTS,2006,ES63,2,137
2008,NUTS,2006,ES64,2,950
2008,NUTS,2006,ES70,2,345
2008,NUTS,2006,FI13,2,53
2008,NUTS,2006,FI18,2,84
2008,NUTS,2006,FI19,2,92
2008,NUTS,2006,FI1A,2,565
2008,NUTS,2006,FI20,2,787
2008,NUTS,2006,FR10,2,646
2008,NUTS,2006,FR21,2,340
2008,NUTS,2006,FR22,2,969
2008,NUTS,2006,FR23,2,566
2008,NUTS,2006,FR24,2,735
2008,NUTS,2006,FR25,2,904
2008,NUTS,2006,FR26,2,158
2008,NUTS,2006,FR30,2,653
2008,NUTS,2006,FR41,2,330
2008,NUTS,2006,FR42,2,299
2008,NUTS,2006,FR43,2,789
2008,NUTS,2006,FR51,2,637
2008,NUTS,2006,FR52,2,752
2008,NUTS,2006,FR53,2,1000
2008,NUTS,2006,FR61,2,136
2008,NUTS,2006,FR62,2,702
2008,NUTS,2006,FR63,2,973
2008,NUTS,2006,FR71,2,946
2008,NUTS,2006,FR72,2,129
2008,NUTS,2006,FR81,2,516
2008,NUTS,2006,FR82,2,520
2008,NUTS,2006,FR83,2,922
2008,NUTS,2006,FR91,2,162
2008,NUTS,2006,FR92,2,466
2008,NUTS,2006,FR93,2,783
2008,NUTS,2006,FR94,2,869
2008,NUTS,2006,GR11,2,627
2008,NUTS,2006,GR12,2,679
2008,NUTS,2006,GR13,2,342
2008,NUTS,2006,GR14,2,628
2008,NUTS,2006,GR21,2,328
2008,NUTS,2006,GR22,2,131
2008,NUTS,2006,GR23,2,85
2008,NUTS,2006,GR24,2,867
2008,NUTS,2006,GR25,2,426
2008,NUTS,2006,GR30,2,710
2008,NUTS,2006,GR41,2,261
2008,NUTS,2006,GR42,2,381
2008,NUTS,2006,GR43,2,473
2008,NUTS,2006,HR01,2,466
2008,NUTS,2006,HR02,2,573
2008,NUTS,2006,HR03,2,639
2008,NUTS,2006,HU10,2,591
2008,NUTS,2006,HU21,2,714
2008,NUTS,2006,HU22,2,374
2008,NUTS,2006,HU23,2,42
2008,NUTS,2006,HU31,2,829
2008,NUTS,2006,HU32,2,859
2008,NUTS,2006,HU33,2,640
2008,NUTS,2006,IE01,2,246
2008,NUTS,2006,IE02,2,170
2008,NUTS,2006,IS00,2,500
2008,NUTS,2006,ITC1,2,264
2008,NUTS,2006,ITC2,2,690
2008,NUTS,2006,ITC3,2,436
2008,NUTS,2006,ITC4,2,751
2008,NUTS,2006,ITD1,2,595
2008,NUTS,2006,ITD2,2,244
2008,NUTS,2006,ITD3,2,684
2008,NUTS,2006,ITD4,2,363
2008,NUTS,2006,ITD5,2,105
2008,NUTS,2006,ITE1,2,974
2008,NUTS,2006,ITE2,2,508
2008,NUTS,2006,ITE3,2,97
2008,NUTS,2006,ITE4,2,266
2008,NUTS,2006,ITF1,2,183
2008,NUTS,2006,ITF2,2,382
2008,NUTS,2006,ITF3,2,661
2008,NUTS,2006,ITF4,2,712
2008,NUTS,2006,ITF5,2,657
2008,NUTS,2006,ITF6,2,63
2008,NUTS,2006,ITG1,2,674
2008,NUTS,2006,ITG2,2,547
2008,NUTS,2006,LI00,2,390
2008,NUTS,2006,LT00,2,793
2008,NUTS,2006,LU00,2,357
2008,NUTS,2006,LV00,2,622
2008,NUTS,2006,ME00,2,121
2008,NUTS,2006,MK00,2,432
2008,NUTS,2006,MT00,2,24
2008,NUTS,2006,NL11,2,421
2008,NUTS,2006,NL12,2,631
2008,NUTS,2006,NL13,2,781
2008,NUTS,2006,NL21,2,214
2008,NUTS,2006,NL22,2,453
2008,NUTS,2006,NL23,2,768
2008,NUTS,2006,NL31,2,982
2008,NUTS,2006,NL32,2,568
2008,NUTS,2006,NL33,2,435
2008,NUTS,2006,NL34,2,891
2008,NUTS,2006,NL41,2,803
2008,NUTS,2006,NL42,2,859
2008,NUTS,2006,NO01,2,706
2008,NUTS,2006,NO02,2,342
2008,NUTS,2006,NO03,2,89
2008,NUTS,2006,NO04,2,788
2008,NUTS,2006,NO05,2,713
2008,NUTS,2006,NO06,2,942
2008,NUTS,2006,NO07,2,124
2008,NUTS,2006,PL11,2,831
2008,NUTS,2006,PL12,2,646
2008,NUTS,2006,PL21,2,320
2008,NUTS,2006,PL22,2,855
2008,NUTS,2006,PL31,2,857
2008,NUTS,2006,PL32,2,720
2008,NUTS,2006,PL33,2,505
2008,NUTS,2006,PL34,2,122
2008,NUTS,2006,PL41,2,957
2008,NUTS,2006,PL42,2,924
2008,NUTS,2006,PL43,2,4
2008,NUTS,2006,PL51,2,633
2008,NUTS,2006,PL52,2,363
2008,NUTS,2006,PL61,2,389
2008,NUTS,2006,PL62,2,216
2008,NUTS,2006,PL63,2,9
2008,NUTS,2006,PT11,2,382
2008,NUTS,2006,PT15,2,508
2008,NUTS,2006,PT16,2,142
2008,NUTS,2006,PT17,2,348
2008,NUTS,2006,PT18,2,972
2008,NUTS,2006,PT20,2,730
2008,NUTS,2006,PT30,2,678
2008,NUTS,2006,RO11,2,202
2008,NUTS,2006,RO12,2,143
2008,NUTS,2006,RO21,2,971
2008,NUTS,2006,RO22,2,778
2008,NUTS,2006,RO31,2,262
2008,NUTS,2006,RO32,2,472
2008,NUTS,2006,RO41,2,390
2008,NUTS,2006,RO42,2,947
2008,NUTS,2006,SE11,2,490
2008,NUTS,2006,SE12,2,555
2008,NUTS,2006,SE21,2,352
2008,NUTS,2006,SE22,2,728
2008,NUTS,2006,SE23,2,905
2008,NUTS,2006,SE31,2,379
2008,NUTS,2006,SE32,2,522
2008,NUTS,2006,SE33,2,68
2008,NUTS,2006,SI01,2,718
2008,NUTS,2006,SI02,2,536
2008,NUTS,2006,SK01,2,350
2008,NUTS,2006,SK02,2,458
2008,NUTS,2006,SK03,2,241
2008,NUTS,2006,SK04,2,844
2008,NUTS,2006,TR10,2,883
2008,NUTS,2006,TR21,2,302
2008,NUTS,2006,TR22,2,858
2008,NUTS,2006,TR31,2,773
2008,NUTS,2006,TR32,2,405
2008,NUTS,2006,TR33,2,619
2008,NUTS,2006,TR41,2,618
2008,NUTS,2006,TR42,2,530
2008,NUTS,2006,TR51,2,710
2008,NUTS,2006,TR52,2,287
2008,NUTS,2006,TR61,2,203
2008,NUTS,2006,TR62,2,372
2008,NUTS,2006,TR63,2,89
2008,NUTS,2006,TR71,2,256
2008,NUTS,2006,TR72,2,212
2008,NUTS,2006,TR81,2,700
2008,NUTS,2006,TR82,2,670
2008,NUTS,2006,TR83,2,556
2008,NUTS,2006,TR90,2,131
2008,NUTS,2006,TRA1,2,749
2008,NUTS,2006,TRA2,2,412
2008,NUTS,2006,TRB1,2,775
2008,NUTS,2006,TRB2,2,936
2008,NUTS,2006,TRC1,2,381
2008,NUTS,2006,TRC2,2,460
2008,NUTS,2006,TRC3,2,183
2008,NUTS,2006,UKC1,2,903
2008,NUTS,2006,UKC2,2,836
2008,NUTS,2006,UKD1,2,165
2008,NUTS,2006,UKD2,2,43
2008,NUTS,2006,UKD3,2,139
2008,NUTS,2006,UKD4,2,663
2008,NUTS,2006,UKD5,2,12
2008,NUTS,2006,UKE1,2,563
2008,NUTS,2006,UKE2,2,127
2008,NUTS,2006,UKE3,2,173
2008,NUTS,2006,UKE4,2,451
2008,NUTS,2006,UKF1,2,309
2008,NUTS,2006,UKF2,2,341
2008,NUTS,2006,UKF3,2,716
2008,NUTS,2006,UKG1,2,859
2008,NUTS,2006,UKG2,2,942
2008,NUTS,2006,UKG3,2,497
2008,NUTS,2006,UKH1,2,479
2008,NUTS,2006,UKH2,2,474
2008,NUTS,2006,UKH3,2,844
2008,NUTS,2006,UKI1,2,617
2008,NUTS,2006,UKI2,2,10
2008,NUTS,2006,UKJ1,2,822
2008,NUTS,2006,UKJ2,2,122
2008,NUTS,2006,UKJ3,2,437
2008,NUTS,2006,UKJ4,2,943
2008,NUTS,2006,UKK1,2,81
2008,NUTS,2006,UKK2,2,14
2008,NUTS,2006,UKK3,2,4
2008,NUTS,2006,UKK4,2,78
2008,NUTS,2006,UKL1,2,376
2008,NUTS,2006,UKL2,2,95
2008,NUTS,2006,UKM2,2,493
2008,NUTS,2006,UKM3,2,584
2008,NUTS,2006,UKM5,2,974
2008,NUTS,2006,UKM6,2,947
2008,NUTS,2006,UKN0,2,666
2008,NUTS,2006,AT111,3,653
2008,NUTS,2006,AT112,3,507
2008,NUTS,2006,AT113,3,507
2008,NUTS,2006,AT121,3,614
2008,NUTS,2006,AT122,3,147
2008,NUTS,2006,AT123,3,389
2008,NUTS,2006,AT124,3,146
2008,NUTS,2006,AT125,3,284
2008,NUTS,2006,AT126,3,604
2008,NUTS,2006,AT127,3,696
2008,NUTS,2006,AT130,3,237
2008,NUTS,2006,AT211,3,411
2008,NUTS,2006,AT212,3,923
2008,NUTS,2006,AT213,3,153
2008,NUTS,2006,AT221,3,419
2008,NUTS,2006,AT222,3,982
2008,NUTS,2006,AT223,3,42
2008,NUTS,2006,AT224,3,335
2008,NUTS,2006,AT225,3,179
2008,NUTS,2006,AT226,3,451
2008,NUTS,2006,AT311,3,608
2008,NUTS,2006,AT312,3,24
2008,NUTS,2006,AT313,3,197
2008,NUTS,2006,AT314,3,547
2008,NUTS,2006,AT315,3,337
2008,NUTS,2006,AT321,3,513
2008,NUTS,2006,AT322,3,990
2008,NUTS,2006,AT323,3,526
2008,NUTS,2006,AT331,3,857
2008,NUTS,2006,AT332,3,223
2008,NUTS,2006,AT333,3,512
2008,NUTS,2006,AT334,3,567
2008,NUTS,2006,AT335,3,390
2008,NUTS,2006,AT341,3,269
2008,NUTS,2006,AT342,3,749
2008,NUTS,2006,BE100,3,348
2008,NUTS,2006,BE211,3,897
2008,NUTS,2006,BE212,3,827
2008,NUTS,2006,BE213,3,185
2008,NUTS,2006,BE221,3,913
2008,NUTS,2006,BE222,3,333
2008,NUTS,2006,BE223,3,390
2008,NUTS,2006,BE231,3,588
2008,NUTS,2006,BE232,3,945
2008,NUTS,2006,BE233,3,637
2008,NUTS,2006,BE234,3,821
2008,NUTS,2006,BE235,3,47
2008,NUTS,2006,BE236,3,251
2008,NUTS,2006,BE241,3,497
2008,NUTS,2006,BE242,3,713
2008,NUTS,2006,BE251,3,566
2008,NUTS,2006,BE252,3,345
2008,NUTS,2006,BE253,3,874
2008,NUTS,2006,BE254,3,211
2008,NUTS,2006,BE255,3,426
2008,NUTS,2006,BE256,3,865
2008,NUTS,2006,BE257,3,980
2008,NUTS,2006,BE258,3,513
2008,NUTS,2006,BE310,3,307
2008,NUTS,2006,BE321,3,606
2008,NUTS,2006,BE322,3,670
2008,NUTS,2006,BE323,3,309
2008,NUTS,2006,BE324,3,576
2008,NUTS,2006,BE325,3,154
2008,NUTS,2006,BE326,3,937
2008,NUTS,2006,BE327,3,816
2008,NUTS,2006,BE331,3,442
2008,NUTS,2006,BE332,3,722
2008,NUTS,2006,BE334,3,768
2008,NUTS,2006,BE335,3,684
2008,NUTS,2006,BE336,3,516
2008,NUTS,2006,BE341,3,916
2008,NUTS,2006,BE342,3,742
2008,NUTS,2006,BE343,3,376
2008,NUTS,2006,BE344,3,465
2008,NUTS,2006,BE345,3,987
2008,NUTS,2006,BE351,3,314
2008,NUTS,2006,BE352,3,334
2008,NUTS,2006,BE353,3,269
2008,NUTS,2006,BG311,3,496
2008,NUTS,2006,BG312,3,727
2008,NUTS,2006,BG313,3,194
2008,NUTS,2006,BG314,3,202
2008,NUTS,2006,BG315,3,82
2008,NUTS,2006,BG321,3,192
2008,NUTS,2006,BG322,3,732
2008,NUTS,2006,BG323,3,858
2008,NUTS,2006,BG324,3,618
2008,NUTS,2006,BG325,3,127
2008,NUTS,2006,BG331,3,273
2008,NUTS,2006,BG332,3,174
2008,NUTS,2006,BG333,3,972
2008,NUTS,2006,BG334,3,238
2008,NUTS,2006,BG341,3,83
2008,NUTS,2006,BG342,3,310
2008,NUTS,2006,BG343,3,147
2008,NUTS,2006,BG344,3,104
2008,NUTS,2006,BG411,3,882
2008,NUTS,2006,BG412,3,725
2008,NUTS,2006,BG413,3,127
2008,NUTS,2006,BG414,3,113
2008,NUTS,2006,BG415,3,629
2008,NUTS,2006,BG421,3,311
2008,NUTS,2006,BG422,3,21
2008,NUTS,2006,BG423,3,773
2008,NUTS,2006,BG424,3,661
2008,NUTS,2006,BG425,3,908
2008,NUTS,2006,CH011,3,124
2008,NUTS,2006,CH012,3,491
2008,NUTS,2006,CH013,3,241
2008,NUTS,2006,CH021,3,879
2008,NUTS,2006,CH022,3,441
2008,NUTS,2006,CH023,3,820
2008,NUTS,2006,CH024,3,356
2008,NUTS,2006,CH025,3,148
2008,NUTS,2006,CH031,3,841
2008,NUTS,2006,CH032,3,921
2008,NUTS,2006,CH033,3,533
2008,NUTS,2006,CH040,3,80
2008,NUTS,2006,CH051,3,336
2008,NUTS,2006,CH052,3,843
2008,NUTS,2006,CH053,3,219
2008,NUTS,2006,CH054,3,820
2008,NUTS,2006,CH055,3,291
2008,NUTS,2006,CH056,3,757
2008,NUTS,2006,CH057,3,687
2008,NUTS,2006,CH061,3,997
2008,NUTS,2006,CH062,3,540
2008,NUTS,2006,CH063,3,727
2008,NUTS,2006,CH064,3,614
2008,NUTS,2006,CH065,3,195
2008,NUTS,2006,CH066,3,994
2008,NUTS,2006,CH070,3,894
2008,NUTS,2006,CY000,3,891
2008,NUTS,2006,CZ010,3,516
2008,NUTS,2006,CZ020,3,352
2008,NUTS,2006,CZ031,3,821
2008,NUTS,2006,CZ032,3,501
2008,NUTS,2006,CZ041,3,278
2008,NUTS,2006,CZ042,3,267
2008,NUTS,2006,CZ051,3,591
2008,NUTS,2006,CZ052,3,378
2008,NUTS,2006,CZ053,3,899
2008,NUTS,2006,CZ063,3,634
2008,NUTS,2006,CZ064,3,759
2008,NUTS,2006,CZ071,3,192
2008,NUTS,2006,CZ072,3,744
2008,NUTS,2006,CZ080,3,338
2008,NUTS,2006,DE111,3,804
2008,NUTS,2006,DE112,3,102
2008,NUTS,2006,DE113,3,803
2008,NUTS,2006,DE114,3,885
2008,NUTS,2006,DE115,3,703
2008,NUTS,2006,DE116,3,446
2008,NUTS,2006,DE117,3,738
2008,NUTS,2006,DE118,3,78
2008,NUTS,2006,DE119,3,462
2008,NUTS,2006,DE11A,3,282
2008,NUTS,2006,DE11B,3,306
2008,NUTS,2006,DE11C,3,231
2008,NUTS,2006,DE11D,3,830
2008,NUTS,2006,DE121,3,908
2008,NUTS,2006,DE122,3,715
2008,NUTS,2006,DE123,3,712
2008,NUTS,2006,DE124,3,769
2008,NUTS,2006,DE125,3,583
2008,NUTS,2006,DE126,3,738
2008,NUTS,2006,DE127,3,834
2008,NUTS,2006,DE128,3,473
2008,NUTS,2006,DE129,3,470
2008,NUTS,2006,DE12A,3,731
2008,NUTS,2006,DE12B,3,287
2008,NUTS,2006,DE12C,3,473
2008,NUTS,2006,DE131,3,770
2008,NUTS,2006,DE132,3,756
2008,NUTS,2006,DE133,3,335
2008,NUTS,2006,DE134,3,957
2008,NUTS,2006,DE135,3,935
2008,NUTS,2006,DE136,3,746
2008,NUTS,2006,DE137,3,659
2008,NUTS,2006,DE138,3,240
2008,NUTS,2006,DE139,3,848
2008,NUTS,2006,DE13A,3,937
2008,NUTS,2006,DE141,3,71
2008,NUTS,2006,DE142,3,232
2008,NUTS,2006,DE143,3,57
2008,NUTS,2006,DE144,3,994
2008,NUTS,2006,DE145,3,70
2008,NUTS,2006,DE146,3,810
2008,NUTS,2006,DE147,3,111
2008,NUTS,2006,DE148,3,814
2008,NUTS,2006,DE149,3,28
2008,NUTS,2006,DE211,3,746
2008,NUTS,2006,DE212,3,908
2008,NUTS,2006,DE213,3,123
2008,NUTS,2006,DE214,3,573
2008,NUTS,2006,DE215,3,154
2008,NUTS,2006,DE216,3,13
2008,NUTS,2006,DE217,3,714
2008,NUTS,2006,DE218,3,46
2008,NUTS,2006,DE219,3,891
2008,NUTS,2006,DE21A,3,623
2008,NUTS,2006,DE21B,3,89
2008,NUTS,2006,DE21C,3,598
2008,NUTS,2006,DE21D,3,697
2008,NUTS,2006,DE21E,3,161
2008,NUTS,2006,DE21F,3,287
2008,NUTS,2006,DE21G,3,474
2008,NUTS,2006,DE21H,3,307
2008,NUTS,2006,DE21I,3,141
2008,NUTS,2006,DE21J,3,817
2008,NUTS,2006,DE21K,3,668
2008,NUTS,2006,DE21L,3,574
2008,NUTS,2006,DE21M,3,850
2008,NUTS,2006,DE21N,3,499
2008,NUTS,2006,DE221,3,429
2008,NUTS,2006,DE222,3,900
2008,NUTS,2006,DE223,3,709
2008,NUTS,2006,DE224,3,511
2008,NUTS,2006,DE225,3,203
2008,NUTS,2006,DE226,3,549
2008,NUTS,2006,DE227,3,184
2008,NUTS,2006,DE228,3,160
2008,NUTS,2006,DE229,3,257
2008,NUTS,2006,DE22A,3,535
2008,NUTS,2006,DE22B,3,168
2008,NUTS,2006,DE22C,3,995
2008,NUTS,2006,DE231,3,319
2008,NUTS,2006,DE232,3,597
2008,NUTS,2006,DE233,3,655
2008,NUTS,2006,DE234,3,613
2008,NUTS,2006,DE235,3,865
2008,NUTS,2006,DE236,3,240
2008,NUTS,2006,DE237,3,476
2008,NUTS,2006,DE238,3,754
2008,NUTS,2006,DE239,3,890
2008,NUTS,2006,DE23A,3,310
2008,NUTS,2006,DE241,3,106
2008,NUTS,2006,DE242,3,861
2008,NUTS,2006,DE243,3,378
2008,NUTS,2006,DE244,3,829
2008,NUTS,2006,DE245,3,735
2008,NUTS,2006,DE246,3,517
2008,NUTS,2006,DE247,3,55
2008,NUTS,2006,DE248,3,714
2008,NUTS,2006,DE249,3,634
2008,NUTS,2006,DE24A,3,667
2008,NUTS,2006,DE24B,3,563
2008,NUTS,2006,DE24C,3,280
2008,NUTS,2006,DE24D,3,265
2008,NUTS,2006,DE251,3,957
2008,NUTS,2006,DE252,3,814
2008,NUTS,2006,DE253,3,127
2008,NUTS,2006,DE254,3,642
2008,NUTS,2006,DE255,3,598
2008,NUTS,2006,DE256,3,763
2008,NUTS,2006,DE257,3,230
2008,NUTS,2006,DE258,3,710
2008,NUTS,2006,DE259,3,122
