year,region_type,region_year_spec,region_id,region_level,pifuh
2009,NUTS,2006,DK0,1,45295
2009,NUTS,2006,EE0,1,93707
2009,NUTS,2006,ES1,1,64213
2009,NUTS,2006,ES2,1,3757
2009,NUTS,2006,ES3,1,8936
2009,NUTS,2006,ES4,1,5126
2009,NUTS,2006,ES5,1,52487
2009,NUTS,2006,ES6,1,69719
2009,NUTS,2006,ES7,1,84602
2009,NUTS,2006,FI1,1,3583
2009,NUTS,2006,FI2,1,55957
2009,NUTS,2006,FR1,1,34115
2009,NUTS,2006,FR2,1,17712
2009,NUTS,2006,FR3,1,42479
2009,NUTS,2006,FR4,1,47487
2009,NUTS,2006,FR5,1,59797
2009,NUTS,2006,FR6,1,96770
2009,NUTS,2006,FR7,1,56312
2009,NUTS,2006,FR8,1,9655
2009,NUTS,2006,FR9,1,2844
2009,NUTS,2006,GR1,1,4301
2009,NUTS,2006,GR2,1,91403
2009,NUTS,2006,GR3,1,72937
2009,NUTS,2006,GR4,1,6510
2009,NUTS,2006,HR0,1,26799
2009,NUTS,2006,HU1,1,76538
2009,NUTS,2006,HU2,1,66836
2009,NUTS,2006,HU3,1,94750
2009,NUTS,2006,IE0,1,90013
2009,NUTS,2006,IS0,1,14407
2009,NUTS,2006,ITC,1,34857
2009,NUTS,2006,ITD,1,62577
2009,NUTS,2006,ITE,1,95716
2009,NUTS,2006,ITF,1,15938
2009,NUTS,2006,ITG,1,72613
2009,NUTS,2006,LI0,1,65259
2009,NUTS,2006,LT0,1,59445
2009,NUTS,2006,LU0,1,26611
2009,NUTS,2006,LV0,1,24306
2009,NUTS,2006,ME0,1,55099
2009,NUTS,2006,MK0,1,3287
2009,NUTS,2006,MT0,1,29284
2009,NUTS,2006,NL1,1,40987
2009,NUTS,2006,NL2,1,35115
2009,NUTS,2006,NL3,1,52417
2009,NUTS,2006,NL4,1,21275
2009,NUTS,2006,NO0,1,58740
2009,NUTS,2006,PL1,1,40338
2009,NUTS,2006,PL2,1,67663
2009,NUTS,2006,PL3,1,36457
2009,NUTS,2006,PL4,1,1644
2009,NUTS,2006,PL5,1,42211
2009,NUTS,2006,PL6,1,19924
2009,NUTS,2006,PT1,1,71171
2009,NUTS,2006,PT2,1,20796
2009,NUTS,2006,PT3,1,94701
2009,NUTS,2006,RO1,1,1503
2009,NUTS,2006,RO2,1,56875
2009,NUTS,2006,RO3,1,39655
2009,NUTS,2006,RO4,1,91405
2009,NUTS,2006,SE1,1,22820
2009,NUTS,2006,SE2,1,97204
2009,NUTS,2006,SE3,1,27541
2009,NUTS,2006,SI0,1,74583
2009,NUTS,2006,SK0,1,40856
2009,NUTS,2006,TR1,1,59439
2009,NUTS,2006,TR2,1,92685
2009,NUTS,2006,TR3,1,18036
2009,NUTS,2006,TR4,1,39977
2009,NUTS,2006,TR5,1,33242
2009,NUTS,2006,TR6,1,92197
2009,NUTS,2006,TR7,1,44295
2009,NUTS,2006,TR8,1,70676
2009,NUTS,2006,TR9,1,3608
2009,NUTS,2006,TRA,1,84252
2009,NUTS,2006,TRB,1,88293
2009,NUTS,2006,TRC,1,16327
2009,NUTS,2006,UKC,1,61605
2009,NUTS,2006,UKD,1,90131
2009,NUTS,2006,UKE,1,239
2009,NUTS,2006,UKF,1,24660
2009,NUTS,2006,UKG,1,13335
2009,NUTS,2006,UKH,1,30516
2009,NUTS,2006,UKI,1,3574
2009,NUTS,2006,UKJ,1,22023
2009,NUTS,2006,UKK,1,30255
2009,NUTS,2006,UKL,1,88701
2009,NUTS,2006,UKM,1,26103
2009,NUTS,2006,UKN,1,72488
2009,NUTS,2006,AT11,2,95589
2009,NUTS,2006,AT12,2,68305
2009,NUTS,2006,AT13,2,92644
2009,NUTS,2006,AT21,2,10988
2009,NUTS,2006,AT22,2,74380
2009,NUTS,2006,AT31,2,68991
2009,NUTS,2006,AT32,2,41754
2009,NUTS,2006,AT33,2,32616
2009,NUTS,2006,AT34,2,31661
2009,NUTS,2006,BE10,2,57820
2009,NUTS,2006,BE21,2,65411
2009,NUTS,2006,BE22,2,22660
2009,NUTS,2006,BE23,2,47481
2009,NUTS,2006,BE24,2,75609
2009,NUTS,2006,BE25,2,61544
2009,NUTS,2006,BE31,2,74937
2009,NUTS,2006,BE32,2,2555
2009,NUTS,2006,BE33,2,94214
2009,NUTS,2006,BE34,2,77199
2009,NUTS,2006,BE35,2,77573
2009,NUTS,2006,BG31,2,32020
2009,NUTS,2006,BG32,2,3454
2009,NUTS,2006,BG33,2,40096
2009,NUTS,2006,BG34,2,72681
2009,NUTS,2006,BG41,2,48140
2009,NUTS,2006,BG42,2,79551
2009,NUTS,2006,CH01,2,10023
2009,NUTS,2006,CH02,2,20852
2009,NUTS,2006,CH03,2,42225
2009,NUTS,2006,CH04,2,5258
2009,NUTS,2006,CH05,2,9100
2009,NUTS,2006,CH06,2,44715
2009,NUTS,2006,CH07,2,11122
2009,NUTS,2006,CY00,2,83749
2009,NUTS,2006,CZ01,2,43565
2009,NUTS,2006,CZ02,2,91086
2009,NUTS,2006,CZ03,2,18508
2009,NUTS,2006,CZ04,2,8602
2009,NUTS,2006,CZ05,2,92762
2009,NUTS,2006,CZ06,2,90980
2009,NUTS,2006,CZ07,2,29561
2009,NUTS,2006,CZ08,2,18019
2009,NUTS,2006,DE11,2,40602
2009,NUTS,2006,DE12,2,12903
2009,NUTS,2006,DE13,2,28366
2009,NUTS,2006,DE14,2,70829
2009,NUTS,2006,DE21,2,60776
2009,NUTS,2006,DE22,2,71496
2009,NUTS,2006,DE23,2,23771
2009,NUTS,2006,DE24,2,51257
2009,NUTS,2006,DE25,2,46390
2009,NUTS,2006,DE26,2,88394
2009,NUTS,2006,DE27,2,4435
2009,NUTS,2006,DE30,2,73269
2009,NUTS,2006,DE41,2,54701
2009,NUTS,2006,DE42,2,46318
2009,NUTS,2006,DE50,2,79555
2009,NUTS,2006,DE60,2,50886
2009,NUTS,2006,DE71,2,61136
2009,NUTS,2006,DE72,2,65908
2009,NUTS,2006,DE73,2,84048
2009,NUTS,2006,DE80,2,5024
2009,NUTS,2006,DE91,2,40931
2009,NUTS,2006,DE92,2,60982
2009,NUTS,2006,DE93,2,21316
2009,NUTS,2006,DE94,2,74729
2009,NUTS,2006,DEA1,2,76892
2009,NUTS,2006,DEA2,2,37147
2009,NUTS,2006,DEA3,2,64970
2009,NUTS,2006,DEA4,2,46999
2009,NUTS,2006,DEA5,2,63735
2009,NUTS,2006,DEB1,2,31162
2009,NUTS,2006,DEB2,2,96402
2009,NUTS,2006,DEB3,2,61389
2009,NUTS,2006,DEC0,2,6465
2009,NUTS,2006,DED1,2,95117
2009,NUTS,2006,DED2,2,74098
2009,NUTS,2006,DED3,2,46061
2009,NUTS,2006,DEE0,2,94160
2009,NUTS,2006,DEF0,2,31738
2009,NUTS,2006,DEG0,2,26835
2009,NUTS,2006,DK01,2,91865
2009,NUTS,2006,DK02,2,46247
2009,NUTS,2006,DK03,2,93198
2009,NUTS,2006,DK04,2,57665
2009,NUTS,2006,DK05,2,68660
2009,NUTS,2006,EE00,2,74211
2009,NUTS,2006,ES11,2,39492
2009,NUTS,2006,ES12,2,31333
2009,NUTS,2006,ES13,2,83123
2009,NUTS,2006,ES21,2,67602
2009,NUTS,2006,ES22,2,63861
2009,NUTS,2006,ES23,2,65538
2009,NUTS,2006,ES24,2,31132
2009,NUTS,2006,ES30,2,24930
2009,NUTS,2006,ES41,2,23409
2009,NUTS,2006,ES42,2,21041
2009,NUTS,2006,ES43,2,35349
2009,NUTS,2006,ES51,2,3767
2009,NUTS,2006,ES52,2,61625
2009,NUTS,2006,ES53,2,6838
2009,NUTS,2006,ES61,2,54965
2009,NUTS,2006,ES62,2,79049
2009,NUTS,2006,ES63,2,66135
2009,NUTS,2006,ES64,2,62629
2009,NUTS,2006,ES70,2,31979
2009,NUTS,2006,FI13,2,40201
2009,NUTS,2006,FI18,2,26357
2009,NUTS,2006,FI19,2,8384
2009,NUTS,2006,FI1A,2,3127
2009,NUTS,2006,FI20,2,14328
2009,NUTS,2006,FR10,2,48426
2009,NUTS,2006,FR21,2,92170
2009,NUTS,2006,FR22,2,90123
2009,NUTS,2006,FR23,2,55618
2009,NUTS,2006,FR24,2,70644
2009,NUTS,2006,FR25,2,35600
2009,NUTS,2006,FR26,2,52222
2009,NUTS,2006,FR30,2,84879
2009,NUTS,2006,FR41,2,212
2009,NUTS,2006,FR42,2,67779
2009,NUTS,2006,FR43,2,52002
2009,NUTS,2006,FR51,2,41696
2009,NUTS,2006,FR52,2,84255
2009,NUTS,2006,FR53,2,2438
2009,NUTS,2006,FR61,2,42312
2009,NUTS,2006,FR62,2,41543
2009,NUTS,2006,FR63,2,20512
2009,NUTS,2006,FR71,2,86853
2009,NUTS,2006,FR72,2,68478
2009,NUTS,2006,FR81,2,46310
2009,NUTS,2006,FR82,2,66463
2009,NUTS,2006,FR83,2,15031
2009,NUTS,2006,FR91,2,85735
2009,NUTS,2006,FR92,2,69734
2009,NUTS,2006,FR93,2,32815
2009,NUTS,2006,FR94,2,41649
2009,NUTS,2006,GR11,2,99955
2009,NUTS,2006,GR12,2,20847
2009,NUTS,2006,GR13,2,72524
2009,NUTS,2006,GR14,2,4934
2009,NUTS,2006,GR21,2,10780
2009,NUTS,2006,GR22,2,71073
2009,NUTS,2006,GR23,2,62289
2009,NUTS,2006,GR24,2,20155
2009,NUTS,2006,GR25,2,40565
2009,NUTS,2006,GR30,2,76154
2009,NUTS,2006,GR41,2,64428
2009,NUTS,2006,GR42,2,26771
2009,NUTS,2006,GR43,2,61614
2009,NUTS,2006,HR01,2,29813
2009,NUTS,2006,HR02,2,47271
2009,NUTS,2006,HR03,2,29176
2009,NUTS,2006,HU10,2,90619
2009,NUTS,2006,HU21,2,26188
2009,NUTS,2006,HU22,2,97656
2009,NUTS,2006,HU23,2,72771
2009,NUTS,2006,HU31,2,83772
2009,NUTS,2006,HU32,2,15022
2009,NUTS,2006,HU33,2,73021
2009,NUTS,2006,IE01,2,57164
2009,NUTS,2006,IE02,2,35756
2009,NUTS,2006,IS00,2,94106
2009,NUTS,2006,ITC1,2,19999
2009,NUTS,2006,ITC2,2,95739
2009,NUTS,2006,ITC3,2,78315
2009,NUTS,2006,ITC4,2,14686
2009,NUTS,2006,ITD1,2,15632
2009,NUTS,2006,ITD2,2,25296
2009,NUTS,2006,ITD3,2,50660
2009,NUTS,2006,ITD4,2,36230
2009,NUTS,2006,ITD5,2,30021
2009,NUTS,2006,ITE1,2,17437
2009,NUTS,2006,ITE2,2,27428
2009,NUTS,2006,ITE3,2,79353
2009,NUTS,2006,ITE4,2,5914
2009,NUTS,2006,ITF1,2,58767
2009,NUTS,2006,ITF2,2,72790
2009,NUTS,2006,ITF3,2,41907
2009,NUTS,2006,ITF4,2,81590
2009,NUTS,2006,ITF5,2,62846
2009,NUTS,2006,ITF6,2,56753
2009,NUTS,2006,ITG1,2,92551
2009,NUTS,2006,ITG2,2,13262
2009,NUTS,2006,LI00,2,51029
2009,NUTS,2006,LT00,2,97341
2009,NUTS,2006,LU00,2,91397
2009,NUTS,2006,LV00,2,58392
2009,NUTS,2006,ME00,2,3156
2009,NUTS,2006,MK00,2,27174
2009,NUTS,2006,MT00,2,45190
2009,NUTS,2006,NL11,2,70204
2009,NUTS,2006,NL12,2,879
2009,NUTS,2006,NL13,2,62164
2009,NUTS,2006,NL21,2,44099
2009,NUTS,2006,NL22,2,36420
2009,NUTS,2006,NL23,2,83600
2009,NUTS,2006,NL31,2,2752
2009,NUTS,2006,NL32,2,84535
2009,NUTS,2006,NL33,2,5536
2009,NUTS,2006,NL34,2,94891
2009,NUTS,2006,NL41,2,4114
2009,NUTS,2006,NL42,2,25149
2009,NUTS,2006,NO01,2,23174
2009,NUTS,2006,NO02,2,54425
2009,NUTS,2006,NO03,2,86475
2009,NUTS,2006,NO04,2,80275
2009,NUTS,2006,NO05,2,13387
2009,NUTS,2006,NO06,2,93369
2009,NUTS,2006,NO07,2,13567
2009,NUTS,2006,PL11,2,7544
2009,NUTS,2006,PL12,2,1299
2009,NUTS,2006,PL21,2,79831
2009,NUTS,2006,PL22,2,49211
2009,NUTS,2006,PL31,2,88544
2009,NUTS,2006,PL32,2,45577
2009,NUTS,2006,PL33,2,41945
2009,NUTS,2006,PL34,2,37000
2009,NUTS,2006,PL41,2,93309
2009,NUTS,2006,PL42,2,61606
2009,NUTS,2006,PL43,2,20364
2009,NUTS,2006,PL51,2,4483
2009,NUTS,2006,PL52,2,7656
2009,NUTS,2006,PL61,2,24610
2009,NUTS,2006,PL62,2,13410
2009,NUTS,2006,PL63,2,78629
2009,NUTS,2006,PT11,2,20824
2009,NUTS,2006,PT15,2,3412
2009,NUTS,2006,PT16,2,51535
2009,NUTS,2006,PT17,2,16783
2009,NUTS,2006,PT18,2,99495
2009,NUTS,2006,PT20,2,52466
2009,NUTS,2006,PT30,2,63037
2009,NUTS,2006,RO11,2,79059
2009,NUTS,2006,RO12,2,84306
2009,NUTS,2006,RO21,2,83206
2009,NUTS,2006,RO22,2,61651
2009,NUTS,2006,RO31,2,6385
2009,NUTS,2006,RO32,2,63348
2009,NUTS,2006,RO41,2,31546
2009,NUTS,2006,RO42,2,71186
2009,NUTS,2006,SE11,2,40424
2009,NUTS,2006,SE12,2,3410
2009,NUTS,2006,SE21,2,79219
2009,NUTS,2006,SE22,2,530
2009,NUTS,2006,SE23,2,19447
2009,NUTS,2006,SE31,2,21533
2009,NUTS,2006,SE32,2,43190
2009,NUTS,2006,SE33,2,86742
2009,NUTS,2006,SI01,2,51950
2009,NUTS,2006,SI02,2,11665
2009,NUTS,2006,SK01,2,51800
2009,NUTS,2006,SK02,2,91730
2009,NUTS,2006,SK03,2,82802
2009,NUTS,2006,SK04,2,4217
2009,NUTS,2006,TR10,2,8413
2009,NUTS,2006,TR21,2,14476
2009,NUTS,2006,TR22,2,59110
2009,NUTS,2006,TR31,2,53648
2009,NUTS,2006,TR32,2,88687
2009,NUTS,2006,TR33,2,21379
2009,NUTS,2006,TR41,2,78204
2009,NUTS,2006,TR42,2,80075
2009,NUTS,2006,TR51,2,94121
2009,NUTS,2006,TR52,2,87860
2009,NUTS,2006,TR61,2,53719
2009,NUTS,2006,TR62,2,9255
2009,NUTS,2006,TR63,2,46256
2009,NUTS,2006,TR71,2,39871
2009,NUTS,2006,TR72,2,19353
2009,NUTS,2006,TR81,2,28273
2009,NUTS,2006,TR82,2,64376
2009,NUTS,2006,TR83,2,36764
2009,NUTS,2006,TR90,2,54593
2009,NUTS,2006,TRA1,2,53169
2009,NUTS,2006,TRA2,2,99539
2009,NUTS,2006,TRB1,2,28005
2009,NUTS,2006,TRB2,2,97279
2009,NUTS,2006,TRC1,2,13584
2009,NUTS,2006,TRC2,2,47883
2009,NUTS,2006,TRC3,2,20046
2009,NUTS,2006,UKC1,2,80442
2009,NUTS,2006,UKC2,2,91567
2009,NUTS,2006,UKD1,2,96539
2009,NUTS,2006,UKD2,2,6294
2009,NUTS,2006,UKD3,2,81465
2009,NUTS,2006,UKD4,2,91893
2009,NUTS,2006,UKD5,2,95172
2009,NUTS,2006,UKE1,2,82464
2009,NUTS,2006,UKE2,2,84323
2009,NUTS,2006,UKE3,2,4285
2009,NUTS,2006,UKE4,2,63290
2009,NUTS,2006,UKF1,2,92028
2009,NUTS,2006,UKF2,2,23847
2009,NUTS,2006,UKF3,2,75260
2009,NUTS,2006,UKG1,2,17739
2009,NUTS,2006,UKG2,2,26539
2009,NUTS,2006,UKG3,2,49743
2009,NUTS,2006,UKH1,2,1286
2009,NUTS,2006,UKH2,2,63581
2009,NUTS,2006,UKH3,2,3023
2009,NUTS,2006,UKI1,2,13700
2009,NUTS,2006,UKI2,2,92489
2009,NUTS,2006,UKJ1,2,11560
2009,NUTS,2006,UKJ2,2,36793
2009,NUTS,2006,UKJ3,2,97704
2009,NUTS,2006,UKJ4,2,87326
2009,NUTS,2006,UKK1,2,6865
2009,NUTS,2006,UKK2,2,7988
2009,NUTS,2006,UKK3,2,77445
2009,NUTS,2006,UKK4,2,69405
2009,NUTS,2006,UKL1,2,67748
2009,NUTS,2006,UKL2,2,98884
2009,NUTS,2006,UKM2,2,9250
2009,NUTS,2006,UKM3,2,27568
2009,NUTS,2006,UKM5,2,22694
2009,NUTS,2006,UKM6,2,60043
2009,NUTS,2006,UKN0,2,46716
2009,NUTS,2006,AT111,3,88413
2009,NUTS,2006,AT112,3,81252
2009,NUTS,2006,AT113,3,55145
2009,NUTS,2006,AT121,3,96101
2009,NUTS,2006,AT122,3,96284
2009,NUTS,2006,AT123,3,28684
2009,NUTS,2006,AT124,3,84230
2009,NUTS,2006,AT125,3,82758
2009,NUTS,2006,AT126,3,94176
2009,NUTS,2006,AT127,3,23926
2009,NUTS,2006,AT130,3,71314
2009,NUTS,2006,AT211,3,75438
2009,NUTS,2006,AT212,3,37724
2009,NUTS,2006,AT213,3,51215
2009,NUTS,2006,AT221,3,94042
2009,NUTS,2006,AT222,3,10921
2009,NUTS,2006,AT223,3,11742
2009,NUTS,2006,AT224,3,29668
2009,NUTS,2006,AT225,3,86915
2009,NUTS,2006,AT226,3,2631
2009,NUTS,2006,AT311,3,85066
2009,NUTS,2006,AT312,3,66786
2009,NUTS,2006,AT313,3,50850
2009,NUTS,2006,AT314,3,93733
2009,NUTS,2006,AT315,3,3626
2009,NUTS,2006,AT321,3,23613
2009,NUTS,2006,AT322,3,66073
2009,NUTS,2006,AT323,3,16664
2009,NUTS,2006,AT331,3,43017
2009,NUTS,2006,AT332,3,81871
2009,NUTS,2006,AT333,3,67247
2009,NUTS,2006,AT334,3,18678
2009,NUTS,2006,AT335,3,41417
2009,NUTS,2006,AT341,3,10549
2009,NUTS,2006,AT342,3,98468
2009,NUTS,2006,BE100,3,60555
2009,NUTS,2006,BE211,3,35804
2009,NUTS,2006,BE212,3,95642
2009,NUTS,2006,BE213,3,89772
2009,NUTS,2006,BE221,3,27247
2009,NUTS,2006,BE222,3,87253
2009,NUTS,2006,BE223,3,27990
2009,NUTS,2006,BE231,3,57212
2009,NUTS,2006,BE232,3,53254
2009,NUTS,2006,BE233,3,69110
2009,NUTS,2006,BE234,3,58450
2009,NUTS,2006,BE235,3,53393
2009,NUTS,2006,BE236,3,47920
2009,NUTS,2006,BE241,3,21406
2009,NUTS,2006,BE242,3,53478
2009,NUTS,2006,BE251,3,78112
2009,NUTS,2006,BE252,3,70886
2009,NUTS,2006,BE253,3,68985
2009,NUTS,2006,BE254,3,39904
2009,NUTS,2006,BE255,3,11402
2009,NUTS,2006,BE256,3,66962
2009,NUTS,2006,BE257,3,57508
2009,NUTS,2006,BE258,3,36674
2009,NUTS,2006,BE310,3,22499
2009,NUTS,2006,BE321,3,97759
2009,NUTS,2006,BE322,3,52266
2009,NUTS,2006,BE323,3,6166
2009,NUTS,2006,BE324,3,32166
2009,NUTS,2006,BE325,3,3845
2009,NUTS,2006,BE326,3,85710
2009,NUTS,2006,BE327,3,70859
2009,NUTS,2006,BE331,3,69420
2009,NUTS,2006,BE332,3,73567
2009,NUTS,2006,BE334,3,64913
2009,NUTS,2006,BE335,3,55413
2009,NUTS,2006,BE336,3,94051
2009,NUTS,2006,BE341,3,86270
2009,NUTS,2006,BE342,3,68545
2009,NUTS,2006,BE343,3,59977
2009,NUTS,2006,BE344,3,88506
2009,NUTS,2006,BE345,3,44213
2009,NUTS,2006,BE351,3,46776
2009,NUTS,2006,BE352,3,62091
2009,NUTS,2006,BE353,3,22666
2009,NUTS,2006,BG311,3,17255
2009,NUTS,2006,BG312,3,75220
2009,NUTS,2006,BG313,3,72247
2009,NUTS,2006,BG314,3,49785
2009,NUTS,2006,BG315,3,39251
2009,NUTS,2006,BG321,3,52342
2009,NUTS,2006,BG322,3,17705
2009,NUTS,2006,BG323,3,42480
2009,NUTS,2006,BG324,3,67324
2009,NUTS,2006,BG325,3,84746
2009,NUTS,2006,BG331,3,32463
2009,NUTS,2006,BG332,3,72403
2009,NUTS,2006,BG333,3,53363
2009,NUTS,2006,BG334,3,20449
2009,NUTS,2006,BG341,3,99618
2009,NUTS,2006,BG342,3,96627
2009,NUTS,2006,BG343,3,7586
2009,NUTS,2006,BG344,3,56918
2009,NUTS,2006,BG411,3,31236
2009,NUTS,2006,BG412,3,64545
2009,NUTS,2006,BG413,3,30689
2009,NUTS,2006,BG414,3,39586
2009,NUTS,2006,BG415,3,20547
2009,NUTS,2006,BG421,3,70923
2009,NUTS,2006,BG422,3,72309
2009,NUTS,2006,BG423,3,71780
2009,NUTS,2006,BG424,3,24923
2009,NUTS,2006,BG425,3,55373
2009,NUTS,2006,CH011,3,83995
2009,NUTS,2006,CH012,3,83950
2009,NUTS,2006,CH013,3,87950
2009,NUTS,2006,CH021,3,64926
2009,NUTS,2006,CH022,3,6053
2009,NUTS,2006,CH023,3,23895
2009,NUTS,2006,CH024,3,44215
2009,NUTS,2006,CH025,3,43239
2009,NUTS,2006,CH031,3,71328
2009,NUTS,2006,CH032,3,61625
2009,NUTS,2006,CH033,3,59148
2009,NUTS,2006,CH040,3,96572
2009,NUTS,2006,CH051,3,23769
2009,NUTS,2006,CH052,3,70325
2009,NUTS,2006,CH053,3,36285
2009,NUTS,2006,CH054,3,9762
2009,NUTS,2006,CH055,3,45671
2009,NUTS,2006,CH056,3,81553
2009,NUTS,2006,CH057,3,35105
2009,NUTS,2006,CH061,3,50543
2009,NUTS,2006,CH062,3,85341
2009,NUTS,2006,CH063,3,49890
2009,NUTS,2006,CH064,3,92590
2009,NUTS,2006,CH065,3,20425
2009,NUTS,2006,CH066,3,40258
2009,NUTS,2006,CH070,3,6438
2009,NUTS,2006,CY000,3,49737
2009,NUTS,2006,CZ010,3,33547
2009,NUTS,2006,CZ020,3,37769
2009,NUTS,2006,CZ031,3,31903
2009,NUTS,2006,CZ032,3,77891
2009,NUTS,2006,CZ041,3,27162
2009,NUTS,2006,CZ042,3,23212
2009,NUTS,2006,CZ051,3,90790
2009,NUTS,2006,CZ052,3,33596
2009,NUTS,2006,CZ053,3,21389
2009,NUTS,2006,CZ063,3,9478
2009,NUTS,2006,CZ064,3,98690
2009,NUTS,2006,CZ071,3,52633
2009,NUTS,2006,CZ072,3,77855
2009,NUTS,2006,CZ080,3,92965
2009,NUTS,2006,DE111,3,2762
2009,NUTS,2006,DE112,3,88957
2009,NUTS,2006,DE113,3,34280
2009,NUTS,2006,DE114,3,5059
2009,NUTS,2006,DE115,3,40907
2009,NUTS,2006,DE116,3,94440
2009,NUTS,2006,DE117,3,5152
2009,NUTS,2006,DE118,3,76986
2009,NUTS,2006,DE119,3,33016
2009,NUTS,2006,DE11A,3,57803
2009,NUTS,2006,DE11B,3,69100
2009,NUTS,2006,DE11C,3,94320
2009,NUTS,2006,DE11D,3,37391
2009,NUTS,2006,DE121,3,83359
2009,NUTS,2006,DE122,3,92577
2009,NUTS,2006,DE123,3,66940
2009,NUTS,2006,DE124,3,95633
2009,NUTS,2006,DE125,3,86692
2009,NUTS,2006,DE126,3,86316
2009,NUTS,2006,DE127,3,29070
2009,NUTS,2006,DE128,3,84596
2009,NUTS,2006,DE129,3,87767
2009,NUTS,2006,DE12A,3,14450
2009,NUTS,2006,DE12B,3,46672
2009,NUTS,2006,DE12C,3,34344
2009,NUTS,2006,DE131,3,7654
2009,NUTS,2006,DE132,3,96443
2009,NUTS,2006,DE133,3,7937
2009,NUTS,2006,DE134,3,24804
2009,NUTS,2006,DE135,3,26180
2009,NUTS,2006,DE136,3,87969
2009,NUTS,2006,DE137,3,76492
2009,NUTS,2006,DE138,3,81625
2009,NUTS,2006,DE139,3,3230
2009,NUTS,2006,DE13A,3,63311
2009,NUTS,2006,DE141,3,91132
2009,NUTS,2006,DE142,3,77622
2009,NUTS,2006,DE143,3,68915
2009,NUTS,2006,DE144,3,484
2009,NUTS,2006,DE145,3,20636
2009,NUTS,2006,DE146,3,2064
2009,NUTS,2006,DE147,3,57643
2009,NUTS,2006,DE148,3,40184
2009,NUTS,2006,DE149,3,99830
2009,NUTS,2006,DE211,3,90490
2009,NUTS,2006,DE212,3,1000
2009,NUTS,2006,DE213,3,65152
2009,NUTS,2006,DE214,3,90458
2009,NUTS,2006,DE215,3,828
2009,NUTS,2006,DE216,3,16490
2009,NUTS,2006,DE217,3,62337
2009,NUTS,2006,DE218,3,43785
2009,NUTS,2006,DE219,3,88463
2009,NUTS,2006,DE21A,3,40085
2009,NUTS,2006,DE21B,3,72118
2009,NUTS,2006,DE21C,3,50026
2009,NUTS,2006,DE21D,3,56342
2009,NUTS,2006,DE21E,3,19235
2009,NUTS,2006,DE21F,3,81788
2009,NUTS,2006,DE21G,3,6853
2009,NUTS,2006,DE21H,3,10338
2009,NUTS,2006,DE21I,3,80963
2009,NUTS,2006,DE21J,3,54056
2009,NUTS,2006,DE21K,3,61683
2009,NUTS,2006,DE21L,3,48673
2009,NUTS,2006,DE21M,3,99187
2009,NUTS,2006,DE21N,3,50257
2009,NUTS,2006,DE221,3,53445
2009,NUTS,2006,DE222,3,21781
2009,NUTS,2006,DE223,3,40626
2009,NUTS,2006,DE224,3,29218
2009,NUTS,2006,DE225,3,13697
2009,NUTS,2006,DE226,3,15980
2009,NUTS,2006,DE227,3,88779
2009,NUTS,2006,DE228,3,38678
2009,NUTS,2006,DE229,3,35163
