year,region_type,region_year_spec,region_id,region_level,jasui
2008,NUTS,2006,TR8,1,41222363
2008,NUTS,2006,TR9,1,77482829
2008,NUTS,2006,TRA,1,98847545
2008,NUTS,2006,TRB,1,62202161
2008,NUTS,2006,TRC,1,20591630
2008,NUTS,2006,UKC,1,24839172
2008,NUTS,2006,UKD,1,50770995
2008,NUTS,2006,UKE,1,43096257
2008,NUTS,2006,UKF,1,30880866
2008,NUTS,2006,UKG,1,78098476
2008,NUTS,2006,UKH,1,47303243
2008,NUTS,2006,UKI,1,98245179
2008,NUTS,2006,UKJ,1,8530527
2008,NUTS,2006,UKK,1,64943694
2008,NUTS,2006,UKL,1,85474978
2008,NUTS,2006,UKM,1,73931227
2008,NUTS,2006,UKN,1,50651546
2008,NUTS,2006,AT11,2,12146210
2008,NUTS,2006,AT12,2,31557584
2008,NUTS,2006,AT13,2,38441696
2008,NUTS,2006,AT21,2,62657294
2008,NUTS,2006,AT22,2,49885668
2008,NUTS,2006,AT31,2,6577304
2008,NUTS,2006,AT32,2,47357177
2008,NUTS,2006,AT33,2,47041716
2008,NUTS,2006,AT34,2,9918504
2008,NUTS,2006,BE10,2,66464408
2008,NUTS,2006,BE21,2,71721638
2008,NUTS,2006,BE22,2,79552723
2008,NUTS,2006,BE23,2,37194576
2008,NUTS,2006,BE24,2,72713867
2008,NUTS,2006,BE25,2,37408982
2008,NUTS,2006,BE31,2,38965117
2008,NUTS,2006,BE32,2,75343966
2008,NUTS,2006,BE33,2,32504469
2008,NUTS,2006,BE34,2,41796004
2008,NUTS,2006,BE35,2,73427873
2008,NUTS,2006,BG31,2,97065331
2008,NUTS,2006,BG32,2,23038677
2008,NUTS,2006,BG33,2,20611511
2008,NUTS,2006,BG34,2,71504484
2008,NUTS,2006,BG41,2,52809744
2008,NUTS,2006,BG42,2,69298237
2008,NUTS,2006,CH01,2,47644198
2008,NUTS,2006,CH02,2,78206222
2008,NUTS,2006,CH03,2,26993815
2008,NUTS,2006,CH04,2,32895257
2008,NUTS,2006,CH05,2,14985819
2008,NUTS,2006,CH06,2,93387645
2008,NUTS,2006,CH07,2,87383566
2008,NUTS,2006,CY00,2,22821129
2008,NUTS,2006,CZ01,2,74185377
2008,NUTS,2006,CZ02,2,61733916
2008,NUTS,2006,CZ03,2,32188231
2008,NUTS,2006,CZ04,2,21075740
2008,NUTS,2006,CZ05,2,66533501
2008,NUTS,2006,CZ06,2,5477783
2008,NUTS,2006,CZ07,2,7030344
2008,NUTS,2006,CZ08,2,44904757
2008,NUTS,2006,DE11,2,97832958
2008,NUTS,2006,DE12,2,17316393
2008,NUTS,2006,DE13,2,55774673
2008,NUTS,2006,DE14,2,61073315
2008,NUTS,2006,DE21,2,10698680
2008,NUTS,2006,DE22,2,84386202
2008,NUTS,2006,DE23,2,72288973
2008,NUTS,2006,DE24,2,11579918
2008,NUTS,2006,DE25,2,30631504
2008,NUTS,2006,DE26,2,2847766
2008,NUTS,2006,DE27,2,4804935
2008,NUTS,2006,DE30,2,67464185
2008,NUTS,2006,DE41,2,85566748
2008,NUTS,2006,DE42,2,70286116
2008,NUTS,2006,DE50,2,48225051
2008,NUTS,2006,DE60,2,91618429
2008,NUTS,2006,DE71,2,20259685
2008,NUTS,2006,DE72,2,89503159
2008,NUTS,2006,DE73,2,70868714
2008,NUTS,2006,DE80,2,31540465
2008,NUTS,2006,DE91,2,91391317
2008,NUTS,2006,DE92,2,48933123
2008,NUTS,2006,DE93,2,20108631
2008,NUTS,2006,DE94,2,65107960
2008,NUTS,2006,DEA1,2,17403851
2008,NUTS,2006,DEA2,2,58933234
2008,NUTS,2006,DEA3,2,1909695
2008,NUTS,2006,DEA4,2,85325018
2008,NUTS,2006,DEA5,2,62029632
2008,NUTS,2006,DEB1,2,3077428
2008,NUTS,2006,DEB2,2,79701959
2008,NUTS,2006,DEB3,2,52335529
2008,NUTS,2006,DEC0,2,7707809
2008,NUTS,2006,DED1,2,35972435
2008,NUTS,2006,DED2,2,50617140
2008,NUTS,2006,DED3,2,33527105
2008,NUTS,2006,DEE0,2,94697737
2008,NUTS,2006,DEF0,2,20079249
2008,NUTS,2006,DEG0,2,71384581
2008,NUTS,2006,DK01,2,87867220
2008,NUTS,2006,DK02,2,31148956
2008,NUTS,2006,DK03,2,23585074
2008,NUTS,2006,DK04,2,33168547
2008,NUTS,2006,DK05,2,34069743
2008,NUTS,2006,EE00,2,40413806
2008,NUTS,2006,ES11,2,22667900
2008,NUTS,2006,ES12,2,50043482
2008,NUTS,2006,ES13,2,49254691
2008,NUTS,2006,ES21,2,57658131
2008,NUTS,2006,ES22,2,50990501
2008,NUTS,2006,ES23,2,56449737
2008,NUTS,2006,ES24,2,16177621
2008,NUTS,2006,ES30,2,29256041
2008,NUTS,2006,ES41,2,64641782
2008,NUTS,2006,ES42,2,33889801
2008,NUTS,2006,ES43,2,28193045
2008,NUTS,2006,ES51,2,72581596
2008,NUTS,2006,ES52,2,94434671
2008,NUTS,2006,ES53,2,85198299
2008,NUTS,2006,ES61,2,90139695
2008,NUTS,2006,ES62,2,1203284
2008,NUTS,2006,ES63,2,31096086
2008,NUTS,2006,ES64,2,70019423
2008,NUTS,2006,ES70,2,63707966
2008,NUTS,2006,FI13,2,29411073
2008,NUTS,2006,FI18,2,10053131
2008,NUTS,2006,FI19,2,21252559
2008,NUTS,2006,FI1A,2,86951775
2008,NUTS,2006,FI20,2,75286206
2008,NUTS,2006,FR10,2,83417562
2008,NUTS,2006,FR21,2,53804275
2008,NUTS,2006,FR22,2,36968683
2008,NUTS,2006,FR23,2,50778226
2008,NUTS,2006,FR24,2,24640941
2008,NUTS,2006,FR25,2,32111558
2008,NUTS,2006,FR26,2,28613592
2008,NUTS,2006,FR30,2,72976491
2008,NUTS,2006,FR41,2,32190129
2008,NUTS,2006,FR42,2,30995701
2008,NUTS,2006,FR43,2,53715044
2008,NUTS,2006,FR51,2,52743825
2008,NUTS,2006,FR52,2,32184866
2008,NUTS,2006,FR53,2,89499787
2008,NUTS,2006,FR61,2,33962199
2008,NUTS,2006,FR62,2,86925941
2008,NUTS,2006,FR63,2,10789637
2008,NUTS,2006,FR71,2,66968443
2008,NUTS,2006,FR72,2,82867589
2008,NUTS,2006,FR81,2,38113849
2008,NUTS,2006,FR82,2,75546148
2008,NUTS,2006,FR83,2,89181634
2008,NUTS,2006,FR91,2,85975492
2008,NUTS,2006,FR92,2,90958490
2008,NUTS,2006,FR93,2,1403948
2008,NUTS,2006,FR94,2,38077773
2008,NUTS,2006,GR11,2,39389664
2008,NUTS,2006,GR12,2,80424818
2008,NUTS,2006,GR13,2,15940899
2008,NUTS,2006,GR14,2,45932299
2008,NUTS,2006,GR21,2,23859611
2008,NUTS,2006,GR22,2,59833887
2008,NUTS,2006,GR23,2,66035497
2008,NUTS,2006,GR24,2,64447620
2008,NUTS,2006,GR25,2,6784368
2008,NUTS,2006,GR30,2,59211166
2008,NUTS,2006,GR41,2,80795187
2008,NUTS,2006,GR42,2,15974421
2008,NUTS,2006,GR43,2,61350512
2008,NUTS,2006,HR01,2,35513626
2008,NUTS,2006,HR02,2,15295297
2008,NUTS,2006,HR03,2,125087
2008,NUTS,2006,HU10,2,51987578
2008,NUTS,2006,HU21,2,12646640
2008,NUTS,2006,HU22,2,43878714
2008,NUTS,2006,HU23,2,40367321
2008,NUTS,2006,HU31,2,17229379
2008,NUTS,2006,HU32,2,93528063
2008,NUTS,2006,HU33,2,22521818
2008,NUTS,2006,IE01,2,46029756
2008,NUTS,2006,IE02,2,98688795
2008,NUTS,2006,IS00,2,27185199
2008,NUTS,2006,ITC1,2,87607352
2008,NUTS,2006,ITC2,2,51695466
2008,NUTS,2006,ITC3,2,91592493
2008,NUTS,2006,ITC4,2,41857199
2008,NUTS,2006,ITD1,2,49290535
2008,NUTS,2006,ITD2,2,42637501
2008,NUTS,2006,ITD3,2,42704574
2008,NUTS,2006,ITD4,2,83921132
2008,NUTS,2006,ITD5,2,51077776
2008,NUTS,2006,ITE1,2,7771176
2008,NUTS,2006,ITE2,2,90316793
2008,NUTS,2006,ITE3,2,79619929
2008,NUTS,2006,ITE4,2,19247184
2008,NUTS,2006,ITF1,2,80951547
2008,NUTS,2006,ITF2,2,27612887
2008,NUTS,2006,ITF3,2,19288747
2008,NUTS,2006,ITF4,2,64964431
2008,NUTS,2006,ITF5,2,4450770
2008,NUTS,2006,ITF6,2,46183804
2008,NUTS,2006,ITG1,2,57674034
2008,NUTS,2006,ITG2,2,42073455
2008,NUTS,2006,LI00,2,47184490
2008,NUTS,2006,LT00,2,66080062
2008,NUTS,2006,LU00,2,96137107
2008,NUTS,2006,LV00,2,3105261
2008,NUTS,2006,ME00,2,42180608
2008,NUTS,2006,MK00,2,20262097
2008,NUTS,2006,MT00,2,81181567
2008,NUTS,2006,NL11,2,4572377
2008,NUTS,2006,NL12,2,20449494
2008,NUTS,2006,NL13,2,91464956
2008,NUTS,2006,NL21,2,43613999
2008,NUTS,2006,NL22,2,99158087
2008,NUTS,2006,NL23,2,97380638
2008,NUTS,2006,NL31,2,22698386
2008,NUTS,2006,NL32,2,57942590
2008,NUTS,2006,NL33,2,23260804
2008,NUTS,2006,NL34,2,52138632
2008,NUTS,2006,NL41,2,4437649
2008,NUTS,2006,NL42,2,21630520
2008,NUTS,2006,NO01,2,49470118
2008,NUTS,2006,NO02,2,84673841
2008,NUTS,2006,NO03,2,18607326
2008,NUTS,2006,NO04,2,15549860
2008,NUTS,2006,NO05,2,80010233
2008,NUTS,2006,NO06,2,67198989
2008,NUTS,2006,NO07,2,29745658
2008,NUTS,2006,PL11,2,12901239
2008,NUTS,2006,PL12,2,1992897
2008,NUTS,2006,PL21,2,96480574
2008,NUTS,2006,PL22,2,57742915
2008,NUTS,2006,PL31,2,64573867
2008,NUTS,2006,PL32,2,29566995
2008,NUTS,2006,PL33,2,96990885
2008,NUTS,2006,PL34,2,39747366
2008,NUTS,2006,PL41,2,57922275
2008,NUTS,2006,PL42,2,80118054
2008,NUTS,2006,PL43,2,5131349
2008,NUTS,2006,PL51,2,92521335
2008,NUTS,2006,PL52,2,36590279
2008,NUTS,2006,PL61,2,82289905
2008,NUTS,2006,PL62,2,1128794
2008,NUTS,2006,PL63,2,52164617
2008,NUTS,2006,PT11,2,8374333
2008,NUTS,2006,PT15,2,21351558
2008,NUTS,2006,PT16,2,75805608
2008,NUTS,2006,PT17,2,84050008
2008,NUTS,2006,PT18,2,10498859
2008,NUTS,2006,PT20,2,86282987
2008,NUTS,2006,PT30,2,365607
2008,NUTS,2006,RO11,2,17553368
2008,NUTS,2006,RO12,2,90532520
2008,NUTS,2006,RO21,2,13427437
2008,NUTS,2006,RO22,2,17250421
2008,NUTS,2006,RO31,2,50701850
2008,NUTS,2006,RO32,2,97829710
2008,NUTS,2006,RO41,2,40099342
2008,NUTS,2006,RO42,2,49995992
2008,NUTS,2006,SE11,2,52415564
2008,NUTS,2006,SE12,2,65888527
2008,NUTS,2006,SE21,2,13561865
2008,NUTS,2006,SE22,2,51735785
2008,NUTS,2006,SE23,2,55543879
2008,NUTS,2006,SE31,2,49356602
2008,NUTS,2006,SE32,2,67563110
2008,NUTS,2006,SE33,2,70504144
2008,NUTS,2006,SI01,2,67217426
2008,NUTS,2006,SI02,2,21993563
2008,NUTS,2006,SK01,2,51739897
2008,NUTS,2006,SK02,2,65514904
2008,NUTS,2006,SK03,2,24500750
2008,NUTS,2006,SK04,2,54808198
2008,NUTS,2006,TR10,2,8198204
2008,NUTS,2006,TR21,2,2703619
2008,NUTS,2006,TR22,2,12558167
2008,NUTS,2006,TR31,2,59886000
2008,NUTS,2006,TR32,2,63024870
2008,NUTS,2006,TR33,2,5794948
2008,NUTS,2006,TR41,2,76725544
2008,NUTS,2006,TR42,2,23683440
2008,NUTS,2006,TR51,2,11155414
2008,NUTS,2006,TR52,2,75133
2008,NUTS,2006,TR61,2,17995186
2008,NUTS,2006,TR62,2,68986841
2008,NUTS,2006,TR63,2,30344271
2008,NUTS,2006,TR71,2,68026595
2008,NUTS,2006,TR72,2,95700914
2008,NUTS,2006,TR81,2,58375326
2008,NUTS,2006,TR82,2,47448663
2008,NUTS,2006,TR83,2,58469791
2008,NUTS,2006,TR90,2,50514670
2008,NUTS,2006,TRA1,2,67221858
2008,NUTS,2006,TRA2,2,7083833
2008,NUTS,2006,TRB1,2,55324952
2008,NUTS,2006,TRB2,2,87346557
2008,NUTS,2006,TRC1,2,56098616
2008,NUTS,2006,TRC2,2,23444643
2008,NUTS,2006,TRC3,2,45401042
2008,NUTS,2006,UKC1,2,26812134
2008,NUTS,2006,UKC2,2,68406114
2008,NUTS,2006,UKD1,2,61539121
2008,NUTS,2006,UKD2,2,28756976
2008,NUTS,2006,UKD3,2,45564025
2008,NUTS,2006,UKD4,2,54164865
2008,NUTS,2006,UKD5,2,91040092
2008,NUTS,2006,UKE1,2,72444427
2008,NUTS,2006,UKE2,2,97642488
2008,NUTS,2006,UKE3,2,40304910
2008,NUTS,2006,UKE4,2,66566420
2008,NUTS,2006,UKF1,2,76816752
2008,NUTS,2006,UKF2,2,92051282
2008,NUTS,2006,UKF3,2,49293242
2008,NUTS,2006,UKG1,2,46641366
2008,NUTS,2006,UKG2,2,68322264
2008,NUTS,2006,UKG3,2,57633065
2008,NUTS,2006,UKH1,2,25887047
2008,NUTS,2006,UKH2,2,297834
2008,NUTS,2006,UKH3,2,58423299
2008,NUTS,2006,UKI1,2,85066960
2008,NUTS,2006,UKI2,2,29699127
2008,NUTS,2006,UKJ1,2,55640503
2008,NUTS,2006,UKJ2,2,60167092
2008,NUTS,2006,UKJ3,2,11878544
2008,NUTS,2006,UKJ4,2,56500709
2008,NUTS,2006,UKK1,2,2285852
2008,NUTS,2006,UKK2,2,96940895
2008,NUTS,2006,UKK3,2,40636826
2008,NUTS,2006,UKK4,2,34810836
2008,NUTS,2006,UKL1,2,16952256
2008,NUTS,2006,UKL2,2,55158050
2008,NUTS,2006,UKM2,2,44053551
2008,NUTS,2006,UKM3,2,51060044
2008,NUTS,2006,UKM5,2,30824492
2008,NUTS,2006,UKM6,2,81646068
2008,NUTS,2006,UKN0,2,32566160
2008,NUTS,2006,AT111,3,18743585
2008,NUTS,2006,AT112,3,97438510
2008,NUTS,2006,AT113,3,96361549
2008,NUTS,2006,AT121,3,84156342
2008,NUTS,2006,AT122,3,16447739
2008,NUTS,2006,AT123,3,74573682
2008,NUTS,2006,AT124,3,6614420
2008,NUTS,2006,AT125,3,7262875
2008,NUTS,2006,AT126,3,46101738
2008,NUTS,2006,AT127,3,85132594
2008,NUTS,2006,AT130,3,98877161
2008,NUTS,2006,AT211,3,25497203
2008,NUTS,2006,AT212,3,59715414
2008,NUTS,2006,AT213,3,58073368
2008,NUTS,2006,AT221,3,80969282
2008,NUTS,2006,AT222,3,343236
2008,NUTS,2006,AT223,3,25031074
2008,NUTS,2006,AT224,3,80955811
2008,NUTS,2006,AT225,3,25245536
2008,NUTS,2006,AT226,3,37004369
2008,NUTS,2006,AT311,3,76567215
2008,NUTS,2006,AT312,3,33406386
2008,NUTS,2006,AT313,3,5232967
2008,NUTS,2006,AT314,3,31792904
2008,NUTS,2006,AT315,3,86082528
2008,NUTS,2006,AT321,3,96793141
2008,NUTS,2006,AT322,3,21817961
2008,NUTS,2006,AT323,3,19238602
2008,NUTS,2006,AT331,3,32145064
2008,NUTS,2006,AT332,3,25632809
2008,NUTS,2006,AT333,3,37950377
2008,NUTS,2006,AT334,3,65021908
2008,NUTS,2006,AT335,3,29412512
2008,NUTS,2006,AT341,3,68611412
2008,NUTS,2006,AT342,3,54584388
2008,NUTS,2006,BE100,3,65687739
2008,NUTS,2006,BE211,3,45974447
2008,NUTS,2006,BE212,3,45489233
2008,NUTS,2006,BE213,3,2980499
2008,NUTS,2006,BE221,3,22453549
2008,NUTS,2006,BE222,3,5461543
2008,NUTS,2006,BE223,3,45231467
2008,NUTS,2006,BE231,3,81133814
2008,NUTS,2006,BE232,3,89403198
2008,NUTS,2006,BE233,3,26533091
2008,NUTS,2006,BE234,3,72489799
2008,NUTS,2006,BE235,3,6768196
2008,NUTS,2006,BE236,3,32491496
2008,NUTS,2006,BE241,3,82908368
2008,NUTS,2006,BE242,3,83802094
2008,NUTS,2006,BE251,3,39499257
2008,NUTS,2006,BE252,3,66245284
2008,NUTS,2006,BE253,3,8430728
2008,NUTS,2006,BE254,3,83262811
2008,NUTS,2006,BE255,3,25251576
2008,NUTS,2006,BE256,3,52833649
2008,NUTS,2006,BE257,3,7933667
2008,NUTS,2006,BE258,3,5517586
2008,NUTS,2006,BE310,3,4726883
2008,NUTS,2006,BE321,3,61444114
2008,NUTS,2006,BE322,3,22722067
2008,NUTS,2006,BE323,3,97122234
2008,NUTS,2006,BE324,3,92807060
2008,NUTS,2006,BE325,3,69171732
2008,NUTS,2006,BE326,3,73301118
2008,NUTS,2006,BE327,3,66194929
2008,NUTS,2006,BE331,3,97691134
2008,NUTS,2006,BE332,3,24644133
2008,NUTS,2006,BE334,3,99875333
2008,NUTS,2006,BE335,3,18227864
2008,NUTS,2006,BE336,3,76740215
2008,NUTS,2006,BE341,3,96827049
2008,NUTS,2006,BE342,3,84905887
2008,NUTS,2006,BE343,3,14237858
2008,NUTS,2006,BE344,3,23414547
2008,NUTS,2006,BE345,3,24042861
2008,NUTS,2006,BE351,3,98852622
2008,NUTS,2006,BE352,3,65088530
2008,NUTS,2006,BE353,3,64444291
2008,NUTS,2006,BG311,3,69882300
2008,NUTS,2006,BG312,3,82551149
2008,NUTS,2006,BG313,3,44518850
2008,NUTS,2006,BG314,3,31437544
2008,NUTS,2006,BG315,3,43703886
2008,NUTS,2006,BG321,3,96573886
2008,NUTS,2006,BG322,3,87141520
2008,NUTS,2006,BG323,3,55100496
2008,NUTS,2006,BG324,3,18489139
2008,NUTS,2006,BG325,3,93561470
2008,NUTS,2006,BG331,3,10911169
2008,NUTS,2006,BG332,3,32352526
2008,NUTS,2006,BG333,3,14240573
2008,NUTS,2006,BG334,3,21656170
2008,NUTS,2006,BG341,3,66123982
2008,NUTS,2006,BG342,3,65101667
2008,NUTS,2006,BG343,3,94728680
2008,NUTS,2006,BG344,3,96258262
2008,NUTS,2006,BG411,3,41520156
2008,NUTS,2006,BG412,3,32439987
2008,NUTS,2006,BG413,3,78278914
2008,NUTS,2006,BG414,3,9291987
2008,NUTS,2006,BG415,3,71264181
2008,NUTS,2006,BG421,3,61409429
2008,NUTS,2006,BG422,3,27496274
2008,NUTS,2006,BG423,3,89432727
2008,NUTS,2006,BG424,3,24469816
2008,NUTS,2006,BG425,3,25281860
2008,NUTS,2006,CH011,3,94702675
2008,NUTS,2006,CH012,3,66937471
2008,NUTS,2006,CH013,3,6534364
2008,NUTS,2006,CH021,3,22724118
2008,NUTS,2006,CH022,3,557428
2008,NUTS,2006,CH023,3,83399109
2008,NUTS,2006,CH024,3,77683778
2008,NUTS,2006,CH025,3,32100522
2008,NUTS,2006,CH031,3,83177010
2008,NUTS,2006,CH032,3,94152208
2008,NUTS,2006,CH033,3,61436186
2008,NUTS,2006,CH040,3,98094002
2008,NUTS,2006,CH051,3,10296283
2008,NUTS,2006,CH052,3,46014383
2008,NUTS,2006,CH053,3,12847463
2008,NUTS,2006,CH054,3,86503928
2008,NUTS,2006,CH055,3,46120912
2008,NUTS,2006,CH056,3,20139038
2008,NUTS,2006,CH057,3,12437525
2008,NUTS,2006,CH061,3,22262626
2008,NUTS,2006,CH062,3,87467906
2008,NUTS,2006,CH063,3,17254345
2008,NUTS,2006,CH064,3,9225869
2008,NUTS,2006,CH065,3,14527882
2008,NUTS,2006,CH066,3,44170299
2008,NUTS,2006,CH070,3,16993104
2008,NUTS,2006,CY000,3,62016373
2008,NUTS,2006,CZ010,3,47223677
2008,NUTS,2006,CZ020,3,39478565
2008,NUTS,2006,CZ031,3,70584777
2008,NUTS,2006,CZ032,3,36594783
2008,NUTS,2006,CZ041,3,18683986
2008,NUTS,2006,CZ042,3,24673616
2008,NUTS,2006,CZ051,3,96282171
2008,NUTS,2006,CZ052,3,12320636
2008,NUTS,2006,CZ053,3,65538389
2008,NUTS,2006,CZ063,3,29555638
2008,NUTS,2006,CZ064,3,88314241
2008,NUTS,2006,CZ071,3,14189011
2008,NUTS,2006,CZ072,3,1056481
2008,NUTS,2006,CZ080,3,92124897
2008,NUTS,2006,DE111,3,51959468
2008,NUTS,2006,DE112,3,41274655
2008,NUTS,2006,DE113,3,78165866
2008,NUTS,2006,DE114,3,37524167
2008,NUTS,2006,DE115,3,28608282
2008,NUTS,2006,DE116,3,83990994
2008,NUTS,2006,DE117,3,12738678
2008,NUTS,2006,DE118,3,62904216
2008,NUTS,2006,DE119,3,89170836
2008,NUTS,2006,DE11A,3,73878886
2008,NUTS,2006,DE11B,3,56704091
2008,NUTS,2006,DE11C,3,4473654
2008,NUTS,2006,DE11D,3,51970831
2008,NUTS,2006,DE121,3,69245727
2008,NUTS,2006,DE122,3,73354336
2008,NUTS,2006,DE123,3,66838576
2008,NUTS,2006,DE124,3,14882310
2008,NUTS,2006,DE125,3,42975427
2008,NUTS,2006,DE126,3,19079589
2008,NUTS,2006,DE127,3,19136640
2008,NUTS,2006,DE128,3,14151298
2008,NUTS,2006,DE129,3,77749533
2008,NUTS,2006,DE12A,3,46024183
2008,NUTS,2006,DE12B,3,11881449
2008,NUTS,2006,DE12C,3,24178240
2008,NUTS,2006,DE131,3,39430469
2008,NUTS,2006,DE132,3,82870232
2008,NUTS,2006,DE133,3,23156745
2008,NUTS,2006,DE134,3,22060177
2008,NUTS,2006,DE135,3,9403280
2008,NUTS,2006,DE136,3,63134828
2008,NUTS,2006,DE137,3,12935077
2008,NUTS,2006,DE138,3,57816716
2008,NUTS,2006,DE139,3,98807513
2008,NUTS,2006,DE13A,3,92885165
2008,NUTS,2006,DE141,3,51667199
2008,NUTS,2006,DE142,3,4679524
2008,NUTS,2006,DE143,3,16676599
2008,NUTS,2006,DE144,3,43173944
2008,NUTS,2006,DE145,3,48866471
2008,NUTS,2006,DE146,3,62969651
2008,NUTS,2006,DE147,3,63643603
2008,NUTS,2006,DE148,3,30015446
