year,region_type,region_year_spec,region_id,region_level,kafgi
2010,NUTS,2010,DEE,1,7
2010,NUTS,2010,DEF,1,0
2010,NUTS,2010,DEG,1,4
2010,NUTS,2010,DK0,1,0
2010,NUTS,2010,EE0,1,10
2010,NUTS,2010,EL1,1,10
2010,NUTS,2010,EL2,1,5
2010,NUTS,2010,EL3,1,0
2010,NUTS,2010,EL4,1,9
2010,NUTS,2010,ES1,1,6
2010,NUTS,2010,ES2,1,9
2010,NUTS,2010,ES3,1,4
2010,NUTS,2010,ES4,1,1
2010,NUTS,2010,ES5,1,0
2010,NUTS,2010,ES6,1,5
2010,NUTS,2010,ES7,1,0
2010,NUTS,2010,FI1,1,2
2010,NUTS,2010,FI2,1,4
2010,NUTS,2010,FR1,1,5
2010,NUTS,2010,FR2,1,0
2010,NUTS,2010,FR3,1,9
2010,NUTS,2010,FR4,1,3
2010,NUTS,2010,FR5,1,7
2010,NUTS,2010,FR6,1,0
2010,NUTS,2010,FR7,1,6
2010,NUTS,2010,FR8,1,4
2010,NUTS,2010,FR9,1,5
2010,NUTS,2010,HR0,1,3
2010,NUTS,2010,HU1,1,4
2010,NUTS,2010,HU2,1,2
2010,NUTS,2010,HU3,1,6
2010,NUTS,2010,IE0,1,8
2010,NUTS,2010,IS0,1,6
2010,NUTS,2010,ITC,1,9
2010,NUTS,2010,ITF,1,10
2010,NUTS,2010,ITG,1,0
2010,NUTS,2010,ITH,1,0
2010,NUTS,2010,ITI,1,0
2010,NUTS,2010,LI0,1,7
2010,NUTS,2010,LT0,1,0
2010,NUTS,2010,LU0,1,9
2010,NUTS,2010,LV0,1,1
2010,NUTS,2010,ME0,1,4
2010,NUTS,2010,MK0,1,1
2010,NUTS,2010,MT0,1,8
2010,NUTS,2010,NL1,1,3
2010,NUTS,2010,NL2,1,7
2010,NUTS,2010,NL3,1,1
2010,NUTS,2010,NL4,1,6
2010,NUTS,2010,NO0,1,8
2010,NUTS,2010,N_A,1,2
2010,NUTS,2010,PL1,1,9
2010,NUTS,2010,PL2,1,7
2010,NUTS,2010,PL3,1,10
2010,NUTS,2010,PL4,1,2
2010,NUTS,2010,PL5,1,5
2010,NUTS,2010,PL6,1,6
2010,NUTS,2010,PT1,1,7
2010,NUTS,2010,PT2,1,7
2010,NUTS,2010,PT3,1,3
2010,NUTS,2010,RO1,1,0
2010,NUTS,2010,RO2,1,5
2010,NUTS,2010,RO3,1,1
2010,NUTS,2010,RO4,1,4
2010,NUTS,2010,SE1,1,1
2010,NUTS,2010,SE2,1,3
2010,NUTS,2010,SE3,1,7
2010,NUTS,2010,SI0,1,8
2010,NUTS,2010,SK0,1,7
2010,NUTS,2010,TR1,1,0
2010,NUTS,2010,TR2,1,3
2010,NUTS,2010,TR3,1,8
2010,NUTS,2010,TR4,1,9
2010,NUTS,2010,TR5,1,10
2010,NUTS,2010,TR6,1,5
2010,NUTS,2010,TR7,1,9
2010,NUTS,2010,TR8,1,0
2010,NUTS,2010,TR9,1,2
2010,NUTS,2010,TRA,1,2
2010,NUTS,2010,TRB,1,8
2010,NUTS,2010,TRC,1,5
2010,NUTS,2010,UKC,1,5
2010,NUTS,2010,UKD,1,10
2010,NUTS,2010,UKE,1,2
2010,NUTS,2010,UKF,1,6
2010,NUTS,2010,UKG,1,10
2010,NUTS,2010,UKH,1,5
2010,NUTS,2010,UKI,1,5
2010,NUTS,2010,UKJ,1,5
2010,NUTS,2010,UKK,1,3
2010,NUTS,2010,UKL,1,10
2010,NUTS,2010,UKM,1,9
2010,NUTS,2010,UKN,1,2
2010,NUTS,2010,AT11,2,8
2010,NUTS,2010,AT12,2,4
2010,NUTS,2010,AT13,2,6
2010,NUTS,2010,AT21,2,0
2010,NUTS,2010,AT22,2,0
2010,NUTS,2010,AT31,2,5
2010,NUTS,2010,AT32,2,4
2010,NUTS,2010,AT33,2,9
2010,NUTS,2010,AT34,2,6
2010,NUTS,2010,BE10,2,7
2010,NUTS,2010,BE21,2,0
2010,NUTS,2010,BE22,2,8
2010,NUTS,2010,BE23,2,7
2010,NUTS,2010,BE24,2,1
2010,NUTS,2010,BE25,2,1
2010,NUTS,2010,BE31,2,0
2010,NUTS,2010,BE32,2,0
2010,NUTS,2010,BE33,2,1
2010,NUTS,2010,BE34,2,10
2010,NUTS,2010,BE35,2,4
2010,NUTS,2010,BG31,2,6
2010,NUTS,2010,BG32,2,10
2010,NUTS,2010,BG33,2,10
2010,NUTS,2010,BG34,2,1
2010,NUTS,2010,BG41,2,4
2010,NUTS,2010,BG42,2,9
2010,NUTS,2010,CH01,2,7
2010,NUTS,2010,CH02,2,8
2010,NUTS,2010,CH03,2,4
2010,NUTS,2010,CH04,2,7
2010,NUTS,2010,CH05,2,8
2010,NUTS,2010,CH06,2,4
2010,NUTS,2010,CH07,2,5
2010,NUTS,2010,CY00,2,9
2010,NUTS,2010,CZ01,2,0
2010,NUTS,2010,CZ02,2,5
2010,NUTS,2010,CZ03,2,1
2010,NUTS,2010,CZ04,2,1
2010,NUTS,2010,CZ05,2,7
2010,NUTS,2010,CZ06,2,8
2010,NUTS,2010,CZ07,2,4
2010,NUTS,2010,CZ08,2,10
2010,NUTS,2010,DE11,2,6
2010,NUTS,2010,DE12,2,10
2010,NUTS,2010,DE13,2,1
2010,NUTS,2010,DE14,2,8
2010,NUTS,2010,DE21,2,5
2010,NUTS,2010,DE22,2,5
2010,NUTS,2010,DE23,2,8
2010,NUTS,2010,DE24,2,3
2010,NUTS,2010,DE25,2,7
2010,NUTS,2010,DE26,2,4
2010,NUTS,2010,DE27,2,5
2010,NUTS,2010,DE30,2,7
2010,NUTS,2010,DE40,2,4
2010,NUTS,2010,DE50,2,2
2010,NUTS,2010,DE60,2,5
2010,NUTS,2010,DE71,2,0
2010,NUTS,2010,DE72,2,9
2010,NUTS,2010,DE73,2,0
2010,NUTS,2010,DE80,2,5
2010,NUTS,2010,DE91,2,1
2010,NUTS,2010,DE92,2,5
2010,NUTS,2010,DE93,2,0
2010,NUTS,2010,DE94,2,8
2010,NUTS,2010,DEA1,2,5
2010,NUTS,2010,DEA2,2,8
2010,NUTS,2010,DEA3,2,0
2010,NUTS,2010,DEA4,2,1
2010,NUTS,2010,DEA5,2,9
2010,NUTS,2010,DEB1,2,0
2010,NUTS,2010,DEB2,2,4
2010,NUTS,2010,DEB3,2,7
2010,NUTS,2010,DEC0,2,3
2010,NUTS,2010,DED2,2,4
2010,NUTS,2010,DED4,2,7
2010,NUTS,2010,DED5,2,6
2010,NUTS,2010,DEE0,2,3
2010,NUTS,2010,DEF0,2,7
2010,NUTS,2010,DEG0,2,8
2010,NUTS,2010,DK01,2,1
2010,NUTS,2010,DK02,2,7
2010,NUTS,2010,DK03,2,3
2010,NUTS,2010,DK04,2,1
2010,NUTS,2010,DK05,2,3
2010,NUTS,2010,EE00,2,3
2010,NUTS,2010,EL11,2,4
2010,NUTS,2010,EL12,2,2
2010,NUTS,2010,EL13,2,1
2010,NUTS,2010,EL14,2,2
2010,NUTS,2010,EL21,2,8
2010,NUTS,2010,EL22,2,2
2010,NUTS,2010,EL23,2,8
2010,NUTS,2010,EL24,2,1
2010,NUTS,2010,EL25,2,0
2010,NUTS,2010,EL30,2,7
2010,NUTS,2010,EL41,2,6
2010,NUTS,2010,EL42,2,9
2010,NUTS,2010,EL43,2,4
2010,NUTS,2010,ES11,2,3
2010,NUTS,2010,ES12,2,7
2010,NUTS,2010,ES13,2,0
2010,NUTS,2010,ES21,2,6
2010,NUTS,2010,ES22,2,7
2010,NUTS,2010,ES23,2,10
2010,NUTS,2010,ES24,2,0
2010,NUTS,2010,ES30,2,4
2010,NUTS,2010,ES41,2,4
2010,NUTS,2010,ES42,2,4
2010,NUTS,2010,ES43,2,7
2010,NUTS,2010,ES51,2,6
2010,NUTS,2010,ES52,2,8
2010,NUTS,2010,ES53,2,4
2010,NUTS,2010,ES61,2,0
2010,NUTS,2010,ES62,2,6
2010,NUTS,2010,ES63,2,9
2010,NUTS,2010,ES64,2,6
2010,NUTS,2010,ES70,2,5
2010,NUTS,2010,FI19,2,3
2010,NUTS,2010,FI1B,2,4
2010,NUTS,2010,FI1C,2,10
2010,NUTS,2010,FI1D,2,2
2010,NUTS,2010,FI20,2,10
2010,NUTS,2010,FR10,2,6
2010,NUTS,2010,FR21,2,6
2010,NUTS,2010,FR22,2,6
2010,NUTS,2010,FR23,2,0
2010,NUTS,2010,FR24,2,0
2010,NUTS,2010,FR25,2,2
2010,NUTS,2010,FR26,2,7
2010,NUTS,2010,FR30,2,10
2010,NUTS,2010,FR41,2,7
2010,NUTS,2010,FR42,2,0
2010,NUTS,2010,FR43,2,7
2010,NUTS,2010,FR51,2,4
2010,NUTS,2010,FR52,2,1
2010,NUTS,2010,FR53,2,3
2010,NUTS,2010,FR61,2,5
2010,NUTS,2010,FR62,2,7
2010,NUTS,2010,FR63,2,0
2010,NUTS,2010,FR71,2,4
2010,NUTS,2010,FR72,2,9
2010,NUTS,2010,FR81,2,8
2010,NUTS,2010,FR82,2,6
2010,NUTS,2010,FR83,2,3
2010,NUTS,2010,FR91,2,6
2010,NUTS,2010,FR92,2,3
2010,NUTS,2010,FR93,2,6
2010,NUTS,2010,FR94,2,3
2010,NUTS,2010,HR03,2,8
2010,NUTS,2010,HR04,2,10
2010,NUTS,2010,HU10,2,6
2010,NUTS,2010,HU21,2,8
2010,NUTS,2010,HU22,2,8
2010,NUTS,2010,HU23,2,1
2010,NUTS,2010,HU31,2,10
2010,NUTS,2010,HU32,2,6
2010,NUTS,2010,HU33,2,2
2010,NUTS,2010,IE01,2,3
2010,NUTS,2010,IE02,2,5
2010,NUTS,2010,IS00,2,5
2010,NUTS,2010,ITC1,2,8
2010,NUTS,2010,ITC2,2,10
2010,NUTS,2010,ITC3,2,9
2010,NUTS,2010,ITC4,2,9
2010,NUTS,2010,ITF1,2,2
2010,NUTS,2010,ITF2,2,0
2010,NUTS,2010,ITF3,2,0
2010,NUTS,2010,ITF4,2,5
2010,NUTS,2010,ITF5,2,9
2010,NUTS,2010,ITF6,2,8
2010,NUTS,2010,ITG1,2,4
2010,NUTS,2010,ITG2,2,7
2010,NUTS,2010,ITH1,2,2
2010,NUTS,2010,ITH2,2,3
2010,NUTS,2010,ITH3,2,0
2010,NUTS,2010,ITH4,2,0
2010,NUTS,2010,ITH5,2,5
2010,NUTS,2010,ITI1,2,6
2010,NUTS,2010,ITI2,2,8
2010,NUTS,2010,ITI3,2,0
2010,NUTS,2010,ITI4,2,4
2010,NUTS,2010,LI00,2,1
2010,NUTS,2010,LT00,2,4
2010,NUTS,2010,LU00,2,1
2010,NUTS,2010,LV00,2,0
2010,NUTS,2010,ME00,2,10
2010,NUTS,2010,MK00,2,8
2010,NUTS,2010,MT00,2,8
2010,NUTS,2010,NL11,2,2
2010,NUTS,2010,NL12,2,4
2010,NUTS,2010,NL13,2,0
2010,NUTS,2010,NL21,2,10
2010,NUTS,2010,NL22,2,9
2010,NUTS,2010,NL23,2,0
2010,NUTS,2010,NL31,2,5
2010,NUTS,2010,NL32,2,5
2010,NUTS,2010,NL33,2,3
2010,NUTS,2010,NL34,2,7
2010,NUTS,2010,NL41,2,3
2010,NUTS,2010,NL42,2,8
2010,NUTS,2010,NO01,2,3
2010,NUTS,2010,NO02,2,8
2010,NUTS,2010,NO03,2,2
2010,NUTS,2010,NO04,2,6
2010,NUTS,2010,NO05,2,0
2010,NUTS,2010,NO06,2,4
2010,NUTS,2010,NO07,2,5
2010,NUTS,2010,PL11,2,1
2010,NUTS,2010,PL12,2,4
2010,NUTS,2010,PL21,2,0
2010,NUTS,2010,PL22,2,5
2010,NUTS,2010,PL31,2,1
2010,NUTS,2010,PL32,2,7
2010,NUTS,2010,PL33,2,10
2010,NUTS,2010,PL34,2,9
2010,NUTS,2010,PL41,2,6
2010,NUTS,2010,PL42,2,5
2010,NUTS,2010,PL43,2,10
2010,NUTS,2010,PL51,2,4
2010,NUTS,2010,PL52,2,2
2010,NUTS,2010,PL61,2,10
2010,NUTS,2010,PL62,2,10
2010,NUTS,2010,PL63,2,2
2010,NUTS,2010,PT11,2,6
2010,NUTS,2010,PT15,2,8
2010,NUTS,2010,PT16,2,6
2010,NUTS,2010,PT17,2,9
2010,NUTS,2010,PT18,2,2
2010,NUTS,2010,PT20,2,9
2010,NUTS,2010,PT30,2,4
2010,NUTS,2010,RO11,2,0
2010,NUTS,2010,RO12,2,0
2010,NUTS,2010,RO21,2,1
2010,NUTS,2010,RO22,2,4
2010,NUTS,2010,RO31,2,4
2010,NUTS,2010,RO32,2,6
2010,NUTS,2010,RO41,2,1
2010,NUTS,2010,RO42,2,5
2010,NUTS,2010,SE11,2,3
2010,NUTS,2010,SE12,2,3
2010,NUTS,2010,SE21,2,6
2010,NUTS,2010,SE22,2,2
2010,NUTS,2010,SE23,2,0
2010,NUTS,2010,SE31,2,7
2010,NUTS,2010,SE32,2,9
2010,NUTS,2010,SE33,2,8
2010,NUTS,2010,SI01,2,5
2010,NUTS,2010,SI02,2,5
2010,NUTS,2010,SK01,2,9
2010,NUTS,2010,SK02,2,1
2010,NUTS,2010,SK03,2,9
2010,NUTS,2010,SK04,2,8
2010,NUTS,2010,TR10,2,10
2010,NUTS,2010,TR21,2,4
2010,NUTS,2010,TR22,2,7
2010,NUTS,2010,TR31,2,8
2010,NUTS,2010,TR32,2,3
2010,NUTS,2010,TR33,2,3
2010,NUTS,2010,TR41,2,10
2010,NUTS,2010,TR42,2,7
2010,NUTS,2010,TR51,2,7
2010,NUTS,2010,TR52,2,3
2010,NUTS,2010,TR61,2,9
2010,NUTS,2010,TR62,2,6
2010,NUTS,2010,TR63,2,10
2010,NUTS,2010,TR71,2,6
2010,NUTS,2010,TR72,2,0
2010,NUTS,2010,TR81,2,10
2010,NUTS,2010,TR82,2,0
2010,NUTS,2010,TR83,2,1
2010,NUTS,2010,TR90,2,10
2010,NUTS,2010,TRA1,2,1
2010,NUTS,2010,TRA2,2,5
2010,NUTS,2010,TRB1,2,1
2010,NUTS,2010,TRB2,2,5
2010,NUTS,2010,TRC1,2,1
2010,NUTS,2010,TRC2,2,5
2010,NUTS,2010,TRC3,2,2
2010,NUTS,2010,UKC1,2,3
2010,NUTS,2010,UKC2,2,8
2010,NUTS,2010,UKD1,2,2
2010,NUTS,2010,UKD3,2,4
2010,NUTS,2010,UKD4,2,10
2010,NUTS,2010,UKD6,2,4
2010,NUTS,2010,UKD7,2,7
2010,NUTS,2010,UKE1,2,8
2010,NUTS,2010,UKE2,2,3
2010,NUTS,2010,UKE3,2,2
2010,NUTS,2010,UKE4,2,0
2010,NUTS,2010,UKF1,2,6
2010,NUTS,2010,UKF2,2,1
2010,NUTS,2010,UKF3,2,2
2010,NUTS,2010,UKG1,2,2
2010,NUTS,2010,UKG2,2,9
2010,NUTS,2010,UKG3,2,6
2010,NUTS,2010,UKH1,2,7
2010,NUTS,2010,UKH2,2,1
2010,NUTS,2010,UKH3,2,7
2010,NUTS,2010,UKI1,2,0
2010,NUTS,2010,UKI2,2,9
2010,NUTS,2010,UKJ1,2,8
2010,NUTS,2010,UKJ2,2,9
2010,NUTS,2010,UKJ3,2,3
2010,NUTS,2010,UKJ4,2,3
2010,NUTS,2010,UKK1,2,5
2010,NUTS,2010,UKK2,2,4
2010,NUTS,2010,UKK3,2,1
2010,NUTS,2010,UKK4,2,9
2010,NUTS,2010,UKL1,2,9
2010,NUTS,2010,UKL2,2,7
2010,NUTS,2010,UKM2,2,10
2010,NUTS,2010,UKM3,2,2
2010,NUTS,2010,UKM5,2,3
2010,NUTS,2010,UKM6,2,3
2010,NUTS,2010,UKN0,2,10
2010,NUTS,2010,AT111,3,5
2010,NUTS,2010,AT112,3,7
2010,NUTS,2010,AT113,3,6
2010,NUTS,2010,AT121,3,7
2010,NUTS,2010,AT122,3,3
2010,NUTS,2010,AT123,3,6
2010,NUTS,2010,AT124,3,10
2010,NUTS,2010,AT125,3,1
2010,NUTS,2010,AT126,3,2
2010,NUTS,2010,AT127,3,2
2010,NUTS,2010,AT130,3,0
2010,NUTS,2010,AT211,3,1
2010,NUTS,2010,AT212,3,10
2010,NUTS,2010,AT213,3,1
2010,NUTS,2010,AT221,3,4
2010,NUTS,2010,AT222,3,1
2010,NUTS,2010,AT223,3,3
2010,NUTS,2010,AT224,3,3
2010,NUTS,2010,AT225,3,3
2010,NUTS,2010,AT226,3,6
2010,NUTS,2010,AT311,3,7
2010,NUTS,2010,AT312,3,9
2010,NUTS,2010,AT313,3,4
2010,NUTS,2010,AT314,3,3
2010,NUTS,2010,AT315,3,3
2010,NUTS,2010,AT321,3,5
2010,NUTS,2010,AT322,3,10
2010,NUTS,2010,AT323,3,3
2010,NUTS,2010,AT331,3,10
2010,NUTS,2010,AT332,3,9
2010,NUTS,2010,AT333,3,7
2010,NUTS,2010,AT334,3,6
2010,NUTS,2010,AT335,3,0
2010,NUTS,2010,AT341,3,1
2010,NUTS,2010,AT342,3,4
2010,NUTS,2010,BE100,3,5
2010,NUTS,2010,BE211,3,6
2010,NUTS,2010,BE212,3,2
2010,NUTS,2010,BE213,3,4
2010,NUTS,2010,BE221,3,7
2010,NUTS,2010,BE222,3,6
2010,NUTS,2010,BE223,3,1
2010,NUTS,2010,BE231,3,2
2010,NUTS,2010,BE232,3,9
2010,NUTS,2010,BE233,3,10
2010,NUTS,2010,BE234,3,8
2010,NUTS,2010,BE235,3,3
2010,NUTS,2010,BE236,3,10
2010,NUTS,2010,BE241,3,9
2010,NUTS,2010,BE242,3,2
2010,NUTS,2010,BE251,3,9
2010,NUTS,2010,BE252,3,6
2010,NUTS,2010,BE253,3,8
2010,NUTS,2010,BE254,3,0
2010,NUTS,2010,BE255,3,5
2010,NUTS,2010,BE256,3,10
2010,NUTS,2010,BE257,3,1
2010,NUTS,2010,BE258,3,1
2010,NUTS,2010,BE310,3,3
2010,NUTS,2010,BE321,3,3
2010,NUTS,2010,BE322,3,5
2010,NUTS,2010,BE323,3,3
2010,NUTS,2010,BE324,3,4
2010,NUTS,2010,BE325,3,5
2010,NUTS,2010,BE326,3,5
2010,NUTS,2010,BE327,3,4
2010,NUTS,2010,BE331,3,10
2010,NUTS,2010,BE332,3,8
2010,NUTS,2010,BE334,3,8
2010,NUTS,2010,BE335,3,7
2010,NUTS,2010,BE336,3,6
2010,NUTS,2010,BE341,3,1
2010,NUTS,2010,BE342,3,9
2010,NUTS,2010,BE343,3,0
2010,NUTS,2010,BE344,3,1
2010,NUTS,2010,BE345,3,9
2010,NUTS,2010,BE351,3,1
2010,NUTS,2010,BE352,3,5
2010,NUTS,2010,BE353,3,7
2010,NUTS,2010,BG311,3,7
2010,NUTS,2010,BG312,3,9
2010,NUTS,2010,BG313,3,9
2010,NUTS,2010,BG314,3,0
2010,NUTS,2010,BG315,3,6
2010,NUTS,2010,BG321,3,2
2010,NUTS,2010,BG322,3,4
2010,NUTS,2010,BG323,3,5
2010,NUTS,2010,BG324,3,8
2010,NUTS,2010,BG325,3,6
2010,NUTS,2010,BG331,3,7
2010,NUTS,2010,BG332,3,10
2010,NUTS,2010,BG333,3,4
2010,NUTS,2010,BG334,3,3
2010,NUTS,2010,BG341,3,4
2010,NUTS,2010,BG342,3,5
2010,NUTS,2010,BG343,3,5
2010,NUTS,2010,BG344,3,7
2010,NUTS,2010,BG411,3,5
2010,NUTS,2010,BG412,3,3
2010,NUTS,2010,BG413,3,9
2010,NUTS,2010,BG414,3,3
2010,NUTS,2010,BG415,3,9
2010,NUTS,2010,BG421,3,10
2010,NUTS,2010,BG422,3,5
2010,NUTS,2010,BG423,3,5
2010,NUTS,2010,BG424,3,7
2010,NUTS,2010,BG425,3,2
2010,NUTS,2010,CH011,3,1
2010,NUTS,2010,CH012,3,2
2010,NUTS,2010,CH013,3,6
2010,NUTS,2010,CH021,3,10
2010,NUTS,2010,CH022,3,6
2010,NUTS,2010,CH023,3,9
2010,NUTS,2010,CH024,3,2
2010,NUTS,2010,CH025,3,1
2010,NUTS,2010,CH031,3,9
2010,NUTS,2010,CH032,3,0
2010,NUTS,2010,CH033,3,4
2010,NUTS,2010,CH040,3,0
2010,NUTS,2010,CH051,3,9
2010,NUTS,2010,CH052,3,3
2010,NUTS,2010,CH053,3,5
2010,NUTS,2010,CH054,3,0
2010,NUTS,2010,CH055,3,0
2010,NUTS,2010,CH056,3,2
2010,NUTS,2010,CH057,3,7
2010,NUTS,2010,CH061,3,7
2010,NUTS,2010,CH062,3,4
2010,NUTS,2010,CH063,3,4
2010,NUTS,2010,CH064,3,8
2010,NUTS,2010,CH065,3,5
2010,NUTS,2010,CH066,3,4
2010,NUTS,2010,CH070,3,7
2010,NUTS,2010,CY000,3,3
2010,NUTS,2010,CZ010,3,6
2010,NUTS,2010,CZ020,3,9
2010,NUTS,2010,CZ031,3,3
2010,NUTS,2010,CZ032,3,5
2010,NUTS,2010,CZ041,3,4
2010,NUTS,2010,CZ042,3,1
2010,NUTS,2010,CZ051,3,7
2010,NUTS,2010,CZ052,3,2
2010,NUTS,2010,CZ053,3,9
2010,NUTS,2010,CZ063,3,0
2010,NUTS,2010,CZ064,3,8
2010,NUTS,2010,CZ071,3,4
2010,NUTS,2010,CZ072,3,10
2010,NUTS,2010,CZ080,3,7
2010,NUTS,2010,DE111,3,4
2010,NUTS,2010,DE112,3,10
2010,NUTS,2010,DE113,3,3
2010,NUTS,2010,DE114,3,1
2010,NUTS,2010,DE115,3,0
2010,NUTS,2010,DE116,3,5
2010,NUTS,2010,DE117,3,10
2010,NUTS,2010,DE118,3,4
2010,NUTS,2010,DE119,3,6
2010,NUTS,2010,DE11A,3,1
2010,NUTS,2010,DE11B,3,8
2010,NUTS,2010,DE11C,3,5
2010,NUTS,2010,DE11D,3,3
2010,NUTS,2010,DE121,3,3
2010,NUTS,2010,DE122,3,10
2010,NUTS,2010,DE123,3,5
2010,NUTS,2010,DE124,3,7
2010,NUTS,2010,DE125,3,8
2010,NUTS,2010,DE126,3,7
2010,NUTS,2010,DE127,3,3
2010,NUTS,2010,DE128,3,2
2010,NUTS,2010,DE129,3,4
2010,NUTS,2010,DE12A,3,8
2010,NUTS,2010,DE12B,3,10
2010,NUTS,2010,DE12C,3,8
2010,NUTS,2010,DE131,3,5
2010,NUTS,2010,DE132,3,1
2010,NUTS,2010,DE133,3,9
2010,NUTS,2010,DE134,3,9
2010,NUTS,2010,DE135,3,10
2010,NUTS,2010,DE136,3,3
2010,NUTS,2010,DE137,3,3
2010,NUTS,2010,DE138,3,4
2010,NUTS,2010,DE139,3,5
2010,NUTS,2010,DE13A,3,0
2010,NUTS,2010,DE141,3,7
2010,NUTS,2010,DE142,3,2
2010,NUTS,2010,DE143,3,2
2010,NUTS,2010,DE144,3,5
2010,NUTS,2010,DE145,3,4
2010,NUTS,2010,DE146,3,5
2010,NUTS,2010,DE147,3,9
2010,NUTS,2010,DE148,3,10
2010,NUTS,2010,DE149,3,9
2010,NUTS,2010,DE211,3,0
2010,NUTS,2010,DE212,3,9
2010,NUTS,2010,DE213,3,7
2010,NUTS,2010,DE214,3,8
2010,NUTS,2010,DE215,3,2
2010,NUTS,2010,DE216,3,1
2010,NUTS,2010,DE217,3,5
2010,NUTS,2010,DE218,3,2
2010,NUTS,2010,DE219,3,7
2010,NUTS,2010,DE21A,3,10
2010,NUTS,2010,DE21B,3,7
2010,NUTS,2010,DE21C,3,4
2010,NUTS,2010,DE21D,3,5
2010,NUTS,2010,DE21E,3,8
2010,NUTS,2010,DE21F,3,2
2010,NUTS,2010,DE21G,3,7
2010,NUTS,2010,DE21H,3,2
2010,NUTS,2010,DE21I,3,2
2010,NUTS,2010,DE21J,3,9
2010,NUTS,2010,DE21K,3,9
2010,NUTS,2010,DE21L,3,5
2010,NUTS,2010,DE21M,3,10
2010,NUTS,2010,DE21N,3,7
2010,NUTS,2010,DE221,3,0
2010,NUTS,2010,DE222,3,1
2010,NUTS,2010,DE223,3,5
2010,NUTS,2010,DE224,3,5
2010,NUTS,2010,DE225,3,6
2010,NUTS,2010,DE226,3,7
2010,NUTS,2010,DE227,3,9
2010,NUTS,2010,DE228,3,1
2010,NUTS,2010,DE229,3,1
2010,NUTS,2010,DE22A,3,1
2010,NUTS,2010,DE22B,3,8
2010,NUTS,2010,DE22C,3,8
2010,NUTS,2010,DE231,3,10
2010,NUTS,2010,DE232,3,3
2010,NUTS,2010,DE233,3,10
2010,NUTS,2010,DE234,3,9
2010,NUTS,2010,DE235,3,0
2010,NUTS,2010,DE236,3,7
2010,NUTS,2010,DE237,3,0
2010,NUTS,2010,DE238,3,2
2010,NUTS,2010,DE239,3,2
2010,NUTS,2010,DE23A,3,5
2010,NUTS,2010,DE241,3,8
2010,NUTS,2010,DE242,3,1
2010,NUTS,2010,DE243,3,4
2010,NUTS,2010,DE244,3,3
2010,NUTS,2010,DE245,3,1
2010,NUTS,2010,DE246,3,10
2010,NUTS,2010,DE247,3,9
2010,NUTS,2010,DE248,3,1
2010,NUTS,2010,DE249,3,10
2010,NUTS,2010,DE24A,3,7
2010,NUTS,2010,DE24B,3,2
2010,NUTS,2010,DE24C,3,5
2010,NUTS,2010,DE24D,3,1
2010,NUTS,2010,DE251,3,8
2010,NUTS,2010,DE252,3,8
2010,NUTS,2010,DE253,3,3
2010,NUTS,2010,DE254,3,6
2010,NUTS,2010,DE255,3,5
2010,NUTS,2010,DE256,3,4
2010,NUTS,2010,DE257,3,10
2010,NUTS,2010,DE258,3,7
2010,NUTS,2010,DE259,3,2
2010,NUTS,2010,DE25A,3,7
