year,region_type,region_year_spec,region_id,region_level,mubef
2010,NUTS,2010,TRB,1,1788
2010,NUTS,2010,TRC,1,813
2010,NUTS,2010,UKC,1,6074
2010,NUTS,2010,UKD,1,5114
2010,NUTS,2010,UKE,1,987
2010,NUTS,2010,UKF,1,6851
2010,NUTS,2010,UKG,1,2761
2010,NUTS,2010,UKH,1,3826
2010,NUTS,2010,UKI,1,2166
2010,NUTS,2010,UKJ,1,8272
2010,NUTS,2010,UKK,1,7010
2010,NUTS,2010,UKL,1,9076
2010,NUTS,2010,UKM,1,5251
2010,NUTS,2010,UKN,1,5774
2010,NUTS,2010,AT11,2,678
2010,NUTS,2010,AT12,2,5908
2010,NUTS,2010,AT13,2,8361
2010,NUTS,2010,AT21,2,9748
2010,NUTS,2010,AT22,2,3874
2010,NUTS,2010,AT31,2,4414
2010,NUTS,2010,AT32,2,5303
2010,NUTS,2010,AT33,2,7801
2010,NUTS,2010,AT34,2,8201
2010,NUTS,2010,BE10,2,4968
2010,NUTS,2010,BE21,2,7278
2010,NUTS,2010,BE22,2,6450
2010,NUTS,2010,BE23,2,456
2010,NUTS,2010,BE24,2,1785
2010,NUTS,2010,BE25,2,2151
2010,NUTS,2010,BE31,2,453
2010,NUTS,2010,BE32,2,9081
2010,NUTS,2010,BE33,2,7425
2010,NUTS,2010,BE34,2,8564
2010,NUTS,2010,BE35,2,2281
2010,NUTS,2010,BG31,2,2295
2010,NUTS,2010,BG32,2,2958
2010,NUTS,2010,BG33,2,6663
2010,NUTS,2010,BG34,2,580
2010,NUTS,2010,BG41,2,6612
2010,NUTS,2010,BG42,2,7768
2010,NUTS,2010,CH01,2,5508
2010,NUTS,2010,CH02,2,977
2010,NUTS,2010,CH03,2,6417
2010,NUTS,2010,CH04,2,4399
2010,NUTS,2010,CH05,2,8990
2010,NUTS,2010,CH06,2,8009
2010,NUTS,2010,CH07,2,5847
2010,NUTS,2010,CY00,2,9122
2010,NUTS,2010,CZ01,2,9228
2010,NUTS,2010,CZ02,2,8274
2010,NUTS,2010,CZ03,2,391
2010,NUTS,2010,CZ04,2,8930
2010,NUTS,2010,CZ05,2,6615
2010,NUTS,2010,CZ06,2,8212
2010,NUTS,2010,CZ07,2,5573
2010,NUTS,2010,CZ08,2,8981
2010,NUTS,2010,DE11,2,1248
2010,NUTS,2010,DE12,2,4507
2010,NUTS,2010,DE13,2,8304
2010,NUTS,2010,DE14,2,8033
2010,NUTS,2010,DE21,2,622
2010,NUTS,2010,DE22,2,1073
2010,NUTS,2010,DE23,2,6751
2010,NUTS,2010,DE24,2,7673
2010,NUTS,2010,DE25,2,6065
2010,NUTS,2010,DE26,2,1368
2010,NUTS,2010,DE27,2,8819
2010,NUTS,2010,DE30,2,1253
2010,NUTS,2010,DE40,2,6254
2010,NUTS,2010,DE50,2,9768
2010,NUTS,2010,DE60,2,7792
2010,NUTS,2010,DE71,2,2413
2010,NUTS,2010,DE72,2,8461
2010,NUTS,2010,DE73,2,8616
2010,NUTS,2010,DE80,2,1485
2010,NUTS,2010,DE91,2,1549
2010,NUTS,2010,DE92,2,7383
2010,NUTS,2010,DE93,2,1540
2010,NUTS,2010,DE94,2,1571
2010,NUTS,2010,DEA1,2,207
2010,NUTS,2010,DEA2,2,7046
2010,NUTS,2010,DEA3,2,748
2010,NUTS,2010,DEA4,2,5101
2010,NUTS,2010,DEA5,2,718
2010,NUTS,2010,DEB1,2,316
2010,NUTS,2010,DEB2,2,5973
2010,NUTS,2010,DEB3,2,5548
2010,NUTS,2010,DEC0,2,8409
2010,NUTS,2010,DED2,2,152
2010,NUTS,2010,DED4,2,7880
2010,NUTS,2010,DED5,2,188
2010,NUTS,2010,DEE0,2,7433
2010,NUTS,2010,DEF0,2,1380
2010,NUTS,2010,DEG0,2,6895
2010,NUTS,2010,DK01,2,928
2010,NUTS,2010,DK02,2,1888
2010,NUTS,2010,DK03,2,64
2010,NUTS,2010,DK04,2,8249
2010,NUTS,2010,DK05,2,5992
2010,NUTS,2010,EE00,2,4009
2010,NUTS,2010,EL11,2,4621
2010,NUTS,2010,EL12,2,5780
2010,NUTS,2010,EL13,2,1769
2010,NUTS,2010,EL14,2,6387
2010,NUTS,2010,EL21,2,2532
2010,NUTS,2010,EL22,2,1039
2010,NUTS,2010,EL23,2,9028
2010,NUTS,2010,EL24,2,5933
2010,NUTS,2010,EL25,2,5381
2010,NUTS,2010,EL30,2,8529
2010,NUTS,2010,EL41,2,7334
2010,NUTS,2010,EL42,2,5808
2010,NUTS,2010,EL43,2,833
2010,NUTS,2010,ES11,2,8025
2010,NUTS,2010,ES12,2,4819
2010,NUTS,2010,ES13,2,8299
2010,NUTS,2010,ES21,2,6017
2010,NUTS,2010,ES22,2,8141
2010,NUTS,2010,ES23,2,2068
2010,NUTS,2010,ES24,2,1570
2010,NUTS,2010,ES30,2,8989
2010,NUTS,2010,ES41,2,8648
2010,NUTS,2010,ES42,2,4087
2010,NUTS,2010,ES43,2,4177
2010,NUTS,2010,ES51,2,8085
2010,NUTS,2010,ES52,2,7181
2010,NUTS,2010,ES53,2,3291
2010,NUTS,2010,ES61,2,1965
2010,NUTS,2010,ES62,2,554
2010,NUTS,2010,ES63,2,4999
2010,NUTS,2010,ES64,2,2024
2010,NUTS,2010,ES70,2,6264
2010,NUTS,2010,FI19,2,1011
2010,NUTS,2010,FI1B,2,7915
2010,NUTS,2010,FI1C,2,5877
2010,NUTS,2010,FI1D,2,5554
2010,NUTS,2010,FI20,2,2215
2010,NUTS,2010,FR10,2,8485
2010,NUTS,2010,FR21,2,6801
2010,NUTS,2010,FR22,2,5793
2010,NUTS,2010,FR23,2,4236
2010,NUTS,2010,FR24,2,5234
2010,NUTS,2010,FR25,2,2495
2010,NUTS,2010,FR26,2,2812
2010,NUTS,2010,FR30,2,1375
2010,NUTS,2010,FR41,2,8127
2010,NUTS,2010,FR42,2,7378
2010,NUTS,2010,FR43,2,2667
2010,NUTS,2010,FR51,2,6552
2010,NUTS,2010,FR52,2,1381
2010,NUTS,2010,FR53,2,8941
2010,NUTS,2010,FR61,2,2473
2010,NUTS,2010,FR62,2,4564
2010,NUTS,2010,FR63,2,2720
2010,NUTS,2010,FR71,2,9730
2010,NUTS,2010,FR72,2,8016
2010,NUTS,2010,FR81,2,7259
2010,NUTS,2010,FR82,2,2605
2010,NUTS,2010,FR83,2,3442
2010,NUTS,2010,FR91,2,9266
2010,NUTS,2010,FR92,2,7017
2010,NUTS,2010,FR93,2,9092
2010,NUTS,2010,FR94,2,3671
2010,NUTS,2010,HR03,2,2521
2010,NUTS,2010,HR04,2,4466
2010,NUTS,2010,HU10,2,1625
2010,NUTS,2010,HU21,2,1700
2010,NUTS,2010,HU22,2,6710
2010,NUTS,2010,HU23,2,1285
2010,NUTS,2010,HU31,2,6084
2010,NUTS,2010,HU32,2,571
2010,NUTS,2010,HU33,2,2096
2010,NUTS,2010,IE01,2,2568
2010,NUTS,2010,IE02,2,9007
2010,NUTS,2010,IS00,2,7706
2010,NUTS,2010,ITC1,2,5819
2010,NUTS,2010,ITC2,2,1796
2010,NUTS,2010,ITC3,2,2769
2010,NUTS,2010,ITC4,2,2056
2010,NUTS,2010,ITF1,2,5899
2010,NUTS,2010,ITF2,2,3608
2010,NUTS,2010,ITF3,2,6450
2010,NUTS,2010,ITF4,2,9634
2010,NUTS,2010,ITF5,2,6942
2010,NUTS,2010,ITF6,2,2982
2010,NUTS,2010,ITG1,2,1809
2010,NUTS,2010,ITG2,2,6831
2010,NUTS,2010,ITH1,2,2062
2010,NUTS,2010,ITH2,2,4816
2010,NUTS,2010,ITH3,2,2674
2010,NUTS,2010,ITH4,2,8390
2010,NUTS,2010,ITH5,2,131
2010,NUTS,2010,ITI1,2,4117
2010,NUTS,2010,ITI2,2,8604
2010,NUTS,2010,ITI3,2,6382
2010,NUTS,2010,ITI4,2,5545
2010,NUTS,2010,LI00,2,9401
2010,NUTS,2010,LT00,2,6604
2010,NUTS,2010,LU00,2,9249
2010,NUTS,2010,LV00,2,100
2010,NUTS,2010,ME00,2,10000
2010,NUTS,2010,MK00,2,2646
2010,NUTS,2010,MT00,2,6506
2010,NUTS,2010,NL11,2,8715
2010,NUTS,2010,NL12,2,5533
2010,NUTS,2010,NL13,2,139
2010,NUTS,2010,NL21,2,5361
2010,NUTS,2010,NL22,2,2382
2010,NUTS,2010,NL23,2,4427
2010,NUTS,2010,NL31,2,4950
2010,NUTS,2010,NL32,2,7597
2010,NUTS,2010,NL33,2,3002
2010,NUTS,2010,NL34,2,6434
2010,NUTS,2010,NL41,2,102
2010,NUTS,2010,NL42,2,8092
2010,NUTS,2010,NO01,2,9253
2010,NUTS,2010,NO02,2,6083
2010,NUTS,2010,NO03,2,3518
2010,NUTS,2010,NO04,2,2977
2010,NUTS,2010,NO05,2,8736
2010,NUTS,2010,NO06,2,8509
2010,NUTS,2010,NO07,2,6307
2010,NUTS,2010,PL11,2,6924
2010,NUTS,2010,PL12,2,289
2010,NUTS,2010,PL21,2,8432
2010,NUTS,2010,PL22,2,1271
2010,NUTS,2010,PL31,2,1288
2010,NUTS,2010,PL32,2,8187
2010,NUTS,2010,PL33,2,5839
2010,NUTS,2010,PL34,2,263
2010,NUTS,2010,PL41,2,7809
2010,NUTS,2010,PL42,2,2069
2010,NUTS,2010,PL43,2,7100
2010,NUTS,2010,PL51,2,512
2010,NUTS,2010,PL52,2,375
2010,NUTS,2010,PL61,2,8204
2010,NUTS,2010,PL62,2,372
2010,NUTS,2010,PL63,2,2872
2010,NUTS,2010,PT11,2,6685
2010,NUTS,2010,PT15,2,6609
2010,NUTS,2010,PT16,2,9172
2010,NUTS,2010,PT17,2,7537
2010,NUTS,2010,PT18,2,2596
2010,NUTS,2010,PT20,2,6002
2010,NUTS,2010,PT30,2,3099
2010,NUTS,2010,RO11,2,6461
2010,NUTS,2010,RO12,2,5964
2010,NUTS,2010,RO21,2,5426
2010,NUTS,2010,RO22,2,530
2010,NUTS,2010,RO31,2,9914
2010,NUTS,2010,RO32,2,9110
2010,NUTS,2010,RO41,2,6046
2010,NUTS,2010,RO42,2,6104
2010,NUTS,2010,SE11,2,4242
2010,NUTS,2010,SE12,2,117
2010,NUTS,2010,SE21,2,6419
2010,NUTS,2010,SE22,2,7268
2010,NUTS,2010,SE23,2,7371
2010,NUTS,2010,SE31,2,6949
2010,NUTS,2010,SE32,2,4489
2010,NUTS,2010,SE33,2,5966
2010,NUTS,2010,SI01,2,6491
2010,NUTS,2010,SI02,2,2778
2010,NUTS,2010,SK01,2,5259
2010,NUTS,2010,SK02,2,6434
2010,NUTS,2010,SK03,2,7033
2010,NUTS,2010,SK04,2,7486
2010,NUTS,2010,TR10,2,1364
2010,NUTS,2010,TR21,2,9596
2010,NUTS,2010,TR22,2,831
2010,NUTS,2010,TR31,2,9641
2010,NUTS,2010,TR32,2,4273
2010,NUTS,2010,TR33,2,4878
2010,NUTS,2010,TR41,2,3007
2010,NUTS,2010,TR42,2,1266
2010,NUTS,2010,TR51,2,4592
2010,NUTS,2010,TR52,2,3081
2010,NUTS,2010,TR61,2,551
2010,NUTS,2010,TR62,2,348
2010,NUTS,2010,TR63,2,9491
2010,NUTS,2010,TR71,2,9068
2010,NUTS,2010,TR72,2,4825
2010,NUTS,2010,TR81,2,4339
2010,NUTS,2010,TR82,2,5815
2010,NUTS,2010,TR83,2,4571
2010,NUTS,2010,TR90,2,5442
2010,NUTS,2010,TRA1,2,7154
2010,NUTS,2010,TRA2,2,8778
2010,NUTS,2010,TRB1,2,2226
2010,NUTS,2010,TRB2,2,6540
2010,NUTS,2010,TRC1,2,23
2010,NUTS,2010,TRC2,2,2968
2010,NUTS,2010,TRC3,2,1398
2010,NUTS,2010,UKC1,2,2940
2010,NUTS,2010,UKC2,2,5809
2010,NUTS,2010,UKD1,2,1156
2010,NUTS,2010,UKD3,2,2764
2010,NUTS,2010,UKD4,2,5859
2010,NUTS,2010,UKD6,2,3516
2010,NUTS,2010,UKD7,2,9372
2010,NUTS,2010,UKE1,2,9676
2010,NUTS,2010,UKE2,2,1529
2010,NUTS,2010,UKE3,2,6016
2010,NUTS,2010,UKE4,2,4076
2010,NUTS,2010,UKF1,2,3819
2010,NUTS,2010,UKF2,2,8496
2010,NUTS,2010,UKF3,2,9703
2010,NUTS,2010,UKG1,2,4741
2010,NUTS,2010,UKG2,2,3976
2010,NUTS,2010,UKG3,2,9236
2010,NUTS,2010,UKH1,2,1600
2010,NUTS,2010,UKH2,2,7958
2010,NUTS,2010,UKH3,2,6219
2010,NUTS,2010,UKI1,2,1697
2010,NUTS,2010,UKI2,2,6839
2010,NUTS,2010,UKJ1,2,5750
2010,NUTS,2010,UKJ2,2,2869
2010,NUTS,2010,UKJ3,2,5703
2010,NUTS,2010,UKJ4,2,792
2010,NUTS,2010,UKK1,2,45
2010,NUTS,2010,UKK2,2,5248
2010,NUTS,2010,UKK3,2,230
2010,NUTS,2010,UKK4,2,4777
2010,NUTS,2010,UKL1,2,6798
2010,NUTS,2010,UKL2,2,9866
2010,NUTS,2010,UKM2,2,786
2010,NUTS,2010,UKM3,2,5668
2010,NUTS,2010,UKM5,2,2718
2010,NUTS,2010,UKM6,2,5967
2010,NUTS,2010,UKN0,2,3306
2010,NUTS,2010,AT111,3,9233
2010,NUTS,2010,AT112,3,478
2010,NUTS,2010,AT113,3,7173
2010,NUTS,2010,AT121,3,9115
2010,NUTS,2010,AT122,3,5352
2010,NUTS,2010,AT123,3,1830
2010,NUTS,2010,AT124,3,9760
2010,NUTS,2010,AT125,3,9047
2010,NUTS,2010,AT126,3,5699
2010,NUTS,2010,AT127,3,22
2010,NUTS,2010,AT130,3,5425
2010,NUTS,2010,AT211,3,713
2010,NUTS,2010,AT212,3,927
2010,NUTS,2010,AT213,3,7123
2010,NUTS,2010,AT221,3,4510
2010,NUTS,2010,AT222,3,1376
2010,NUTS,2010,AT223,3,2025
2010,NUTS,2010,AT224,3,330
2010,NUTS,2010,AT225,3,478
2010,NUTS,2010,AT226,3,1568
2010,NUTS,2010,AT311,3,1269
2010,NUTS,2010,AT312,3,4490
2010,NUTS,2010,AT313,3,6529
2010,NUTS,2010,AT314,3,4295
2010,NUTS,2010,AT315,3,5063
2010,NUTS,2010,AT321,3,3211
2010,NUTS,2010,AT322,3,495
2010,NUTS,2010,AT323,3,4039
2010,NUTS,2010,AT331,3,1915
2010,NUTS,2010,AT332,3,9269
2010,NUTS,2010,AT333,3,6668
2010,NUTS,2010,AT334,3,5104
2010,NUTS,2010,AT335,3,7995
2010,NUTS,2010,AT341,3,9941
2010,NUTS,2010,AT342,3,1700
2010,NUTS,2010,BE100,3,9082
2010,NUTS,2010,BE211,3,5633
2010,NUTS,2010,BE212,3,5748
2010,NUTS,2010,BE213,3,6547
2010,NUTS,2010,BE221,3,6911
2010,NUTS,2010,BE222,3,503
2010,NUTS,2010,BE223,3,4101
2010,NUTS,2010,BE231,3,6767
2010,NUTS,2010,BE232,3,1900
2010,NUTS,2010,BE233,3,4937
2010,NUTS,2010,BE234,3,5743
2010,NUTS,2010,BE235,3,8103
2010,NUTS,2010,BE236,3,1249
2010,NUTS,2010,BE241,3,8535
2010,NUTS,2010,BE242,3,2793
2010,NUTS,2010,BE251,3,3062
2010,NUTS,2010,BE252,3,4537
2010,NUTS,2010,BE253,3,8790
2010,NUTS,2010,BE254,3,7059
2010,NUTS,2010,BE255,3,2645
2010,NUTS,2010,BE256,3,8969
2010,NUTS,2010,BE257,3,1834
2010,NUTS,2010,BE258,3,5035
2010,NUTS,2010,BE310,3,8586
2010,NUTS,2010,BE321,3,3132
2010,NUTS,2010,BE322,3,3386
2010,NUTS,2010,BE323,3,6277
2010,NUTS,2010,BE324,3,8801
2010,NUTS,2010,BE325,3,8884
2010,NUTS,2010,BE326,3,8824
2010,NUTS,2010,BE327,3,2527
2010,NUTS,2010,BE331,3,4378
2010,NUTS,2010,BE332,3,5422
2010,NUTS,2010,BE334,3,1985
2010,NUTS,2010,BE335,3,5744
2010,NUTS,2010,BE336,3,4346
2010,NUTS,2010,BE341,3,1542
2010,NUTS,2010,BE342,3,8392
2010,NUTS,2010,BE343,3,2268
2010,NUTS,2010,BE344,3,3924
2010,NUTS,2010,BE345,3,9935
2010,NUTS,2010,BE351,3,5759
2010,NUTS,2010,BE352,3,3357
2010,NUTS,2010,BE353,3,717
2010,NUTS,2010,BG311,3,3063
2010,NUTS,2010,BG312,3,6536
2010,NUTS,2010,BG313,3,1491
2010,NUTS,2010,BG314,3,8144
2010,NUTS,2010,BG315,3,4984
2010,NUTS,2010,BG321,3,7048
2010,NUTS,2010,BG322,3,8482
2010,NUTS,2010,BG323,3,1251
2010,NUTS,2010,BG324,3,2109
2010,NUTS,2010,BG325,3,4387
2010,NUTS,2010,BG331,3,5174
2010,NUTS,2010,BG332,3,4355
2010,NUTS,2010,BG333,3,4380
2010,NUTS,2010,BG334,3,2831
2010,NUTS,2010,BG341,3,8762
2010,NUTS,2010,BG342,3,7795
2010,NUTS,2010,BG343,3,4167
2010,NUTS,2010,BG344,3,715
2010,NUTS,2010,BG411,3,1463
2010,NUTS,2010,BG412,3,8171
2010,NUTS,2010,BG413,3,1407
2010,NUTS,2010,BG414,3,1835
2010,NUTS,2010,BG415,3,2371
2010,NUTS,2010,BG421,3,111
2010,NUTS,2010,BG422,3,9716
2010,NUTS,2010,BG423,3,4549
2010,NUTS,2010,BG424,3,644
2010,NUTS,2010,BG425,3,4680
2010,NUTS,2010,CH011,3,3274
2010,NUTS,2010,CH012,3,1248
2010,NUTS,2010,CH013,3,797
2010,NUTS,2010,CH021,3,9430
2010,NUTS,2010,CH022,3,4905
2010,NUTS,2010,CH023,3,3563
2010,NUTS,2010,CH024,3,6465
2010,NUTS,2010,CH025,3,7152
2010,NUTS,2010,CH031,3,1904
2010,NUTS,2010,CH032,3,8913
2010,NUTS,2010,CH033,3,5660
2010,NUTS,2010,CH040,3,2199
2010,NUTS,2010,CH051,3,5772
2010,NUTS,2010,CH052,3,184
2010,NUTS,2010,CH053,3,3699
2010,NUTS,2010,CH054,3,3213
2010,NUTS,2010,CH055,3,7860
2010,NUTS,2010,CH056,3,5209
2010,NUTS,2010,CH057,3,1437
2010,NUTS,2010,CH061,3,1952
2010,NUTS,2010,CH062,3,3213
2010,NUTS,2010,CH063,3,6046
2010,NUTS,2010,CH064,3,1102
2010,NUTS,2010,CH065,3,7065
2010,NUTS,2010,CH066,3,9160
2010,NUTS,2010,CH070,3,3580
2010,NUTS,2010,CY000,3,6008
2010,NUTS,2010,CZ010,3,1741
2010,NUTS,2010,CZ020,3,1897
2010,NUTS,2010,CZ031,3,4985
2010,NUTS,2010,CZ032,3,6689
2010,NUTS,2010,CZ041,3,8484
2010,NUTS,2010,CZ042,3,8855
2010,NUTS,2010,CZ051,3,2539
2010,NUTS,2010,CZ052,3,2139
2010,NUTS,2010,CZ053,3,913
2010,NUTS,2010,CZ063,3,5371
2010,NUTS,2010,CZ064,3,9185
2010,NUTS,2010,CZ071,3,7909
2010,NUTS,2010,CZ072,3,9731
2010,NUTS,2010,CZ080,3,1547
2010,NUTS,2010,DE111,3,5013
2010,NUTS,2010,DE112,3,8260
2010,NUTS,2010,DE113,3,4705
2010,NUTS,2010,DE114,3,9752
2010,NUTS,2010,DE115,3,3826
2010,NUTS,2010,DE116,3,1583
2010,NUTS,2010,DE117,3,1240
2010,NUTS,2010,DE118,3,2350
2010,NUTS,2010,DE119,3,4328
2010,NUTS,2010,DE11A,3,1345
2010,NUTS,2010,DE11B,3,9525
2010,NUTS,2010,DE11C,3,9356
2010,NUTS,2010,DE11D,3,3734
2010,NUTS,2010,DE121,3,5909
2010,NUTS,2010,DE122,3,8439
2010,NUTS,2010,DE123,3,9585
2010,NUTS,2010,DE124,3,8424
2010,NUTS,2010,DE125,3,124
2010,NUTS,2010,DE126,3,4872
2010,NUTS,2010,DE127,3,2326
2010,NUTS,2010,DE128,3,3949
2010,NUTS,2010,DE129,3,7927
2010,NUTS,2010,DE12A,3,6974
2010,NUTS,2010,DE12B,3,5957
2010,NUTS,2010,DE12C,3,6501
2010,NUTS,2010,DE131,3,2149
2010,NUTS,2010,DE132,3,1712
2010,NUTS,2010,DE133,3,2030
2010,NUTS,2010,DE134,3,8121
2010,NUTS,2010,DE135,3,6831
2010,NUTS,2010,DE136,3,3393
2010,NUTS,2010,DE137,3,1071
2010,NUTS,2010,DE138,3,1679
2010,NUTS,2010,DE139,3,8228
2010,NUTS,2010,DE13A,3,9874
2010,NUTS,2010,DE141,3,85
2010,NUTS,2010,DE142,3,235
2010,NUTS,2010,DE143,3,6603
2010,NUTS,2010,DE144,3,3409
2010,NUTS,2010,DE145,3,2423
2010,NUTS,2010,DE146,3,4617
2010,NUTS,2010,DE147,3,2467
2010,NUTS,2010,DE148,3,1247
2010,NUTS,2010,DE149,3,8379
2010,NUTS,2010,DE211,3,7471
2010,NUTS,2010,DE212,3,7375
2010,NUTS,2010,DE213,3,8701
2010,NUTS,2010,DE214,3,6064
2010,NUTS,2010,DE215,3,7315
2010,NUTS,2010,DE216,3,8176
2010,NUTS,2010,DE217,3,6652
2010,NUTS,2010,DE218,3,837
2010,NUTS,2010,DE219,3,3453
2010,NUTS,2010,DE21A,3,778
2010,NUTS,2010,DE21B,3,3706
2010,NUTS,2010,DE21C,3,9187
2010,NUTS,2010,DE21D,3,5953
2010,NUTS,2010,DE21E,3,6755
2010,NUTS,2010,DE21F,3,5529
2010,NUTS,2010,DE21G,3,943
2010,NUTS,2010,DE21H,3,6707
2010,NUTS,2010,DE21I,3,4346
2010,NUTS,2010,DE21J,3,9960
2010,NUTS,2010,DE21K,3,7923
2010,NUTS,2010,DE21L,3,6308
2010,NUTS,2010,DE21M,3,2187
2010,NUTS,2010,DE21N,3,4908
2010,NUTS,2010,DE221,3,7492
2010,NUTS,2010,DE222,3,6310
2010,NUTS,2010,DE223,3,4583
2010,NUTS,2010,DE224,3,8620
2010,NUTS,2010,DE225,3,9440
2010,NUTS,2010,DE226,3,1675
2010,NUTS,2010,DE227,3,5569
2010,NUTS,2010,DE228,3,1145
2010,NUTS,2010,DE229,3,4195
2010,NUTS,2010,DE22A,3,3011
2010,NUTS,2010,DE22B,3,5433
2010,NUTS,2010,DE22C,3,457
2010,NUTS,2010,DE231,3,244
