year,region_type,region_year_spec,region_id,region_level,jekov
2008,NUTS,2006,GR2,1,61136
2008,NUTS,2006,GR3,1,858584
2008,NUTS,2006,GR4,1,147325
2008,NUTS,2006,HR0,1,103842
2008,NUTS,2006,HU1,1,245378
2008,NUTS,2006,HU2,1,439808
2008,NUTS,2006,HU3,1,743219
2008,NUTS,2006,IE0,1,503834
2008,NUTS,2006,IS0,1,514390
2008,NUTS,2006,ITC,1,205706
2008,NUTS,2006,ITD,1,978998
2008,NUTS,2006,ITE,1,373801
2008,NUTS,2006,ITF,1,15298
2008,NUTS,2006,ITG,1,704913
2008,NUTS,2006,LI0,1,525528
2008,NUTS,2006,LT0,1,734953
2008,NUTS,2006,LU0,1,946876
2008,NUTS,2006,LV0,1,661527
2008,NUTS,2006,ME0,1,940509
2008,NUTS,2006,MK0,1,511651
2008,NUTS,2006,MT0,1,223963
2008,NUTS,2006,NL1,1,219641
2008,NUTS,2006,NL2,1,741504
2008,NUTS,2006,NL3,1,467010
2008,NUTS,2006,NL4,1,543588
2008,NUTS,2006,NO0,1,233002
2008,NUTS,2006,PL1,1,269883
2008,NUTS,2006,PL2,1,81430
2008,NUTS,2006,PL3,1,478322
2008,NUTS,2006,PL4,1,261276
2008,NUTS,2006,PL5,1,68669
2008,NUTS,2006,PL6,1,914194
2008,NUTS,2006,PT1,1,168279
2008,NUTS,2006,PT2,1,116725
2008,NUTS,2006,PT3,1,634970
2008,NUTS,2006,RO1,1,234707
2008,NUTS,2006,RO2,1,754813
2008,NUTS,2006,RO3,1,739564
2008,NUTS,2006,RO4,1,81903
2008,NUTS,2006,SE1,1,92286
2008,NUTS,2006,SE2,1,88972
2008,NUTS,2006,SE3,1,32962
2008,NUTS,2006,SI0,1,121017
2008,NUTS,2006,SK0,1,729052
2008,NUTS,2006,TR1,1,591305
2008,NUTS,2006,TR2,1,374463
2008,NUTS,2006,TR3,1,274516
2008,NUTS,2006,TR4,1,147208
2008,NUTS,2006,TR5,1,773501
2008,NUTS,2006,TR6,1,683450
2008,NUTS,2006,TR7,1,603991
2008,NUTS,2006,TR8,1,267934
2008,NUTS,2006,TR9,1,331155
2008,NUTS,2006,TRA,1,66697
2008,NUTS,2006,TRB,1,653951
2008,NUTS,2006,TRC,1,286555
2008,NUTS,2006,UKC,1,613276
2008,NUTS,2006,UKD,1,162872
2008,NUTS,2006,UKE,1,194633
2008,NUTS,2006,UKF,1,831357
2008,NUTS,2006,UKG,1,439798
2008,NUTS,2006,UKH,1,632839
2008,NUTS,2006,UKI,1,707877
2008,NUTS,2006,UKJ,1,430696
2008,NUTS,2006,UKK,1,352138
2008,NUTS,2006,UKL,1,331226
2008,NUTS,2006,UKM,1,736315
2008,NUTS,2006,UKN,1,730431
2008,NUTS,2006,AT11,2,654606
2008,NUTS,2006,AT12,2,753752
2008,NUTS,2006,AT13,2,341655
2008,NUTS,2006,AT21,2,504145
2008,NUTS,2006,AT22,2,610550
2008,NUTS,2006,AT31,2,979104
2008,NUTS,2006,AT32,2,249837
2008,NUTS,2006,AT33,2,694023
2008,NUTS,2006,AT34,2,149724
2008,NUTS,2006,BE10,2,129186
2008,NUTS,2006,BE21,2,895017
2008,NUTS,2006,BE22,2,125370
2008,NUTS,2006,BE23,2,81
2008,NUTS,2006,BE24,2,342846
2008,NUTS,2006,BE25,2,287857
2008,NUTS,2006,BE31,2,64415
2008,NUTS,2006,BE32,2,241427
2008,NUTS,2006,BE33,2,294074
2008,NUTS,2006,BE34,2,428822
2008,NUTS,2006,BE35,2,780441
2008,NUTS,2006,BG31,2,724974
2008,NUTS,2006,BG32,2,731246
2008,NUTS,2006,BG33,2,234448
2008,NUTS,2006,BG34,2,611618
2008,NUTS,2006,BG41,2,625340
2008,NUTS,2006,BG42,2,759816
2008,NUTS,2006,CH01,2,238292
2008,NUTS,2006,CH02,2,394845
2008,NUTS,2006,CH03,2,969546
2008,NUTS,2006,CH04,2,549266
2008,NUTS,2006,CH05,2,280135
2008,NUTS,2006,CH06,2,296571
2008,NUTS,2006,CH07,2,784400
2008,NUTS,2006,CY00,2,552479
2008,NUTS,2006,CZ01,2,691957
2008,NUTS,2006,CZ02,2,691688
2008,NUTS,2006,CZ03,2,878820
2008,NUTS,2006,CZ04,2,363325
2008,NUTS,2006,CZ05,2,885957
2008,NUTS,2006,CZ06,2,165315
2008,NUTS,2006,CZ07,2,736267
2008,NUTS,2006,CZ08,2,472761
2008,NUTS,2006,DE11,2,834769
2008,NUTS,2006,DE12,2,960700
2008,NUTS,2006,DE13,2,49601
2008,NUTS,2006,DE14,2,585559
2008,NUTS,2006,DE21,2,786754
2008,NUTS,2006,DE22,2,447986
2008,NUTS,2006,DE23,2,108592
2008,NUTS,2006,DE24,2,885553
2008,NUTS,2006,DE25,2,193651
2008,NUTS,2006,DE26,2,700594
2008,NUTS,2006,DE27,2,723830
2008,NUTS,2006,DE30,2,683058
2008,NUTS,2006,DE41,2,627052
2008,NUTS,2006,DE42,2,501521
2008,NUTS,2006,DE50,2,588560
2008,NUTS,2006,DE60,2,732610
2008,NUTS,2006,DE71,2,283593
2008,NUTS,2006,DE72,2,340552
2008,NUTS,2006,DE73,2,940838
2008,NUTS,2006,DE80,2,618925
2008,NUTS,2006,DE91,2,824100
2008,NUTS,2006,DE92,2,31566
2008,NUTS,2006,DE93,2,911296
2008,NUTS,2006,DE94,2,408613
2008,NUTS,2006,DEA1,2,559253
2008,NUTS,2006,DEA2,2,457129
2008,NUTS,2006,DEA3,2,184493
2008,NUTS,2006,DEA4,2,141308
2008,NUTS,2006,DEA5,2,989084
2008,NUTS,2006,DEB1,2,951177
2008,NUTS,2006,DEB2,2,864163
2008,NUTS,2006,DEB3,2,699837
2008,NUTS,2006,DEC0,2,260181
2008,NUTS,2006,DED1,2,199406
2008,NUTS,2006,DED2,2,695856
2008,NUTS,2006,DED3,2,86349
2008,NUTS,2006,DEE0,2,849350
2008,NUTS,2006,DEF0,2,692797
2008,NUTS,2006,DEG0,2,930054
2008,NUTS,2006,DK01,2,531597
2008,NUTS,2006,DK02,2,70905
2008,NUTS,2006,DK03,2,989009
2008,NUTS,2006,DK04,2,443201
2008,NUTS,2006,DK05,2,105770
2008,NUTS,2006,EE00,2,83358
2008,NUTS,2006,ES11,2,743635
2008,NUTS,2006,ES12,2,287579
2008,NUTS,2006,ES13,2,304222
2008,NUTS,2006,ES21,2,177771
2008,NUTS,2006,ES22,2,80191
2008,NUTS,2006,ES23,2,107319
2008,NUTS,2006,ES24,2,125302
2008,NUTS,2006,ES30,2,736389
2008,NUTS,2006,ES41,2,16691
2008,NUTS,2006,ES42,2,899708
2008,NUTS,2006,ES43,2,348799
2008,NUTS,2006,ES51,2,525808
2008,NUTS,2006,ES52,2,25760
2008,NUTS,2006,ES53,2,895445
2008,NUTS,2006,ES61,2,61993
2008,NUTS,2006,ES62,2,278082
2008,NUTS,2006,ES63,2,861126
2008,NUTS,2006,ES64,2,658417
2008,NUTS,2006,ES70,2,299859
2008,NUTS,2006,FI13,2,20396
2008,NUTS,2006,FI18,2,843704
2008,NUTS,2006,FI19,2,225391
2008,NUTS,2006,FI1A,2,736660
2008,NUTS,2006,FI20,2,290915
2008,NUTS,2006,FR10,2,569132
2008,NUTS,2006,FR21,2,777094
2008,NUTS,2006,FR22,2,970523
2008,NUTS,2006,FR23,2,946670
2008,NUTS,2006,FR24,2,951259
2008,NUTS,2006,FR25,2,927312
2008,NUTS,2006,FR26,2,154714
2008,NUTS,2006,FR30,2,710772
2008,NUTS,2006,FR41,2,971944
2008,NUTS,2006,FR42,2,952822
2008,NUTS,2006,FR43,2,656411
2008,NUTS,2006,FR51,2,545406
2008,NUTS,2006,FR52,2,316130
2008,NUTS,2006,FR53,2,445939
2008,NUTS,2006,FR61,2,467306
2008,NUTS,2006,FR62,2,655069
2008,NUTS,2006,FR63,2,458489
2008,NUTS,2006,FR71,2,431229
2008,NUTS,2006,FR72,2,568224
2008,NUTS,2006,FR81,2,965949
2008,NUTS,2006,FR82,2,767320
2008,NUTS,2006,FR83,2,146248
2008,NUTS,2006,FR91,2,372931
2008,NUTS,2006,FR92,2,216289
2008,NUTS,2006,FR93,2,951559
2008,NUTS,2006,FR94,2,910628
2008,NUTS,2006,GR11,2,801678
2008,NUTS,2006,GR12,2,822879
2008,NUTS,2006,GR13,2,319585
2008,NUTS,2006,GR14,2,650222
2008,NUTS,2006,GR21,2,403656
2008,NUTS,2006,GR22,2,93204
2008,NUTS,2006,GR23,2,882464
2008,NUTS,2006,GR24,2,661336
2008,NUTS,2006,GR25,2,43458
2008,NUTS,2006,GR30,2,62023
2008,NUTS,2006,GR41,2,135769
2008,NUTS,2006,GR42,2,581665
2008,NUTS,2006,GR43,2,650184
2008,NUTS,2006,HR01,2,457937
2008,NUTS,2006,HR02,2,995805
2008,NUTS,2006,HR03,2,352539
2008,NUTS,2006,HU10,2,399292
2008,NUTS,2006,HU21,2,134802
2008,NUTS,2006,HU22,2,503395
2008,NUTS,2006,HU23,2,549623
2008,NUTS,2006,HU31,2,460186
2008,NUTS,2006,HU32,2,786970
2008,NUTS,2006,HU33,2,556309
2008,NUTS,2006,IE01,2,132572
2008,NUTS,2006,IE02,2,367823
2008,NUTS,2006,IS00,2,513036
2008,NUTS,2006,ITC1,2,830792
2008,NUTS,2006,ITC2,2,744666
2008,NUTS,2006,ITC3,2,725905
2008,NUTS,2006,ITC4,2,105338
2008,NUTS,2006,ITD1,2,301670
2008,NUTS,2006,ITD2,2,772041
2008,NUTS,2006,ITD3,2,205872
2008,NUTS,2006,ITD4,2,268193
2008,NUTS,2006,ITD5,2,376454
2008,NUTS,2006,ITE1,2,364863
2008,NUTS,2006,ITE2,2,564236
2008,NUTS,2006,ITE3,2,857842
2008,NUTS,2006,ITE4,2,295228
2008,NUTS,2006,ITF1,2,662856
2008,NUTS,2006,ITF2,2,526212
2008,NUTS,2006,ITF3,2,438963
2008,NUTS,2006,ITF4,2,613095
2008,NUTS,2006,ITF5,2,871195
2008,NUTS,2006,ITF6,2,103833
2008,NUTS,2006,ITG1,2,682832
2008,NUTS,2006,ITG2,2,357215
2008,NUTS,2006,LI00,2,522685
2008,NUTS,2006,LT00,2,673594
2008,NUTS,2006,LU00,2,555335
2008,NUTS,2006,LV00,2,575018
2008,NUTS,2006,ME00,2,865606
2008,NUTS,2006,MK00,2,966932
2008,NUTS,2006,MT00,2,402916
2008,NUTS,2006,NL11,2,211850
2008,NUTS,2006,NL12,2,700516
2008,NUTS,2006,NL13,2,776416
2008,NUTS,2006,NL21,2,787932
2008,NUTS,2006,NL22,2,785730
2008,NUTS,2006,NL23,2,302322
2008,NUTS,2006,NL31,2,357746
2008,NUTS,2006,NL32,2,517886
2008,NUTS,2006,NL33,2,63915
2008,NUTS,2006,NL34,2,831921
2008,NUTS,2006,NL41,2,671801
2008,NUTS,2006,NL42,2,861099
2008,NUTS,2006,NO01,2,254136
2008,NUTS,2006,NO02,2,611044
2008,NUTS,2006,NO03,2,754346
2008,NUTS,2006,NO04,2,877108
2008,NUTS,2006,NO05,2,234222
2008,NUTS,2006,NO06,2,985981
2008,NUTS,2006,NO07,2,506325
2008,NUTS,2006,PL11,2,31193
2008,NUTS,2006,PL12,2,447479
2008,NUTS,2006,PL21,2,122704
2008,NUTS,2006,PL22,2,567567
2008,NUTS,2006,PL31,2,545310
2008,NUTS,2006,PL32,2,770644
2008,NUTS,2006,PL33,2,719496
2008,NUTS,2006,PL34,2,447846
2008,NUTS,2006,PL41,2,752593
2008,NUTS,2006,PL42,2,145762
2008,NUTS,2006,PL43,2,966762
2008,NUTS,2006,PL51,2,984209
2008,NUTS,2006,PL52,2,877542
2008,NUTS,2006,PL61,2,815339
2008,NUTS,2006,PL62,2,315133
2008,NUTS,2006,PL63,2,822323
2008,NUTS,2006,PT11,2,223863
2008,NUTS,2006,PT15,2,797155
2008,NUTS,2006,PT16,2,930860
2008,NUTS,2006,PT17,2,804534
2008,NUTS,2006,PT18,2,190873
2008,NUTS,2006,PT20,2,760609
2008,NUTS,2006,PT30,2,446192
2008,NUTS,2006,RO11,2,404035
2008,NUTS,2006,RO12,2,116747
2008,NUTS,2006,RO21,2,839839
2008,NUTS,2006,RO22,2,110246
2008,NUTS,2006,RO31,2,86159
2008,NUTS,2006,RO32,2,629111
2008,NUTS,2006,RO41,2,705821
2008,NUTS,2006,RO42,2,818808
2008,NUTS,2006,SE11,2,507101
2008,NUTS,2006,SE12,2,919129
2008,NUTS,2006,SE21,2,289531
2008,NUTS,2006,SE22,2,860684
2008,NUTS,2006,SE23,2,684772
2008,NUTS,2006,SE31,2,723986
2008,NUTS,2006,SE32,2,153525
2008,NUTS,2006,SE33,2,880061
2008,NUTS,2006,SI01,2,287235
2008,NUTS,2006,SI02,2,115843
2008,NUTS,2006,SK01,2,171465
2008,NUTS,2006,SK02,2,639672
2008,NUTS,2006,SK03,2,420415
2008,NUTS,2006,SK04,2,874211
2008,NUTS,2006,TR10,2,234938
2008,NUTS,2006,TR21,2,92800
2008,NUTS,2006,TR22,2,702988
2008,NUTS,2006,TR31,2,899783
2008,NUTS,2006,TR32,2,173827
2008,NUTS,2006,TR33,2,784212
2008,NUTS,2006,TR41,2,743575
2008,NUTS,2006,TR42,2,56548
2008,NUTS,2006,TR51,2,996530
2008,NUTS,2006,TR52,2,614552
2008,NUTS,2006,TR61,2,697646
2008,NUTS,2006,TR62,2,823494
2008,NUTS,2006,TR63,2,360326
2008,NUTS,2006,TR71,2,582720
2008,NUTS,2006,TR72,2,473981
2008,NUTS,2006,TR81,2,964058
2008,NUTS,2006,TR82,2,375318
2008,NUTS,2006,TR83,2,566525
2008,NUTS,2006,TR90,2,617757
2008,NUTS,2006,TRA1,2,484610
2008,NUTS,2006,TRA2,2,99076
2008,NUTS,2006,TRB1,2,928612
2008,NUTS,2006,TRB2,2,667260
2008,NUTS,2006,TRC1,2,969628
2008,NUTS,2006,TRC2,2,371561
2008,NUTS,2006,TRC3,2,676058
2008,NUTS,2006,UKC1,2,373932
2008,NUTS,2006,UKC2,2,81756
2008,NUTS,2006,UKD1,2,186561
2008,NUTS,2006,UKD2,2,914292
2008,NUTS,2006,UKD3,2,746256
2008,NUTS,2006,UKD4,2,91293
2008,NUTS,2006,UKD5,2,223075
2008,NUTS,2006,UKE1,2,478145
2008,NUTS,2006,UKE2,2,335517
2008,NUTS,2006,UKE3,2,442158
2008,NUTS,2006,UKE4,2,443751
2008,NUTS,2006,UKF1,2,862987
2008,NUTS,2006,UKF2,2,547152
2008,NUTS,2006,UKF3,2,954033
2008,NUTS,2006,UKG1,2,270807
2008,NUTS,2006,UKG2,2,639278
2008,NUTS,2006,UKG3,2,602225
2008,NUTS,2006,UKH1,2,374859
2008,NUTS,2006,UKH2,2,887956
2008,NUTS,2006,UKH3,2,618484
2008,NUTS,2006,UKI1,2,553931
2008,NUTS,2006,UKI2,2,49422
2008,NUTS,2006,UKJ1,2,943102
2008,NUTS,2006,UKJ2,2,183250
2008,NUTS,2006,UKJ3,2,829615
2008,NUTS,2006,UKJ4,2,286572
2008,NUTS,2006,UKK1,2,61884
2008,NUTS,2006,UKK2,2,591477
2008,NUTS,2006,UKK3,2,44299
2008,NUTS,2006,UKK4,2,375383
2008,NUTS,2006,UKL1,2,511875
2008,NUTS,2006,UKL2,2,235864
2008,NUTS,2006,UKM2,2,564731
2008,NUTS,2006,UKM3,2,82694
2008,NUTS,2006,UKM5,2,72412
2008,NUTS,2006,UKM6,2,753600
2008,NUTS,2006,UKN0,2,822313
2008,NUTS,2006,AT111,3,510099
2008,NUTS,2006,AT112,3,836836
2008,NUTS,2006,AT113,3,128849
2008,NUTS,2006,AT121,3,448232
2008,NUTS,2006,AT122,3,23679
2008,NUTS,2006,AT123,3,979886
2008,NUTS,2006,AT124,3,845639
2008,NUTS,2006,AT125,3,396470
2008,NUTS,2006,AT126,3,94049
2008,NUTS,2006,AT127,3,320317
2008,NUTS,2006,AT130,3,910289
2008,NUTS,2006,AT211,3,645433
2008,NUTS,2006,AT212,3,640535
2008,NUTS,2006,AT213,3,236636
2008,NUTS,2006,AT221,3,319394
2008,NUTS,2006,AT222,3,959735
2008,NUTS,2006,AT223,3,124628
2008,NUTS,2006,AT224,3,712867
2008,NUTS,2006,AT225,3,570028
2008,NUTS,2006,AT226,3,124692
2008,NUTS,2006,AT311,3,129725
2008,NUTS,2006,AT312,3,872016
2008,NUTS,2006,AT313,3,745295
2008,NUTS,2006,AT314,3,497607
2008,NUTS,2006,AT315,3,504268
2008,NUTS,2006,AT321,3,847554
2008,NUTS,2006,AT322,3,113982
2008,NUTS,2006,AT323,3,75107
2008,NUTS,2006,AT331,3,632814
2008,NUTS,2006,AT332,3,87271
2008,NUTS,2006,AT333,3,881909
2008,NUTS,2006,AT334,3,967403
2008,NUTS,2006,AT335,3,489965
2008,NUTS,2006,AT341,3,920609
2008,NUTS,2006,AT342,3,640566
2008,NUTS,2006,BE100,3,845343
2008,NUTS,2006,BE211,3,786996
2008,NUTS,2006,BE212,3,66544
2008,NUTS,2006,BE213,3,868361
2008,NUTS,2006,BE221,3,885644
2008,NUTS,2006,BE222,3,108194
2008,NUTS,2006,BE223,3,917089
2008,NUTS,2006,BE231,3,265105
2008,NUTS,2006,BE232,3,607820
2008,NUTS,2006,BE233,3,654128
2008,NUTS,2006,BE234,3,200999
2008,NUTS,2006,BE235,3,806576
2008,NUTS,2006,BE236,3,23532
2008,NUTS,2006,BE241,3,485377
2008,NUTS,2006,BE242,3,267250
2008,NUTS,2006,BE251,3,321128
2008,NUTS,2006,BE252,3,577422
2008,NUTS,2006,BE253,3,238248
2008,NUTS,2006,BE254,3,292031
2008,NUTS,2006,BE255,3,411023
2008,NUTS,2006,BE256,3,973618
2008,NUTS,2006,BE257,3,497800
2008,NUTS,2006,BE258,3,256431
2008,NUTS,2006,BE310,3,656646
2008,NUTS,2006,BE321,3,295495
2008,NUTS,2006,BE322,3,703258
2008,NUTS,2006,BE323,3,696162
2008,NUTS,2006,BE324,3,265889
2008,NUTS,2006,BE325,3,443537
2008,NUTS,2006,BE326,3,997947
2008,NUTS,2006,BE327,3,235193
2008,NUTS,2006,BE331,3,620066
2008,NUTS,2006,BE332,3,146302
2008,NUTS,2006,BE334,3,579723
2008,NUTS,2006,BE335,3,431431
2008,NUTS,2006,BE336,3,417411
2008,NUTS,2006,BE341,3,687415
2008,NUTS,2006,BE342,3,656730
2008,NUTS,2006,BE343,3,906674
2008,NUTS,2006,BE344,3,786982
2008,NUTS,2006,BE345,3,183643
2008,NUTS,2006,BE351,3,270429
2008,NUTS,2006,BE352,3,160738
2008,NUTS,2006,BE353,3,754999
2008,NUTS,2006,BG311,3,255259
2008,NUTS,2006,BG312,3,290137
2008,NUTS,2006,BG313,3,207973
2008,NUTS,2006,BG314,3,322592
2008,NUTS,2006,BG315,3,637543
2008,NUTS,2006,BG321,3,10940
2008,NUTS,2006,BG322,3,922674
2008,NUTS,2006,BG323,3,208318
2008,NUTS,2006,BG324,3,631386
2008,NUTS,2006,BG325,3,773598
2008,NUTS,2006,BG331,3,448317
2008,NUTS,2006,BG332,3,99622
2008,NUTS,2006,BG333,3,679503
2008,NUTS,2006,BG334,3,460841
2008,NUTS,2006,BG341,3,131187
2008,NUTS,2006,BG342,3,39767
2008,NUTS,2006,BG343,3,363958
2008,NUTS,2006,BG344,3,337828
2008,NUTS,2006,BG411,3,721859
2008,NUTS,2006,BG412,3,187173
2008,NUTS,2006,BG413,3,388828
2008,NUTS,2006,BG414,3,850120
2008,NUTS,2006,BG415,3,472428
2008,NUTS,2006,BG421,3,559820
2008,NUTS,2006,BG422,3,149331
2008,NUTS,2006,BG423,3,541086
2008,NUTS,2006,BG424,3,869120
2008,NUTS,2006,BG425,3,180515
2008,NUTS,2006,CH011,3,430768
2008,NUTS,2006,CH012,3,515887
2008,NUTS,2006,CH013,3,64907
2008,NUTS,2006,CH021,3,540313
2008,NUTS,2006,CH022,3,776759
2008,NUTS,2006,CH023,3,111747
2008,NUTS,2006,CH024,3,830431
2008,NUTS,2006,CH025,3,620842
2008,NUTS,2006,CH031,3,387647
2008,NUTS,2006,CH032,3,784063
2008,NUTS,2006,CH033,3,1444
2008,NUTS,2006,CH040,3,568840
2008,NUTS,2006,CH051,3,639462
2008,NUTS,2006,CH052,3,383398
2008,NUTS,2006,CH053,3,801587
2008,NUTS,2006,CH054,3,137033
2008,NUTS,2006,CH055,3,778789
2008,NUTS,2006,CH056,3,972874
2008,NUTS,2006,CH057,3,20153
2008,NUTS,2006,CH061,3,163806
2008,NUTS,2006,CH062,3,874802
2008,NUTS,2006,CH063,3,922501
2008,NUTS,2006,CH064,3,512985
2008,NUTS,2006,CH065,3,711299
2008,NUTS,2006,CH066,3,637440
2008,NUTS,2006,CH070,3,380423
2008,NUTS,2006,CY000,3,340389
2008,NUTS,2006,CZ010,3,646477
2008,NUTS,2006,CZ020,3,771990
2008,NUTS,2006,CZ031,3,789964
2008,NUTS,2006,CZ032,3,754621
2008,NUTS,2006,CZ041,3,202056
2008,NUTS,2006,CZ042,3,524619
2008,NUTS,2006,CZ051,3,810368
2008,NUTS,2006,CZ052,3,370310
2008,NUTS,2006,CZ053,3,565838
2008,NUTS,2006,CZ063,3,649913
2008,NUTS,2006,CZ064,3,483060
2008,NUTS,2006,CZ071,3,478089
2008,NUTS,2006,CZ072,3,390714
2008,NUTS,2006,CZ080,3,119737
2008,NUTS,2006,DE111,3,597948
2008,NUTS,2006,DE112,3,871501
2008,NUTS,2006,DE113,3,453913
2008,NUTS,2006,DE114,3,492665
2008,NUTS,2006,DE115,3,999778
2008,NUTS,2006,DE116,3,28800
2008,NUTS,2006,DE117,3,350939
2008,NUTS,2006,DE118,3,20793
2008,NUTS,2006,DE119,3,778391
2008,NUTS,2006,DE11A,3,914831
2008,NUTS,2006,DE11B,3,938470
2008,NUTS,2006,DE11C,3,123456
2008,NUTS,2006,DE11D,3,432108
2008,NUTS,2006,DE121,3,223635
2008,NUTS,2006,DE122,3,193064
2008,NUTS,2006,DE123,3,956723
2008,NUTS,2006,DE124,3,357552
2008,NUTS,2006,DE125,3,859369
2008,NUTS,2006,DE126,3,909266
2008,NUTS,2006,DE127,3,818962
2008,NUTS,2006,DE128,3,481556
2008,NUTS,2006,DE129,3,711850
2008,NUTS,2006,DE12A,3,208352
2008,NUTS,2006,DE12B,3,523472
2008,NUTS,2006,DE12C,3,469428
2008,NUTS,2006,DE131,3,539337
2008,NUTS,2006,DE132,3,494675
2008,NUTS,2006,DE133,3,158609
2008,NUTS,2006,DE134,3,445390
2008,NUTS,2006,DE135,3,500445
2008,NUTS,2006,DE136,3,65620
2008,NUTS,2006,DE137,3,560569
2008,NUTS,2006,DE138,3,632115
2008,NUTS,2006,DE139,3,798193
2008,NUTS,2006,DE13A,3,392473
2008,NUTS,2006,DE141,3,656382
2008,NUTS,2006,DE142,3,872761
2008,NUTS,2006,DE143,3,989488
2008,NUTS,2006,DE144,3,939100
2008,NUTS,2006,DE145,3,999652
2008,NUTS,2006,DE146,3,821410
2008,NUTS,2006,DE147,3,39006
2008,NUTS,2006,DE148,3,201155
2008,NUTS,2006,DE149,3,390354
2008,NUTS,2006,DE211,3,227696
2008,NUTS,2006,DE212,3,913923
2008,NUTS,2006,DE213,3,911198
2008,NUTS,2006,DE214,3,836591
2008,NUTS,2006,DE215,3,872876
2008,NUTS,2006,DE216,3,361097
2008,NUTS,2006,DE217,3,600727
2008,NUTS,2006,DE218,3,320433
2008,NUTS,2006,DE219,3,589345
2008,NUTS,2006,DE21A,3,880190
2008,NUTS,2006,DE21B,3,690752
2008,NUTS,2006,DE21C,3,654823
2008,NUTS,2006,DE21D,3,803358
2008,NUTS,2006,DE21E,3,250847
2008,NUTS,2006,DE21F,3,52454
2008,NUTS,2006,DE21G,3,634956
2008,NUTS,2006,DE21H,3,377035
2008,NUTS,2006,DE21I,3,688264
2008,NUTS,2006,DE21J,3,905523
2008,NUTS,2006,DE21K,3,731382
2008,NUTS,2006,DE21L,3,684060
2008,NUTS,2006,DE21M,3,266570
2008,NUTS,2006,DE21N,3,707046
2008,NUTS,2006,DE221,3,9571
2008,NUTS,2006,DE222,3,67103
2008,NUTS,2006,DE223,3,85050
2008,NUTS,2006,DE224,3,560268
2008,NUTS,2006,DE225,3,649203
2008,NUTS,2006,DE226,3,116911
2008,NUTS,2006,DE227,3,384118
2008,NUTS,2006,DE228,3,890945
