year,region_type,region_year_spec,region_id,region_level,dizoz
2008,NUTS,2006,DEB1,2,3881988
2008,NUTS,2006,DEB2,2,7283952
2008,NUTS,2006,DEB3,2,998623
2008,NUTS,2006,DEC0,2,3136696
2008,NUTS,2006,DED1,2,6272840
2008,NUTS,2006,DED2,2,1923969
2008,NUTS,2006,DED3,2,9329288
2008,NUTS,2006,DEE0,2,842771
2008,NUTS,2006,DEF0,2,7209155
2008,NUTS,2006,DEG0,2,7284145
2008,NUTS,2006,DK01,2,6274694
2008,NUTS,2006,DK02,2,3308754
2008,NUTS,2006,DK03,2,9376451
2008,NUTS,2006,DK04,2,6158575
2008,NUTS,2006,DK05,2,5874356
2008,NUTS,2006,EE00,2,5041153
2008,NUTS,2006,ES11,2,9997676
2008,NUTS,2006,ES12,2,2123004
2008,NUTS,2006,ES13,2,2377030
2008,NUTS,2006,ES21,2,2667367
2008,NUTS,2006,ES22,2,5715428
2008,NUTS,2006,ES23,2,8193146
2008,NUTS,2006,ES24,2,5523793
2008,NUTS,2006,ES30,2,1855217
2008,NUTS,2006,ES41,2,5436563
2008,NUTS,2006,ES42,2,3052525
2008,NUTS,2006,ES43,2,2566046
2008,NUTS,2006,ES51,2,9283234
2008,NUTS,2006,ES52,2,3028292
2008,NUTS,2006,ES53,2,9377126
2008,NUTS,2006,ES61,2,4503648
2008,NUTS,2006,ES62,2,2713150
2008,NUTS,2006,ES63,2,489866
2008,NUTS,2006,ES64,2,1421299
2008,NUTS,2006,ES70,2,3238914
2008,NUTS,2006,FI13,2,9329807
2008,NUTS,2006,FI18,2,9754205
2008,NUTS,2006,FI19,2,3536686
2008,NUTS,2006,FI1A,2,6824755
2008,NUTS,2006,FI20,2,5611197
2008,NUTS,2006,FR10,2,2009461
2008,NUTS,2006,FR21,2,9973195
2008,NUTS,2006,FR22,2,3353649
2008,NUTS,2006,FR23,2,8982359
2008,NUTS,2006,FR24,2,235287
2008,NUTS,2006,FR25,2,8674744
2008,NUTS,2006,FR26,2,1669943
2008,NUTS,2006,FR30,2,9412590
2008,NUTS,2006,FR41,2,1478100
2008,NUTS,2006,FR42,2,8859791
2008,NUTS,2006,FR43,2,1172539
2008,NUTS,2006,FR51,2,8533018
2008,NUTS,2006,FR52,2,5482163
2008,NUTS,2006,FR53,2,1124076
2008,NUTS,2006,FR61,2,4728529
2008,NUTS,2006,FR62,2,1551558
2008,NUTS,2006,FR63,2,6377300
2008,NUTS,2006,FR71,2,5075919
2008,NUTS,2006,FR72,2,5954605
2008,NUTS,2006,FR81,2,8940374
2008,NUTS,2006,FR82,2,7190900
2008,NUTS,2006,FR83,2,1374437
2008,NUTS,2006,FR91,2,5289531
2008,NUTS,2006,FR92,2,3144881
2008,NUTS,2006,FR93,2,7421795
2008,NUTS,2006,FR94,2,5645994
2008,NUTS,2006,GR11,2,8489828
2008,NUTS,2006,GR12,2,8030326
2008,NUTS,2006,GR13,2,9320149
2008,NUTS,2006,GR14,2,445114
2008,NUTS,2006,GR21,2,1901130
2008,NUTS,2006,GR22,2,5341634
2008,NUTS,2006,GR23,2,2651992
2008,NUTS,2006,GR24,2,1939216
2008,NUTS,2006,GR25,2,8675197
2008,NUTS,2006,GR30,2,2715092
2008,NUTS,2006,GR41,2,1881422
2008,NUTS,2006,GR42,2,4421144
2008,NUTS,2006,GR43,2,9282852
2008,NUTS,2006,HR01,2,1287411
2008,NUTS,2006,HR02,2,6667511
2008,NUTS,2006,HR03,2,8755669
2008,NUTS,2006,HU10,2,9447500
2008,NUTS,2006,HU21,2,7571568
2008,NUTS,2006,HU22,2,5955252
2008,NUTS,2006,HU23,2,9500803
2008,NUTS,2006,HU31,2,613441
2008,NUTS,2006,HU32,2,8740902
2008,NUTS,2006,HU33,2,3708363
2008,NUTS,2006,IE01,2,3471700
2008,NUTS,2006,IE02,2,5538086
2008,NUTS,2006,IS00,2,7221726
2008,NUTS,2006,ITC1,2,3211689
2008,NUTS,2006,ITC2,2,2849046
2008,NUTS,2006,ITC3,2,202288
2008,NUTS,2006,ITC4,2,1630507
2008,NUTS,2006,ITD1,2,6918646
2008,NUTS,2006,ITD2,2,7866367
2008,NUTS,2006,ITD3,2,5080152
2008,NUTS,2006,ITD4,2,480581
2008,NUTS,2006,ITD5,2,3156733
2008,NUTS,2006,ITE1,2,8624010
2008,NUTS,2006,ITE2,2,3339954
2008,NUTS,2006,ITE3,2,2340128
2008,NUTS,2006,ITE4,2,5762327
2008,NUTS,2006,ITF1,2,8087789
2008,NUTS,2006,ITF2,2,8201517
2008,NUTS,2006,ITF3,2,7681583
2008,NUTS,2006,ITF4,2,4219450
2008,NUTS,2006,ITF5,2,6558312
2008,NUTS,2006,ITF6,2,8618761
2008,NUTS,2006,ITG1,2,1965106
2008,NUTS,2006,ITG2,2,7274678
2008,NUTS,2006,LI00,2,8603182
2008,NUTS,2006,LT00,2,4557716
2008,NUTS,2006,LU00,2,6861821
2008,NUTS,2006,LV00,2,4008283
2008,NUTS,2006,ME00,2,1955559
2008,NUTS,2006,MK00,2,4351643
2008,NUTS,2006,MT00,2,6336075
2008,NUTS,2006,NL11,2,357797
2008,NUTS,2006,NL12,2,3409521
2008,NUTS,2006,NL13,2,750088
2008,NUTS,2006,NL21,2,7538553
2008,NUTS,2006,NL22,2,6943662
2008,NUTS,2006,NL23,2,9716649
2008,NUTS,2006,NL31,2,8942783
2008,NUTS,2006,NL32,2,1689827
2008,NUTS,2006,NL33,2,6945360
2008,NUTS,2006,NL34,2,3623026
2008,NUTS,2006,NL41,2,5213347
2008,NUTS,2006,NL42,2,3632856
2008,NUTS,2006,NO01,2,6495684
2008,NUTS,2006,NO02,2,2305454
2008,NUTS,2006,NO03,2,1075746
2008,NUTS,2006,NO04,2,1353709
2008,NUTS,2006,NO05,2,4398965
2008,NUTS,2006,NO06,2,656467
2008,NUTS,2006,NO07,2,7757136
2008,NUTS,2006,PL11,2,9221961
2008,NUTS,2006,PL12,2,9427057
2008,NUTS,2006,PL21,2,2013576
2008,NUTS,2006,PL22,2,9072666
2008,NUTS,2006,PL31,2,2248180
2008,NUTS,2006,PL32,2,6428319
2008,NUTS,2006,PL33,2,232952
2008,NUTS,2006,PL34,2,2450422
2008,NUTS,2006,PL41,2,5857767
2008,NUTS,2006,PL42,2,9690115
2008,NUTS,2006,PL43,2,9388348
2008,NUTS,2006,PL51,2,4609869
2008,NUTS,2006,PL52,2,2295620
2008,NUTS,2006,PL61,2,6433320
2008,NUTS,2006,PL62,2,4851302
2008,NUTS,2006,PL63,2,6582763
2008,NUTS,2006,PT11,2,4623962
2008,NUTS,2006,PT15,2,8758389
2008,NUTS,2006,PT16,2,6053007
2008,NUTS,2006,PT17,2,2708948
2008,NUTS,2006,PT18,2,5503332
2008,NUTS,2006,PT20,2,1874040
2008,NUTS,2006,PT30,2,8430982
2008,NUTS,2006,RO11,2,3710395
2008,NUTS,2006,RO12,2,6573509
2008,NUTS,2006,RO21,2,8581362
2008,NUTS,2006,RO22,2,7205495
2008,NUTS,2006,RO31,2,7528853
2008,NUTS,2006,RO32,2,6295445
2008,NUTS,2006,RO41,2,2497051
2008,NUTS,2006,RO42,2,4678609
2008,NUTS,2006,SE11,2,2348304
2008,NUTS,2006,SE12,2,9061971
2008,NUTS,2006,SE21,2,5467097
2008,NUTS,2006,SE22,2,3582902
2008,NUTS,2006,SE23,2,5845420
2008,NUTS,2006,SE31,2,5205098
2008,NUTS,2006,SE32,2,5403212
2008,NUTS,2006,SE33,2,7077772
2008,NUTS,2006,SI01,2,9423051
2008,NUTS,2006,SI02,2,1968420
2008,NUTS,2006,SK01,2,6550752
2008,NUTS,2006,SK02,2,8427905
2008,NUTS,2006,SK03,2,1199241
2008,NUTS,2006,SK04,2,2233421
2008,NUTS,2006,TR10,2,7004492
2008,NUTS,2006,TR21,2,1750287
2008,NUTS,2006,TR22,2,2204623
2008,NUTS,2006,TR31,2,1149929
2008,NUTS,2006,TR32,2,361551
2008,NUTS,2006,TR33,2,6899082
2008,NUTS,2006,TR41,2,1865327
2008,NUTS,2006,TR42,2,5888316
2008,NUTS,2006,TR51,2,4518183
2008,NUTS,2006,TR52,2,9092964
2008,NUTS,2006,TR61,2,9888401
2008,NUTS,2006,TR62,2,2692195
2008,NUTS,2006,TR63,2,6743691
2008,NUTS,2006,TR71,2,4986849
2008,NUTS,2006,TR72,2,202250
2008,NUTS,2006,TR81,2,1202265
2008,NUTS,2006,TR82,2,2189709
2008,NUTS,2006,TR83,2,8037097
2008,NUTS,2006,TR90,2,2829021
2008,NUTS,2006,TRA1,2,6691512
2008,NUTS,2006,TRA2,2,443156
2008,NUTS,2006,TRB1,2,5303003
2008,NUTS,2006,TRB2,2,8310773
2008,NUTS,2006,TRC1,2,6734062
2008,NUTS,2006,TRC2,2,7592731
2008,NUTS,2006,TRC3,2,9662113
2008,NUTS,2006,UKC1,2,4643818
2008,NUTS,2006,UKC2,2,5822541
2008,NUTS,2006,UKD1,2,5738780
2008,NUTS,2006,UKD2,2,728263
2008,NUTS,2006,UKD3,2,6558657
2008,NUTS,2006,UKD4,2,762549
2008,NUTS,2006,UKD5,2,9885476
2008,NUTS,2006,UKE1,2,8650115
2008,NUTS,2006,UKE2,2,4010482
2008,NUTS,2006,UKE3,2,1961820
2008,NUTS,2006,UKE4,2,6711161
2008,NUTS,2006,UKF1,2,5737639
2008,NUTS,2006,UKF2,2,379151
2008,NUTS,2006,UKF3,2,8751598
2008,NUTS,2006,UKG1,2,7196114
2008,NUTS,2006,UKG2,2,5563704
2008,NUTS,2006,UKG3,2,430381
2008,NUTS,2006,UKH1,2,8794413
2008,NUTS,2006,UKH2,2,2265831
2008,NUTS,2006,UKH3,2,7460677
2008,NUTS,2006,UKI1,2,1208622
2008,NUTS,2006,UKI2,2,6572500
2008,NUTS,2006,UKJ1,2,6892756
2008,NUTS,2006,UKJ2,2,2573295
2008,NUTS,2006,UKJ3,2,3666162
2008,NUTS,2006,UKJ4,2,6222180
2008,NUTS,2006,UKK1,2,8148426
2008,NUTS,2006,UKK2,2,2604658
2008,NUTS,2006,UKK3,2,1348648
2008,NUTS,2006,UKK4,2,588102
2008,NUTS,2006,UKL1,2,6742461
2008,NUTS,2006,UKL2,2,4828519
2008,NUTS,2006,UKM2,2,8101103
2008,NUTS,2006,UKM3,2,284133
2008,NUTS,2006,UKM5,2,9277357
2008,NUTS,2006,UKM6,2,8532617
2008,NUTS,2006,UKN0,2,9683718
2008,NUTS,2006,AT111,3,9876217
2008,NUTS,2006,AT112,3,3938427
2008,NUTS,2006,AT113,3,1366221
2008,NUTS,2006,AT121,3,169302
2008,NUTS,2006,AT122,3,494263
2008,NUTS,2006,AT123,3,5512522
2008,NUTS,2006,AT124,3,8002921
2008,NUTS,2006,AT125,3,4377200
2008,NUTS,2006,AT126,3,3972197
2008,NUTS,2006,AT127,3,6551158
2008,NUTS,2006,AT130,3,4728716
2008,NUTS,2006,AT211,3,7996811
2008,NUTS,2006,AT212,3,6477718
2008,NUTS,2006,AT213,3,4611546
2008,NUTS,2006,AT221,3,6718474
2008,NUTS,2006,AT222,3,7717875
2008,NUTS,2006,AT223,3,8786617
2008,NUTS,2006,AT224,3,4461287
2008,NUTS,2006,AT225,3,6258178
2008,NUTS,2006,AT226,3,3563747
2008,NUTS,2006,AT311,3,5494704
2008,NUTS,2006,AT312,3,5643935
2008,NUTS,2006,AT313,3,4643827
2008,NUTS,2006,AT314,3,2943178
2008,NUTS,2006,AT315,3,2730976
2008,NUTS,2006,AT321,3,1908931
2008,NUTS,2006,AT322,3,3913794
2008,NUTS,2006,AT323,3,6678971
2008,NUTS,2006,AT331,3,1399555
2008,NUTS,2006,AT332,3,5427655
2008,NUTS,2006,AT333,3,2626489
2008,NUTS,2006,AT334,3,5426186
2008,NUTS,2006,AT335,3,1500523
2008,NUTS,2006,AT341,3,4030544
2008,NUTS,2006,AT342,3,8183063
2008,NUTS,2006,BE100,3,2917312
2008,NUTS,2006,BE211,3,4270769
2008,NUTS,2006,BE212,3,5077269
2008,NUTS,2006,BE213,3,5485112
2008,NUTS,2006,BE221,3,6302703
2008,NUTS,2006,BE222,3,2582734
2008,NUTS,2006,BE223,3,4942267
2008,NUTS,2006,BE231,3,751344
2008,NUTS,2006,BE232,3,6407717
2008,NUTS,2006,BE233,3,5445876
2008,NUTS,2006,BE234,3,1380202
2008,NUTS,2006,BE235,3,1595486
2008,NUTS,2006,BE236,3,5452603
2008,NUTS,2006,BE241,3,5205699
2008,NUTS,2006,BE242,3,2147284
2008,NUTS,2006,BE251,3,7616705
2008,NUTS,2006,BE252,3,7042031
2008,NUTS,2006,BE253,3,6317185
2008,NUTS,2006,BE254,3,2224620
2008,NUTS,2006,BE255,3,9147786
2008,NUTS,2006,BE256,3,4906951
2008,NUTS,2006,BE257,3,4380869
2008,NUTS,2006,BE258,3,8646022
2008,NUTS,2006,BE310,3,6777964
2008,NUTS,2006,BE321,3,1835708
2008,NUTS,2006,BE322,3,2536576
2008,NUTS,2006,BE323,3,6131136
2008,NUTS,2006,BE324,3,1290639
2008,NUTS,2006,BE325,3,1979525
2008,NUTS,2006,BE326,3,228698
2008,NUTS,2006,BE327,3,9957252
2008,NUTS,2006,BE331,3,8466100
2008,NUTS,2006,BE332,3,4764443
2008,NUTS,2006,BE334,3,9838685
2008,NUTS,2006,BE335,3,8740776
2008,NUTS,2006,BE336,3,2733422
2008,NUTS,2006,BE341,3,2595286
2008,NUTS,2006,BE342,3,1682607
2008,NUTS,2006,BE343,3,4961039
2008,NUTS,2006,BE344,3,6973084
2008,NUTS,2006,BE345,3,3663232
2008,NUTS,2006,BE351,3,9465706
2008,NUTS,2006,BE352,3,779440
2008,NUTS,2006,BE353,3,5296698
2008,NUTS,2006,BG311,3,837771
2008,NUTS,2006,BG312,3,4956092
2008,NUTS,2006,BG313,3,3572930
2008,NUTS,2006,BG314,3,2028217
2008,NUTS,2006,BG315,3,7555010
2008,NUTS,2006,BG321,3,7007091
2008,NUTS,2006,BG322,3,5725284
2008,NUTS,2006,BG323,3,6730874
2008,NUTS,2006,BG324,3,2742153
2008,NUTS,2006,BG325,3,4355990
2008,NUTS,2006,BG331,3,6569453
2008,NUTS,2006,BG332,3,1228543
2008,NUTS,2006,BG333,3,682295
2008,NUTS,2006,BG334,3,3475126
2008,NUTS,2006,BG341,3,5194441
2008,NUTS,2006,BG342,3,4642372
2008,NUTS,2006,BG343,3,9274676
2008,NUTS,2006,BG344,3,5870762
2008,NUTS,2006,BG411,3,387613
2008,NUTS,2006,BG412,3,727259
2008,NUTS,2006,BG413,3,7793614
2008,NUTS,2006,BG414,3,2902779
2008,NUTS,2006,BG415,3,8212941
2008,NUTS,2006,BG421,3,8355775
2008,NUTS,2006,BG422,3,3400702
2008,NUTS,2006,BG423,3,6725930
2008,NUTS,2006,BG424,3,9604238
2008,NUTS,2006,BG425,3,2837897
2008,NUTS,2006,CH011,3,6677177
2008,NUTS,2006,CH012,3,7672052
2008,NUTS,2006,CH013,3,1245834
2008,NUTS,2006,CH021,3,1055441
2008,NUTS,2006,CH022,3,803911
2008,NUTS,2006,CH023,3,9958398
2008,NUTS,2006,CH024,3,9641110
2008,NUTS,2006,CH025,3,8546878
2008,NUTS,2006,CH031,3,5434907
2008,NUTS,2006,CH032,3,2411451
2008,NUTS,2006,CH033,3,9082730
2008,NUTS,2006,CH040,3,925929
2008,NUTS,2006,CH051,3,7524972
2008,NUTS,2006,CH052,3,44911
2008,NUTS,2006,CH053,3,5293725
2008,NUTS,2006,CH054,3,1398675
2008,NUTS,2006,CH055,3,6230006
2008,NUTS,2006,CH056,3,2311862
2008,NUTS,2006,CH057,3,4817164
2008,NUTS,2006,CH061,3,1901378
2008,NUTS,2006,CH062,3,4251218
2008,NUTS,2006,CH063,3,5735506
2008,NUTS,2006,CH064,3,1934162
2008,NUTS,2006,CH065,3,6574633
2008,NUTS,2006,CH066,3,9543293
2008,NUTS,2006,CH070,3,1593809
2008,NUTS,2006,CY000,3,5438386
2008,NUTS,2006,CZ010,3,6239263
2008,NUTS,2006,CZ020,3,5525979
2008,NUTS,2006,CZ031,3,9061248
2008,NUTS,2006,CZ032,3,2249655
2008,NUTS,2006,CZ041,3,7807688
2008,NUTS,2006,CZ042,3,3058822
2008,NUTS,2006,CZ051,3,2178133
2008,NUTS,2006,CZ052,3,6770109
2008,NUTS,2006,CZ053,3,7269245
2008,NUTS,2006,CZ063,3,746813
2008,NUTS,2006,CZ064,3,1259769
2008,NUTS,2006,CZ071,3,8951503
2008,NUTS,2006,CZ072,3,9157284
2008,NUTS,2006,CZ080,3,9773396
2008,NUTS,2006,DE111,3,713565
2008,NUTS,2006,DE112,3,8083313
2008,NUTS,2006,DE113,3,2951140
2008,NUTS,2006,DE114,3,6949833
2008,NUTS,2006,DE115,3,8271875
2008,NUTS,2006,DE116,3,1830838
2008,NUTS,2006,DE117,3,3302009
2008,NUTS,2006,DE118,3,3311005
2008,NUTS,2006,DE119,3,704233
2008,NUTS,2006,DE11A,3,3409910
2008,NUTS,2006,DE11B,3,2332195
2008,NUTS,2006,DE11C,3,3117670
2008,NUTS,2006,DE11D,3,7323031
2008,NUTS,2006,DE121,3,2711941
2008,NUTS,2006,DE122,3,2040622
2008,NUTS,2006,DE123,3,4750205
2008,NUTS,2006,DE124,3,8244651
2008,NUTS,2006,DE125,3,8033736
2008,NUTS,2006,DE126,3,9638412
2008,NUTS,2006,DE127,3,1769974
2008,NUTS,2006,DE128,3,3985566
2008,NUTS,2006,DE129,3,204821
2008,NUTS,2006,DE12A,3,1464042
2008,NUTS,2006,DE12B,3,1057618
2008,NUTS,2006,DE12C,3,8238670
2008,NUTS,2006,DE131,3,4757543
2008,NUTS,2006,DE132,3,543540
2008,NUTS,2006,DE133,3,549964
2008,NUTS,2006,DE134,3,7793594
2008,NUTS,2006,DE135,3,3603429
2008,NUTS,2006,DE136,3,9382691
2008,NUTS,2006,DE137,3,9394957
2008,NUTS,2006,DE138,3,1079996
2008,NUTS,2006,DE139,3,6904746
2008,NUTS,2006,DE13A,3,4326123
2008,NUTS,2006,DE141,3,5143969
2008,NUTS,2006,DE142,3,3708294
2008,NUTS,2006,DE143,3,2203513
2008,NUTS,2006,DE144,3,9569501
2008,NUTS,2006,DE145,3,5803616
2008,NUTS,2006,DE146,3,7507657
2008,NUTS,2006,DE147,3,5492088
2008,NUTS,2006,DE148,3,8359461
2008,NUTS,2006,DE149,3,7891448
2008,NUTS,2006,DE211,3,1857246
2008,NUTS,2006,DE212,3,9167607
