year,region_type,region_year_spec,region_id,region_level,cecei
2008,NUTS,2006,CZ01,2,350669
2008,NUTS,2006,CZ02,2,856568
2008,NUTS,2006,CZ03,2,353208
2008,NUTS,2006,CZ04,2,668573
2008,NUTS,2006,CZ05,2,300301
2008,NUTS,2006,CZ06,2,84824
2008,NUTS,2006,CZ07,2,726307
2008,NUTS,2006,CZ08,2,873361
2008,NUTS,2006,DE11,2,507226
2008,NUTS,2006,DE12,2,859416
2008,NUTS,2006,DE13,2,53891
2008,NUTS,2006,DE14,2,367492
2008,NUTS,2006,DE21,2,803796
2008,NUTS,2006,DE22,2,559681
2008,NUTS,2006,DE23,2,616843
2008,NUTS,2006,DE24,2,346840
2008,NUTS,2006,DE25,2,512115
2008,NUTS,2006,DE26,2,642151
2008,NUTS,2006,DE27,2,291217
2008,NUTS,2006,DE30,2,984201
2008,NUTS,2006,DE41,2,26815
2008,NUTS,2006,DE42,2,58455
2008,NUTS,2006,DE50,2,65464
2008,NUTS,2006,DE60,2,386276
2008,NUTS,2006,DE71,2,36475
2008,NUTS,2006,DE72,2,486198
2008,NUTS,2006,DE73,2,580608
2008,NUTS,2006,DE80,2,664308
2008,NUTS,2006,DE91,2,869642
2008,NUTS,2006,DE92,2,567321
2008,NUTS,2006,DE93,2,964368
2008,NUTS,2006,DE94,2,269539
2008,NUTS,2006,DEA1,2,59332
2008,NUTS,2006,DEA2,2,755893
2008,NUTS,2006,DEA3,2,604116
2008,NUTS,2006,DEA4,2,212848
2008,NUTS,2006,DEA5,2,638124
2008,NUTS,2006,DEB1,2,449928
2008,NUTS,2006,DEB2,2,869330
2008,NUTS,2006,DEB3,2,10616
2008,NUTS,2006,DEC0,2,540634
2008,NUTS,2006,DED1,2,147500
2008,NUTS,2006,DED2,2,128474
2008,NUTS,2006,DED3,2,604302
2008,NUTS,2006,DEE0,2,922565
2008,NUTS,2006,DEF0,2,239061
2008,NUTS,2006,DEG0,2,571730
2008,NUTS,2006,DK01,2,532091
2008,NUTS,2006,DK02,2,905654
2008,NUTS,2006,DK03,2,132926
2008,NUTS,2006,DK04,2,824616
2008,NUTS,2006,DK05,2,776285
2008,NUTS,2006,EE00,2,14604
2008,NUTS,2006,ES11,2,309692
2008,NUTS,2006,ES12,2,233369
2008,NUTS,2006,ES13,2,467790
2008,NUTS,2006,ES21,2,162065
2008,NUTS,2006,ES22,2,436340
2008,NUTS,2006,ES23,2,637143
2008,NUTS,2006,ES24,2,123783
2008,NUTS,2006,ES30,2,897979
2008,NUTS,2006,ES41,2,408290
2008,NUTS,2006,ES42,2,125805
2008,NUTS,2006,ES43,2,877344
2008,NUTS,2006,ES51,2,891781
2008,NUTS,2006,ES52,2,918197
2008,NUTS,2006,ES53,2,801692
2008,NUTS,2006,ES61,2,983904
2008,NUTS,2006,ES62,2,361085
2008,NUTS,2006,ES63,2,589102
2008,NUTS,2006,ES64,2,70207
2008,NUTS,2006,ES70,2,701854
2008,NUTS,2006,FI13,2,398357
2008,NUTS,2006,FI18,2,241107
2008,NUTS,2006,FI19,2,610963
2008,NUTS,2006,FI1A,2,921506
2008,NUTS,2006,FI20,2,407629
2008,NUTS,2006,FR10,2,929105
2008,NUTS,2006,FR21,2,602374
2008,NUTS,2006,FR22,2,604525
2008,NUTS,2006,FR23,2,158336
2008,NUTS,2006,FR24,2,604143
2008,NUTS,2006,FR25,2,794671
2008,NUTS,2006,FR26,2,43878
2008,NUTS,2006,FR30,2,217099
2008,NUTS,2006,FR41,2,350049
2008,NUTS,2006,FR42,2,708859
2008,NUTS,2006,FR43,2,281809
2008,NUTS,2006,FR51,2,901504
2008,NUTS,2006,FR52,2,691716
2008,NUTS,2006,FR53,2,429685
2008,NUTS,2006,FR61,2,314316
2008,NUTS,2006,FR62,2,425983
2008,NUTS,2006,FR63,2,630287
2008,NUTS,2006,FR71,2,997682
2008,NUTS,2006,FR72,2,951195
2008,NUTS,2006,FR81,2,874106
2008,NUTS,2006,FR82,2,120492
2008,NUTS,2006,FR83,2,936595
2008,NUTS,2006,FR91,2,482657
2008,NUTS,2006,FR92,2,186397
2008,NUTS,2006,FR93,2,337826
2008,NUTS,2006,FR94,2,931294
2008,NUTS,2006,GR11,2,17848
2008,NUTS,2006,GR12,2,51319
2008,NUTS,2006,GR13,2,495210
2008,NUTS,2006,GR14,2,402306
2008,NUTS,2006,GR21,2,628303
2008,NUTS,2006,GR22,2,841760
2008,NUTS,2006,GR23,2,414921
2008,NUTS,2006,GR24,2,665131
2008,NUTS,2006,GR25,2,762777
2008,NUTS,2006,GR30,2,475029
2008,NUTS,2006,GR41,2,557385
2008,NUTS,2006,GR42,2,533132
2008,NUTS,2006,GR43,2,232870
2008,NUTS,2006,HR01,2,428160
2008,NUTS,2006,HR02,2,779274
2008,NUTS,2006,HR03,2,165822
2008,NUTS,2006,HU10,2,648443
2008,NUTS,2006,HU21,2,940671
2008,NUTS,2006,HU22,2,19465
2008,NUTS,2006,HU23,2,84855
2008,NUTS,2006,HU31,2,172598
2008,NUTS,2006,HU32,2,162216
2008,NUTS,2006,HU33,2,584698
2008,NUTS,2006,IE01,2,88727
2008,NUTS,2006,IE02,2,822861
2008,NUTS,2006,IS00,2,502834
2008,NUTS,2006,ITC1,2,739978
2008,NUTS,2006,ITC2,2,389397
2008,NUTS,2006,ITC3,2,593311
2008,NUTS,2006,ITC4,2,506872
2008,NUTS,2006,ITD1,2,177263
2008,NUTS,2006,ITD2,2,361505
2008,NUTS,2006,ITD3,2,331265
2008,NUTS,2006,ITD4,2,817862
2008,NUTS,2006,ITD5,2,226149
2008,NUTS,2006,ITE1,2,535382
2008,NUTS,2006,ITE2,2,54542
2008,NUTS,2006,ITE3,2,15231
2008,NUTS,2006,ITE4,2,596725
2008,NUTS,2006,ITF1,2,865511
2008,NUTS,2006,ITF2,2,268801
2008,NUTS,2006,ITF3,2,361656
2008,NUTS,2006,ITF4,2,690808
2008,NUTS,2006,ITF5,2,431450
2008,NUTS,2006,ITF6,2,133901
2008,NUTS,2006,ITG1,2,330372
2008,NUTS,2006,ITG2,2,536951
2008,NUTS,2006,LI00,2,51993
2008,NUTS,2006,LT00,2,667399
2008,NUTS,2006,LU00,2,248358
2008,NUTS,2006,LV00,2,127219
2008,NUTS,2006,ME00,2,758709
2008,NUTS,2006,MK00,2,873018
2008,NUTS,2006,MT00,2,918544
2008,NUTS,2006,NL11,2,718366
2008,NUTS,2006,NL12,2,640370
2008,NUTS,2006,NL13,2,254671
2008,NUTS,2006,NL21,2,959175
2008,NUTS,2006,NL22,2,936382
2008,NUTS,2006,NL23,2,855746
2008,NUTS,2006,NL31,2,823092
2008,NUTS,2006,NL32,2,758883
2008,NUTS,2006,NL33,2,851245
2008,NUTS,2006,NL34,2,404906
2008,NUTS,2006,NL41,2,137729
2008,NUTS,2006,NL42,2,891152
2008,NUTS,2006,NO01,2,444412
2008,NUTS,2006,NO02,2,28874
2008,NUTS,2006,NO03,2,972018
2008,NUTS,2006,NO04,2,469596
2008,NUTS,2006,NO05,2,18931
2008,NUTS,2006,NO06,2,132120
2008,NUTS,2006,NO07,2,39995
2008,NUTS,2006,PL11,2,970527
2008,NUTS,2006,PL12,2,272843
2008,NUTS,2006,PL21,2,358033
2008,NUTS,2006,PL22,2,653746
2008,NUTS,2006,PL31,2,343654
2008,NUTS,2006,PL32,2,716665
2008,NUTS,2006,PL33,2,284385
2008,NUTS,2006,PL34,2,397616
2008,NUTS,2006,PL41,2,326008
2008,NUTS,2006,PL42,2,7193
2008,NUTS,2006,PL43,2,625341
2008,NUTS,2006,PL51,2,814516
2008,NUTS,2006,PL52,2,777819
2008,NUTS,2006,PL61,2,860905
2008,NUTS,2006,PL62,2,699273
2008,NUTS,2006,PL63,2,457374
2008,NUTS,2006,PT11,2,481746
2008,NUTS,2006,PT15,2,547753
2008,NUTS,2006,PT16,2,70343
2008,NUTS,2006,PT17,2,846638
2008,NUTS,2006,PT18,2,498688
2008,NUTS,2006,PT20,2,477186
2008,NUTS,2006,PT30,2,903944
2008,NUTS,2006,RO11,2,975395
2008,NUTS,2006,RO12,2,841714
2008,NUTS,2006,RO21,2,339353
2008,NUTS,2006,RO22,2,970762
2008,NUTS,2006,RO31,2,394690
2008,NUTS,2006,RO32,2,259795
2008,NUTS,2006,RO41,2,87329
2008,NUTS,2006,RO42,2,831428
2008,NUTS,2006,SE11,2,682894
2008,NUTS,2006,SE12,2,869098
2008,NUTS,2006,SE21,2,18559
2008,NUTS,2006,SE22,2,960274
2008,NUTS,2006,SE23,2,333728
2008,NUTS,2006,SE31,2,796305
2008,NUTS,2006,SE32,2,855512
2008,NUTS,2006,SE33,2,791307
2008,NUTS,2006,SI01,2,697588
2008,NUTS,2006,SI02,2,847667
2008,NUTS,2006,SK01,2,276004
2008,NUTS,2006,SK02,2,622176
2008,NUTS,2006,SK03,2,248945
2008,NUTS,2006,SK04,2,988016
2008,NUTS,2006,TR10,2,815503
2008,NUTS,2006,TR21,2,455591
2008,NUTS,2006,TR22,2,491067
2008,NUTS,2006,TR31,2,721896
2008,NUTS,2006,TR32,2,294065
2008,NUTS,2006,TR33,2,317960
2008,NUTS,2006,TR41,2,444881
2008,NUTS,2006,TR42,2,236525
2008,NUTS,2006,TR51,2,766288
2008,NUTS,2006,TR52,2,430533
2008,NUTS,2006,TR61,2,554679
2008,NUTS,2006,TR62,2,46834
2008,NUTS,2006,TR63,2,499741
2008,NUTS,2006,TR71,2,467077
2008,NUTS,2006,TR72,2,615918
2008,NUTS,2006,TR81,2,969222
2008,NUTS,2006,TR82,2,689739
2008,NUTS,2006,TR83,2,401929
2008,NUTS,2006,TR90,2,65856
2008,NUTS,2006,TRA1,2,819075
2008,NUTS,2006,TRA2,2,899812
2008,NUTS,2006,TRB1,2,325508
2008,NUTS,2006,TRB2,2,621880
2008,NUTS,2006,TRC1,2,358448
2008,NUTS,2006,TRC2,2,535832
2008,NUTS,2006,TRC3,2,659078
2008,NUTS,2006,UKC1,2,266923
2008,NUTS,2006,UKC2,2,724948
2008,NUTS,2006,UKD1,2,134065
2008,NUTS,2006,UKD2,2,77846
2008,NUTS,2006,UKD3,2,120132
2008,NUTS,2006,UKD4,2,171014
2008,NUTS,2006,UKD5,2,759321
2008,NUTS,2006,UKE1,2,31112
2008,NUTS,2006,UKE2,2,433260
2008,NUTS,2006,UKE3,2,812895
2008,NUTS,2006,UKE4,2,470918
2008,NUTS,2006,UKF1,2,354896
2008,NUTS,2006,UKF2,2,73757
2008,NUTS,2006,UKF3,2,694276
2008,NUTS,2006,UKG1,2,43133
2008,NUTS,2006,UKG2,2,880033
2008,NUTS,2006,UKG3,2,905427
2008,NUTS,2006,UKH1,2,345292
2008,NUTS,2006,UKH2,2,288863
2008,NUTS,2006,UKH3,2,999077
2008,NUTS,2006,UKI1,2,961114
2008,NUTS,2006,UKI2,2,913284
2008,NUTS,2006,UKJ1,2,554109
2008,NUTS,2006,UKJ2,2,57418
2008,NUTS,2006,UKJ3,2,23062
2008,NUTS,2006,UKJ4,2,747561
2008,NUTS,2006,UKK1,2,936239
2008,NUTS,2006,UKK2,2,565583
2008,NUTS,2006,UKK3,2,630104
2008,NUTS,2006,UKK4,2,66538
2008,NUTS,2006,UKL1,2,768841
2008,NUTS,2006,UKL2,2,140243
2008,NUTS,2006,UKM2,2,716541
2008,NUTS,2006,UKM3,2,147370
2008,NUTS,2006,UKM5,2,959657
2008,NUTS,2006,UKM6,2,802503
2008,NUTS,2006,UKN0,2,777145
2008,NUTS,2006,AT111,3,304710
2008,NUTS,2006,AT112,3,948825
2008,NUTS,2006,AT113,3,618619
2008,NUTS,2006,AT121,3,221312
2008,NUTS,2006,AT122,3,978912
2008,NUTS,2006,AT123,3,318745
2008,NUTS,2006,AT124,3,458289
2008,NUTS,2006,AT125,3,282620
2008,NUTS,2006,AT126,3,129331
2008,NUTS,2006,AT127,3,370724
2008,NUTS,2006,AT130,3,142520
2008,NUTS,2006,AT211,3,118837
2008,NUTS,2006,AT212,3,55959
2008,NUTS,2006,AT213,3,272110
2008,NUTS,2006,AT221,3,109812
2008,NUTS,2006,AT222,3,614591
2008,NUTS,2006,AT223,3,599073
2008,NUTS,2006,AT224,3,658600
2008,NUTS,2006,AT225,3,281585
2008,NUTS,2006,AT226,3,888494
2008,NUTS,2006,AT311,3,984063
2008,NUTS,2006,AT312,3,146589
2008,NUTS,2006,AT313,3,380085
2008,NUTS,2006,AT314,3,198226
2008,NUTS,2006,AT315,3,456195
2008,NUTS,2006,AT321,3,975450
2008,NUTS,2006,AT322,3,496359
2008,NUTS,2006,AT323,3,874938
2008,NUTS,2006,AT331,3,870019
2008,NUTS,2006,AT332,3,581390
2008,NUTS,2006,AT333,3,718702
2008,NUTS,2006,AT334,3,870066
2008,NUTS,2006,AT335,3,848399
2008,NUTS,2006,AT341,3,418625
2008,NUTS,2006,AT342,3,722232
2008,NUTS,2006,BE100,3,634408
2008,NUTS,2006,BE211,3,312747
2008,NUTS,2006,BE212,3,902086
2008,NUTS,2006,BE213,3,722700
2008,NUTS,2006,BE221,3,798611
2008,NUTS,2006,BE222,3,315505
2008,NUTS,2006,BE223,3,929582
2008,NUTS,2006,BE231,3,469175
2008,NUTS,2006,BE232,3,184846
2008,NUTS,2006,BE233,3,406146
2008,NUTS,2006,BE234,3,175744
2008,NUTS,2006,BE235,3,215882
2008,NUTS,2006,BE236,3,852618
2008,NUTS,2006,BE241,3,739986
2008,NUTS,2006,BE242,3,65139
2008,NUTS,2006,BE251,3,189711
2008,NUTS,2006,BE252,3,697476
2008,NUTS,2006,BE253,3,870818
2008,NUTS,2006,BE254,3,794433
2008,NUTS,2006,BE255,3,595169
2008,NUTS,2006,BE256,3,400112
2008,NUTS,2006,BE257,3,537978
2008,NUTS,2006,BE258,3,118940
2008,NUTS,2006,BE310,3,613318
2008,NUTS,2006,BE321,3,336559
2008,NUTS,2006,BE322,3,832725
2008,NUTS,2006,BE323,3,196579
2008,NUTS,2006,BE324,3,399906
2008,NUTS,2006,BE325,3,655829
2008,NUTS,2006,BE326,3,416982
2008,NUTS,2006,BE327,3,283407
2008,NUTS,2006,BE331,3,340464
2008,NUTS,2006,BE332,3,78368
2008,NUTS,2006,BE334,3,492438
2008,NUTS,2006,BE335,3,868521
2008,NUTS,2006,BE336,3,327144
2008,NUTS,2006,BE341,3,921968
2008,NUTS,2006,BE342,3,638325
2008,NUTS,2006,BE343,3,14968
2008,NUTS,2006,BE344,3,545188
2008,NUTS,2006,BE345,3,326881
2008,NUTS,2006,BE351,3,395380
2008,NUTS,2006,BE352,3,24616
2008,NUTS,2006,BE353,3,669728
2008,NUTS,2006,BG311,3,401186
2008,NUTS,2006,BG312,3,449389
2008,NUTS,2006,BG313,3,820708
2008,NUTS,2006,BG314,3,525924
2008,NUTS,2006,BG315,3,776719
2008,NUTS,2006,BG321,3,432707
2008,NUTS,2006,BG322,3,262626
2008,NUTS,2006,BG323,3,193317
2008,NUTS,2006,BG324,3,53724
2008,NUTS,2006,BG325,3,101806
2008,NUTS,2006,BG331,3,969025
2008,NUTS,2006,BG332,3,523389
2008,NUTS,2006,BG333,3,843054
2008,NUTS,2006,BG334,3,354934
2008,NUTS,2006,BG341,3,624061
2008,NUTS,2006,BG342,3,205630
2008,NUTS,2006,BG343,3,288848
2008,NUTS,2006,BG344,3,550429
2008,NUTS,2006,BG411,3,909610
2008,NUTS,2006,BG412,3,170460
2008,NUTS,2006,BG413,3,201498
2008,NUTS,2006,BG414,3,86347
2008,NUTS,2006,BG415,3,244246
2008,NUTS,2006,BG421,3,952245
2008,NUTS,2006,BG422,3,863533
2008,NUTS,2006,BG423,3,512153
2008,NUTS,2006,BG424,3,372092
2008,NUTS,2006,BG425,3,337893
2008,NUTS,2006,CH011,3,76052
2008,NUTS,2006,CH012,3,645817
2008,NUTS,2006,CH013,3,341271
2008,NUTS,2006,CH021,3,975402
2008,NUTS,2006,CH022,3,948966
2008,NUTS,2006,CH023,3,754187
2008,NUTS,2006,CH024,3,309729
2008,NUTS,2006,CH025,3,605591
2008,NUTS,2006,CH031,3,86118
2008,NUTS,2006,CH032,3,719782
2008,NUTS,2006,CH033,3,989955
2008,NUTS,2006,CH040,3,761873
2008,NUTS,2006,CH051,3,90922
2008,NUTS,2006,CH052,3,315743
2008,NUTS,2006,CH053,3,235378
2008,NUTS,2006,CH054,3,484574
2008,NUTS,2006,CH055,3,292106
2008,NUTS,2006,CH056,3,114866
2008,NUTS,2006,CH057,3,638263
2008,NUTS,2006,CH061,3,131158
2008,NUTS,2006,CH062,3,665485
2008,NUTS,2006,CH063,3,941825
2008,NUTS,2006,CH064,3,635118
2008,NUTS,2006,CH065,3,834801
2008,NUTS,2006,CH066,3,755366
2008,NUTS,2006,CH070,3,620001
2008,NUTS,2006,CY000,3,443427
2008,NUTS,2006,CZ010,3,316807
2008,NUTS,2006,CZ020,3,964250
2008,NUTS,2006,CZ031,3,417816
2008,NUTS,2006,CZ032,3,476907
2008,NUTS,2006,CZ041,3,752597
2008,NUTS,2006,CZ042,3,734589
2008,NUTS,2006,CZ051,3,708860
2008,NUTS,2006,CZ052,3,170405
2008,NUTS,2006,CZ053,3,955383
2008,NUTS,2006,CZ063,3,413361
2008,NUTS,2006,CZ064,3,812328
2008,NUTS,2006,CZ071,3,127751
2008,NUTS,2006,CZ072,3,678361
2008,NUTS,2006,CZ080,3,765810
2008,NUTS,2006,DE111,3,185762
2008,NUTS,2006,DE112,3,705874
2008,NUTS,2006,DE113,3,770626
2008,NUTS,2006,DE114,3,404609
2008,NUTS,2006,DE115,3,251271
2008,NUTS,2006,DE116,3,364328
2008,NUTS,2006,DE117,3,48247
2008,NUTS,2006,DE118,3,713772
2008,NUTS,2006,DE119,3,151481
2008,NUTS,2006,DE11A,3,41982
2008,NUTS,2006,DE11B,3,289680
2008,NUTS,2006,DE11C,3,343946
2008,NUTS,2006,DE11D,3,161978
2008,NUTS,2006,DE121,3,761157
2008,NUTS,2006,DE122,3,445969
2008,NUTS,2006,DE123,3,610256
2008,NUTS,2006,DE124,3,437718
2008,NUTS,2006,DE125,3,141708
2008,NUTS,2006,DE126,3,388779
2008,NUTS,2006,DE127,3,639545
2008,NUTS,2006,DE128,3,945860
2008,NUTS,2006,DE129,3,707343
2008,NUTS,2006,DE12A,3,28755
2008,NUTS,2006,DE12B,3,145970
2008,NUTS,2006,DE12C,3,959779
2008,NUTS,2006,DE131,3,188899
2008,NUTS,2006,DE132,3,454250
2008,NUTS,2006,DE133,3,291024
2008,NUTS,2006,DE134,3,611411
2008,NUTS,2006,DE135,3,141811
2008,NUTS,2006,DE136,3,388048
2008,NUTS,2006,DE137,3,973600
2008,NUTS,2006,DE138,3,179727
2008,NUTS,2006,DE139,3,331442
2008,NUTS,2006,DE13A,3,210020
2008,NUTS,2006,DE141,3,428018
2008,NUTS,2006,DE142,3,85791
2008,NUTS,2006,DE143,3,422841
2008,NUTS,2006,DE144,3,881739
2008,NUTS,2006,DE145,3,727146
2008,NUTS,2006,DE146,3,143622
2008,NUTS,2006,DE147,3,673620
2008,NUTS,2006,DE148,3,472124
2008,NUTS,2006,DE149,3,702048
2008,NUTS,2006,DE211,3,444425
2008,NUTS,2006,DE212,3,610075
2008,NUTS,2006,DE213,3,301429
2008,NUTS,2006,DE214,3,691724
2008,NUTS,2006,DE215,3,447800
2008,NUTS,2006,DE216,3,99827
2008,NUTS,2006,DE217,3,882634
2008,NUTS,2006,DE218,3,909335
2008,NUTS,2006,DE219,3,926139
2008,NUTS,2006,DE21A,3,454365
2008,NUTS,2006,DE21B,3,959843
2008,NUTS,2006,DE21C,3,701856
2008,NUTS,2006,DE21D,3,311336
2008,NUTS,2006,DE21E,3,952426
2008,NUTS,2006,DE21F,3,716506
2008,NUTS,2006,DE21G,3,190883
2008,NUTS,2006,DE21H,3,547152
2008,NUTS,2006,DE21I,3,120121
2008,NUTS,2006,DE21J,3,348016
2008,NUTS,2006,DE21K,3,62031
2008,NUTS,2006,DE21L,3,810303
2008,NUTS,2006,DE21M,3,444071
2008,NUTS,2006,DE21N,3,837707
2008,NUTS,2006,DE221,3,51015
2008,NUTS,2006,DE222,3,139322
2008,NUTS,2006,DE223,3,96628
2008,NUTS,2006,DE224,3,568783
2008,NUTS,2006,DE225,3,915100
2008,NUTS,2006,DE226,3,857579
2008,NUTS,2006,DE227,3,601867
2008,NUTS,2006,DE228,3,799230
