year,region_type,region_year_spec,region_id,region_level,toswu
2008,NUTS,2006,TRB,1,34823
2008,NUTS,2006,TRC,1,62677
2008,NUTS,2006,UKC,1,16320
2008,NUTS,2006,UKD,1,74526
2008,NUTS,2006,UKE,1,72993
2008,NUTS,2006,UKF,1,310
2008,NUTS,2006,UKG,1,47757
2008,NUTS,2006,UKH,1,29003
2008,NUTS,2006,UKI,1,10667
2008,NUTS,2006,UKJ,1,87768
2008,NUTS,2006,UKK,1,17196
2008,NUTS,2006,UKL,1,96330
2008,NUTS,2006,UKM,1,50622
2008,NUTS,2006,UKN,1,60666
2008,NUTS,2006,AT11,2,30912
2008,NUTS,2006,AT12,2,95882
2008,NUTS,2006,AT13,2,45061
2008,NUTS,2006,AT21,2,29873
2008,NUTS,2006,AT22,2,88841
2008,NUTS,2006,AT31,2,91845
2008,NUTS,2006,AT32,2,69061
2008,NUTS,2006,AT33,2,2084
2008,NUTS,2006,AT34,2,43463
2008,NUTS,2006,BE10,2,97241
2008,NUTS,2006,BE21,2,45928
2008,NUTS,2006,BE22,2,62526
2008,NUTS,2006,BE23,2,44779
2008,NUTS,2006,BE24,2,41747
2008,NUTS,2006,BE25,2,91582
2008,NUTS,2006,BE31,2,68521
2008,NUTS,2006,BE32,2,85061
2008,NUTS,2006,BE33,2,23839
2008,NUTS,2006,BE34,2,60084
2008,NUTS,2006,BE35,2,5758
2008,NUTS,2006,BG31,2,47250
2008,NUTS,2006,BG32,2,83539
2008,NUTS,2006,BG33,2,59693
2008,NUTS,2006,BG34,2,54638
2008,NUTS,2006,BG41,2,80993
2008,NUTS,2006,BG42,2,40931
2008,NUTS,2006,CH01,2,46695
2008,NUTS,2006,CH02,2,47650
2008,NUTS,2006,CH03,2,76359
2008,NUTS,2006,CH04,2,49533
2008,NUTS,2006,CH05,2,68050
2008,NUTS,2006,CH06,2,79416
2008,NUTS,2006,CH07,2,67451
2008,NUTS,2006,CY00,2,56759
2008,NUTS,2006,CZ01,2,53341
2008,NUTS,2006,CZ02,2,26967
2008,NUTS,2006,CZ03,2,65023
2008,NUTS,2006,CZ04,2,47613
2008,NUTS,2006,CZ05,2,89794
2008,NUTS,2006,CZ06,2,77045
2008,NUTS,2006,CZ07,2,22260
2008,NUTS,2006,CZ08,2,41045
2008,NUTS,2006,DE11,2,71192
2008,NUTS,2006,DE12,2,64712
2008,NUTS,2006,DE13,2,37875
2008,NUTS,2006,DE14,2,65529
2008,NUTS,2006,DE21,2,87526
2008,NUTS,2006,DE22,2,14978
2008,NUTS,2006,DE23,2,3763
2008,NUTS,2006,DE24,2,58433
2008,NUTS,2006,DE25,2,47176
2008,NUTS,2006,DE26,2,9935
2008,NUTS,2006,DE27,2,62676
2008,NUTS,2006,DE30,2,85770
2008,NUTS,2006,DE41,2,19861
2008,NUTS,2006,DE42,2,47600
2008,NUTS,2006,DE50,2,18402
2008,NUTS,2006,DE60,2,76552
2008,NUTS,2006,DE71,2,64181
2008,NUTS,2006,DE72,2,74853
2008,NUTS,2006,DE73,2,65817
2008,NUTS,2006,DE80,2,76102
2008,NUTS,2006,DE91,2,23271
2008,NUTS,2006,DE92,2,2647
2008,NUTS,2006,DE93,2,40049
2008,NUTS,2006,DE94,2,31060
2008,NUTS,2006,DEA1,2,35317
2008,NUTS,2006,DEA2,2,18075
2008,NUTS,2006,DEA3,2,82858
2008,NUTS,2006,DEA4,2,22001
2008,NUTS,2006,DEA5,2,13383
2008,NUTS,2006,DEB1,2,97760
2008,NUTS,2006,DEB2,2,26197
2008,NUTS,2006,DEB3,2,36982
2008,NUTS,2006,DEC0,2,40808
2008,NUTS,2006,DED1,2,54215
2008,NUTS,2006,DED2,2,4526
2008,NUTS,2006,DED3,2,7104
2008,NUTS,2006,DEE0,2,4498
2008,NUTS,2006,DEF0,2,81469
2008,NUTS,2006,DEG0,2,58166
2008,NUTS,2006,DK01,2,33122
2008,NUTS,2006,DK02,2,22936
2008,NUTS,2006,DK03,2,37054
2008,NUTS,2006,DK04,2,86801
2008,NUTS,2006,DK05,2,37972
2008,NUTS,2006,EE00,2,74598
2008,NUTS,2006,ES11,2,73217
2008,NUTS,2006,ES12,2,76887
2008,NUTS,2006,ES13,2,27024
2008,NUTS,2006,ES21,2,190
2008,NUTS,2006,ES22,2,37014
2008,NUTS,2006,ES23,2,32783
2008,NUTS,2006,ES24,2,75930
2008,NUTS,2006,ES30,2,28530
2008,NUTS,2006,ES41,2,29120
2008,NUTS,2006,ES42,2,79621
2008,NUTS,2006,ES43,2,72569
2008,NUTS,2006,ES51,2,74590
2008,NUTS,2006,ES52,2,4235
2008,NUTS,2006,ES53,2,97008
2008,NUTS,2006,ES61,2,90466
2008,NUTS,2006,ES62,2,51252
2008,NUTS,2006,ES63,2,30540
2008,NUTS,2006,ES64,2,51564
2008,NUTS,2006,ES70,2,46297
2008,NUTS,2006,FI13,2,94749
2008,NUTS,2006,FI18,2,32197
2008,NUTS,2006,FI19,2,75744
2008,NUTS,2006,FI1A,2,99751
2008,NUTS,2006,FI20,2,60859
2008,NUTS,2006,FR10,2,80112
2008,NUTS,2006,FR21,2,20555
2008,NUTS,2006,FR22,2,44745
2008,NUTS,2006,FR23,2,11740
2008,NUTS,2006,FR24,2,11363
2008,NUTS,2006,FR25,2,59090
2008,NUTS,2006,FR26,2,69435
2008,NUTS,2006,FR30,2,47077
2008,NUTS,2006,FR41,2,48235
2008,NUTS,2006,FR42,2,57546
2008,NUTS,2006,FR43,2,11749
2008,NUTS,2006,FR51,2,9349
2008,NUTS,2006,FR52,2,93994
2008,NUTS,2006,FR53,2,79128
2008,NUTS,2006,FR61,2,62978
2008,NUTS,2006,FR62,2,84557
2008,NUTS,2006,FR63,2,93060
2008,NUTS,2006,FR71,2,69454
2008,NUTS,2006,FR72,2,77880
2008,NUTS,2006,FR81,2,97019
2008,NUTS,2006,FR82,2,10203
2008,NUTS,2006,FR83,2,34776
2008,NUTS,2006,FR91,2,71657
2008,NUTS,2006,FR92,2,47896
2008,NUTS,2006,FR93,2,65153
2008,NUTS,2006,FR94,2,87212
2008,NUTS,2006,GR11,2,16
2008,NUTS,2006,GR12,2,25859
2008,NUTS,2006,GR13,2,35748
2008,NUTS,2006,GR14,2,26941
2008,NUTS,2006,GR21,2,21198
2008,NUTS,2006,GR22,2,66505
2008,NUTS,2006,GR23,2,93032
2008,NUTS,2006,GR24,2,14594
2008,NUTS,2006,GR25,2,21500
2008,NUTS,2006,GR30,2,10992
2008,NUTS,2006,GR41,2,7212
2008,NUTS,2006,GR42,2,46443
2008,NUTS,2006,GR43,2,26820
2008,NUTS,2006,HR01,2,88115
2008,NUTS,2006,HR02,2,94650
2008,NUTS,2006,HR03,2,41597
2008,NUTS,2006,HU10,2,5661
2008,NUTS,2006,HU21,2,79982
2008,NUTS,2006,HU22,2,87284
2008,NUTS,2006,HU23,2,4273
2008,NUTS,2006,HU31,2,94685
2008,NUTS,2006,HU32,2,22619
2008,NUTS,2006,HU33,2,74604
2008,NUTS,2006,IE01,2,3463
2008,NUTS,2006,IE02,2,63005
2008,NUTS,2006,IS00,2,93728
2008,NUTS,2006,ITC1,2,81330
2008,NUTS,2006,ITC2,2,11973
2008,NUTS,2006,ITC3,2,75949
2008,NUTS,2006,ITC4,2,68615
2008,NUTS,2006,ITD1,2,67740
2008,NUTS,2006,ITD2,2,24516
2008,NUTS,2006,ITD3,2,68597
2008,NUTS,2006,ITD4,2,48535
2008,NUTS,2006,ITD5,2,31084
2008,NUTS,2006,ITE1,2,18520
2008,NUTS,2006,ITE2,2,75259
2008,NUTS,2006,ITE3,2,60941
2008,NUTS,2006,ITE4,2,32755
2008,NUTS,2006,ITF1,2,11259
2008,NUTS,2006,ITF2,2,8107
2008,NUTS,2006,ITF3,2,44806
2008,NUTS,2006,ITF4,2,48334
2008,NUTS,2006,ITF5,2,50371
2008,NUTS,2006,ITF6,2,66546
2008,NUTS,2006,ITG1,2,62276
2008,NUTS,2006,ITG2,2,48908
2008,NUTS,2006,LI00,2,31147
2008,NUTS,2006,LT00,2,69477
2008,NUTS,2006,LU00,2,83495
2008,NUTS,2006,LV00,2,29982
2008,NUTS,2006,ME00,2,68668
2008,NUTS,2006,MK00,2,69144
2008,NUTS,2006,MT00,2,66606
2008,NUTS,2006,NL11,2,42891
2008,NUTS,2006,NL12,2,29194
2008,NUTS,2006,NL13,2,39654
2008,NUTS,2006,NL21,2,60988
2008,NUTS,2006,NL22,2,60633
2008,NUTS,2006,NL23,2,48042
2008,NUTS,2006,NL31,2,4683
2008,NUTS,2006,NL32,2,64746
2008,NUTS,2006,NL33,2,46167
2008,NUTS,2006,NL34,2,27529
2008,NUTS,2006,NL41,2,37044
2008,NUTS,2006,NL42,2,49093
2008,NUTS,2006,NO01,2,20148
2008,NUTS,2006,NO02,2,90088
2008,NUTS,2006,NO03,2,54705
2008,NUTS,2006,NO04,2,81882
2008,NUTS,2006,NO05,2,81536
2008,NUTS,2006,NO06,2,86875
2008,NUTS,2006,NO07,2,61634
2008,NUTS,2006,PL11,2,87979
2008,NUTS,2006,PL12,2,22816
2008,NUTS,2006,PL21,2,92816
2008,NUTS,2006,PL22,2,95651
2008,NUTS,2006,PL31,2,77252
2008,NUTS,2006,PL32,2,98753
2008,NUTS,2006,PL33,2,52279
2008,NUTS,2006,PL34,2,82530
2008,NUTS,2006,PL41,2,6264
2008,NUTS,2006,PL42,2,46665
2008,NUTS,2006,PL43,2,65042
2008,NUTS,2006,PL51,2,13922
2008,NUTS,2006,PL52,2,61132
2008,NUTS,2006,PL61,2,85795
2008,NUTS,2006,PL62,2,81866
2008,NUTS,2006,PL63,2,1997
2008,NUTS,2006,PT11,2,56794
2008,NUTS,2006,PT15,2,4194
2008,NUTS,2006,PT16,2,38058
2008,NUTS,2006,PT17,2,3151
2008,NUTS,2006,PT18,2,78566
2008,NUTS,2006,PT20,2,58734
2008,NUTS,2006,PT30,2,54233
2008,NUTS,2006,RO11,2,24619
2008,NUTS,2006,RO12,2,25318
2008,NUTS,2006,RO21,2,8872
2008,NUTS,2006,RO22,2,20493
2008,NUTS,2006,RO31,2,12335
2008,NUTS,2006,RO32,2,55998
2008,NUTS,2006,RO41,2,18826
2008,NUTS,2006,RO42,2,10060
2008,NUTS,2006,SE11,2,71122
2008,NUTS,2006,SE12,2,63976
2008,NUTS,2006,SE21,2,57944
2008,NUTS,2006,SE22,2,12709
2008,NUTS,2006,SE23,2,7029
2008,NUTS,2006,SE31,2,38285
2008,NUTS,2006,SE32,2,1238
2008,NUTS,2006,SE33,2,37145
2008,NUTS,2006,SI01,2,80325
2008,NUTS,2006,SI02,2,56709
2008,NUTS,2006,SK01,2,98144
2008,NUTS,2006,SK02,2,78894
2008,NUTS,2006,SK03,2,30867
2008,NUTS,2006,SK04,2,71290
2008,NUTS,2006,TR10,2,43066
2008,NUTS,2006,TR21,2,39805
2008,NUTS,2006,TR22,2,70214
2008,NUTS,2006,TR31,2,17568
2008,NUTS,2006,TR32,2,65788
2008,NUTS,2006,TR33,2,31014
2008,NUTS,2006,TR41,2,47885
2008,NUTS,2006,TR42,2,95348
2008,NUTS,2006,TR51,2,76121
2008,NUTS,2006,TR52,2,35871
2008,NUTS,2006,TR61,2,57394
2008,NUTS,2006,TR62,2,72646
2008,NUTS,2006,TR63,2,47054
2008,NUTS,2006,TR71,2,6686
2008,NUTS,2006,TR72,2,63454
2008,NUTS,2006,TR81,2,98281
2008,NUTS,2006,TR82,2,58632
2008,NUTS,2006,TR83,2,16955
2008,NUTS,2006,TR90,2,23101
2008,NUTS,2006,TRA1,2,16704
2008,NUTS,2006,TRA2,2,82635
2008,NUTS,2006,TRB1,2,48361
2008,NUTS,2006,TRB2,2,98927
2008,NUTS,2006,TRC1,2,45735
2008,NUTS,2006,TRC2,2,23568
2008,NUTS,2006,TRC3,2,14829
2008,NUTS,2006,UKC1,2,75639
2008,NUTS,2006,UKC2,2,48844
2008,NUTS,2006,UKD1,2,84656
2008,NUTS,2006,UKD2,2,5191
2008,NUTS,2006,UKD3,2,13837
2008,NUTS,2006,UKD4,2,27545
2008,NUTS,2006,UKD5,2,36127
2008,NUTS,2006,UKE1,2,36111
2008,NUTS,2006,UKE2,2,70330
2008,NUTS,2006,UKE3,2,42725
2008,NUTS,2006,UKE4,2,19714
2008,NUTS,2006,UKF1,2,53209
2008,NUTS,2006,UKF2,2,48098
2008,NUTS,2006,UKF3,2,35917
2008,NUTS,2006,UKG1,2,40740
2008,NUTS,2006,UKG2,2,94810
2008,NUTS,2006,UKG3,2,69164
2008,NUTS,2006,UKH1,2,95773
2008,NUTS,2006,UKH2,2,23519
2008,NUTS,2006,UKH3,2,62748
2008,NUTS,2006,UKI1,2,1246
2008,NUTS,2006,UKI2,2,67270
2008,NUTS,2006,UKJ1,2,89750
2008,NUTS,2006,UKJ2,2,66961
2008,NUTS,2006,UKJ3,2,87242
2008,NUTS,2006,UKJ4,2,68122
2008,NUTS,2006,UKK1,2,81405
2008,NUTS,2006,UKK2,2,46272
2008,NUTS,2006,UKK3,2,55675
2008,NUTS,2006,UKK4,2,80539
2008,NUTS,2006,UKL1,2,70015
2008,NUTS,2006,UKL2,2,47281
2008,NUTS,2006,UKM2,2,43432
2008,NUTS,2006,UKM3,2,7163
2008,NUTS,2006,UKM5,2,53685
2008,NUTS,2006,UKM6,2,47718
2008,NUTS,2006,UKN0,2,5771
2008,NUTS,2006,AT111,3,18930
2008,NUTS,2006,AT112,3,26278
2008,NUTS,2006,AT113,3,89538
2008,NUTS,2006,AT121,3,48069
2008,NUTS,2006,AT122,3,73403
2008,NUTS,2006,AT123,3,96938
2008,NUTS,2006,AT124,3,78011
2008,NUTS,2006,AT125,3,21987
2008,NUTS,2006,AT126,3,76280
2008,NUTS,2006,AT127,3,35802
2008,NUTS,2006,AT130,3,13238
2008,NUTS,2006,AT211,3,96186
2008,NUTS,2006,AT212,3,20906
2008,NUTS,2006,AT213,3,34161
2008,NUTS,2006,AT221,3,69466
2008,NUTS,2006,AT222,3,64388
2008,NUTS,2006,AT223,3,58120
2008,NUTS,2006,AT224,3,19015
2008,NUTS,2006,AT225,3,38677
2008,NUTS,2006,AT226,3,81461
2008,NUTS,2006,AT311,3,45947
2008,NUTS,2006,AT312,3,52307
2008,NUTS,2006,AT313,3,85543
2008,NUTS,2006,AT314,3,91868
2008,NUTS,2006,AT315,3,99900
2008,NUTS,2006,AT321,3,87233
2008,NUTS,2006,AT322,3,36852
2008,NUTS,2006,AT323,3,6827
2008,NUTS,2006,AT331,3,44363
2008,NUTS,2006,AT332,3,25021
2008,NUTS,2006,AT333,3,43577
2008,NUTS,2006,AT334,3,63571
2008,NUTS,2006,AT335,3,66804
2008,NUTS,2006,AT341,3,50211
2008,NUTS,2006,AT342,3,88888
2008,NUTS,2006,BE100,3,63606
2008,NUTS,2006,BE211,3,92117
2008,NUTS,2006,BE212,3,68391
2008,NUTS,2006,BE213,3,52057
2008,NUTS,2006,BE221,3,47888
2008,NUTS,2006,BE222,3,64615
2008,NUTS,2006,BE223,3,31663
2008,NUTS,2006,BE231,3,64346
2008,NUTS,2006,BE232,3,93223
2008,NUTS,2006,BE233,3,74565
2008,NUTS,2006,BE234,3,60187
2008,NUTS,2006,BE235,3,9844
2008,NUTS,2006,BE236,3,24080
2008,NUTS,2006,BE241,3,65204
2008,NUTS,2006,BE242,3,17822
2008,NUTS,2006,BE251,3,6644
2008,NUTS,2006,BE252,3,22274
2008,NUTS,2006,BE253,3,28513
2008,NUTS,2006,BE254,3,71711
2008,NUTS,2006,BE255,3,29243
2008,NUTS,2006,BE256,3,41395
2008,NUTS,2006,BE257,3,62964
2008,NUTS,2006,BE258,3,11081
2008,NUTS,2006,BE310,3,32653
2008,NUTS,2006,BE321,3,73508
2008,NUTS,2006,BE322,3,94890
2008,NUTS,2006,BE323,3,50362
2008,NUTS,2006,BE324,3,53570
2008,NUTS,2006,BE325,3,68381
2008,NUTS,2006,BE326,3,17802
2008,NUTS,2006,BE327,3,46233
2008,NUTS,2006,BE331,3,89523
2008,NUTS,2006,BE332,3,48156
2008,NUTS,2006,BE334,3,38942
2008,NUTS,2006,BE335,3,76361
2008,NUTS,2006,BE336,3,57114
2008,NUTS,2006,BE341,3,33208
2008,NUTS,2006,BE342,3,49159
2008,NUTS,2006,BE343,3,7220
2008,NUTS,2006,BE344,3,45794
2008,NUTS,2006,BE345,3,3127
2008,NUTS,2006,BE351,3,66100
2008,NUTS,2006,BE352,3,57438
2008,NUTS,2006,BE353,3,18104
2008,NUTS,2006,BG311,3,68823
2008,NUTS,2006,BG312,3,68594
2008,NUTS,2006,BG313,3,30504
2008,NUTS,2006,BG314,3,86997
2008,NUTS,2006,BG315,3,83338
2008,NUTS,2006,BG321,3,20955
2008,NUTS,2006,BG322,3,97860
2008,NUTS,2006,BG323,3,45023
2008,NUTS,2006,BG324,3,66375
2008,NUTS,2006,BG325,3,83806
2008,NUTS,2006,BG331,3,63403
2008,NUTS,2006,BG332,3,17061
2008,NUTS,2006,BG333,3,90265
2008,NUTS,2006,BG334,3,30866
2008,NUTS,2006,BG341,3,19389
2008,NUTS,2006,BG342,3,95812
2008,NUTS,2006,BG343,3,26289
2008,NUTS,2006,BG344,3,85126
2008,NUTS,2006,BG411,3,55360
2008,NUTS,2006,BG412,3,47134
2008,NUTS,2006,BG413,3,75518
2008,NUTS,2006,BG414,3,89665
2008,NUTS,2006,BG415,3,38983
2008,NUTS,2006,BG421,3,95206
2008,NUTS,2006,BG422,3,96290
2008,NUTS,2006,BG423,3,19785
2008,NUTS,2006,BG424,3,55326
2008,NUTS,2006,BG425,3,16985
2008,NUTS,2006,CH011,3,69466
2008,NUTS,2006,CH012,3,3376
2008,NUTS,2006,CH013,3,82014
2008,NUTS,2006,CH021,3,63439
2008,NUTS,2006,CH022,3,15576
2008,NUTS,2006,CH023,3,79496
2008,NUTS,2006,CH024,3,34366
2008,NUTS,2006,CH025,3,89141
2008,NUTS,2006,CH031,3,33807
2008,NUTS,2006,CH032,3,86315
2008,NUTS,2006,CH033,3,68732
2008,NUTS,2006,CH040,3,24238
2008,NUTS,2006,CH051,3,40228
2008,NUTS,2006,CH052,3,83744
2008,NUTS,2006,CH053,3,15937
2008,NUTS,2006,CH054,3,1396
2008,NUTS,2006,CH055,3,59287
2008,NUTS,2006,CH056,3,30427
2008,NUTS,2006,CH057,3,66878
2008,NUTS,2006,CH061,3,1668
2008,NUTS,2006,CH062,3,49473
2008,NUTS,2006,CH063,3,81320
2008,NUTS,2006,CH064,3,2980
2008,NUTS,2006,CH065,3,49826
2008,NUTS,2006,CH066,3,83622
2008,NUTS,2006,CH070,3,11166
2008,NUTS,2006,CY000,3,83557
2008,NUTS,2006,CZ010,3,71579
2008,NUTS,2006,CZ020,3,88031
2008,NUTS,2006,CZ031,3,17340
2008,NUTS,2006,CZ032,3,22020
2008,NUTS,2006,CZ041,3,31508
2008,NUTS,2006,CZ042,3,37950
2008,NUTS,2006,CZ051,3,24740
2008,NUTS,2006,CZ052,3,5636
2008,NUTS,2006,CZ053,3,26747
2008,NUTS,2006,CZ063,3,59182
2008,NUTS,2006,CZ064,3,63114
2008,NUTS,2006,CZ071,3,43370
2008,NUTS,2006,CZ072,3,23338
2008,NUTS,2006,CZ080,3,38505
2008,NUTS,2006,DE111,3,66864
2008,NUTS,2006,DE112,3,33902
2008,NUTS,2006,DE113,3,35167
2008,NUTS,2006,DE114,3,80124
2008,NUTS,2006,DE115,3,96347
2008,NUTS,2006,DE116,3,58966
2008,NUTS,2006,DE117,3,33073
2008,NUTS,2006,DE118,3,12531
2008,NUTS,2006,DE119,3,80303
2008,NUTS,2006,DE11A,3,93439
2008,NUTS,2006,DE11B,3,66496
2008,NUTS,2006,DE11C,3,90202
2008,NUTS,2006,DE11D,3,69173
2008,NUTS,2006,DE121,3,18015
2008,NUTS,2006,DE122,3,26690
2008,NUTS,2006,DE123,3,8006
2008,NUTS,2006,DE124,3,43015
2008,NUTS,2006,DE125,3,98952
2008,NUTS,2006,DE126,3,47613
2008,NUTS,2006,DE127,3,94673
2008,NUTS,2006,DE128,3,93589
2008,NUTS,2006,DE129,3,1611
2008,NUTS,2006,DE12A,3,94649
2008,NUTS,2006,DE12B,3,23869
2008,NUTS,2006,DE12C,3,6565
2008,NUTS,2006,DE131,3,33715
2008,NUTS,2006,DE132,3,25134
2008,NUTS,2006,DE133,3,64569
2008,NUTS,2006,DE134,3,77866
2008,NUTS,2006,DE135,3,82675
2008,NUTS,2006,DE136,3,27150
2008,NUTS,2006,DE137,3,21256
2008,NUTS,2006,DE138,3,84878
2008,NUTS,2006,DE139,3,14164
2008,NUTS,2006,DE13A,3,98190
2008,NUTS,2006,DE141,3,86884
2008,NUTS,2006,DE142,3,25202
2008,NUTS,2006,DE143,3,61491
2008,NUTS,2006,DE144,3,61729
2008,NUTS,2006,DE145,3,81471
2008,NUTS,2006,DE146,3,25498
2008,NUTS,2006,DE147,3,95576
2008,NUTS,2006,DE148,3,48966
2008,NUTS,2006,DE149,3,1951
2008,NUTS,2006,DE211,3,18019
2008,NUTS,2006,DE212,3,77984
2008,NUTS,2006,DE213,3,44164
2008,NUTS,2006,DE214,3,17234
2008,NUTS,2006,DE215,3,60053
2008,NUTS,2006,DE216,3,28875
2008,NUTS,2006,DE217,3,13751
2008,NUTS,2006,DE218,3,81634
2008,NUTS,2006,DE219,3,9020
2008,NUTS,2006,DE21A,3,36140
2008,NUTS,2006,DE21B,3,32213
2008,NUTS,2006,DE21C,3,94190
2008,NUTS,2006,DE21D,3,72692
2008,NUTS,2006,DE21E,3,70256
2008,NUTS,2006,DE21F,3,21542
2008,NUTS,2006,DE21G,3,63185
2008,NUTS,2006,DE21H,3,93154
2008,NUTS,2006,DE21I,3,62121
2008,NUTS,2006,DE21J,3,34111
2008,NUTS,2006,DE21K,3,25629
2008,NUTS,2006,DE21L,3,41278
2008,NUTS,2006,DE21M,3,83569
2008,NUTS,2006,DE21N,3,57818
2008,NUTS,2006,DE221,3,48775
2008,NUTS,2006,DE222,3,25458
2008,NUTS,2006,DE223,3,74500
2008,NUTS,2006,DE224,3,30500
2008,NUTS,2006,DE225,3,23268
2008,NUTS,2006,DE226,3,7235
2008,NUTS,2006,DE227,3,30488
2008,NUTS,2006,DE228,3,99007
2008,NUTS,2006,DE229,3,24544
