year,region_type,region_year_spec,region_id,region_level,vufit
2010,NUTS,2010,UKD,1,103
2010,NUTS,2010,UKE,1,513
2010,NUTS,2010,UKF,1,292
2010,NUTS,2010,UKG,1,608
2010,NUTS,2010,UKH,1,810
2010,NUTS,2010,UKI,1,768
2010,NUTS,2010,UKJ,1,229
2010,NUTS,2010,UKK,1,981
2010,NUTS,2010,UKL,1,217
2010,NUTS,2010,UKM,1,907
2010,NUTS,2010,UKN,1,460
2010,NUTS,2010,AT11,2,371
2010,NUTS,2010,AT12,2,808
2010,NUTS,2010,AT13,2,257
2010,NUTS,2010,AT21,2,841
2010,NUTS,2010,AT22,2,341
2010,NUTS,2010,AT31,2,517
2010,NUTS,2010,AT32,2,13
2010,NUTS,2010,AT33,2,895
2010,NUTS,2010,AT34,2,229
2010,NUTS,2010,BE10,2,232
2010,NUTS,2010,BE21,2,281
2010,NUTS,2010,BE22,2,441
2010,NUTS,2010,BE23,2,74
2010,NUTS,2010,BE24,2,678
2010,NUTS,2010,BE25,2,863
2010,NUTS,2010,BE31,2,255
2010,NUTS,2010,BE32,2,624
2010,NUTS,2010,BE33,2,35
2010,NUTS,2010,BE34,2,215
2010,NUTS,2010,BE35,2,328
2010,NUTS,2010,BG31,2,450
2010,NUTS,2010,BG32,2,706
2010,NUTS,2010,BG33,2,344
2010,NUTS,2010,BG34,2,687
2010,NUTS,2010,BG41,2,407
2010,NUTS,2010,BG42,2,447
2010,NUTS,2010,CH01,2,566
2010,NUTS,2010,CH02,2,557
2010,NUTS,2010,CH03,2,886
2010,NUTS,2010,CH04,2,947
2010,NUTS,2010,CH05,2,229
2010,NUTS,2010,CH06,2,914
2010,NUTS,2010,CH07,2,776
2010,NUTS,2010,CY00,2,815
2010,NUTS,2010,CZ01,2,868
2010,NUTS,2010,CZ02,2,606
2010,NUTS,2010,CZ03,2,385
2010,NUTS,2010,CZ04,2,543
2010,NUTS,2010,CZ05,2,252
2010,NUTS,2010,CZ06,2,783
2010,NUTS,2010,CZ07,2,194
2010,NUTS,2010,CZ08,2,120
2010,NUTS,2010,DE11,2,306
2010,NUTS,2010,DE12,2,96
2010,NUTS,2010,DE13,2,739
2010,NUTS,2010,DE14,2,386
2010,NUTS,2010,DE21,2,325
2010,NUTS,2010,DE22,2,641
2010,NUTS,2010,DE23,2,944
2010,NUTS,2010,DE24,2,393
2010,NUTS,2010,DE25,2,111
2010,NUTS,2010,DE26,2,534
2010,NUTS,2010,DE27,2,537
2010,NUTS,2010,DE30,2,223
2010,NUTS,2010,DE40,2,129
2010,NUTS,2010,DE50,2,749
2010,NUTS,2010,DE60,2,148
2010,NUTS,2010,DE71,2,372
2010,NUTS,2010,DE72,2,842
2010,NUTS,2010,DE73,2,421
2010,NUTS,2010,DE80,2,428
2010,NUTS,2010,DE91,2,935
2010,NUTS,2010,DE92,2,479
2010,NUTS,2010,DE93,2,684
2010,NUTS,2010,DE94,2,262
2010,NUTS,2010,DEA1,2,604
2010,NUTS,2010,DEA2,2,958
2010,NUTS,2010,DEA3,2,770
2010,NUTS,2010,DEA4,2,133
2010,NUTS,2010,DEA5,2,814
2010,NUTS,2010,DEB1,2,458
2010,NUTS,2010,DEB2,2,408
2010,NUTS,2010,DEB3,2,373
2010,NUTS,2010,DEC0,2,581
2010,NUTS,2010,DED2,2,834
2010,NUTS,2010,DED4,2,170
2010,NUTS,2010,DED5,2,167
2010,NUTS,2010,DEE0,2,567
2010,NUTS,2010,DEF0,2,762
2010,NUTS,2010,DEG0,2,579
2010,NUTS,2010,DK01,2,566
2010,NUTS,2010,DK02,2,638
2010,NUTS,2010,DK03,2,637
2010,NUTS,2010,DK04,2,136
2010,NUTS,2010,DK05,2,865
2010,NUTS,2010,EE00,2,588
2010,NUTS,2010,EL11,2,30
2010,NUTS,2010,EL12,2,68
2010,NUTS,2010,EL13,2,25
2010,NUTS,2010,EL14,2,819
2010,NUTS,2010,EL21,2,65
2010,NUTS,2010,EL22,2,795
2010,NUTS,2010,EL23,2,379
2010,NUTS,2010,EL24,2,449
2010,NUTS,2010,EL25,2,283
2010,NUTS,2010,EL30,2,921
2010,NUTS,2010,EL41,2,267
2010,NUTS,2010,EL42,2,678
2010,NUTS,2010,EL43,2,86
2010,NUTS,2010,ES11,2,429
2010,NUTS,2010,ES12,2,765
2010,NUTS,2010,ES13,2,611
2010,NUTS,2010,ES21,2,390
2010,NUTS,2010,ES22,2,720
2010,NUTS,2010,ES23,2,172
2010,NUTS,2010,ES24,2,934
2010,NUTS,2010,ES30,2,993
2010,NUTS,2010,ES41,2,688
2010,NUTS,2010,ES42,2,404
2010,NUTS,2010,ES43,2,871
2010,NUTS,2010,ES51,2,636
2010,NUTS,2010,ES52,2,136
2010,NUTS,2010,ES53,2,432
2010,NUTS,2010,ES61,2,256
2010,NUTS,2010,ES62,2,876
2010,NUTS,2010,ES63,2,205
2010,NUTS,2010,ES64,2,177
2010,NUTS,2010,ES70,2,506
2010,NUTS,2010,FI19,2,676
2010,NUTS,2010,FI1B,2,654
2010,NUTS,2010,FI1C,2,772
2010,NUTS,2010,FI1D,2,941
2010,NUTS,2010,FI20,2,777
2010,NUTS,2010,FR10,2,292
2010,NUTS,2010,FR21,2,109
2010,NUTS,2010,FR22,2,42
2010,NUTS,2010,FR23,2,855
2010,NUTS,2010,FR24,2,986
2010,NUTS,2010,FR25,2,504
2010,NUTS,2010,FR26,2,684
2010,NUTS,2010,FR30,2,391
2010,NUTS,2010,FR41,2,660
2010,NUTS,2010,FR42,2,524
2010,NUTS,2010,FR43,2,530
2010,NUTS,2010,FR51,2,646
2010,NUTS,2010,FR52,2,145
2010,NUTS,2010,FR53,2,226
2010,NUTS,2010,FR61,2,691
2010,NUTS,2010,FR62,2,675
2010,NUTS,2010,FR63,2,317
2010,NUTS,2010,FR71,2,764
2010,NUTS,2010,FR72,2,258
2010,NUTS,2010,FR81,2,276
2010,NUTS,2010,FR82,2,762
2010,NUTS,2010,FR83,2,241
2010,NUTS,2010,FR91,2,560
2010,NUTS,2010,FR92,2,464
2010,NUTS,2010,FR93,2,533
2010,NUTS,2010,FR94,2,863
2010,NUTS,2010,HR03,2,407
2010,NUTS,2010,HR04,2,332
2010,NUTS,2010,HU10,2,815
2010,NUTS,2010,HU21,2,924
2010,NUTS,2010,HU22,2,780
2010,NUTS,2010,HU23,2,873
2010,NUTS,2010,HU31,2,321
2010,NUTS,2010,HU32,2,322
2010,NUTS,2010,HU33,2,900
2010,NUTS,2010,IE01,2,963
2010,NUTS,2010,IE02,2,308
2010,NUTS,2010,IS00,2,784
2010,NUTS,2010,ITC1,2,241
2010,NUTS,2010,ITC2,2,130
2010,NUTS,2010,ITC3,2,111
2010,NUTS,2010,ITC4,2,995
2010,NUTS,2010,ITF1,2,746
2010,NUTS,2010,ITF2,2,602
2010,NUTS,2010,ITF3,2,721
2010,NUTS,2010,ITF4,2,794
2010,NUTS,2010,ITF5,2,256
2010,NUTS,2010,ITF6,2,568
2010,NUTS,2010,ITG1,2,681
2010,NUTS,2010,ITG2,2,392
2010,NUTS,2010,ITH1,2,458
2010,NUTS,2010,ITH2,2,567
2010,NUTS,2010,ITH3,2,569
2010,NUTS,2010,ITH4,2,769
2010,NUTS,2010,ITH5,2,81
2010,NUTS,2010,ITI1,2,248
2010,NUTS,2010,ITI2,2,64
2010,NUTS,2010,ITI3,2,696
2010,NUTS,2010,ITI4,2,225
2010,NUTS,2010,LI00,2,143
2010,NUTS,2010,LT00,2,169
2010,NUTS,2010,LU00,2,704
2010,NUTS,2010,LV00,2,24
2010,NUTS,2010,ME00,2,227
2010,NUTS,2010,MK00,2,358
2010,NUTS,2010,MT00,2,177
2010,NUTS,2010,NL11,2,489
2010,NUTS,2010,NL12,2,737
2010,NUTS,2010,NL13,2,779
2010,NUTS,2010,NL21,2,636
2010,NUTS,2010,NL22,2,794
2010,NUTS,2010,NL23,2,971
2010,NUTS,2010,NL31,2,610
2010,NUTS,2010,NL32,2,185
2010,NUTS,2010,NL33,2,111
2010,NUTS,2010,NL34,2,964
2010,NUTS,2010,NL41,2,968
2010,NUTS,2010,NL42,2,571
2010,NUTS,2010,NO01,2,35
2010,NUTS,2010,NO02,2,110
2010,NUTS,2010,NO03,2,983
2010,NUTS,2010,NO04,2,888
2010,NUTS,2010,NO05,2,333
2010,NUTS,2010,NO06,2,873
2010,NUTS,2010,NO07,2,793
2010,NUTS,2010,PL11,2,65
2010,NUTS,2010,PL12,2,706
2010,NUTS,2010,PL21,2,227
2010,NUTS,2010,PL22,2,999
2010,NUTS,2010,PL31,2,751
2010,NUTS,2010,PL32,2,751
2010,NUTS,2010,PL33,2,547
2010,NUTS,2010,PL34,2,372
2010,NUTS,2010,PL41,2,359
2010,NUTS,2010,PL42,2,668
2010,NUTS,2010,PL43,2,399
2010,NUTS,2010,PL51,2,270
2010,NUTS,2010,PL52,2,136
2010,NUTS,2010,PL61,2,610
2010,NUTS,2010,PL62,2,44
2010,NUTS,2010,PL63,2,123
2010,NUTS,2010,PT11,2,800
2010,NUTS,2010,PT15,2,253
2010,NUTS,2010,PT16,2,294
2010,NUTS,2010,PT17,2,115
2010,NUTS,2010,PT18,2,890
2010,NUTS,2010,PT20,2,955
2010,NUTS,2010,PT30,2,70
2010,NUTS,2010,RO11,2,752
2010,NUTS,2010,RO12,2,544
2010,NUTS,2010,RO21,2,604
2010,NUTS,2010,RO22,2,348
2010,NUTS,2010,RO31,2,245
2010,NUTS,2010,RO32,2,630
2010,NUTS,2010,RO41,2,774
2010,NUTS,2010,RO42,2,491
2010,NUTS,2010,SE11,2,635
2010,NUTS,2010,SE12,2,74
2010,NUTS,2010,SE21,2,777
2010,NUTS,2010,SE22,2,784
2010,NUTS,2010,SE23,2,8
2010,NUTS,2010,SE31,2,102
2010,NUTS,2010,SE32,2,957
2010,NUTS,2010,SE33,2,743
2010,NUTS,2010,SI01,2,176
2010,NUTS,2010,SI02,2,858
2010,NUTS,2010,SK01,2,615
2010,NUTS,2010,SK02,2,311
2010,NUTS,2010,SK03,2,777
2010,NUTS,2010,SK04,2,291
2010,NUTS,2010,TR10,2,309
2010,NUTS,2010,TR21,2,5
2010,NUTS,2010,TR22,2,841
2010,NUTS,2010,TR31,2,400
2010,NUTS,2010,TR32,2,522
2010,NUTS,2010,TR33,2,746
2010,NUTS,2010,TR41,2,750
2010,NUTS,2010,TR42,2,367
2010,NUTS,2010,TR51,2,719
2010,NUTS,2010,TR52,2,269
2010,NUTS,2010,TR61,2,282
2010,NUTS,2010,TR62,2,993
2010,NUTS,2010,TR63,2,117
2010,NUTS,2010,TR71,2,349
2010,NUTS,2010,TR72,2,878
2010,NUTS,2010,TR81,2,412
2010,NUTS,2010,TR82,2,321
2010,NUTS,2010,TR83,2,731
2010,NUTS,2010,TR90,2,30
2010,NUTS,2010,TRA1,2,43
2010,NUTS,2010,TRA2,2,915
2010,NUTS,2010,TRB1,2,970
2010,NUTS,2010,TRB2,2,704
2010,NUTS,2010,TRC1,2,409
2010,NUTS,2010,TRC2,2,261
2010,NUTS,2010,TRC3,2,536
2010,NUTS,2010,UKC1,2,33
2010,NUTS,2010,UKC2,2,725
2010,NUTS,2010,UKD1,2,284
2010,NUTS,2010,UKD3,2,197
2010,NUTS,2010,UKD4,2,604
2010,NUTS,2010,UKD6,2,585
2010,NUTS,2010,UKD7,2,439
2010,NUTS,2010,UKE1,2,14
2010,NUTS,2010,UKE2,2,333
2010,NUTS,2010,UKE3,2,831
2010,NUTS,2010,UKE4,2,87
2010,NUTS,2010,UKF1,2,469
2010,NUTS,2010,UKF2,2,293
2010,NUTS,2010,UKF3,2,225
2010,NUTS,2010,UKG1,2,129
2010,NUTS,2010,UKG2,2,24
2010,NUTS,2010,UKG3,2,816
2010,NUTS,2010,UKH1,2,15
2010,NUTS,2010,UKH2,2,847
2010,NUTS,2010,UKH3,2,185
2010,NUTS,2010,UKI1,2,491
2010,NUTS,2010,UKI2,2,573
2010,NUTS,2010,UKJ1,2,585
2010,NUTS,2010,UKJ2,2,761
2010,NUTS,2010,UKJ3,2,737
2010,NUTS,2010,UKJ4,2,332
2010,NUTS,2010,UKK1,2,592
2010,NUTS,2010,UKK2,2,965
2010,NUTS,2010,UKK3,2,276
2010,NUTS,2010,UKK4,2,138
2010,NUTS,2010,UKL1,2,269
2010,NUTS,2010,UKL2,2,512
2010,NUTS,2010,UKM2,2,951
2010,NUTS,2010,UKM3,2,941
2010,NUTS,2010,UKM5,2,126
2010,NUTS,2010,UKM6,2,697
2010,NUTS,2010,UKN0,2,530
2010,NUTS,2010,AT111,3,718
2010,NUTS,2010,AT112,3,730
2010,NUTS,2010,AT113,3,377
2010,NUTS,2010,AT121,3,244
2010,NUTS,2010,AT122,3,104
2010,NUTS,2010,AT123,3,107
2010,NUTS,2010,AT124,3,118
2010,NUTS,2010,AT125,3,498
2010,NUTS,2010,AT126,3,712
2010,NUTS,2010,AT127,3,670
2010,NUTS,2010,AT130,3,693
2010,NUTS,2010,AT211,3,261
2010,NUTS,2010,AT212,3,981
2010,NUTS,2010,AT213,3,916
2010,NUTS,2010,AT221,3,783
2010,NUTS,2010,AT222,3,794
2010,NUTS,2010,AT223,3,630
2010,NUTS,2010,AT224,3,416
2010,NUTS,2010,AT225,3,482
2010,NUTS,2010,AT226,3,21
2010,NUTS,2010,AT311,3,242
2010,NUTS,2010,AT312,3,80
2010,NUTS,2010,AT313,3,664
2010,NUTS,2010,AT314,3,579
2010,NUTS,2010,AT315,3,10
2010,NUTS,2010,AT321,3,582
2010,NUTS,2010,AT322,3,530
2010,NUTS,2010,AT323,3,58
2010,NUTS,2010,AT331,3,207
2010,NUTS,2010,AT332,3,910
2010,NUTS,2010,AT333,3,965
2010,NUTS,2010,AT334,3,253
2010,NUTS,2010,AT335,3,989
2010,NUTS,2010,AT341,3,557
2010,NUTS,2010,AT342,3,671
2010,NUTS,2010,BE100,3,228
2010,NUTS,2010,BE211,3,538
2010,NUTS,2010,BE212,3,245
2010,NUTS,2010,BE213,3,462
2010,NUTS,2010,BE221,3,491
2010,NUTS,2010,BE222,3,645
2010,NUTS,2010,BE223,3,450
2010,NUTS,2010,BE231,3,328
2010,NUTS,2010,BE232,3,897
2010,NUTS,2010,BE233,3,321
2010,NUTS,2010,BE234,3,980
2010,NUTS,2010,BE235,3,23
2010,NUTS,2010,BE236,3,553
2010,NUTS,2010,BE241,3,22
2010,NUTS,2010,BE242,3,583
2010,NUTS,2010,BE251,3,69
2010,NUTS,2010,BE252,3,399
2010,NUTS,2010,BE253,3,951
2010,NUTS,2010,BE254,3,285
2010,NUTS,2010,BE255,3,718
2010,NUTS,2010,BE256,3,631
2010,NUTS,2010,BE257,3,824
2010,NUTS,2010,BE258,3,85
2010,NUTS,2010,BE310,3,801
2010,NUTS,2010,BE321,3,282
2010,NUTS,2010,BE322,3,649
2010,NUTS,2010,BE323,3,436
2010,NUTS,2010,BE324,3,718
2010,NUTS,2010,BE325,3,766
2010,NUTS,2010,BE326,3,820
2010,NUTS,2010,BE327,3,123
2010,NUTS,2010,BE331,3,304
2010,NUTS,2010,BE332,3,791
2010,NUTS,2010,BE334,3,295
2010,NUTS,2010,BE335,3,309
2010,NUTS,2010,BE336,3,549
2010,NUTS,2010,BE341,3,953
2010,NUTS,2010,BE342,3,185
2010,NUTS,2010,BE343,3,642
2010,NUTS,2010,BE344,3,475
2010,NUTS,2010,BE345,3,827
2010,NUTS,2010,BE351,3,846
2010,NUTS,2010,BE352,3,170
2010,NUTS,2010,BE353,3,187
2010,NUTS,2010,BG311,3,7
2010,NUTS,2010,BG312,3,837
2010,NUTS,2010,BG313,3,491
2010,NUTS,2010,BG314,3,921
2010,NUTS,2010,BG315,3,287
2010,NUTS,2010,BG321,3,374
2010,NUTS,2010,BG322,3,383
2010,NUTS,2010,BG323,3,888
2010,NUTS,2010,BG324,3,576
2010,NUTS,2010,BG325,3,489
2010,NUTS,2010,BG331,3,284
2010,NUTS,2010,BG332,3,766
2010,NUTS,2010,BG333,3,302
2010,NUTS,2010,BG334,3,314
2010,NUTS,2010,BG341,3,794
2010,NUTS,2010,BG342,3,562
2010,NUTS,2010,BG343,3,701
2010,NUTS,2010,BG344,3,346
2010,NUTS,2010,BG411,3,212
2010,NUTS,2010,BG412,3,645
2010,NUTS,2010,BG413,3,711
2010,NUTS,2010,BG414,3,607
2010,NUTS,2010,BG415,3,739
2010,NUTS,2010,BG421,3,657
2010,NUTS,2010,BG422,3,55
2010,NUTS,2010,BG423,3,53
2010,NUTS,2010,BG424,3,294
2010,NUTS,2010,BG425,3,835
2010,NUTS,2010,CH011,3,267
2010,NUTS,2010,CH012,3,690
2010,NUTS,2010,CH013,3,399
2010,NUTS,2010,CH021,3,434
2010,NUTS,2010,CH022,3,584
2010,NUTS,2010,CH023,3,273
2010,NUTS,2010,CH024,3,424
2010,NUTS,2010,CH025,3,155
2010,NUTS,2010,CH031,3,608
2010,NUTS,2010,CH032,3,74
2010,NUTS,2010,CH033,3,58
2010,NUTS,2010,CH040,3,647
2010,NUTS,2010,CH051,3,919
2010,NUTS,2010,CH052,3,348
2010,NUTS,2010,CH053,3,194
2010,NUTS,2010,CH054,3,55
2010,NUTS,2010,CH055,3,793
2010,NUTS,2010,CH056,3,763
2010,NUTS,2010,CH057,3,601
2010,NUTS,2010,CH061,3,840
2010,NUTS,2010,CH062,3,977
2010,NUTS,2010,CH063,3,320
2010,NUTS,2010,CH064,3,715
2010,NUTS,2010,CH065,3,623
2010,NUTS,2010,CH066,3,884
2010,NUTS,2010,CH070,3,507
2010,NUTS,2010,CY000,3,965
2010,NUTS,2010,CZ010,3,792
2010,NUTS,2010,CZ020,3,665
2010,NUTS,2010,CZ031,3,929
2010,NUTS,2010,CZ032,3,750
2010,NUTS,2010,CZ041,3,306
2010,NUTS,2010,CZ042,3,528
2010,NUTS,2010,CZ051,3,451
2010,NUTS,2010,CZ052,3,915
2010,NUTS,2010,CZ053,3,525
2010,NUTS,2010,CZ063,3,270
2010,NUTS,2010,CZ064,3,139
2010,NUTS,2010,CZ071,3,308
2010,NUTS,2010,CZ072,3,506
2010,NUTS,2010,CZ080,3,850
2010,NUTS,2010,DE111,3,83
2010,NUTS,2010,DE112,3,200
2010,NUTS,2010,DE113,3,168
2010,NUTS,2010,DE114,3,44
2010,NUTS,2010,DE115,3,124
2010,NUTS,2010,DE116,3,443
2010,NUTS,2010,DE117,3,148
2010,NUTS,2010,DE118,3,561
2010,NUTS,2010,DE119,3,968
2010,NUTS,2010,DE11A,3,408
2010,NUTS,2010,DE11B,3,337
2010,NUTS,2010,DE11C,3,302
2010,NUTS,2010,DE11D,3,915
2010,NUTS,2010,DE121,3,539
2010,NUTS,2010,DE122,3,436
2010,NUTS,2010,DE123,3,45
2010,NUTS,2010,DE124,3,834
2010,NUTS,2010,DE125,3,172
2010,NUTS,2010,DE126,3,684
2010,NUTS,2010,DE127,3,89
2010,NUTS,2010,DE128,3,209
2010,NUTS,2010,DE129,3,664
2010,NUTS,2010,DE12A,3,982
2010,NUTS,2010,DE12B,3,730
2010,NUTS,2010,DE12C,3,900
2010,NUTS,2010,DE131,3,433
2010,NUTS,2010,DE132,3,493
2010,NUTS,2010,DE133,3,559
2010,NUTS,2010,DE134,3,842
2010,NUTS,2010,DE135,3,953
2010,NUTS,2010,DE136,3,276
2010,NUTS,2010,DE137,3,266
2010,NUTS,2010,DE138,3,332
2010,NUTS,2010,DE139,3,566
2010,NUTS,2010,DE13A,3,356
2010,NUTS,2010,DE141,3,415
2010,NUTS,2010,DE142,3,403
2010,NUTS,2010,DE143,3,314
2010,NUTS,2010,DE144,3,550
2010,NUTS,2010,DE145,3,18
2010,NUTS,2010,DE146,3,45
2010,NUTS,2010,DE147,3,452
2010,NUTS,2010,DE148,3,316
2010,NUTS,2010,DE149,3,768
2010,NUTS,2010,DE211,3,499
2010,NUTS,2010,DE212,3,41
2010,NUTS,2010,DE213,3,901
2010,NUTS,2010,DE214,3,165
2010,NUTS,2010,DE215,3,916
2010,NUTS,2010,DE216,3,101
2010,NUTS,2010,DE217,3,312
2010,NUTS,2010,DE218,3,395
2010,NUTS,2010,DE219,3,658
2010,NUTS,2010,DE21A,3,24
2010,NUTS,2010,DE21B,3,693
2010,NUTS,2010,DE21C,3,416
2010,NUTS,2010,DE21D,3,255
2010,NUTS,2010,DE21E,3,138
2010,NUTS,2010,DE21F,3,672
2010,NUTS,2010,DE21G,3,660
2010,NUTS,2010,DE21H,3,891
2010,NUTS,2010,DE21I,3,240
2010,NUTS,2010,DE21J,3,915
2010,NUTS,2010,DE21K,3,40
2010,NUTS,2010,DE21L,3,246
2010,NUTS,2010,DE21M,3,619
2010,NUTS,2010,DE21N,3,850
2010,NUTS,2010,DE221,3,947
2010,NUTS,2010,DE222,3,542
2010,NUTS,2010,DE223,3,923
2010,NUTS,2010,DE224,3,167
2010,NUTS,2010,DE225,3,536
2010,NUTS,2010,DE226,3,682
2010,NUTS,2010,DE227,3,731
2010,NUTS,2010,DE228,3,68
2010,NUTS,2010,DE229,3,572
2010,NUTS,2010,DE22A,3,194
2010,NUTS,2010,DE22B,3,733
2010,NUTS,2010,DE22C,3,937
2010,NUTS,2010,DE231,3,688
2010,NUTS,2010,DE232,3,0
2010,NUTS,2010,DE233,3,129
2010,NUTS,2010,DE234,3,985
2010,NUTS,2010,DE235,3,771
2010,NUTS,2010,DE236,3,686
2010,NUTS,2010,DE237,3,254
2010,NUTS,2010,DE238,3,8
2010,NUTS,2010,DE239,3,302
2010,NUTS,2010,DE23A,3,988
2010,NUTS,2010,DE241,3,97
2010,NUTS,2010,DE242,3,4
2010,NUTS,2010,DE243,3,884
2010,NUTS,2010,DE244,3,413
2010,NUTS,2010,DE245,3,299
2010,NUTS,2010,DE246,3,97
2010,NUTS,2010,DE247,3,244
2010,NUTS,2010,DE248,3,875
2010,NUTS,2010,DE249,3,705
2010,NUTS,2010,DE24A,3,174
2010,NUTS,2010,DE24B,3,832
2010,NUTS,2010,DE24C,3,891
2010,NUTS,2010,DE24D,3,197
2010,NUTS,2010,DE251,3,381
2010,NUTS,2010,DE252,3,944
2010,NUTS,2010,DE253,3,29
2010,NUTS,2010,DE254,3,936
2010,NUTS,2010,DE255,3,466
2010,NUTS,2010,DE256,3,320
2010,NUTS,2010,DE257,3,956
2010,NUTS,2010,DE258,3,727
2010,NUTS,2010,DE259,3,415
2010,NUTS,2010,DE25A,3,943
