year,region_type,region_year_spec,region_id,region_level,woffa
2008,NUTS,2006,DEF,1,211
2008,NUTS,2006,DEG,1,808
2008,NUTS,2006,DK0,1,231
2008,NUTS,2006,EE0,1,423
2008,NUTS,2006,ES1,1,591
2008,NUTS,2006,ES2,1,91
2008,NUTS,2006,ES3,1,341
2008,NUTS,2006,ES4,1,860
2008,NUTS,2006,ES5,1,21
2008,NUTS,2006,ES6,1,205
2008,NUTS,2006,ES7,1,825
2008,NUTS,2006,FI1,1,25
2008,NUTS,2006,FI2,1,417
2008,NUTS,2006,FR1,1,832
2008,NUTS,2006,FR2,1,745
2008,NUTS,2006,FR3,1,583
2008,NUTS,2006,FR4,1,592
2008,NUTS,2006,FR5,1,544
2008,NUTS,2006,FR6,1,370
2008,NUTS,2006,FR7,1,522
2008,NUTS,2006,FR8,1,90
2008,NUTS,2006,FR9,1,954
2008,NUTS,2006,GR1,1,708
2008,NUTS,2006,GR2,1,837
2008,NUTS,2006,GR3,1,133
2008,NUTS,2006,GR4,1,710
2008,NUTS,2006,HR0,1,593
2008,NUTS,2006,HU1,1,840
2008,NUTS,2006,HU2,1,647
2008,NUTS,2006,HU3,1,867
2008,NUTS,2006,IE0,1,852
2008,NUTS,2006,IS0,1,731
2008,NUTS,2006,ITC,1,715
2008,NUTS,2006,ITD,1,19
2008,NUTS,2006,ITE,1,596
2008,NUTS,2006,ITF,1,696
2008,NUTS,2006,ITG,1,148
2008,NUTS,2006,LI0,1,154
2008,NUTS,2006,LT0,1,80
2008,NUTS,2006,LU0,1,589
2008,NUTS,2006,LV0,1,265
2008,NUTS,2006,ME0,1,806
2008,NUTS,2006,MK0,1,247
2008,NUTS,2006,MT0,1,440
2008,NUTS,2006,NL1,1,475
2008,NUTS,2006,NL2,1,480
2008,NUTS,2006,NL3,1,310
2008,NUTS,2006,NL4,1,88
2008,NUTS,2006,NO0,1,413
2008,NUTS,2006,PL1,1,296
2008,NUTS,2006,PL2,1,141
2008,NUTS,2006,PL3,1,445
2008,NUTS,2006,PL4,1,438
2008,NUTS,2006,PL5,1,80
2008,NUTS,2006,PL6,1,31
2008,NUTS,2006,PT1,1,974
2008,NUTS,2006,PT2,1,562
2008,NUTS,2006,PT3,1,45
2008,NUTS,2006,RO1,1,245
2008,NUTS,2006,RO2,1,735
2008,NUTS,2006,RO3,1,573
2008,NUTS,2006,RO4,1,261
2008,NUTS,2006,SE1,1,859
2008,NUTS,2006,SE2,1,358
2008,NUTS,2006,SE3,1,705
2008,NUTS,2006,SI0,1,414
2008,NUTS,2006,SK0,1,398
2008,NUTS,2006,TR1,1,528
2008,NUTS,2006,TR2,1,441
2008,NUTS,2006,TR3,1,935
2008,NUTS,2006,TR4,1,124
2008,NUTS,2006,TR5,1,422
2008,NUTS,2006,TR6,1,584
2008,NUTS,2006,TR7,1,621
2008,NUTS,2006,TR8,1,407
2008,NUTS,2006,TR9,1,345
2008,NUTS,2006,TRA,1,329
2008,NUTS,2006,TRB,1,148
2008,NUTS,2006,TRC,1,730
2008,NUTS,2006,UKC,1,509
2008,NUTS,2006,UKD,1,325
2008,NUTS,2006,UKE,1,297
2008,NUTS,2006,UKF,1,179
2008,NUTS,2006,UKG,1,552
2008,NUTS,2006,UKH,1,138
2008,NUTS,2006,UKI,1,464
2008,NUTS,2006,UKJ,1,335
2008,NUTS,2006,UKK,1,486
2008,NUTS,2006,UKL,1,126
2008,NUTS,2006,UKM,1,621
2008,NUTS,2006,UKN,1,334
2008,NUTS,2006,AT11,2,156
2008,NUTS,2006,AT12,2,284
2008,NUTS,2006,AT13,2,713
2008,NUTS,2006,AT21,2,163
2008,NUTS,2006,AT22,2,527
2008,NUTS,2006,AT31,2,122
2008,NUTS,2006,AT32,2,666
2008,NUTS,2006,AT33,2,659
2008,NUTS,2006,AT34,2,807
2008,NUTS,2006,BE10,2,318
2008,NUTS,2006,BE21,2,194
2008,NUTS,2006,BE22,2,372
2008,NUTS,2006,BE23,2,794
2008,NUTS,2006,BE24,2,47
2008,NUTS,2006,BE25,2,144
2008,NUTS,2006,BE31,2,68
2008,NUTS,2006,BE32,2,72
2008,NUTS,2006,BE33,2,740
2008,NUTS,2006,BE34,2,109
2008,NUTS,2006,BE35,2,429
2008,NUTS,2006,BG31,2,707
2008,NUTS,2006,BG32,2,279
2008,NUTS,2006,BG33,2,986
2008,NUTS,2006,BG34,2,276
2008,NUTS,2006,BG41,2,131
2008,NUTS,2006,BG42,2,555
2008,NUTS,2006,CH01,2,123
2008,NUTS,2006,CH02,2,277
2008,NUTS,2006,CH03,2,378
2008,NUTS,2006,CH04,2,317
2008,NUTS,2006,CH05,2,967
2008,NUTS,2006,CH06,2,631
2008,NUTS,2006,CH07,2,325
2008,NUTS,2006,CY00,2,866
2008,NUTS,2006,CZ01,2,896
2008,NUTS,2006,CZ02,2,216
2008,NUTS,2006,CZ03,2,181
2008,NUTS,2006,CZ04,2,3
2008,NUTS,2006,CZ05,2,940
2008,NUTS,2006,CZ06,2,400
2008,NUTS,2006,CZ07,2,11
2008,NUTS,2006,CZ08,2,21
2008,NUTS,2006,DE11,2,74
2008,NUTS,2006,DE12,2,538
2008,NUTS,2006,DE13,2,174
2008,NUTS,2006,DE14,2,932
2008,NUTS,2006,DE21,2,820
2008,NUTS,2006,DE22,2,10
2008,NUTS,2006,DE23,2,209
2008,NUTS,2006,DE24,2,225
2008,NUTS,2006,DE25,2,475
2008,NUTS,2006,DE26,2,140
2008,NUTS,2006,DE27,2,311
2008,NUTS,2006,DE30,2,124
2008,NUTS,2006,DE41,2,392
2008,NUTS,2006,DE42,2,454
2008,NUTS,2006,DE50,2,365
2008,NUTS,2006,DE60,2,53
2008,NUTS,2006,DE71,2,839
2008,NUTS,2006,DE72,2,114
2008,NUTS,2006,DE73,2,550
2008,NUTS,2006,DE80,2,498
2008,NUTS,2006,DE91,2,882
2008,NUTS,2006,DE92,2,813
2008,NUTS,2006,DE93,2,532
2008,NUTS,2006,DE94,2,115
2008,NUTS,2006,DEA1,2,283
2008,NUTS,2006,DEA2,2,898
2008,NUTS,2006,DEA3,2,115
2008,NUTS,2006,DEA4,2,414
2008,NUTS,2006,DEA5,2,724
2008,NUTS,2006,DEB1,2,483
2008,NUTS,2006,DEB2,2,891
2008,NUTS,2006,DEB3,2,466
2008,NUTS,2006,DEC0,2,874
2008,NUTS,2006,DED1,2,642
2008,NUTS,2006,DED2,2,932
2008,NUTS,2006,DED3,2,192
2008,NUTS,2006,DEE0,2,674
2008,NUTS,2006,DEF0,2,169
2008,NUTS,2006,DEG0,2,820
2008,NUTS,2006,DK01,2,204
2008,NUTS,2006,DK02,2,793
2008,NUTS,2006,DK03,2,666
2008,NUTS,2006,DK04,2,413
2008,NUTS,2006,DK05,2,119
2008,NUTS,2006,EE00,2,261
2008,NUTS,2006,ES11,2,859
2008,NUTS,2006,ES12,2,761
2008,NUTS,2006,ES13,2,992
2008,NUTS,2006,ES21,2,600
2008,NUTS,2006,ES22,2,28
2008,NUTS,2006,ES23,2,818
2008,NUTS,2006,ES24,2,294
2008,NUTS,2006,ES30,2,503
2008,NUTS,2006,ES41,2,9
2008,NUTS,2006,ES42,2,500
2008,NUTS,2006,ES43,2,270
2008,NUTS,2006,ES51,2,715
2008,NUTS,2006,ES52,2,335
2008,NUTS,2006,ES53,2,592
2008,NUTS,2006,ES61,2,996
2008,NUTS,2006,ES62,2,305
2008,NUTS,2006,ES63,2,138
2008,NUTS,2006,ES64,2,932
2008,NUTS,2006,ES70,2,337
2008,NUTS,2006,FI13,2,206
2008,NUTS,2006,FI18,2,946
2008,NUTS,2006,FI19,2,559
2008,NUTS,2006,FI1A,2,29
2008,NUTS,2006,FI20,2,295
2008,NUTS,2006,FR10,2,962
2008,NUTS,2006,FR21,2,153
2008,NUTS,2006,FR22,2,988
2008,NUTS,2006,FR23,2,884
2008,NUTS,2006,FR24,2,599
2008,NUTS,2006,FR25,2,604
2008,NUTS,2006,FR26,2,167
2008,NUTS,2006,FR30,2,857
2008,NUTS,2006,FR41,2,742
2008,NUTS,2006,FR42,2,166
2008,NUTS,2006,FR43,2,351
2008,NUTS,2006,FR51,2,527
2008,NUTS,2006,FR52,2,795
2008,NUTS,2006,FR53,2,53
2008,NUTS,2006,FR61,2,13
2008,NUTS,2006,FR62,2,153
2008,NUTS,2006,FR63,2,853
2008,NUTS,2006,FR71,2,105
2008,NUTS,2006,FR72,2,940
2008,NUTS,2006,FR81,2,736
2008,NUTS,2006,FR82,2,90
2008,NUTS,2006,FR83,2,644
2008,NUTS,2006,FR91,2,188
2008,NUTS,2006,FR92,2,243
2008,NUTS,2006,FR93,2,265
2008,NUTS,2006,FR94,2,939
2008,NUTS,2006,GR11,2,695
2008,NUTS,2006,GR12,2,338
2008,NUTS,2006,GR13,2,953
2008,NUTS,2006,GR14,2,793
2008,NUTS,2006,GR21,2,161
2008,NUTS,2006,GR22,2,722
2008,NUTS,2006,GR23,2,313
2008,NUTS,2006,GR24,2,926
2008,NUTS,2006,GR25,2,160
2008,NUTS,2006,GR30,2,202
2008,NUTS,2006,GR41,2,512
2008,NUTS,2006,GR42,2,605
2008,NUTS,2006,GR43,2,114
2008,NUTS,2006,HR01,2,419
2008,NUTS,2006,HR02,2,939
2008,NUTS,2006,HR03,2,631
2008,NUTS,2006,HU10,2,953
2008,NUTS,2006,HU21,2,17
2008,NUTS,2006,HU22,2,976
2008,NUTS,2006,HU23,2,14
2008,NUTS,2006,HU31,2,938
2008,NUTS,2006,HU32,2,212
2008,NUTS,2006,HU33,2,631
2008,NUTS,2006,IE01,2,553
2008,NUTS,2006,IE02,2,901
2008,NUTS,2006,IS00,2,645
2008,NUTS,2006,ITC1,2,762
2008,NUTS,2006,ITC2,2,274
2008,NUTS,2006,ITC3,2,844
2008,NUTS,2006,ITC4,2,479
2008,NUTS,2006,ITD1,2,783
2008,NUTS,2006,ITD2,2,912
2008,NUTS,2006,ITD3,2,308
2008,NUTS,2006,ITD4,2,164
2008,NUTS,2006,ITD5,2,419
2008,NUTS,2006,ITE1,2,283
2008,NUTS,2006,ITE2,2,91
2008,NUTS,2006,ITE3,2,381
2008,NUTS,2006,ITE4,2,291
2008,NUTS,2006,ITF1,2,37
2008,NUTS,2006,ITF2,2,833
2008,NUTS,2006,ITF3,2,795
2008,NUTS,2006,ITF4,2,931
2008,NUTS,2006,ITF5,2,349
2008,NUTS,2006,ITF6,2,728
2008,NUTS,2006,ITG1,2,570
2008,NUTS,2006,ITG2,2,884
2008,NUTS,2006,LI00,2,374
2008,NUTS,2006,LT00,2,35
2008,NUTS,2006,LU00,2,888
2008,NUTS,2006,LV00,2,629
2008,NUTS,2006,ME00,2,880
2008,NUTS,2006,MK00,2,134
2008,NUTS,2006,MT00,2,95
2008,NUTS,2006,NL11,2,540
2008,NUTS,2006,NL12,2,500
2008,NUTS,2006,NL13,2,745
2008,NUTS,2006,NL21,2,62
2008,NUTS,2006,NL22,2,843
2008,NUTS,2006,NL23,2,743
2008,NUTS,2006,NL31,2,31
2008,NUTS,2006,NL32,2,956
2008,NUTS,2006,NL33,2,713
2008,NUTS,2006,NL34,2,735
2008,NUTS,2006,NL41,2,360
2008,NUTS,2006,NL42,2,389
2008,NUTS,2006,NO01,2,139
2008,NUTS,2006,NO02,2,238
2008,NUTS,2006,NO03,2,542
2008,NUTS,2006,NO04,2,990
2008,NUTS,2006,NO05,2,856
2008,NUTS,2006,NO06,2,805
2008,NUTS,2006,NO07,2,856
2008,NUTS,2006,PL11,2,485
2008,NUTS,2006,PL12,2,126
2008,NUTS,2006,PL21,2,159
2008,NUTS,2006,PL22,2,447
2008,NUTS,2006,PL31,2,14
2008,NUTS,2006,PL32,2,915
2008,NUTS,2006,PL33,2,829
2008,NUTS,2006,PL34,2,871
2008,NUTS,2006,PL41,2,301
2008,NUTS,2006,PL42,2,132
2008,NUTS,2006,PL43,2,314
2008,NUTS,2006,PL51,2,292
2008,NUTS,2006,PL52,2,593
2008,NUTS,2006,PL61,2,982
2008,NUTS,2006,PL62,2,60
2008,NUTS,2006,PL63,2,442
2008,NUTS,2006,PT11,2,595
2008,NUTS,2006,PT15,2,801
2008,NUTS,2006,PT16,2,270
2008,NUTS,2006,PT17,2,957
2008,NUTS,2006,PT18,2,909
2008,NUTS,2006,PT20,2,541
2008,NUTS,2006,PT30,2,144
2008,NUTS,2006,RO11,2,131
2008,NUTS,2006,RO12,2,789
2008,NUTS,2006,RO21,2,153
2008,NUTS,2006,RO22,2,162
2008,NUTS,2006,RO31,2,669
2008,NUTS,2006,RO32,2,438
2008,NUTS,2006,RO41,2,848
2008,NUTS,2006,RO42,2,246
2008,NUTS,2006,SE11,2,80
2008,NUTS,2006,SE12,2,939
2008,NUTS,2006,SE21,2,678
2008,NUTS,2006,SE22,2,61
2008,NUTS,2006,SE23,2,836
2008,NUTS,2006,SE31,2,829
2008,NUTS,2006,SE32,2,623
2008,NUTS,2006,SE33,2,471
2008,NUTS,2006,SI01,2,310
2008,NUTS,2006,SI02,2,579
2008,NUTS,2006,SK01,2,532
2008,NUTS,2006,SK02,2,30
2008,NUTS,2006,SK03,2,378
2008,NUTS,2006,SK04,2,686
2008,NUTS,2006,TR10,2,65
2008,NUTS,2006,TR21,2,920
2008,NUTS,2006,TR22,2,523
2008,NUTS,2006,TR31,2,489
2008,NUTS,2006,TR32,2,866
2008,NUTS,2006,TR33,2,486
2008,NUTS,2006,TR41,2,480
2008,NUTS,2006,TR42,2,758
2008,NUTS,2006,TR51,2,366
2008,NUTS,2006,TR52,2,831
2008,NUTS,2006,TR61,2,204
2008,NUTS,2006,TR62,2,603
2008,NUTS,2006,TR63,2,483
2008,NUTS,2006,TR71,2,44
2008,NUTS,2006,TR72,2,30
2008,NUTS,2006,TR81,2,895
2008,NUTS,2006,TR82,2,618
2008,NUTS,2006,TR83,2,56
2008,NUTS,2006,TR90,2,89
2008,NUTS,2006,TRA1,2,466
2008,NUTS,2006,TRA2,2,756
2008,NUTS,2006,TRB1,2,265
2008,NUTS,2006,TRB2,2,324
2008,NUTS,2006,TRC1,2,978
2008,NUTS,2006,TRC2,2,220
2008,NUTS,2006,TRC3,2,267
2008,NUTS,2006,UKC1,2,493
2008,NUTS,2006,UKC2,2,593
2008,NUTS,2006,UKD1,2,589
2008,NUTS,2006,UKD2,2,968
2008,NUTS,2006,UKD3,2,586
2008,NUTS,2006,UKD4,2,408
2008,NUTS,2006,UKD5,2,801
2008,NUTS,2006,UKE1,2,971
2008,NUTS,2006,UKE2,2,445
2008,NUTS,2006,UKE3,2,877
2008,NUTS,2006,UKE4,2,165
2008,NUTS,2006,UKF1,2,151
2008,NUTS,2006,UKF2,2,113
2008,NUTS,2006,UKF3,2,539
2008,NUTS,2006,UKG1,2,881
2008,NUTS,2006,UKG2,2,375
2008,NUTS,2006,UKG3,2,423
2008,NUTS,2006,UKH1,2,775
2008,NUTS,2006,UKH2,2,979
2008,NUTS,2006,UKH3,2,319
2008,NUTS,2006,UKI1,2,713
2008,NUTS,2006,UKI2,2,565
2008,NUTS,2006,UKJ1,2,202
2008,NUTS,2006,UKJ2,2,320
2008,NUTS,2006,UKJ3,2,454
2008,NUTS,2006,UKJ4,2,170
2008,NUTS,2006,UKK1,2,657
2008,NUTS,2006,UKK2,2,930
2008,NUTS,2006,UKK3,2,91
2008,NUTS,2006,UKK4,2,882
2008,NUTS,2006,UKL1,2,20
2008,NUTS,2006,UKL2,2,868
2008,NUTS,2006,UKM2,2,231
2008,NUTS,2006,UKM3,2,472
2008,NUTS,2006,UKM5,2,511
2008,NUTS,2006,UKM6,2,843
2008,NUTS,2006,UKN0,2,12
2008,NUTS,2006,AT111,3,153
2008,NUTS,2006,AT112,3,660
2008,NUTS,2006,AT113,3,969
2008,NUTS,2006,AT121,3,948
2008,NUTS,2006,AT122,3,245
2008,NUTS,2006,AT123,3,324
2008,NUTS,2006,AT124,3,989
2008,NUTS,2006,AT125,3,806
2008,NUTS,2006,AT126,3,135
2008,NUTS,2006,AT127,3,834
2008,NUTS,2006,AT130,3,796
2008,NUTS,2006,AT211,3,998
2008,NUTS,2006,AT212,3,549
2008,NUTS,2006,AT213,3,379
2008,NUTS,2006,AT221,3,967
2008,NUTS,2006,AT222,3,924
2008,NUTS,2006,AT223,3,438
2008,NUTS,2006,AT224,3,802
2008,NUTS,2006,AT225,3,203
2008,NUTS,2006,AT226,3,871
2008,NUTS,2006,AT311,3,165
2008,NUTS,2006,AT312,3,477
2008,NUTS,2006,AT313,3,295
2008,NUTS,2006,AT314,3,432
2008,NUTS,2006,AT315,3,578
2008,NUTS,2006,AT321,3,688
2008,NUTS,2006,AT322,3,848
2008,NUTS,2006,AT323,3,32
2008,NUTS,2006,AT331,3,772
2008,NUTS,2006,AT332,3,235
2008,NUTS,2006,AT333,3,401
2008,NUTS,2006,AT334,3,301
2008,NUTS,2006,AT335,3,551
2008,NUTS,2006,AT341,3,873
2008,NUTS,2006,AT342,3,566
2008,NUTS,2006,BE100,3,757
2008,NUTS,2006,BE211,3,338
2008,NUTS,2006,BE212,3,128
2008,NUTS,2006,BE213,3,629
2008,NUTS,2006,BE221,3,117
2008,NUTS,2006,BE222,3,137
2008,NUTS,2006,BE223,3,999
2008,NUTS,2006,BE231,3,255
2008,NUTS,2006,BE232,3,735
2008,NUTS,2006,BE233,3,882
2008,NUTS,2006,BE234,3,10
2008,NUTS,2006,BE235,3,649
2008,NUTS,2006,BE236,3,823
2008,NUTS,2006,BE241,3,988
2008,NUTS,2006,BE242,3,334
2008,NUTS,2006,BE251,3,495
2008,NUTS,2006,BE252,3,888
2008,NUTS,2006,BE253,3,865
2008,NUTS,2006,BE254,3,569
2008,NUTS,2006,BE255,3,105
2008,NUTS,2006,BE256,3,489
2008,NUTS,2006,BE257,3,822
2008,NUTS,2006,BE258,3,29
2008,NUTS,2006,BE310,3,709
2008,NUTS,2006,BE321,3,247
2008,NUTS,2006,BE322,3,737
2008,NUTS,2006,BE323,3,744
2008,NUTS,2006,BE324,3,966
2008,NUTS,2006,BE325,3,144
2008,NUTS,2006,BE326,3,840
2008,NUTS,2006,BE327,3,789
2008,NUTS,2006,BE331,3,414
2008,NUTS,2006,BE332,3,994
2008,NUTS,2006,BE334,3,822
2008,NUTS,2006,BE335,3,925
2008,NUTS,2006,BE336,3,503
2008,NUTS,2006,BE341,3,588
2008,NUTS,2006,BE342,3,173
2008,NUTS,2006,BE343,3,951
2008,NUTS,2006,BE344,3,497
2008,NUTS,2006,BE345,3,621
2008,NUTS,2006,BE351,3,896
2008,NUTS,2006,BE352,3,530
2008,NUTS,2006,BE353,3,12
2008,NUTS,2006,BG311,3,417
2008,NUTS,2006,BG312,3,667
2008,NUTS,2006,BG313,3,435
2008,NUTS,2006,BG314,3,395
2008,NUTS,2006,BG315,3,92
2008,NUTS,2006,BG321,3,740
2008,NUTS,2006,BG322,3,841
2008,NUTS,2006,BG323,3,250
2008,NUTS,2006,BG324,3,856
2008,NUTS,2006,BG325,3,896
2008,NUTS,2006,BG331,3,641
2008,NUTS,2006,BG332,3,372
2008,NUTS,2006,BG333,3,988
2008,NUTS,2006,BG334,3,609
2008,NUTS,2006,BG341,3,340
2008,NUTS,2006,BG342,3,915
2008,NUTS,2006,BG343,3,584
2008,NUTS,2006,BG344,3,732
2008,NUTS,2006,BG411,3,686
2008,NUTS,2006,BG412,3,862
2008,NUTS,2006,BG413,3,719
2008,NUTS,2006,BG414,3,979
2008,NUTS,2006,BG415,3,541
2008,NUTS,2006,BG421,3,239
2008,NUTS,2006,BG422,3,314
2008,NUTS,2006,BG423,3,713
2008,NUTS,2006,BG424,3,616
2008,NUTS,2006,BG425,3,473
2008,NUTS,2006,CH011,3,987
2008,NUTS,2006,CH012,3,888
2008,NUTS,2006,CH013,3,603
2008,NUTS,2006,CH021,3,597
2008,NUTS,2006,CH022,3,88
2008,NUTS,2006,CH023,3,749
2008,NUTS,2006,CH024,3,389
2008,NUTS,2006,CH025,3,638
2008,NUTS,2006,CH031,3,7
2008,NUTS,2006,CH032,3,56
2008,NUTS,2006,CH033,3,363
2008,NUTS,2006,CH040,3,913
2008,NUTS,2006,CH051,3,85
2008,NUTS,2006,CH052,3,841
2008,NUTS,2006,CH053,3,302
2008,NUTS,2006,CH054,3,645
2008,NUTS,2006,CH055,3,45
2008,NUTS,2006,CH056,3,618
2008,NUTS,2006,CH057,3,708
2008,NUTS,2006,CH061,3,350
2008,NUTS,2006,CH062,3,183
2008,NUTS,2006,CH063,3,10
2008,NUTS,2006,CH064,3,565
2008,NUTS,2006,CH065,3,178
2008,NUTS,2006,CH066,3,925
2008,NUTS,2006,CH070,3,228
2008,NUTS,2006,CY000,3,369
2008,NUTS,2006,CZ010,3,249
2008,NUTS,2006,CZ020,3,835
2008,NUTS,2006,CZ031,3,236
2008,NUTS,2006,CZ032,3,771
2008,NUTS,2006,CZ041,3,68
2008,NUTS,2006,CZ042,3,263
2008,NUTS,2006,CZ051,3,69
2008,NUTS,2006,CZ052,3,369
2008,NUTS,2006,CZ053,3,206
2008,NUTS,2006,CZ063,3,252
2008,NUTS,2006,CZ064,3,626
2008,NUTS,2006,CZ071,3,433
2008,NUTS,2006,CZ072,3,830
2008,NUTS,2006,CZ080,3,777
2008,NUTS,2006,DE111,3,752
2008,NUTS,2006,DE112,3,778
2008,NUTS,2006,DE113,3,724
2008,NUTS,2006,DE114,3,844
2008,NUTS,2006,DE115,3,221
2008,NUTS,2006,DE116,3,849
2008,NUTS,2006,DE117,3,819
2008,NUTS,2006,DE118,3,414
2008,NUTS,2006,DE119,3,387
2008,NUTS,2006,DE11A,3,94
2008,NUTS,2006,DE11B,3,500
2008,NUTS,2006,DE11C,3,259
2008,NUTS,2006,DE11D,3,485
2008,NUTS,2006,DE121,3,938
2008,NUTS,2006,DE122,3,255
2008,NUTS,2006,DE123,3,318
2008,NUTS,2006,DE124,3,306
2008,NUTS,2006,DE125,3,625
2008,NUTS,2006,DE126,3,813
2008,NUTS,2006,DE127,3,352
2008,NUTS,2006,DE128,3,806
2008,NUTS,2006,DE129,3,721
2008,NUTS,2006,DE12A,3,89
2008,NUTS,2006,DE12B,3,713
2008,NUTS,2006,DE12C,3,322
2008,NUTS,2006,DE131,3,646
2008,NUTS,2006,DE132,3,954
2008,NUTS,2006,DE133,3,387
2008,NUTS,2006,DE134,3,450
2008,NUTS,2006,DE135,3,550
2008,NUTS,2006,DE136,3,463
2008,NUTS,2006,DE137,3,642
2008,NUTS,2006,DE138,3,973
2008,NUTS,2006,DE139,3,134
2008,NUTS,2006,DE13A,3,942
2008,NUTS,2006,DE141,3,798
2008,NUTS,2006,DE142,3,425
2008,NUTS,2006,DE143,3,191
2008,NUTS,2006,DE144,3,469
2008,NUTS,2006,DE145,3,202
2008,NUTS,2006,DE146,3,957
2008,NUTS,2006,DE147,3,663
2008,NUTS,2006,DE148,3,456
2008,NUTS,2006,DE149,3,383
2008,NUTS,2006,DE211,3,935
2008,NUTS,2006,DE212,3,765
2008,NUTS,2006,DE213,3,469
2008,NUTS,2006,DE214,3,346
2008,NUTS,2006,DE215,3,642
2008,NUTS,2006,DE216,3,193
2008,NUTS,2006,DE217,3,134
2008,NUTS,2006,DE218,3,332
2008,NUTS,2006,DE219,3,805
2008,NUTS,2006,DE21A,3,974
2008,NUTS,2006,DE21B,3,998
2008,NUTS,2006,DE21C,3,938
2008,NUTS,2006,DE21D,3,675
2008,NUTS,2006,DE21E,3,851
2008,NUTS,2006,DE21F,3,705
2008,NUTS,2006,DE21G,3,453
2008,NUTS,2006,DE21H,3,498
2008,NUTS,2006,DE21I,3,852
2008,NUTS,2006,DE21J,3,172
2008,NUTS,2006,DE21K,3,629
2008,NUTS,2006,DE21L,3,632
2008,NUTS,2006,DE21M,3,386
2008,NUTS,2006,DE21N,3,296
2008,NUTS,2006,DE221,3,732
2008,NUTS,2006,DE222,3,466
2008,NUTS,2006,DE223,3,492
2008,NUTS,2006,DE224,3,843
2008,NUTS,2006,DE225,3,277
2008,NUTS,2006,DE226,3,606
2008,NUTS,2006,DE227,3,328
2008,NUTS,2006,DE228,3,567
2008,NUTS,2006,DE229,3,364
2008,NUTS,2006,DE22A,3,693
2008,NUTS,2006,DE22B,3,432
2008,NUTS,2006,DE22C,3,904
2008,NUTS,2006,DE231,3,348
2008,NUTS,2006,DE232,3,484
2008,NUTS,2006,DE233,3,117
2008,NUTS,2006,DE234,3,559
2008,NUTS,2006,DE235,3,674
2008,NUTS,2006,DE236,3,262
2008,NUTS,2006,DE237,3,364
2008,NUTS,2006,DE238,3,606
2008,NUTS,2006,DE239,3,477
2008,NUTS,2006,DE23A,3,994
2008,NUTS,2006,DE241,3,919
2008,NUTS,2006,DE242,3,939
2008,NUTS,2006,DE243,3,232
2008,NUTS,2006,DE244,3,619
2008,NUTS,2006,DE245,3,703
2008,NUTS,2006,DE246,3,734
2008,NUTS,2006,DE247,3,488
2008,NUTS,2006,DE248,3,818
2008,NUTS,2006,DE249,3,960
2008,NUTS,2006,DE24A,3,106
2008,NUTS,2006,DE24B,3,314
2008,NUTS,2006,DE24C,3,18
2008,NUTS,2006,DE24D,3,859
2008,NUTS,2006,DE251,3,949
2008,NUTS,2006,DE252,3,147
2008,NUTS,2006,DE253,3,913
2008,NUTS,2006,DE254,3,920
2008,NUTS,2006,DE255,3,448
2008,NUTS,2006,DE256,3,235
2008,NUTS,2006,DE257,3,933
2008,NUTS,2006,DE258,3,785
2008,NUTS,2006,DE259,3,609
