year,region_type,region_year_spec,region_id,region_level,novsa
2007,NUTS,2006,FR1,1,2
2007,NUTS,2006,FR2,1,7
2007,NUTS,2006,FR3,1,4
2007,NUTS,2006,FR4,1,10
2007,NUTS,2006,FR5,1,5
2007,NUTS,2006,FR6,1,10
2007,NUTS,2006,FR7,1,6
2007,NUTS,2006,FR8,1,10
2007,NUTS,2006,FR9,1,1
2007,NUTS,2006,GR1,1,7
2007,NUTS,2006,GR2,1,5
2007,NUTS,2006,GR3,1,2
2007,NUTS,2006,GR4,1,4
2007,NUTS,2006,HR0,1,6
2007,NUTS,2006,HU1,1,9
2007,NUTS,2006,HU2,1,6
2007,NUTS,2006,HU3,1,3
2007,NUTS,2006,IE0,1,9
2007,NUTS,2006,IS0,1,0
2007,NUTS,2006,ITC,1,1
2007,NUTS,2006,ITD,1,6
2007,NUTS,2006,ITE,1,6
2007,NUTS,2006,ITF,1,6
2007,NUTS,2006,ITG,1,10
2007,NUTS,2006,LI0,1,5
2007,NUTS,2006,LT0,1,5
2007,NUTS,2006,LU0,1,4
2007,NUTS,2006,LV0,1,2
2007,NUTS,2006,ME0,1,3
2007,NUTS,2006,MK0,1,2
2007,NUTS,2006,MT0,1,1
2007,NUTS,2006,NL1,1,10
2007,NUTS,2006,NL2,1,8
2007,NUTS,2006,NL3,1,3
2007,NUTS,2006,NL4,1,2
2007,NUTS,2006,NO0,1,1
2007,NUTS,2006,PL1,1,4
2007,NUTS,2006,PL2,1,7
2007,NUTS,2006,PL3,1,5
2007,NUTS,2006,PL4,1,9
2007,NUTS,2006,PL5,1,0
2007,NUTS,2006,PL6,1,9
2007,NUTS,2006,PT1,1,5
2007,NUTS,2006,PT2,1,0
2007,NUTS,2006,PT3,1,6
2007,NUTS,2006,RO1,1,8
2007,NUTS,2006,RO2,1,4
2007,NUTS,2006,RO3,1,4
2007,NUTS,2006,RO4,1,9
2007,NUTS,2006,SE1,1,5
2007,NUTS,2006,SE2,1,4
2007,NUTS,2006,SE3,1,0
2007,NUTS,2006,SI0,1,1
2007,NUTS,2006,SK0,1,7
2007,NUTS,2006,TR1,1,9
2007,NUTS,2006,TR2,1,3
2007,NUTS,2006,TR3,1,10
2007,NUTS,2006,TR4,1,4
2007,NUTS,2006,TR5,1,0
2007,NUTS,2006,TR6,1,7
2007,NUTS,2006,TR7,1,1
2007,NUTS,2006,TR8,1,6
2007,NUTS,2006,TR9,1,6
2007,NUTS,2006,TRA,1,4
2007,NUTS,2006,TRB,1,7
2007,NUTS,2006,TRC,1,9
2007,NUTS,2006,UKC,1,9
2007,NUTS,2006,UKD,1,8
2007,NUTS,2006,UKE,1,1
2007,NUTS,2006,UKF,1,10
2007,NUTS,2006,UKG,1,1
2007,NUTS,2006,UKH,1,6
2007,NUTS,2006,UKI,1,9
2007,NUTS,2006,UKJ,1,5
2007,NUTS,2006,UKK,1,5
2007,NUTS,2006,UKL,1,10
2007,NUTS,2006,UKM,1,2
2007,NUTS,2006,UKN,1,9
2007,NUTS,2006,AT11,2,0
2007,NUTS,2006,AT12,2,5
2007,NUTS,2006,AT13,2,6
2007,NUTS,2006,AT21,2,0
2007,NUTS,2006,AT22,2,1
2007,NUTS,2006,AT31,2,2
2007,NUTS,2006,AT32,2,2
2007,NUTS,2006,AT33,2,10
2007,NUTS,2006,AT34,2,2
2007,NUTS,2006,BE10,2,2
2007,NUTS,2006,BE21,2,5
2007,NUTS,2006,BE22,2,4
2007,NUTS,2006,BE23,2,10
2007,NUTS,2006,BE24,2,6
2007,NUTS,2006,BE25,2,9
2007,NUTS,2006,BE31,2,1
2007,NUTS,2006,BE32,2,4
2007,NUTS,2006,BE33,2,8
2007,NUTS,2006,BE34,2,3
2007,NUTS,2006,BE35,2,3
2007,NUTS,2006,BG31,2,5
2007,NUTS,2006,BG32,2,4
2007,NUTS,2006,BG33,2,10
2007,NUTS,2006,BG34,2,4
2007,NUTS,2006,BG41,2,5
2007,NUTS,2006,BG42,2,0
2007,NUTS,2006,CH01,2,6
2007,NUTS,2006,CH02,2,3
2007,NUTS,2006,CH03,2,10
2007,NUTS,2006,CH04,2,1
2007,NUTS,2006,CH05,2,3
2007,NUTS,2006,CH06,2,10
2007,NUTS,2006,CH07,2,2
2007,NUTS,2006,CY00,2,7
2007,NUTS,2006,CZ01,2,3
2007,NUTS,2006,CZ02,2,2
2007,NUTS,2006,CZ03,2,2
2007,NUTS,2006,CZ04,2,2
2007,NUTS,2006,CZ05,2,10
2007,NUTS,2006,CZ06,2,8
2007,NUTS,2006,CZ07,2,7
2007,NUTS,2006,CZ08,2,1
2007,NUTS,2006,DE11,2,0
2007,NUTS,2006,DE12,2,10
2007,NUTS,2006,DE13,2,4
2007,NUTS,2006,DE14,2,2
2007,NUTS,2006,DE21,2,6
2007,NUTS,2006,DE22,2,0
2007,NUTS,2006,DE23,2,3
2007,NUTS,2006,DE24,2,2
2007,NUTS,2006,DE25,2,1
2007,NUTS,2006,DE26,2,4
2007,NUTS,2006,DE27,2,2
2007,NUTS,2006,DE30,2,6
2007,NUTS,2006,DE41,2,9
2007,NUTS,2006,DE42,2,4
2007,NUTS,2006,DE50,2,4
2007,NUTS,2006,DE60,2,0
2007,NUTS,2006,DE71,2,1
2007,NUTS,2006,DE72,2,2
2007,NUTS,2006,DE73,2,7
2007,NUTS,2006,DE80,2,0
2007,NUTS,2006,DE91,2,9
2007,NUTS,2006,DE92,2,8
2007,NUTS,2006,DE93,2,10
2007,NUTS,2006,DE94,2,10
2007,NUTS,2006,DEA1,2,5
2007,NUTS,2006,DEA2,2,6
2007,NUTS,2006,DEA3,2,2
2007,NUTS,2006,DEA4,2,3
2007,NUTS,2006,DEA5,2,3
2007,NUTS,2006,DEB1,2,9
2007,NUTS,2006,DEB2,2,8
2007,NUTS,2006,DEB3,2,0
2007,NUTS,2006,DEC0,2,8
2007,NUTS,2006,DED1,2,1
2007,NUTS,2006,DED2,2,9
2007,NUTS,2006,DED3,2,9
2007,NUTS,2006,DEE0,2,8
2007,NUTS,2006,DEF0,2,4
2007,NUTS,2006,DEG0,2,7
2007,NUTS,2006,DK01,2,1
2007,NUTS,2006,DK02,2,7
2007,NUTS,2006,DK03,2,10
2007,NUTS,2006,DK04,2,5
2007,NUTS,2006,DK05,2,4
2007,NUTS,2006,EE00,2,0
2007,NUTS,2006,ES11,2,7
2007,NUTS,2006,ES12,2,4
2007,NUTS,2006,ES13,2,8
2007,NUTS,2006,ES21,2,9
2007,NUTS,2006,ES22,2,9
2007,NUTS,2006,ES23,2,3
2007,NUTS,2006,ES24,2,4
2007,NUTS,2006,ES30,2,8
2007,NUTS,2006,ES41,2,10
2007,NUTS,2006,ES42,2,8
2007,NUTS,2006,ES43,2,6
2007,NUTS,2006,ES51,2,10
2007,NUTS,2006,ES52,2,6
2007,NUTS,2006,ES53,2,3
2007,NUTS,2006,ES61,2,0
2007,NUTS,2006,ES62,2,7
2007,NUTS,2006,ES63,2,1
2007,NUTS,2006,ES64,2,3
2007,NUTS,2006,ES70,2,7
2007,NUTS,2006,FI13,2,3
2007,NUTS,2006,FI18,2,9
2007,NUTS,2006,FI19,2,5
2007,NUTS,2006,FI1A,2,3
2007,NUTS,2006,FI20,2,6
2007,NUTS,2006,FR10,2,9
2007,NUTS,2006,FR21,2,5
2007,NUTS,2006,FR22,2,10
2007,NUTS,2006,FR23,2,2
2007,NUTS,2006,FR24,2,4
2007,NUTS,2006,FR25,2,3
2007,NUTS,2006,FR26,2,5
2007,NUTS,2006,FR30,2,10
2007,NUTS,2006,FR41,2,2
2007,NUTS,2006,FR42,2,2
2007,NUTS,2006,FR43,2,4
2007,NUTS,2006,FR51,2,5
2007,NUTS,2006,FR52,2,1
2007,NUTS,2006,FR53,2,9
2007,NUTS,2006,FR61,2,8
2007,NUTS,2006,FR62,2,3
2007,NUTS,2006,FR63,2,10
2007,NUTS,2006,FR71,2,10
2007,NUTS,2006,FR72,2,5
2007,NUTS,2006,FR81,2,10
2007,NUTS,2006,FR82,2,1
2007,NUTS,2006,FR83,2,2
2007,NUTS,2006,FR91,2,1
2007,NUTS,2006,FR92,2,8
2007,NUTS,2006,FR93,2,3
2007,NUTS,2006,FR94,2,7
2007,NUTS,2006,GR11,2,5
2007,NUTS,2006,GR12,2,10
2007,NUTS,2006,GR13,2,7
2007,NUTS,2006,GR14,2,3
2007,NUTS,2006,GR21,2,1
2007,NUTS,2006,GR22,2,1
2007,NUTS,2006,GR23,2,6
2007,NUTS,2006,GR24,2,6
2007,NUTS,2006,GR25,2,2
2007,NUTS,2006,GR30,2,6
2007,NUTS,2006,GR41,2,7
2007,NUTS,2006,GR42,2,3
2007,NUTS,2006,GR43,2,10
2007,NUTS,2006,HR01,2,3
2007,NUTS,2006,HR02,2,10
2007,NUTS,2006,HR03,2,3
2007,NUTS,2006,HU10,2,0
2007,NUTS,2006,HU21,2,6
2007,NUTS,2006,HU22,2,4
2007,NUTS,2006,HU23,2,2
2007,NUTS,2006,HU31,2,10
2007,NUTS,2006,HU32,2,8
2007,NUTS,2006,HU33,2,10
2007,NUTS,2006,IE01,2,5
2007,NUTS,2006,IE02,2,7
2007,NUTS,2006,IS00,2,5
2007,NUTS,2006,ITC1,2,9
2007,NUTS,2006,ITC2,2,10
2007,NUTS,2006,ITC3,2,3
2007,NUTS,2006,ITC4,2,1
2007,NUTS,2006,ITD1,2,8
2007,NUTS,2006,ITD2,2,6
2007,NUTS,2006,ITD3,2,9
2007,NUTS,2006,ITD4,2,3
2007,NUTS,2006,ITD5,2,10
2007,NUTS,2006,ITE1,2,3
2007,NUTS,2006,ITE2,2,3
2007,NUTS,2006,ITE3,2,10
2007,NUTS,2006,ITE4,2,1
2007,NUTS,2006,ITF1,2,2
2007,NUTS,2006,ITF2,2,3
2007,NUTS,2006,ITF3,2,1
2007,NUTS,2006,ITF4,2,8
2007,NUTS,2006,ITF5,2,4
2007,NUTS,2006,ITF6,2,5
2007,NUTS,2006,ITG1,2,2
2007,NUTS,2006,ITG2,2,3
2007,NUTS,2006,LI00,2,2
2007,NUTS,2006,LT00,2,10
2007,NUTS,2006,LU00,2,7
2007,NUTS,2006,LV00,2,2
2007,NUTS,2006,ME00,2,4
2007,NUTS,2006,MK00,2,3
2007,NUTS,2006,MT00,2,4
2007,NUTS,2006,NL11,2,9
2007,NUTS,2006,NL12,2,9
2007,NUTS,2006,NL13,2,3
2007,NUTS,2006,NL21,2,4
2007,NUTS,2006,NL22,2,10
2007,NUTS,2006,NL23,2,7
2007,NUTS,2006,NL31,2,4
2007,NUTS,2006,NL32,2,1
2007,NUTS,2006,NL33,2,2
2007,NUTS,2006,NL34,2,1
2007,NUTS,2006,NL41,2,3
2007,NUTS,2006,NL42,2,6
2007,NUTS,2006,NO01,2,5
2007,NUTS,2006,NO02,2,9
2007,NUTS,2006,NO03,2,7
2007,NUTS,2006,NO04,2,8
2007,NUTS,2006,NO05,2,3
2007,NUTS,2006,NO06,2,3
2007,NUTS,2006,NO07,2,1
2007,NUTS,2006,PL11,2,10
2007,NUTS,2006,PL12,2,8
2007,NUTS,2006,PL21,2,0
2007,NUTS,2006,PL22,2,6
2007,NUTS,2006,PL31,2,7
2007,NUTS,2006,PL32,2,4
2007,NUTS,2006,PL33,2,3
2007,NUTS,2006,PL34,2,3
2007,NUTS,2006,PL41,2,2
2007,NUTS,2006,PL42,2,8
2007,NUTS,2006,PL43,2,7
2007,NUTS,2006,PL51,2,2
2007,NUTS,2006,PL52,2,10
2007,NUTS,2006,PL61,2,5
2007,NUTS,2006,PL62,2,3
2007,NUTS,2006,PL63,2,3
2007,NUTS,2006,PT11,2,1
2007,NUTS,2006,PT15,2,5
2007,NUTS,2006,PT16,2,7
2007,NUTS,2006,PT17,2,7
2007,NUTS,2006,PT18,2,5
2007,NUTS,2006,PT20,2,4
2007,NUTS,2006,PT30,2,9
2007,NUTS,2006,RO11,2,1
2007,NUTS,2006,RO12,2,1
2007,NUTS,2006,RO21,2,7
2007,NUTS,2006,RO22,2,8
2007,NUTS,2006,RO31,2,6
2007,NUTS,2006,RO32,2,8
2007,NUTS,2006,RO41,2,8
2007,NUTS,2006,RO42,2,8
2007,NUTS,2006,SE11,2,0
2007,NUTS,2006,SE12,2,0
2007,NUTS,2006,SE21,2,6
2007,NUTS,2006,SE22,2,0
2007,NUTS,2006,SE23,2,5
2007,NUTS,2006,SE31,2,4
2007,NUTS,2006,SE32,2,8
2007,NUTS,2006,SE33,2,7
2007,NUTS,2006,SI01,2,2
2007,NUTS,2006,SI02,2,10
2007,NUTS,2006,SK01,2,7
2007,NUTS,2006,SK02,2,5
2007,NUTS,2006,SK03,2,6
2007,NUTS,2006,SK04,2,10
2007,NUTS,2006,TR10,2,4
2007,NUTS,2006,TR21,2,3
2007,NUTS,2006,TR22,2,4
2007,NUTS,2006,TR31,2,7
2007,NUTS,2006,TR32,2,3
2007,NUTS,2006,TR33,2,10
2007,NUTS,2006,TR41,2,10
2007,NUTS,2006,TR42,2,5
2007,NUTS,2006,TR51,2,6
2007,NUTS,2006,TR52,2,2
2007,NUTS,2006,TR61,2,4
2007,NUTS,2006,TR62,2,5
2007,NUTS,2006,TR63,2,4
2007,NUTS,2006,TR71,2,8
2007,NUTS,2006,TR72,2,2
2007,NUTS,2006,TR81,2,8
2007,NUTS,2006,TR82,2,8
2007,NUTS,2006,TR83,2,3
2007,NUTS,2006,TR90,2,3
2007,NUTS,2006,TRA1,2,2
2007,NUTS,2006,TRA2,2,9
2007,NUTS,2006,TRB1,2,5
2007,NUTS,2006,TRB2,2,3
2007,NUTS,2006,TRC1,2,7
2007,NUTS,2006,TRC2,2,5
2007,NUTS,2006,TRC3,2,10
2007,NUTS,2006,UKC1,2,3
2007,NUTS,2006,UKC2,2,7
2007,NUTS,2006,UKD1,2,7
2007,NUTS,2006,UKD2,2,2
2007,NUTS,2006,UKD3,2,5
2007,NUTS,2006,UKD4,2,1
2007,NUTS,2006,UKD5,2,1
2007,NUTS,2006,UKE1,2,1
2007,NUTS,2006,UKE2,2,6
2007,NUTS,2006,UKE3,2,4
2007,NUTS,2006,UKE4,2,3
2007,NUTS,2006,UKF1,2,1
2007,NUTS,2006,UKF2,2,8
2007,NUTS,2006,UKF3,2,6
2007,NUTS,2006,UKG1,2,3
2007,NUTS,2006,UKG2,2,8
2007,NUTS,2006,UKG3,2,8
2007,NUTS,2006,UKH1,2,6
2007,NUTS,2006,UKH2,2,4
2007,NUTS,2006,UKH3,2,0
2007,NUTS,2006,UKI1,2,4
2007,NUTS,2006,UKI2,2,7
2007,NUTS,2006,UKJ1,2,1
2007,NUTS,2006,UKJ2,2,10
2007,NUTS,2006,UKJ3,2,2
2007,NUTS,2006,UKJ4,2,4
2007,NUTS,2006,UKK1,2,5
2007,NUTS,2006,UKK2,2,5
2007,NUTS,2006,UKK3,2,8
2007,NUTS,2006,UKK4,2,3
2007,NUTS,2006,UKL1,2,1
2007,NUTS,2006,UKL2,2,7
2007,NUTS,2006,UKM2,2,2
2007,NUTS,2006,UKM3,2,9
2007,NUTS,2006,UKM5,2,1
2007,NUTS,2006,UKM6,2,4
2007,NUTS,2006,UKN0,2,7
2007,NUTS,2006,AT111,3,4
2007,NUTS,2006,AT112,3,3
2007,NUTS,2006,AT113,3,5
2007,NUTS,2006,AT121,3,3
2007,NUTS,2006,AT122,3,2
2007,NUTS,2006,AT123,3,0
2007,NUTS,2006,AT124,3,5
2007,NUTS,2006,AT125,3,3
2007,NUTS,2006,AT126,3,2
2007,NUTS,2006,AT127,3,4
2007,NUTS,2006,AT130,3,2
2007,NUTS,2006,AT211,3,6
2007,NUTS,2006,AT212,3,3
2007,NUTS,2006,AT213,3,8
2007,NUTS,2006,AT221,3,9
2007,NUTS,2006,AT222,3,8
2007,NUTS,2006,AT223,3,0
2007,NUTS,2006,AT224,3,10
2007,NUTS,2006,AT225,3,10
2007,NUTS,2006,AT226,3,5
2007,NUTS,2006,AT311,3,6
2007,NUTS,2006,AT312,3,3
2007,NUTS,2006,AT313,3,7
2007,NUTS,2006,AT314,3,10
2007,NUTS,2006,AT315,3,0
2007,NUTS,2006,AT321,3,6
2007,NUTS,2006,AT322,3,10
2007,NUTS,2006,AT323,3,8
2007,NUTS,2006,AT331,3,3
2007,NUTS,2006,AT332,3,3
2007,NUTS,2006,AT333,3,2
2007,NUTS,2006,AT334,3,1
2007,NUTS,2006,AT335,3,2
2007,NUTS,2006,AT341,3,7
2007,NUTS,2006,AT342,3,7
2007,NUTS,2006,BE100,3,8
2007,NUTS,2006,BE211,3,0
2007,NUTS,2006,BE212,3,1
2007,NUTS,2006,BE213,3,9
2007,NUTS,2006,BE221,3,1
2007,NUTS,2006,BE222,3,1
2007,NUTS,2006,BE223,3,0
2007,NUTS,2006,BE231,3,5
2007,NUTS,2006,BE232,3,10
2007,NUTS,2006,BE233,3,3
2007,NUTS,2006,BE234,3,7
2007,NUTS,2006,BE235,3,5
2007,NUTS,2006,BE236,3,4
2007,NUTS,2006,BE241,3,10
2007,NUTS,2006,BE242,3,5
2007,NUTS,2006,BE251,3,9
2007,NUTS,2006,BE252,3,10
2007,NUTS,2006,BE253,3,4
2007,NUTS,2006,BE254,3,4
2007,NUTS,2006,BE255,3,4
2007,NUTS,2006,BE256,3,0
2007,NUTS,2006,BE257,3,4
2007,NUTS,2006,BE258,3,3
2007,NUTS,2006,BE310,3,0
2007,NUTS,2006,BE321,3,0
2007,NUTS,2006,BE322,3,5
2007,NUTS,2006,BE323,3,7
2007,NUTS,2006,BE324,3,8
2007,NUTS,2006,BE325,3,7
2007,NUTS,2006,BE326,3,3
2007,NUTS,2006,BE327,3,8
2007,NUTS,2006,BE331,3,10
2007,NUTS,2006,BE332,3,8
2007,NUTS,2006,BE334,3,10
2007,NUTS,2006,BE335,3,9
2007,NUTS,2006,BE336,3,10
2007,NUTS,2006,BE341,3,7
2007,NUTS,2006,BE342,3,0
2007,NUTS,2006,BE343,3,5
2007,NUTS,2006,BE344,3,1
2007,NUTS,2006,BE345,3,7
2007,NUTS,2006,BE351,3,6
2007,NUTS,2006,BE352,3,6
2007,NUTS,2006,BE353,3,9
2007,NUTS,2006,BG311,3,8
2007,NUTS,2006,BG312,3,8
2007,NUTS,2006,BG313,3,1
2007,NUTS,2006,BG314,3,6
2007,NUTS,2006,BG315,3,1
2007,NUTS,2006,BG321,3,4
2007,NUTS,2006,BG322,3,7
2007,NUTS,2006,BG323,3,6
2007,NUTS,2006,BG324,3,7
2007,NUTS,2006,BG325,3,3
2007,NUTS,2006,BG331,3,6
2007,NUTS,2006,BG332,3,8
2007,NUTS,2006,BG333,3,0
2007,NUTS,2006,BG334,3,6
2007,NUTS,2006,BG341,3,7
2007,NUTS,2006,BG342,3,4
2007,NUTS,2006,BG343,3,9
2007,NUTS,2006,BG344,3,7
2007,NUTS,2006,BG411,3,10
2007,NUTS,2006,BG412,3,0
2007,NUTS,2006,BG413,3,6
2007,NUTS,2006,BG414,3,1
2007,NUTS,2006,BG415,3,0
2007,NUTS,2006,BG421,3,9
2007,NUTS,2006,BG422,3,0
2007,NUTS,2006,BG423,3,4
2007,NUTS,2006,BG424,3,5
2007,NUTS,2006,BG425,3,4
2007,NUTS,2006,CH011,3,4
2007,NUTS,2006,CH012,3,9
2007,NUTS,2006,CH013,3,10
2007,NUTS,2006,CH021,3,8
2007,NUTS,2006,CH022,3,2
2007,NUTS,2006,CH023,3,9
2007,NUTS,2006,CH024,3,8
2007,NUTS,2006,CH025,3,4
2007,NUTS,2006,CH031,3,1
2007,NUTS,2006,CH032,3,3
2007,NUTS,2006,CH033,3,8
2007,NUTS,2006,CH040,3,0
2007,NUTS,2006,CH051,3,6
2007,NUTS,2006,CH052,3,1
2007,NUTS,2006,CH053,3,10
2007,NUTS,2006,CH054,3,0
2007,NUTS,2006,CH055,3,0
2007,NUTS,2006,CH056,3,8
2007,NUTS,2006,CH057,3,10
2007,NUTS,2006,CH061,3,3
2007,NUTS,2006,CH062,3,4
2007,NUTS,2006,CH063,3,5
2007,NUTS,2006,CH064,3,0
2007,NUTS,2006,CH065,3,6
2007,NUTS,2006,CH066,3,7
2007,NUTS,2006,CH070,3,8
2007,NUTS,2006,CY000,3,7
2007,NUTS,2006,CZ010,3,2
2007,NUTS,2006,CZ020,3,8
2007,NUTS,2006,CZ031,3,7
2007,NUTS,2006,CZ032,3,10
2007,NUTS,2006,CZ041,3,2
2007,NUTS,2006,CZ042,3,3
2007,NUTS,2006,CZ051,3,8
2007,NUTS,2006,CZ052,3,3
2007,NUTS,2006,CZ053,3,10
2007,NUTS,2006,CZ063,3,1
2007,NUTS,2006,CZ064,3,5
2007,NUTS,2006,CZ071,3,0
2007,NUTS,2006,CZ072,3,0
2007,NUTS,2006,CZ080,3,5
2007,NUTS,2006,DE111,3,0
2007,NUTS,2006,DE112,3,8
2007,NUTS,2006,DE113,3,4
2007,NUTS,2006,DE114,3,5
2007,NUTS,2006,DE115,3,4
2007,NUTS,2006,DE116,3,3
2007,NUTS,2006,DE117,3,6
2007,NUTS,2006,DE118,3,8
2007,NUTS,2006,DE119,3,9
2007,NUTS,2006,DE11A,3,2
2007,NUTS,2006,DE11B,3,7
2007,NUTS,2006,DE11C,3,2
2007,NUTS,2006,DE11D,3,3
2007,NUTS,2006,DE121,3,7
2007,NUTS,2006,DE122,3,0
2007,NUTS,2006,DE123,3,7
2007,NUTS,2006,DE124,3,4
2007,NUTS,2006,DE125,3,4
2007,NUTS,2006,DE126,3,2
2007,NUTS,2006,DE127,3,1
2007,NUTS,2006,DE128,3,3
2007,NUTS,2006,DE129,3,7
2007,NUTS,2006,DE12A,3,5
2007,NUTS,2006,DE12B,3,5
2007,NUTS,2006,DE12C,3,8
2007,NUTS,2006,DE131,3,0
2007,NUTS,2006,DE132,3,6
2007,NUTS,2006,DE133,3,2
2007,NUTS,2006,DE134,3,0
2007,NUTS,2006,DE135,3,9
2007,NUTS,2006,DE136,3,9
2007,NUTS,2006,DE137,3,5
2007,NUTS,2006,DE138,3,6
2007,NUTS,2006,DE139,3,0
2007,NUTS,2006,DE13A,3,4
2007,NUTS,2006,DE141,3,8
2007,NUTS,2006,DE142,3,4
2007,NUTS,2006,DE143,3,1
2007,NUTS,2006,DE144,3,9
2007,NUTS,2006,DE145,3,4
2007,NUTS,2006,DE146,3,9
2007,NUTS,2006,DE147,3,4
2007,NUTS,2006,DE148,3,8
2007,NUTS,2006,DE149,3,7
2007,NUTS,2006,DE211,3,9
2007,NUTS,2006,DE212,3,1
2007,NUTS,2006,DE213,3,4
2007,NUTS,2006,DE214,3,0
2007,NUTS,2006,DE215,3,3
2007,NUTS,2006,DE216,3,6
2007,NUTS,2006,DE217,3,9
2007,NUTS,2006,DE218,3,10
2007,NUTS,2006,DE219,3,7
2007,NUTS,2006,DE21A,3,7
2007,NUTS,2006,DE21B,3,1
2007,NUTS,2006,DE21C,3,9
2007,NUTS,2006,DE21D,3,9
2007,NUTS,2006,DE21E,3,1
2007,NUTS,2006,DE21F,3,10
2007,NUTS,2006,DE21G,3,4
2007,NUTS,2006,DE21H,3,5
2007,NUTS,2006,DE21I,3,3
2007,NUTS,2006,DE21J,3,1
2007,NUTS,2006,DE21K,3,0
2007,NUTS,2006,DE21L,3,3
2007,NUTS,2006,DE21M,3,6
2007,NUTS,2006,DE21N,3,0
2007,NUTS,2006,DE221,3,5
2007,NUTS,2006,DE222,3,8
2007,NUTS,2006,DE223,3,9
2007,NUTS,2006,DE224,3,8
2007,NUTS,2006,DE225,3,10
2007,NUTS,2006,DE226,3,10
2007,NUTS,2006,DE227,3,10
2007,NUTS,2006,DE228,3,3
2007,NUTS,2006,DE229,3,0
2007,NUTS,2006,DE22A,3,9
2007,NUTS,2006,DE22B,3,10
2007,NUTS,2006,DE22C,3,1
2007,NUTS,2006,DE231,3,8
2007,NUTS,2006,DE232,3,9
2007,NUTS,2006,DE233,3,4
2007,NUTS,2006,DE234,3,9
2007,NUTS,2006,DE235,3,2
2007,NUTS,2006,DE236,3,4
2007,NUTS,2006,DE237,3,4
2007,NUTS,2006,DE238,3,7
2007,NUTS,2006,DE239,3,2
2007,NUTS,2006,DE23A,3,10
2007,NUTS,2006,DE241,3,7
2007,NUTS,2006,DE242,3,4
2007,NUTS,2006,DE243,3,6
2007,NUTS,2006,DE244,3,6
2007,NUTS,2006,DE245,3,0
2007,NUTS,2006,DE246,3,3
2007,NUTS,2006,DE247,3,2
2007,NUTS,2006,DE248,3,6
2007,NUTS,2006,DE249,3,3
2007,NUTS,2006,DE24A,3,5
2007,NUTS,2006,DE24B,3,0
2007,NUTS,2006,DE24C,3,6
2007,NUTS,2006,DE24D,3,6
2007,NUTS,2006,DE251,3,1
2007,NUTS,2006,DE252,3,5
2007,NUTS,2006,DE253,3,1
2007,NUTS,2006,DE254,3,8
2007,NUTS,2006,DE255,3,1
2007,NUTS,2006,DE256,3,7
2007,NUTS,2006,DE257,3,0
2007,NUTS,2006,DE258,3,8
2007,NUTS,2006,DE259,3,9
